SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1554265080,0.173433,0.103925,0.091284,0.057276,-2.131285,4.948198,-2.80103,2.015936,-3.079927,0
1554298414,0.052457,-0.3511,-0.467074,-0.788304,-1.810306,4.663153,-2.045271,2.44212,-5.032267,0
1554331748,-0.163288,-0.343867,-0.0795,-0.97389,-1.853616,4.170002,-0.026839,1.056852,-4.808558,0
1554365082,-0.10513,-0.075878,-0.042147,1.061065,-0.776181,4.007955,0.608057,1.266283,-2.119157,0
1554398416,-0.307235,-0.309987,-0.324903,1.302875,0.051447,2.851663,1.884853,0.631653,-0.252149,0
1554431750,-0.362642,-0.595536,-0.382963,1.621113,2.120077,0.382131,4.366035,-2.762798,1.284277,0
1554465084,-0.163045,-0.463417,-0.086186,1.368333,2.099444,-1.582034,4.49323,-2.859795,4.988279,0
1554498418,-0.444323,0.15157,-0.072213,0.816318,1.618435,-3.572765,4.674582,-3.918947,3.9954,0
1554531752,0.023019,0.42157,0.0227,0.88674,2.114858,-4.326128,3.607115,-3.879853,4.259145,0
1554565086,-0.052457,0.091598,0.080424,0.749063,1.884623,-4.364557,2.880415,-2.201115,3.858393,0
1554598420,-0.184036,0.388629,0.128572,1.023877,1.676404,-6.771795,1.422787,-1.492085,1.655047,0
1554631754,0.256649,0.182892,0.032135,1.128025,1.755496,-6.27622,0.633139,-0.232374,2.154878,0
1554665088,0.02454,0.403273,-0.028522,1.085337,1.546389,-5.797196,-1.507319,1.216493,-0.090709,0
1554698422,-0.155939,0.623368,0.471047,0.020371,0.793542,-5.006996,-2.994577,1.627268,-1.664155,0
1554731756,-0.00589,-0.256974,-0.11933,-1.568794,-0.08102,-3.699838,-5.444497,2.354759,-2.688346,0
1554765090,-0.1776,-0.322399,-0.006598,-2.67426,-1.329553,-1.996094,-5.799607,2.016465,-2.767965,0
1554798424,-0.206265,-0.139324,0.121653,-5.121439,-2.238453,5.888287,-5.82022,2.030679,-3.18947,0
1554831758,-0.211842,-0.094829,-0.061152,-3.464539,-2.307581,8.455278,-5.537678,1.855175,-2.7351,0
1554865092,-0.296524,0.274719,-0.046175,-1.92673,-3.459404,6.669922,-4.127344,1.27813,-1.568731,0
1554898426,-0.204504,0.355178,0.064916,0.258352,-1.894596,6.432528,-4.136619,1.159063,-2.148862,0
1554931760,0.209369,0.221237,-0.146052,-0.014069,-0.41673,6.006407,0.949699,-0.340051,0.49794,0
1554965094,0.203215,0.408126,0.107025,0.385122,0.151391,3.981158,1.539632,-1.812681,-0.832115,0
1554998428,0.299534,0.758395,0.345892,1.047323,0.288264,2.351864,2.979506,-2.031953,-0.435101,0
1555031762,0.449404,0.585365,0.385714,1.084785,0.942294,2.3249,9.027585,-2.013978,4.572056,0
1555065096,0.334208,0.502934,0.308541,0.820477,0.940996,0.456886,8.988879,-3.353283,2.677469,0
1555098430,0.330393,0.276488,0.149349,1.461043,1.316867,-1.557641,6.539531,-2.825432,0.270631,0
1555131764,0.250339,-0.136046,0.056202,1.837296,1.106483,-2.296943,4.766337,0.786262,2.011098,0
1555165098,0.392858,-0.322733,-0.050045,2.119958,0.698322,-3.013988,3.09119,0.883778,1.788842,0
1555198432,0.041174,-0.158031,-0.048828,3.158299,0.717475,-3.982271,1.402549,1.866404,1.578345,0
1555231766,0.013221,-0.078378,-0.024251,2.728461,0.730298,-4.370675,-0.716093,2.466743,1.274151,0
1555265100,0.085103,-0.230758,-0.098786,2.25429,0.440055,-5.337515,-2.488687,2.314326,0.625559,0
1555298434,0.194111,-0.51763,-0.14474,1.242703,-0.112546,-5.366132,-3.151641,1.516565,-0.39094,0
1555331768,-0.204059,0.110446,-0.115455,0.04105,-0.386868,-4.835986,-3.606768,0.611158,-1.339212,0
1555365102,-0.295508,0.404063,-0.143906,-3.464857,-3.110574,-2.697348,-2.81126,-0.000196,-2.619568,0
1555398436,-0.031042,0.131045,-0.100523,-5.958601,-3.305598,0.483902,-2.48263,-0.037433,-2.917792,0
1555431770,-0.042203,-0.003534,-0.009146,-5.036578,-2.893163,2.674171,-3.205046,-0.153057,-3.007658,0
1573465464,0.242152,0.011956,-0.033108,-0.44356,0.185475,-0.307418,0.859836,0.427102,-0.685813,0
1573498798,0.212102,0.050498,-0.087593,-0.406933,0.070415,-0.137721,0.88296,0.177504,-0.365453,0
1573532132,0.211614,0.074116,-0.122039,0.049997,0.285506,0.610762,0.519551,-0.468477,1.394369,0
1573565466,-0.003364,-0.025242,-0.010468,0.977635,0.007702,2.36749,-0.592246,-0.975265,4.754286,0
1573598800,-0.141265,0.043876,-0.012542,1.549749,0.45293,2.890112,-3.725052,-1.733682,8.257162,0
1573632134,-0.097453,0.042829,0.268208,2.098037,0.763383,3.421263,-5.913859,-0.771972,10.050901,0
1573665468,-0.181066,-0.066956,0.107283,3.092997,-1.073702,5.556561,-5.76312,-1.438517,12.41658,0
1573698802,-0.064338,0.180305,0.168447,2.11197,-0.699092,4.091161,-2.371825,-0.962834,9.262842,0
1573732136,-0.095903,0.391589,0.183946,2.131799,-0.821629,3.978707,0.478427,-0.549577,4.331524,0
1573765470,-0.039937,0.14436,0.128703,1.583422,-1.820887,5.286547,1.139347,0.22693,-0.956414,0
1573798804,-0.11417,-0.137206,-0.060009,-0.935179,-0.983626,4.330383,1.242161,-0.10028,-2.792981,0
1573832138,-0.463778,-0.23826,0.071887,-1.703041,-0.217995,2.785604,1.181396,-1.491743,-4.804456,0
1573865472,-1.987626,-0.412207,0.250795,-3.192463,0.246578,2.453291,-0.854458,-1.832802,-5.382328,0
1573898806,-3.309843,-0.484241,0.092351,-3.759154,0.646064,0.571689,-1.245866,-1.012535,-4.49894,0
1573932140,-2.270638,1.112109,-0.374974,-2.690074,0.859426,-0.791751,-0.683256,-0.133796,-4.649772,0
1573965474,0.437613,1.668573,-0.745971,-2.826025,0.616499,-1.928494,0.547467,1.111957,-5.199556,0
1573998808,0.716388,0.614243,-0.427993,-1.48571,0.165786,-3.528926,1.710364,2.371715,-5.499984,0
1574032142,0.891933,0.201583,-0.175999,-0.986739,-0.056386,-3.161515,2.740465,3.027748,-5.637036,0
1574065476,1.027343,-0.461812,0.1778,-0.460373,-0.397911,-3.457696,5.04208,3.21878,-5.156944,0
1574098810,0.823349,-0.486739,-0.394122,0.065533,-0.502189,-3.313363,6.02081,3.697123,-3.842875,0
1574132144,0.762195,-1.379812,-0.236264,0.984837,-0.298312,-2.48974,7.699219,0.661619,-4.056379,0
1574165478,0.674235,-1.189594,0.445262,2.256179,0.054961,-1.991235,7.151071,0.116699,-4.044386,0
1574198812,0.09848,-0.01889,0.172145,2.759357,0.312988,-1.200644,6.470271,0.217164,-2.666596,0
1574232146,0.381838,0.445555,0.065881,3.969943,0.255429,-0.948498,3.958914,0.118513,-1.925833,0
1574265480,0.475034,-0.003992,-0.276703,4.707227,0.429088,-0.23706,1.045087,-0.348395,-1.517834,0
1574298814,0.601249,-0.164719,-0.345095,4.707581,1.452928,0.169462,-1.766684,-0.218374,-0.429932,0
1574332148,-0.30054,0.03654,-0.210056,4.258725,1.784099,-1.780463,-2.742694,-0.531614,0.086058,0
1574365482,-0.849887,0.93661,0.171079,2.553321,0.740602,-4.169752,-4.401147,-1.164841,1.892933,0
1574398816,-0.739791,1.333782,-0.230393,-0.682263,1.161445,-4.725518,-7.279686,-1.945499,2.933479,0
1574432150,-0.198103,0.286824,0.246167,-4.711677,-0.958075,-4.943211,-7.835853,-2.097258,4.84459,0
1574465484,0.347557,-0.432382,0.185308,-7.610711,-3.099288,-4.769066,-7.476859,-1.688328,4.274607,0
1574498818,0.200155,-0.431794,0.133554,-9.436538,-5.275811,-4.791976,-6.410811,-0.805239,2.190899,0
1574532152,0.020675,0.071659,0.076504,-6.282815,-3.780665,-2.922782,-3.910381,0.429049,0.614594,0
1574565486,0.022883,-0.001999,-0.336823,-4.106691,-2.477537,-1.299765,-2.048294,0.558574,-1.588905,0
1574598820,-0.57798,-0.104646,-0.063317,-2.175154,-1.573011,-0.097689,1.091653,-0.158366,-3.120505,0
1574632154,-0.333281,-0.190828,-0.170522,-1.603993,-0.100738,1.037952,3.64845,-0.025742,-3.188807,0
1574665488,0.129112,-0.494075,-0.70239,0.37332,0.545683,1.101823,6.895289,-0.356401,-3.405111,0
1574698822,0.024333,-0.07578,-0.118398,1.300931,1.506705,1.204334,8.109332,-3.173183,-4.393185,0
1574732156,0.383315,0.271506,0.333404,3.235515,2.396928,1.73512,6.683882,-1.976224,-3.927279,0
1574765490,0.36873,0.285659,0.181582,4.77629,2.817925,2.211976,5.116747,-0.699288,-2.314078,0
1574798824,0.53528,0.265111,0.333105,5.667473,2.501517,2.25493,4.035193,-0.988205,-1.859704,0
1574832158,0.496076,0.457535,0.013216,5.406151,1.727538,1.316452,1.104684,-0.301211,-1.07743,0
1574865492,0.562524,0.040417,0.590212,4.521975,1.362486,0.268406,-0.83994,-0.218301,0.718015,0
1574898826,0.672454,-0.034645,0.47642,3.557331,0.97043,-0.457868,-1.232065,0.860517,1.202324,0
1574932160,0.695431,-0.353844,0.040216,2.119838,1.281136,-1.215391,-3.262393,-0.22367,1.889702,0
1574965494,0.442674,-0.302165,0.463179,0.826483,1.230115,-2.621161,-5.849655,1.154631,2.614509,0
1574998828,0.286218,0.372439,0.453805,0.624488,0.369214,-4.285687,-8.046269,0.446571,2.805675,0
1575032162,-0.122498,0.039079,-0.045544,-3.291907,-0.845352,-2.337463,-8.494532,0.377892,3.08228,0
1575065496,-0.06874,-0.094087,0.040411,-7.58356,-3.732876,-1.087864,-7.400333,0.485131,1.834902,0
1575098830,-0.023023,-0.410538,-0.059068,-7.523918,-5.887793,-0.583979,-5.435894,1.073593,-0.172837,0
1575132164,-0.233838,-0.315246,-0.392058,-5.277121,-6.192813,1.768499,-2.943087,0.884977,-1.685207,0
1575165498,-0.548272,-0.206406,-0.11198,-4.265078,-4.298583,2.953125,0.254667,1.081868,-2.471674,0
1575198832,-0.352041,-0.230286,-0.240057,-2.668641,-2.979689,2.870856,5.215866,0.306274,-2.093208,0
1575232166,-0.425778,-0.199236,-0.646065,-1.741686,-0.169794,2.8924,7.312382,-1.027406,-1.294478,0
1575265500,-0.639917,0.103856,-0.209458,0.190941,1.623147,2.223998,10.84729,-2.577871,0.569296,0
1575298834,-0.252751,0.152774,0.091389,2.042154,2.49351,1.185297,11.776701,-4.853605,-0.308508,0
1575332168,-0.17928,-0.000209,-0.201221,3.116706,3.079467,0.605292,8.082035,-1.904134,0.619594,0
1575365502,0.02642,0.087085,-0.151567,4.582083,2.493296,-0.3286,6.864067,-1.107712,0.790952,0
1575398836,0.115027,0.220207,0.199754,6.00029,2.141768,-1.394776,4.155806,-0.180479,0.060874,0
1575432170,0.294354,0.425914,0.348607,7.032111,2.502465,-2.179179,-0.108629,0.173275,0.757463,0
1575465504,0.739022,0.397307,0.29666,6.276314,2.344786,-3.218204,-2.829065,0.471294,-0.389543,0
1575498838,0.776262,0.322037,0.060867,4.704735,2.668618,-4.722805,-5.559506,0.250407,-0.553171,0
1575532172,0.50879,0.292966,0.418609,1.805907,1.666311,-4.986991,-7.918244,0.332446,-0.388147,0
1575565506,0.438691,0.489951,0.421835,-1.996744,-0.534077,-4.553157,-8.170044,-0.026251,-0.160818,0
1575598840,0.414893,0.131735,0.202142,-4.962295,-1.043258,-1.543717,-8.222616,0.399083,-0.500599,0
1575632174,0.497859,-0.53935,0.205609,-8.878004,-4.397017,4.558801,-7.299325,1.106294,-1.074449,0
1575665508,0.288302,-0.551525,-0.266055,-8.164543,-6.210252,5.1787,-5.764491,1.32248,-1.813579,0
1575698842,-0.340615,-0.215215,-0.207117,-5.095429,-6.588466,3.93455,-4.280404,1.84042,-2.231362,0
1575732176,-0.588131,0.380636,-0.208784,-2.076288,-4.150277,3.508936,-1.252693,1.534423,-2.156469,0
1575765510,-0.441777,0.083169,-0.337944,-1.953595,-2.635635,3.322457,1.063268,1.446814,-0.601554,0
1575798844,-0.702675,-0.242855,-0.440887,-1.798307,-1.100524,3.207773,5.278197,-0.048567,0.029893,0
1575832178,-0.810627,-0.283653,-0.221033,-0.312122,0.73314,2.885452,9.687088,-2.683699,1.454162,0
1575865512,-0.721639,-0.1494,-0.413192,-0.527265,1.676359,3.671942,11.046635,-3.164517,6.855078,0
1575898846,-0.539738,0.071956,-0.14233,-0.517767,2.441618,2.654158,10.019087,-3.979923,5.044909,0
1575932180,-0.408374,0.317564,-0.133001,2.847196,2.674664,-1.711267,7.510822,-2.077455,3.260142,0
1575965514,-0.439721,0.44075,-0.18415,4.17424,2.550139,-2.252714,3.234708,-0.79618,0.79138,0
1575998848,-0.235373,0.396124,-0.15875,5.564026,2.543091,-4.055855,-0.051542,-1.022908,-0.463168,0
1576032182,0.043279,0.346017,-0.0175,5.96406,1.826274,-6.100688,-2.842237,-0.125102,-0.870577,0
1576065516,-0.115438,0.068384,-0.097584,6.043424,2.849403,-7.346446,-6.266625,0.652518,-2.708662,0
1576098850,0.099734,-0.019558,-0.093376,4.012976,3.082322,-6.544701,-6.174625,0.733204,-2.737757,0
1576132184,0.1852,0.068874,0.166031,2.047242,2.114685,-7.970104,-6.051747,0.722643,-2.055057,0
1576165518,0.432399,-0.012221,0.264891,-1.59521,0.824373,-4.387472,-6.209685,0.845835,-2.462785,0
1576198852,0.052296,-0.237001,0.0112,-4.468095,-1.519132,2.354727,-5.806139,0.839284,-3.679787,0
1576232186,0.386157,0.117223,0.453891,-7.349743,-2.775223,6.09376,-4.687449,0.592317,-4.311856,0
1576265520,0.476259,0.472038,0.180235,-5.825554,-7.359267,11.170416,-3.597718,1.078367,-4.231833,0
1576298854,0.456442,-0.072169,0.569822,-2.83215,-5.73702,9.314642,-1.81006,1.175682,-4.958107,0
1576332188,0.41732,-0.215704,0.343827,-1.663578,-3.519738,5.10679,1.08695,0.533927,-2.596598,0
1576365522,0.029332,-0.230726,0.214209,-1.604576,-2.621743,3.468526,2.514767,1.061011,1.418701,0
1576398856,0.090762,-0.452535,0.416648,-0.639817,-0.013503,2.063277,4.847708,-1.235279,0.869015,0
1576432190,0.12628,-0.503235,0.21019,1.381585,2.37709,-0.633196,5.774531,-1.39457,2.350435,0
1576465524,-0.178337,-0.29495,0.279638,2.330442,3.17193,-3.040214,6.371655,-2.778383,8.15431,0
1576498858,0.050394,-0.25346,0.250973,2.710878,4.029823,-3.390862,6.317001,-4.104752,9.392416,0
1576532192,0.101495,0.219032,0.078135,3.097814,4.350373,-5.532227,3.877649,-3.110232,7.436453,0
1576565526,0.064036,0.717689,0.129448,2.691892,3.009406,-5.757923,2.108436,-1.966104,3.402402,0
1576598860,0.012752,0.546498,-0.037571,1.746996,2.235622,-5.902466,-0.537489,-0.079784,-0.555377,0
1576632194,0.085219,0.396436,0.073678,0.136279,-1.129765,-4.69421,-2.410115,0.066596,-2.388467,0
1576665528,0.209597,0.265642,0.028161,-1.287844,-2.616119,-3.262018,-2.975417,-0.124448,-4.321003,0
1576698862,0.336301,-0.126963,-0.009999,-2.382236,-3.853135,0.783949,-2.469588,-0.263788,-4.144278,0
1576732196,-0.727204,-0.190057,-0.41195,-2.135922,-6.089121,4.860497,-5.214772,1.511873,-2.382888,0
1576765530,0.291322,-1.179983,0.180476,-1.216761,-7.321476,5.63262,-0.800977,-1.962322,-3.100251,0
1576798864,-0.105561,0.345091,0.003502,0.834564,-5.570589,5.71458,3.123741,0.808802,0.045058,0
1576832198,-0.556651,0.68143,-0.208541,1.493205,-2.193259,4.522833,-0.11014,1.226842,-0.137914,0
1576865532,-0.566897,0.280415,-0.177773,1.253193,-0.237222,2.651597,0.880257,0.761853,0.527452,0
1576898866,-0.634846,-0.037949,-0.306663,0.57847,3.460405,0.784202,-0.175687,1.020698,1.251807,0
1576932200,-0.389833,-0.1452,-0.012446,1.818307,10.151858,0.615697,-1.82523,1.863894,1.324084,0
1576965534,-0.613205,0.737247,0.210406,-1.316933,7.95812,0.896705,-2.875796,2.886453,0.978044,0
1576998868,-0.153151,0.43942,-0.25119,-2.697128,3.977022,0.415308,-2.895123,3.464123,1.981352,0
1577032202,-0.304971,0.248752,0.357563,-2.938318,3.591614,0.997318,-0.958591,2.678188,3.809883,0
1577065536,-0.454676,-0.44383,0.145041,-2.5662,4.192167,-0.067004,0.219002,2.369735,5.109126,0
1577098870,-0.418404,-1.119652,0.076976,-2.210317,2.729019,1.476857,2.563198,0.541631,7.086729,0
1577132204,-0.537915,-0.830333,0.149312,-1.334704,0.373282,2.031794,3.470695,-0.800111,7.377968,0
1577165538,-0.393198,-0.194556,0.092594,-1.563525,-1.042114,0.69963,3.989522,-1.605265,6.980465,0
1577198872,-0.213562,0.329109,0.115885,-0.388445,-2.914065,1.146896,4.285019,-1.532188,4.601939,0
1577232206,-0.145084,0.305241,0.343021,1.322041,-2.400188,2.819845,2.420276,-0.719383,2.536999,0
1577265540,0.127277,-0.01227,0.369911,-1.412871,-4.338181,-0.141829,1.317169,-1.150426,-1.696852,0
1577298874,0.231921,-0.041124,0.325232,1.73266,-3.778549,2.954241,-1.34449,-0.460611,-4.178334,0
1577332208,0.217381,-0.137076,0.168923,1.436428,-3.332823,3.063233,-4.101907,0.73852,-6.690301,0
1577365542,0.204203,0.002674,0.378991,1.513469,-3.837668,2.867273,-6.631459,1.244439,-9.392736,0
1577398876,0.339379,-0.220823,0.216645,0.876775,-2.650833,3.720506,-7.498203,0.911987,-8.041194,0
1577432210,-0.008096,-0.120506,0.036151,0.578344,-2.118401,4.000228,-5.532887,2.140179,-7.179426,0
1577465544,-0.036261,0.297288,0.29507,0.77825,-1.1928,3.585548,-0.980842,0.571407,-3.968929,0
1577498878,-0.087967,0.472755,-0.11546,0.59709,0.40497,2.615468,2.632034,-1.223821,0.678862,0
1577532212,-0.360362,0.219739,-0.092698,0.955344,0.400199,0.894308,6.091602,-3.269225,4.187725,0
1577565546,-0.697821,0.56645,-0.116113,1.125758,1.694024,-1.79545,6.199038,-6.809595,5.116705,0
1577598880,-0.809337,0.047387,-0.14045,1.257138,1.632946,-4.031114,4.002767,-8.129441,5.587495,0
1577632214,-0.575004,0.361684,-0.057157,1.952801,1.116163,-4.802413,3.179955,-5.366507,4.904806,0
1577665548,-0.330084,0.117583,0.099715,2.230018,1.539124,-4.913539,2.000371,-1.508863,5.627,0
1577698882,-0.086373,0.372873,0.246779,2.054169,1.816865,-5.460904,2.059883,-1.834816,5.84659,0
1577732216,0.120064,0.316195,0.376259,1.091838,1.841576,-5.692081,1.533523,0.349025,5.09318,0
1577765550,0.253263,0.148512,0.300529,1.082609,0.710943,-2.067763,-0.068861,2.640173,3.812551,0
1577798884,0.110438,0.011692,0.306252,-0.699512,1.773403,-2.41708,1.077661,-0.025502,2.755503,0
1577832218,0.082119,0.32228,0.294904,-1.908853,-0.191811,1.022189,-0.037746,1.132877,1.602001,0
1577865552,0.035125,0.350959,0.087329,-3.816411,-0.502502,1.207607,0.134175,0.302576,-0.35346,0
1577898886,0.046664,-0.077915,0.128802,-3.318168,-1.896841,6.024117,-0.895116,0.991756,-1.207577,0
1577932220,0.036085,-0.056734,0.229863,-0.640315,-2.961704,6.815609,-2.363978,1.983929,-2.943542,0
1577965554,0.060568,0.004257,0.21216,0.773935,-3.659285,4.001635,-3.146892,2.332295,-5.00064,0
1577998888,0.133404,0.006677,0.063468,0.909979,-2.644184,4.455646,-2.827996,1.552347,-1.083505,0
1578032222,-0.09994,-0.108045,0.035875,-0.331296,-1.137591,3.956161,-4.736764,2.183132,-3.425842,0
1578065556,0.096384,-0.219764,0.021508,-0.081837,-0.800073,4.083678,-4.642158,1.822175,-3.417602,0
1578098890,-0.459144,-0.16202,-0.232459,-0.188797,-0.047895,3.256212,-3.735259,1.181746,-2.205244,0
1578132224,-0.056101,-0.252587,-0.186283,0.044014,-0.369483,3.192616,-4.152304,1.082505,-2.736623,0
1578165558,0.142584,-0.257089,-0.013115,-0.527562,0.000629,2.354336,-2.099724,0.03814,-1.656948,0
1578198892,0.515535,0.0656,0.154826,-0.429916,-0.089931,1.662379,-1.307315,0.254327,-1.554675,0
1578232226,0.137947,0.255654,0.119716,-0.652386,-0.500578,1.55182,1.038732,-0.373085,-0.228798,0
1578265560,0.248816,0.140277,0.215865,-0.507598,-0.075831,0.426702,1.107594,-0.783739,0.631128,0
1578298894,-0.104681,0.010198,0.067468,-0.432402,0.788623,0.440354,2.158172,-1.244612,-1.39514,0
1578332228,-0.272195,0.276009,-0.098762,-0.075659,0.677881,-0.061344,4.407992,-1.527032,0.935635,0
1578365562,-0.369501,0.200475,0.002143,0.500387,1.869544,-2.203135,4.855069,-1.666825,1.699775,0
1578398896,-0.484228,0.165872,-0.08609,1.435681,1.915384,-3.390727,5.615648,-2.74121,3.741088,0
1578432230,-0.349505,0.5262,0.037488,1.594378,1.621349,-2.692563,4.728156,-1.501427,3.14157,0
1578465564,0.013138,0.287034,-0.049996,2.510051,1.565212,-3.402375,4.064397,-1.551908,1.84071,0
1578498898,0.590678,-0.143682,0.186723,3.198329,1.619672,-3.070998,3.184164,-0.384229,4.130978,0
1578532232,0.371622,-0.211851,0.055346,2.655258,0.950619,-2.485916,1.787402,0.928175,2.940333,0
1578565566,0.414866,-0.154867,0.127732,2.817582,0.386884,-4.044918,0.999471,0.908954,2.779278,0
1578598900,0.428923,-0.052339,0.172931,0.730916,0.542347,-2.338873,-0.785885,1.912779,1.850975,0
1578632234,0.392289,-0.170987,0.029085,1.157334,1.556142,-3.789685,-0.696764,1.457886,1.461545,0
1578665568,-0.009598,-0.100026,-0.043041,-1.968148,-1.030342,-2.318096,-1.536015,1.994235,0.554398,0
1578698902,-0.217028,-0.341916,-0.284455,-2.64899,0.179049,-0.495892,-2.068323,1.499413,0.317416,0
1578732236,-0.015493,-0.529191,-0.366254,-3.627931,-0.93297,0.601594,-1.755071,1.293935,-0.67132,0
1595732576,0.226369,-0.038698,-0.081485,0.906423,0.526694,1.667243,-3.361408,-1.522282,4.569005,0
1595765910,0.150146,-0.029105,0.055675,2.03525,1.040953,2.667211,-4.28617,-2.926697,6.947382,0
1595799244,0.124862,-0.019254,-0.013753,2.406171,1.387815,3.01613,-5.089422,-1.088277,7.694618,0
1595832578,-0.053767,0.066884,0.138021,2.678357,0.852134,3.581034,-4.100125,-1.950994,9.997314,0
1595865912,-0.073828,0.06223,0.069355,2.590315,-0.063852,4.33863,-0.556872,-0.822942,8.805237,0
1595899246,-0.099986,-0.044832,0.067391,1.467207,0.421557,3.171683,0.664086,1.417149,5.700015,0
1595932580,-0.523,-0.195957,0.083986,0.622159,-0.372112,3.738128,4.352615,-0.55304,2.117837,0
1595965914,-0.818606,-0.174843,-0.022517,-0.385128,-1.215921,3.797686,1.472544,1.589049,-3.337187,0
1595999248,-1.229984,-0.219368,-0.056332,-1.856523,-0.849162,2.910641,0.836992,0.489457,-3.464153,0
1596032582,-1.783481,-0.451027,-0.117979,-2.639618,-0.918967,1.886725,0.478061,-0.166193,-4.209126,0
1596065916,-1.448132,-0.091693,-0.052119,-3.688046,-1.167571,1.229807,-1.475087,-1.102619,-5.087446,0
1596099250,-0.864223,-0.063063,-0.330339,-3.686492,-1.47395,-0.29208,-2.771699,-0.8589,-4.367516,0
1596132584,-1.242083,0.655013,-0.54334,-2.758817,-0.519522,-1.44538,-2.212051,0.407838,-4.240335,0
1596165918,-1.010777,1.053151,-0.364519,-2.022403,0.06616,-2.002586,-0.896077,0.686779,-4.429193,0
1596199252,0.595476,0.729707,-0.144772,-0.991077,0.283369,-2.815521,0.352566,1.713814,-4.674851,0
1596232586,1.176663,0.1142,-0.167144,0.506372,1.013603,-2.464108,2.183454,2.9188,-5.018926,0
1596265920,0.840881,0.195538,-0.104487,1.149104,0.711852,-2.254705,6.301429,1.861904,-5.189576,0
1596299254,1.053825,-0.118816,0.206414,1.847678,0.705921,-1.724898,9.955223,0.535991,-4.668551,0
1596332588,0.568877,-0.113203,0.157292,2.220248,1.094968,-1.666137,10.665855,-1.895565,-5.020796,0
1596365922,0.777566,0.067267,-0.040522,2.147113,0.742568,-1.400405,8.092996,-0.244677,-3.885025,0
1596399256,1.001121,-0.189221,-0.031664,2.603257,0.510843,-1.07282,5.993516,1.219882,-3.022787,0
1596432590,-0.058231,-0.282838,0.167208,3.587711,0.254238,-0.768484,3.027193,0.468989,-2.574946,0
1596465924,-0.681239,0.644347,-0.061437,3.135909,-0.002322,-0.888597,-0.217549,-0.152698,-0.609205,0
1596499258,-0.212584,0.292732,-0.443076,3.30714,0.392881,-1.752376,-2.335971,0.503117,0.916263,0
1596532592,0.561986,-0.826821,-0.197593,2.051107,0.932568,-2.812006,-3.789057,0.039754,1.984293,0
1596565926,-0.164992,-0.261685,0.264201,0.800707,-0.493501,-5.213903,-4.615931,-0.327878,2.464298,0
1596599260,-0.026618,0.490945,0.279559,-2.935156,-0.255286,-3.857821,-7.038754,-0.69586,3.800146,0
1596632594,0.821701,-0.536491,0.191687,-3.794063,-0.68254,-3.363026,-7.838943,-1.773885,4.084319,0
1596665928,1.069542,-1.42053,0.236208,-5.190691,-2.93591,-3.099137,-7.549464,-1.549256,3.582652,0
1596699262,0.674713,0.478655,0.062188,-8.184365,-4.614442,-1.902903,-5.995155,-1.330602,2.212158,0
1596732596,0.947242,0.43941,-0.071887,-6.548544,-3.404289,-1.400378,-4.234115,-0.775843,0.59922,0
1596765930,0.130688,-0.118803,0.11954,-3.968639,-2.762213,-0.466403,-2.867224,0.419543,-0.565525,0
1596799264,-0.45056,-0.046811,0.219644,-3.730792,-1.692921,0.061465,-0.718943,0.544346,-2.149369,0
1596832598,-0.064813,-0.092883,-0.66614,-1.496392,-0.160856,-0.125884,2.397133,-0.313137,-3.241255,0
1596865932,-0.594202,-0.716614,-0.265328,0.680295,-0.187058,-0.340147,5.604944,0.071108,-4.239763,0
1596899266,-0.41264,-0.061948,0.03772,1.152566,2.052135,-0.306608,12.53582,-5.792361,-5.936098,0
1596932600,-0.126477,-0.332754,-0.527242,2.173293,3.039975,0.136814,11.3114,-2.976849,-3.265922,0
1596965934,-0.343885,-0.194871,-0.109285,5.696056,4.290374,0.942372,7.060324,-2.263246,-3.924546,0
1596999268,0.219396,0.272682,0.156388,6.532237,3.801992,1.26152,4.485635,-2.405078,-3.605237,0
1597032602,0.354049,0.084838,-0.329072,6.967794,3.632733,0.568855,2.363901,0.177115,-2.140969,0
1597065936,-0.126395,0.59357,0.584106,5.228692,2.881846,-0.646116,-1.050615,0.466146,0.478194,0
1597099270,0.494578,0.419794,0.332236,3.611369,2.694062,-1.579343,-2.682626,1.272084,0.865242,0
1597132604,0.647269,-0.296234,0.038568,1.46297,2.582747,-3.346117,-5.076966,2.259319,2.433325,0
1597165938,0.208776,-0.342405,0.267215,-1.334916,1.262789,-3.159188,-8.067492,3.48952,3.510272,0
1597199272,0.097585,0.033697,0.17899,-2.868039,1.978814,-2.118667,-8.771577,3.526474,3.137092,0
1597232606,0.498397,0.290828,0.062657,-5.759008,-0.286412,-0.833452,-8.222743,4.113228,2.195642,0
1597265940,-0.010788,0.392827,-0.128518,-8.109571,-3.196604,1.021424,-6.613299,3.959655,0.706628,0
1597299274,0.059048,-0.128005,0.201518,-7.295196,-5.138466,2.044279,-3.798153,3.692914,-1.033876,0
1597332608,0.072823,-0.886806,-0.050608,-5.119043,-5.310133,2.280823,-1.865813,2.379794,-2.062824,0
1597365942,0.150702,-0.60619,0.00258,-4.696419,-5.039763,2.194633,0.450464,2.131207,-2.38624,0
