action,d_leg_X_mean,d_leg_X_std,d_leg_X_min,d_leg_X_max,d_leg_X_auc,d_leg_X_peaks,d_leg_Y_mean,d_leg_Y_std,d_leg_Y_min,d_leg_Y_max,d_leg_Y_auc,d_leg_Y_peaks,d_leg_Z_mean,d_leg_Z_std,d_leg_Z_min,d_leg_Z_max,d_leg_Z_auc,d_leg_Z_peaks,d_leg_XY_mean,d_leg_XY_std,d_leg_XY_min,d_leg_XY_max,d_leg_XY_auc,d_leg_XY_peaks,d_leg_YZ_mean,d_leg_YZ_std,d_leg_YZ_min,d_leg_YZ_max,d_leg_YZ_auc,d_leg_YZ_peaks,d_leg_ZX_mean,d_leg_ZX_std,d_leg_ZX_min,d_leg_ZX_max,d_leg_ZX_auc,d_leg_ZX_peaks,d_leg_XYZ_mean,d_leg_XYZ_std,d_leg_XYZ_min,d_leg_XYZ_max,d_leg_XYZ_auc,d_leg_XYZ_peaks,d_leg_Roll_mean,d_leg_Roll_std,d_leg_Roll_min,d_leg_Roll_max,d_leg_Roll_auc,d_leg_Roll_peaks,d_leg_Pitch_mean,d_leg_Pitch_std,d_leg_Pitch_min,d_leg_Pitch_max,d_leg_Pitch_auc,d_leg_Pitch_peaks,d_wrist_X_mean,d_wrist_X_std,d_wrist_X_min,d_wrist_X_max,d_wrist_X_auc,d_wrist_X_peaks,d_wrist_Y_mean,d_wrist_Y_std,d_wrist_Y_min,d_wrist_Y_max,d_wrist_Y_auc,d_wrist_Y_peaks,d_wrist_Z_mean,d_wrist_Z_std,d_wrist_Z_min,d_wrist_Z_max,d_wrist_Z_auc,d_wrist_Z_peaks,d_wrist_XY_mean,d_wrist_XY_std,d_wrist_XY_min,d_wrist_XY_max,d_wrist_XY_auc,d_wrist_XY_peaks,d_wrist_YZ_mean,d_wrist_YZ_std,d_wrist_YZ_min,d_wrist_YZ_max,d_wrist_YZ_auc,d_wrist_YZ_peaks,d_wrist_ZX_mean,d_wrist_ZX_std,d_wrist_ZX_min,d_wrist_ZX_max,d_wrist_ZX_auc,d_wrist_ZX_peaks,d_wrist_XYZ_mean,d_wrist_XYZ_std,d_wrist_XYZ_min,d_wrist_XYZ_max,d_wrist_XYZ_auc,d_wrist_XYZ_peaks,d_wrist_Roll_mean,d_wrist_Roll_std,d_wrist_Roll_min,d_wrist_Roll_max,d_wrist_Roll_auc,d_wrist_Roll_peaks,d_wrist_Pitch_mean,d_wrist_Pitch_std,d_wrist_Pitch_min,d_wrist_Pitch_max,d_wrist_Pitch_auc,d_wrist_Pitch_peaks
0,0.012555433333333322,0.30165048625583035,-0.874704,0.524942,0.482178,10,-0.01060913333333335,0.46445155555032386,-0.676482,1.374248,0.1061539999999998,4,0.022339199999999997,0.26407572082736674,-0.914268,0.460186,0.6137175,10,0.3241823935035414,0.21998864449375188,0.06031988748331681,0.9752126182512714,9.408567278696822,6,0.29821608714190556,0.23259101239071567,0.024817052403538983,1.0247752729501234,8.642038221014099,5,0.22735194975430628,0.1703054063110311,0.047418796115042815,0.8947047176135823,6.735738678311538,8,0.2965356065543804,0.19443369414033934,0.05004321031535314,0.8394145690477778,8.634274799998575,6,-10.18677445551111,47.51778915687033,-83.17586102921345,80.60174265043811,-236.93158574398478,7,2.8478263786248754,39.23411335853846,-80.20314208237693,68.08384003202211,66.66422537020762,9,0.21341723333333337,1.2046758566000146,-1.460944,2.575063,5.996750500000001,8,-0.17506753333333336,1.8839405392484612,-3.206894,3.645391,-4.702387,6,-0.25725030000000004,1.1313406159328603,-2.375739,1.904074,-7.234364499999999,6,1.3948741431921121,0.7698453354141912,0.1720254418465478,2.7819447453852315,41.23295222597537,5,1.3759561635888284,0.7548109612758876,0.1546828009088276,2.7064641539529948,40.618008248555846,7,1.0942269335236445,0.47341048624367754,0.08056029276572921,2.153575064322811,32.356149349193096,7,1.3148832009305949,0.6418793348314008,0.1414325308053278,2.4563173659979958,38.85825098491292,5,0.20907924927246171,44.64235055686034,-55.17941708039154,66.72144562506755,-1.252792417313671,9,-3.386223888308238,35.48144872344493,-69.19784264842569,71.54093512652821,-76.69881988682464,8
0,0.0271869,0.28783075719912793,-0.391939,0.704619,0.6592669999999998,7,0.11499796666666669,0.28427376165760626,-0.42433,0.896166,3.3362035,7,0.059016299999999994,0.2549357337958137,-0.364045,0.671578,1.7841945000000001,9,0.2643973657844017,0.13749516747581567,0.062096701522705695,0.6557808012209568,7.490939071176296,9,0.2487219234363295,0.13925886962847037,0.024109693486230804,0.7918745196178496,7.251392538295287,10,0.25366368882562046,0.10809784987660691,0.03918030692197293,0.5039843395523317,7.221750065934828,10,0.26289121962315537,0.1136684479714523,0.08660117720716427,0.6610884783405824,7.526329361853724,9,10.78030624529132,34.84699043722766,-82.56036986550167,65.93435513212539,320.75232378736206,6,-3.6112961292398884,41.32073990736416,-76.86113362776072,64.73066844468096,-110.79235677318205,8,-0.5656440000000001,2.2070831638157484,-5.272577,2.733522,-17.377087500000002,2,0.6932473000000001,3.349374428610713,-4.617527,7.061632,20.650221000000002,5,0.3894887,1.646124728879116,-2.905488,3.468762,10.7268095,7,2.5283965900801153,1.432566137263138,0.37071811484806083,5.922761996886461,74.79204653474642,7,2.413289924193539,1.2067295546259644,0.8878138082754177,5.053203045521128,71.05329758200989,8,1.7878410645103058,0.911001084876214,0.1672541921163712,4.231812447193578,52.60016193571503,4,2.294696112593322,1.1481299914391074,0.7292328142849854,4.860449153989441,67.64960545442047,6,2.016947266252183,50.497349807489954,-79.20656902771603,71.64884378039162,36.30348280253479,6,4.856075207667877,29.979827864982408,-57.2782771109457,53.006741936265705,151.25699618953018,7
0,0.0870729,0.3861301410315223,-0.593385,0.883988,2.9913684999999997,6,0.1450616666666667,0.2937818022762623,-0.276022,1.042483,4.067169000000001,9,0.31007920000000005,0.5172338467196697,-0.607718,1.560308,8.859585999999998,7,0.30593675801935244,0.19600281936422448,0.029757447639204543,0.8034174225373135,8.817680869249434,5,0.40111994173218585,0.27316312126584946,0.03133688684282471,1.1394755141871193,11.546980666060152,7,0.42764925560266903,0.27802011308308816,0.07109519157439552,1.1789503259647964,12.353426743910655,7,0.3922974955792492,0.2352422847222604,0.08193799491078604,0.9903022404271334,11.314807024713774,6,13.667045959641474,26.57654823555866,-29.378731174349472,61.98776730892566,374.1313411680229,9,-7.218260045468322,35.79750811719062,-84.97991300063681,48.94008421331923,-243.92000966700522,8,0.49319303333333336,1.715887861670074,-2.695877,2.542042,13.623018499999999,5,-0.5043329999999999,2.640088362427339,-3.835739,5.292705,-14.161796999999998,9,0.23601620000000004,1.2591295022433129,-2.290151,2.788287,6.055874499999999,7,2.139360375489791,0.7931592607531163,0.4029504798266159,4.037706008221129,63.02469486736015,5,1.9650411640126535,0.7558953412565756,0.6041449760301744,3.783766156969138,57.87634564102043,7,1.474126886698085,0.49118281518431983,0.05791691516733259,2.3175546329962753,43.12258391000236,8,1.9148495993767787,0.5924785913573037,0.7737289038349715,3.3280217378033554,56.32526640720114,5,-15.91424332664326,47.72215811075557,-87.92407258795834,68.15010418960681,-452.01491542127513,9,-14.287751029953084,31.799121443418674,-62.84686138076628,37.002044631054716,-388.2614866538776,6
0,0.044831733333333325,0.5615499574096047,-1.649433,1.085474,2.4469394999999996,7,0.15342236666666667,0.43091840875479615,-0.829905,0.998798,4.464033499999999,8,0.32328270000000003,0.8652709821941391,-1.000825,2.915859,8.959086,7,0.42642009229288647,0.2854024757737913,0.035421544249227756,1.2087867491896576,11.98295199958289,9,0.5411397441548472,0.4882469810126427,0.0653039351532509,2.0643033946565366,15.661196530862442,9,0.5744196467941697,0.5052909827419361,0.023879951894842672,2.1347840276764534,16.285426914525782,6,0.5381015548462754,0.41276428436430435,0.08473122834587021,1.7449994261837645,15.348818847932229,8,11.660055207070423,35.691412290070055,-62.25312775364725,84.87175000629665,351.90690393936717,6,-3.6707105869731014,39.063330184852695,-69.14504971507975,67.67163516490298,-167.8878782889214,5,-0.5049410666666666,1.684187932899452,-3.781697,1.922429,-13.312265499999999,4,0.5638665333333334,2.3190999344349486,-3.014179,4.76589,14.8179415,4,0.6597509666666668,1.8026487840582717,-1.777589,4.373843,18.328375,7,1.7303235987271195,1.183128254843107,0.09944713910917699,4.181733047602453,49.88183174594667,6,1.8571197789534402,1.114270210324621,0.3465707111867649,4.2291442170080344,53.74899989705167,7,1.6038644470498047,0.903190489817684,0.47481299502698954,3.442137559987471,46.37436613757525,6,1.753817335626183,1.0400020326736115,0.39908993119721775,3.6672513448189865,50.66827774820947,5,1.796891000892631,38.41897846693669,-59.41654745090086,49.94705197111108,35.27953704690896,7,2.43482575306341,30.575342191293156,-55.645769074309065,43.23093926085254,51.08875529069469,7
0,-0.020811000000000007,0.2718369092845929,-0.512708,0.404763,-0.7218319999999998,8,0.1271505,0.4182108530820109,-1.100145,0.911303,3.312544499999999,6,-0.014892933333333327,0.41866663411859745,-0.915882,0.810547,-0.8379759999999999,6,0.31673584317737496,0.17993440686770837,0.029875269237280525,0.8243472038874153,9.14049360393082,7,0.3621035350905767,0.22840006241583535,0.05252302847799239,1.0023631666282435,10.387250627918565,7,0.30112406487399596,0.1850412765647027,0.04840277469835795,0.688448407177328,8.745838435774042,7,0.33693721132290017,0.18286558553715715,0.04916150413009485,0.848182653228851,9.71510047205138,9,17.960873937967644,39.44700805190325,-66.95448891625544,72.27213288006017,499.9709249365789,6,3.843755498907251,32.72711730720392,-62.7079434854558,69.9980996280068,121.86596943288902,10,0.0029560333333333313,1.3679567320234336,-2.698025,2.488611,1.3934224999999993,6,-0.1338742,2.2768056975658744,-3.97772,4.404212,-4.8621680000000005,5,-0.06220729999999999,1.562269620391972,-2.373047,3.41504,-1.9005799999999993,6,1.6813247831218168,0.8424294605591968,0.3831869668190713,3.3635274474849317,48.68450710455432,6,1.8150447809007875,0.7271683049737033,0.3008468175708362,3.9407855525608086,52.65018051063976,9,1.3225122702965555,0.6394501793042084,0.12534967740684458,2.7287404274339653,38.02026658423093,4,1.6485404573115519,0.674433105531203,0.3128797548585292,3.380785509393194,47.70116292533698,7,-5.997178139203181,49.0640098820155,-84.31579738483109,86.7318402209889,-183.06463538746084,6,-1.5591952540480714,25.263945388371074,-38.27051479946574,40.0425959071574,-65.4517341432112,8
0,0.14180616666666668,0.4227011173562303,-0.795031,0.830607,3.9868875000000004,8,0.010761766666666665,0.6120909002113266,-1.435948,1.61307,-0.3573715,5,0.09424493333333334,0.4929297668299162,-0.728824,1.394736,2.7025564999999996,7,0.4495213112749176,0.29104766850256425,0.060273502320671565,1.2816572259362096,12.938066276495885,6,0.4627333191571663,0.3149513445858616,0.05703736790911726,1.207429998693092,13.357399061839152,7,0.40941583680725946,0.2402128547223514,0.04872977267030906,0.9882911533391867,11.973963860108512,8,0.4570959088305011,0.25729889372702636,0.05721982338607253,1.0732609553077015,13.234068023174133,6,1.380117951168237,40.70648951637082,-75.67852751266784,66.41562133454575,-11.218182666041415,5,-11.26298661689392,36.65832937125685,-69.82763610013609,67.64706449813151,-311.4286855191607,7,0.14448836666666665,0.9058855964805375,-1.373291,1.740656,4.8215745000000005,6,-0.02319883333333334,0.9371763543943079,-1.684968,1.910182,-0.2852355000000003,9,-0.3112706,1.2998865679801603,-2.587745,2.752968,-8.461359500000002,6,0.8593151514989271,0.34892567111455464,0.15361055487498246,1.4630290696941057,25.03747517145194,6,0.9761133549158085,0.6163755421224316,0.0639266917062036,2.369348864366326,28.595907297699977,7,1.0355745524489046,0.4915642230131285,0.2989561771572884,2.008359864570217,30.078585142947745,6,0.9909839061154535,0.43235420533663016,0.2857880510926469,1.9761759338308758,28.87015386830751,8,5.0083868672688565,31.793412891700136,-34.02325306093662,66.41016429561385,165.32606097331322,9,5.49536081946564,42.41638622096607,-58.42909535009854,85.63014596256882,132.42535708065242,7
0,-0.051696133333333345,0.31490047229971285,-1.396916,0.792798,-1.7464369999999996,10,-0.09521213333333334,0.42193295356005983,-1.948594,0.686324,-3.0142425000000004,9,0.13638463333333337,0.1480852762616827,-0.073951,0.840663,4.0446235,10,0.2107295146423277,0.31631764779033267,0.020859078658943687,1.6953455234688886,6.0492376039199796,11,0.22566854160983976,0.2507690207582894,0.03969820515464144,1.3788559256204036,6.533370266048041,8,0.17343126375559065,0.202741224736663,0.038063545880540346,0.9891519249986325,5.013417611274327,10,0.21057010095324322,0.25588948154661717,0.03982621224771444,1.3849021190795399,6.080436260555171,10,-20.74084392613588,38.861205311619486,-81.71585019436486,68.94415679659507,-622.0506548328351,8,9.229367662982195,21.551059476017304,-49.007748568006434,48.777319983168546,295.38670190573464,9,0.05957359999999999,0.478757137354254,-0.997706,1.084854,2.3339905000000005,7,0.16846773333333334,0.5249594882475493,-0.898605,1.353761,5.012509,7,0.15400793333333337,0.646441998325291,-1.397838,1.550753,4.8034515,8,0.47096692025457493,0.21575631150912095,0.13359466143899612,1.1250056931078172,13.708342526275471,8,0.5098283197441278,0.33594620921939183,0.011747393413008693,1.1955026727600822,15.134844332442682,9,0.5074492084035912,0.282270891958538,0.1092695699657503,1.2354838216571273,14.751252029704592,9,0.5169477336462349,0.2426397017683244,0.20413617220783453,1.0811196297198875,15.111186853488324,7,5.977660815584438,38.238465767245565,-74.33076312596893,69.04829089491396,168.7204641809686,8,-2.161950083070609,40.56203737731773,-88.26440721450058,84.80122622831692,-114.67916422530767,7
0,0.025081000000000003,0.0522216119788222,-0.072815,0.125355,0.7021265,7,-0.049182866666666665,0.057643596424195774,-0.181533,0.034599,-1.3488525,9,0.1143413,0.030094435171251623,0.056118,0.172968,3.2974745000000003,8,0.056840290039993156,0.036306023999277605,0.0031238838006558437,0.13704094648133455,1.5950352075094498,8,0.09514062172659717,0.02844178872000169,0.04121124327777555,0.16434343234975957,2.7224974598879177,8,0.09020948056905959,0.023024557146167374,0.04125829888034648,0.13516678215079325,2.5976406776981817,8,0.08444400616701925,0.0237004168900974,0.03432405095070608,0.13425975909656127,2.4150574229819406,8,-17.981829209986564,20.451626411363705,-59.07609934710573,22.439163146499293,-501.85045794778523,9,-7.9075790636279155,21.96500442711984,-37.70103050198018,51.32604091839862,-219.3274653429295,7,-0.05119939999999999,0.3672851536380237,-0.808313,1.35149,-1.3545375,8,-0.15129163333333331,0.5168455252076442,-2.03888,0.679971,-4.275817,5,0.11891356666666668,0.6043976947703493,-0.843814,2.261957,3.5597745,7,0.30190173615976207,0.35017774150746855,0.013556622237858515,1.5048168422105395,8.830576228341716,6,0.40590583314900397,0.4122719819828648,0.03522313234935246,2.1533092119165094,11.924445020047814,7,0.3854528344810882,0.33151847399907935,0.06092381403441515,1.6565574654460378,11.359936566195902,9,0.3821404234968805,0.35065715347856735,0.07694724541095238,1.7930790024470944,11.226181327044543,7,-12.579673775883496,31.149897943350098,-71.30255349942875,54.29021655377675,-348.3901510495134,7,12.71530616700246,31.498503081649595,-62.96112235070619,78.44557675435183,363.89887319463736,6
0,0.039954466666666674,0.3438186196795953,-1.083373,0.633325,1.687735,6,-0.05165523333333334,0.25490574340524164,-0.628732,0.435693,-1.2249825,10,-0.036826166666666674,0.1517254958658527,-0.316667,0.257671,-1.24173,7,0.25379406991169184,0.17121615570970308,0.0569607375347265,0.8857203240732934,7.133070643553994,8,0.177281742200577,0.12075670077361404,0.028824667014555435,0.4709892233586666,5.062526217515645,8,0.21711866770723778,0.15796101347827587,0.02679864721399198,0.7816824247560513,6.080922545923633,7,0.2258495815110825,0.14000654274902857,0.0572552096756269,0.7342476317449038,6.373722026189293,8,-1.7888271043458157,39.390614280302984,-68.90886584520963,82.00115734280702,-33.90391631920245,9,-13.32494200338465,47.67969104656655,-81.97475391143664,78.45450450108879,-398.35009092809776,8,0.24700346666666667,1.593118663847397,-3.022969,2.873437,6.317327499999999,5,-0.07589463333333334,1.8887015017213367,-2.367216,4.166446,-1.9826264999999998,4,-0.2507354333333333,1.508905827180735,-3.452512,2.497811,-7.257094499999999,7,1.4956796798987355,0.9213782442334771,0.0375023723116285,3.6398910592129674,44.04906075553874,4,1.4933079152836808,0.8522562264672165,0.19248239746662552,3.322230296607762,44.26805889041291,5,1.3581062478230832,0.7905054337956547,0.19482395920933337,3.176198931357496,39.7788249863932,4,1.4791956034978833,0.8057289246853704,0.15967610375694918,3.2255629928410947,43.56166960700064,5,-8.303487047102884,40.199967897172506,-66.34913921815534,58.10006115295689,-245.89239871642806,5,-9.773007076372995,31.942052672996777,-62.67919723539121,44.01231489860429,-260.2047856792394,8
0,0.039087633333333344,0.6627689058349314,-1.386314,1.17604,1.7501189999999993,6,0.21179166666666666,0.5941556013918314,-1.020123,1.39134,6.531773,8,0.3317088666666666,0.7061329674977999,-0.668965,1.898746,9.5855575,8,0.5702255815884176,0.30688159488658523,0.10625903910962116,1.1793581547793273,16.328373044740292,7,0.63360127069337,0.3190846191049955,0.1456800820102048,1.3594589828908044,18.45270893922547,8,0.6543414647596709,0.3107406479896889,0.08254071037070132,1.351934962585109,18.995768273385238,7,0.6502444774116216,0.244177499069537,0.14514669598375293,1.1175087420879535,18.837432707824682,8,12.368756371986347,34.85054294794027,-50.36443504449952,76.13414058490238,357.0100473274748,9,-7.836652270364653,38.35819792739957,-71.84756081950607,68.71119848019657,-250.74211168814944,7,-0.2018580666666666,2.0635068143817525,-4.287182,2.675104,-5.739006499999999,4,0.2808329,2.892595333849867,-4.034277,6.329408,7.1342039999999995,7,0.28991210000000006,2.483487704473467,-3.744639,5.109875,10.038419000000001,8,2.27207126036504,1.1000377972727116,0.4694237456035858,5.1563662622618756,65.67657084296161,6,2.4621533253293797,1.134314130271832,0.9800649169174969,5.752053031139795,70.99475242264181,7,2.0831519117889026,0.9673477867075818,0.5214803272703583,4.6500960873592705,60.487178638456804,7,2.3125181599267126,0.9921897364307523,1.0943102297202256,5.140915890409996,66.83281926471649,7,-3.8529198352975924,42.797761420636185,-67.4904024973552,64.10776514047751,-134.50861741809484,9,-2.3924622934530504,30.772234751073302,-55.123712496266116,61.277778038863936,-73.95024320445664,6
0,0.06143100000000001,0.34945321168047666,-0.748368,0.70869,2.003665,7,0.11515353333333332,0.3667249414214722,-0.534028,0.868122,3.4913339999999993,9,0.33823876666666663,0.5964342078724013,-0.493359,2.228018,10.3388185,4,0.3084761895695687,0.20411236458359447,0.034195273240610315,0.7519994883339349,8.92086309928481,7,0.415901093987472,0.36874063143105607,0.03447346124194668,1.578734386866423,12.225555430878263,7,0.42899629872099954,0.33760546047030454,0.03471990933887933,1.5766671026218566,12.51554693302495,7,0.4008455461483224,0.29537919460148143,0.042469697973967276,1.290025661915943,11.708419050795289,6,3.306470329796658,30.44227378143087,-53.79091156834618,68.28868885445408,91.76576483100682,9,-3.145395126989202,36.40510624748465,-57.922972388157724,83.32995513648865,-91.76369523489572,10,0.14633360000000006,1.4499442981170827,-2.863752,2.021147,4.103687500000001,5,-0.18917049999999996,2.2824958194275515,-3.354377,4.684904,-5.8917864999999985,7,0.35849533333333333,1.6267488162834347,-2.293429,4.065275,11.526251999999998,6,1.721138523883911,0.8499085236397871,0.31098234939382013,3.8826151629230528,49.85546597099464,8,1.7611834868028322,0.9531182273731497,0.2239034962522917,4.11936943100009,51.44899339771143,9,1.3664329981977137,0.7629889672548831,0.592403750613127,3.340709548660883,39.650183008553434,6,1.6505637731939593,0.8105703631941708,0.5399595883866373,3.7478653718092207,47.99539403164304,9,-13.30271620586821,44.1567685279832,-70.3175017016586,73.28346760165272,-407.4798669983986,8,-6.149621846673572,31.945993771217797,-47.834617355201246,70.20996354843615,-177.9258514811434,6
