Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.068674,0.121579,-0.002409,0.436452,-0.327202,-0.089767,2
0.037125,0.144724,-0.269882,0.425453,0.074469,0.029586,2
0.026732,0.015973,-0.523719,-0.10016,-0.027158,-0.127178,2
-0.174913,0.211032,-0.962983,-0.303848,-0.011826,-0.149096,2
-0.080276,0.141672,-1.134488,0.346199,-0.123975,0.031126,2
0.118503,0.032076,-0.858157,0.614364,0.368192,-0.2914,2
0.340406,-0.048749,0.409941,-0.580248,0.728365,0.124566,2
0.47534,0.15087,1.741091,-0.608383,0.870563,0.557525,2
0.248773,0.502818,1.735276,-0.097414,0.950172,0.573744,2
0.127045,0.479887,1.177658,-0.175657,0.874992,0.44489,2
-0.15475,0.029538,0.607282,-0.430404,0.442135,0.25095,2
0.005478,-0.644286,0.05892,-0.231545,0.009545,-0.08079,2
0.21982,-1.269475,0.299151,0.230311,0.040827,0.013394,2
0.330613,-0.717387,-0.000142,-0.052349,0.28398,0.093797,2
0.45761,-0.753016,0.374572,-0.262207,0.354918,0.071872,2
0.563158,-0.43156,0.73848,-0.284242,0.305252,0.121692,2
0.42573,0.061922,0.126951,-0.153557,0.060711,0.096866,2
0.267407,-0.302865,0.473693,-0.428665,-0.027215,0.059794,2
0.335984,-0.451943,0.804351,0.020475,0.190658,0.292809,2
1.15052,0.188028,1.445127,0.292866,0.06947,0.106516,2
-0.250189,-0.458183,1.775658,-0.099866,0.035112,0.157089,2
-0.439062,-0.464535,2.001574,-0.257757,-0.109375,0.185604,2
-0.252767,-0.335346,1.25106,-0.181412,-0.154964,0.118476,2
-0.080264,-0.333988,0.590539,-0.166732,-0.142422,0.089419,2
-0.633166,-0.29641,-0.92612,-0.185173,0.032333,0.146867,2
-0.003744,-0.471218,1.139645,-0.134596,0.154066,0.143388,2
-0.349101,0.099548,-0.986334,-0.101518,0.249323,0.166776,2
-0.115721,0.589301,-1.500866,0.023806,0.178721,0.076247,2
0.205257,1.15221,-1.364499,-0.100875,0.145447,0.176465,2
-0.248284,1.192582,-1.921536,-0.032407,0.095315,0.135353,2
-0.813186,1.581008,-1.449063,-0.070771,-0.028931,0.107104,2
-0.042673,1.507376,-1.046704,-0.203154,-0.0148,0.082944,2
-0.604794,1.245552,0.272412,-0.265789,-0.035216,0.080157,2
-0.315358,0.560513,0.394063,-0.146758,0.025533,0.150641,2
-0.162622,0.148315,0.392005,0.124074,0.177296,0.183414,2
-1.084102,-0.284576,0.010467,0.131354,0.096304,0.115845,2
-0.980263,-0.318847,-0.341219,0.012642,-0.013985,0.097107,2
-0.991236,-0.413897,-1.122882,-0.027384,-0.017703,0.119768,2
-1.259596,-0.375266,-2.128985,0.055111,-0.001344,0.108531,2
-1.249158,-0.322194,-3.06667,-0.047827,0.097017,0.12986,2
-0.694481,0.262449,-2.537289,-0.010129,0.097783,0.097203,2
-0.635567,0.699985,-3.81117,0.25139,0.030446,0.110463,2
0.586619,1.397702,-1.146882,0.215022,0.053268,0.159259,2
0.828997,1.785928,0.776903,-0.001855,0.0468,0.139662,2
1.366265,2.576554,0.69302,0.168331,0.04978,0.075228,2
1.778252,2.192866,1.852573,-0.005484,0.055815,0.158199,2
1.671313,1.40281,1.37095,-0.205566,0.049651,0.173913,2
1.463174,-0.574232,2.261362,-0.071018,0.007678,0.169233,2
0.613278,-1.00741,1.195017,0.182059,0.073465,0.121559,2
0.264693,-0.465494,0.163903,0.133911,0.018964,0.11375,2
-0.320833,0.123996,-0.2557,0.135309,-0.107031,0.115425,2
-0.575851,0.21638,0.637671,0.097649,-0.068961,0.087401,2
-0.284482,-0.153469,1.175384,0.003701,0.054651,0.156717,2
-0.524936,-0.552069,1.256883,-0.039898,0.065002,0.139293,2
-0.647325,-0.839782,1.144401,-0.096963,0.07396,0.113501,2
-0.484159,-0.832156,0.813689,-0.034471,0.128543,0.179977,2
