Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.001788,0.043922,0.057058,-0.054154,-0.128374,0.131433,2
-0.02156,0.020633,0.016657,-0.096016,-0.243756,0.119577,2
0.006819,0.021217,-0.023461,-0.084552,-0.201918,0.170962,2
0.092588,-0.017152,-0.008915,0.05617,-0.067274,0.158886,2
0.08995,-0.022317,-0.071977,-0.000565,-0.054018,0.128606,2
0.098575,-0.063228,-0.065155,-0.077984,-0.06287,0.128867,2
0.137277,-0.045684,-0.060971,-0.069552,-0.07052,0.116691,2
0.151334,-0.03684,-0.036983,-0.152238,-0.186865,0.072005,2
0.170202,-0.049023,-0.051147,-0.200829,-0.257196,0.126932,2
0.144328,-0.056834,-0.020423,-0.255335,-0.247149,0.106798,2
0.1039,-0.118171,0.014679,-0.241727,-0.201948,0.144828,2
0.044829,-0.151673,-0.010938,0.024932,-0.129043,0.151809,2
-0.056896,-0.189771,-0.039691,0.050678,-0.270043,0.216895,2
-0.135469,-0.2148,-0.048993,0.144002,-0.328115,0.254551,2
-0.174455,-0.232503,-0.040243,0.056576,0.170327,-0.008883,2
-0.151782,-0.201777,0.049067,-0.057107,0.182645,0.126344,2
-0.142618,-0.189536,0.094327,-0.002005,0.226043,0.250315,2
-0.114857,-0.139623,0.104799,0.052509,0.297472,0.163527,2
-0.103074,-0.024907,0.029081,0.15301,0.290602,0.102262,2
-0.02461,-0.062552,0.021664,0.116579,0.269513,0.160518,2
0.04641,0.20897,-0.07423,0.033809,0.215029,0.129726,2
0.120878,0.18129,-0.046323,-0.085077,0.043066,0.12676,2
0.158994,0.221697,-0.070422,-0.126603,-0.008269,0.144744,2
0.191781,0.222196,-0.059341,-0.081367,0.032652,0.117949,2
0.185023,0.178668,-0.089337,-0.127072,-0.035411,0.217544,2
0.114841,0.028433,-0.056375,-0.065331,-0.067521,0.1127,2
0.066915,0.015405,-0.088015,-0.050685,-0.047695,0.089683,2
-0.026509,-0.094223,9.8e-05,0.104422,-0.126797,0.09993,2
-0.07315,-0.18295,0.043192,0.072414,-0.124311,0.057095,2
-0.142834,-0.258902,0.026187,-0.011723,-0.107445,0.15606,2
-0.150555,-0.220243,0.016986,0.036031,0.083302,0.141795,2
-0.161793,-0.207105,0.029547,0.031694,0.09717,0.131048,2
-0.091012,-0.12209,0.057204,-0.078793,-0.003212,0.1607,2
-0.058205,-0.092321,0.100087,-0.101994,-0.141327,0.100334,2
-0.063985,0.003499,0.049941,-0.037098,-0.084065,0.123868,2
0.005596,0.056348,-0.041136,-0.055815,-0.040264,0.162185,2
0.081806,0.07503,-0.134298,0.046082,-0.25857,0.116176,2
0.15721,0.101855,-0.102851,-0.031426,-0.164095,0.074913,2
0.167554,0.104619,-0.061304,0.030656,0.129439,0.135709,2
0.132455,0.061389,-0.042495,-0.00119,0.297151,0.124578,2
0.174775,0.098,-0.066682,-0.004535,0.387537,0.104715,2
0.082917,0.004359,-0.020498,0.014632,0.403908,0.157391,2
0.080457,-0.039676,-0.019611,-0.000719,0.296503,0.132488,2
0.023147,-0.093845,0.055607,-0.119808,0.091031,0.073893,2
-0.065433,-0.10854,-0.03098,-0.122966,0.035109,0.06987,2
-0.137151,-0.204114,-0.070975,-0.094288,0.037764,0.150436,2
-0.227075,-0.202146,-0.059824,0.041384,0.008725,0.136833,2
-0.26626,-0.246596,-0.029139,0.071606,0.05953,0.104376,2
-0.289691,-0.385549,-0.002967,0.026888,0.137683,0.152116,2
-0.372623,-0.462896,0.058665,0.028457,0.07105,0.106499,2
-0.33627,-0.461456,0.060276,-0.0076,0.028284,0.087666,2
-0.397935,-0.524453,0.086969,-0.045425,0.095232,0.116377,2
-0.359587,-0.492829,0.048919,-0.021922,0.16626,0.135096,2
-0.331592,-0.475129,0.064564,-0.01081,0.082173,0.098404,2
-0.288162,-0.389367,0.073288,-0.009833,0.110208,0.099842,2
-0.256823,-0.326051,0.013168,0.032135,0.104731,0.10358,2
-0.187184,-0.252552,-0.030991,0.0158,0.139823,0.122863,2
-0.112323,-0.131723,-0.002581,-0.026379,0.095377,0.145567,2
-0.076441,-0.121041,-0.006453,-0.119899,0.039602,0.101433,2
-0.091105,-0.09234,-0.081095,-0.033047,0.106486,0.137313,2
-0.061238,-0.053357,-0.094455,0.1066,0.153602,0.111892,2
-0.072843,-0.02247,-0.080321,0.03011,0.084095,0.130714,2
-0.075776,-0.065477,-0.034751,-0.018352,-0.029282,0.115841,2
-0.069199,-0.117803,0.048052,0.044045,-0.134385,0.106467,2
-0.117511,-0.08549,0.004782,0.073972,0.061259,0.117757,2
-0.114437,-0.075443,-0.053249,0.146279,0.11875,0.160692,2
-0.090079,-0.07102,-0.028706,0.180381,-0.145237,0.136257,2
-0.078848,-0.108563,0.084601,0.06912,-0.134037,0.121142,2
-0.070853,-0.218919,0.208697,-0.012556,0.057002,0.124765,2
-0.107028,-0.363575,0.364926,0.029812,0.149308,0.155751,2
-0.12064,-0.50483,0.538412,0.004398,0.075217,0.141665,2
-0.193979,-0.547802,0.60024,-0.041918,-0.058572,0.09976,2
-0.231731,-0.647229,0.73419,-0.078289,0.028766,0.120366,2
-0.227078,-0.599445,0.532021,-0.010924,0.010925,0.1704,2
-0.28709,-0.46385,0.307094,0.015636,-0.097795,0.127512,2
-0.26165,-0.235919,-0.001146,0.006687,-0.087535,0.122533,2
-0.202509,-0.027449,-0.199047,0.090062,-0.035917,0.188256,2
-0.052999,0.322287,-0.411961,0.050395,-0.140602,0.123253,2
0.068508,0.482983,-0.436412,0.010769,-0.014966,0.118034,2
0.207156,0.763188,-0.577927,0.073389,0.11301,0.128879,2
0.320002,0.972235,-0.672709,0.006057,0.128678,0.136548,2
0.382678,1.064439,-0.785645,-0.036028,0.153274,0.109846,2
0.444782,1.243641,-0.904493,-0.009267,0.084159,0.113832,2
0.516097,1.285379,-0.929801,-0.038859,0.052859,0.148475,2
0.506952,1.208611,-0.805697,-0.030409,-7.2e-05,0.124089,2
0.486124,1.187622,-0.689531,-0.008548,0.108552,0.108744,2
0.465525,1.087662,-0.58492,0.021726,0.095399,0.158904,2
0.38847,0.882819,-0.333142,0.02092,-0.051637,0.124494,2
0.303303,0.683431,-0.06749,0.008778,0.004981,0.104379,2
0.20946,0.395636,0.159005,-0.050221,0.091858,0.145643,2
0.138086,0.121972,0.272295,-0.109639,-0.018794,0.136858,2
-0.007419,-0.212408,0.514294,-0.028405,-0.126128,0.104198,2
-0.101454,-0.547462,0.617817,0.095317,-0.036663,0.151294,2
-0.238527,-0.918141,0.704935,0.035653,-0.10041,0.133173,2
-0.324637,-1.082279,0.633942,0.045654,-0.079176,0.130811,2
-0.362204,-1.165783,0.50305,0.003315,0.002509,0.157319,2
-0.425169,-1.224033,0.317073,-0.067406,-0.109047,0.142788,2
-0.460679,-1.205923,0.180909,-0.032795,-0.10579,0.103207,2
-0.384215,-1.098591,0.064754,-0.015303,-0.04594,0.140851,2
-0.387275,-1.003998,0.016858,0.003008,0.078948,0.135088,2
-0.327856,-0.87427,0.062949,-0.00265,-0.007136,0.13293,2
-0.278533,-0.688773,0.160374,-0.059741,0.064192,0.117727,2
-0.299039,-0.484041,0.108446,-0.119766,0.133934,0.086664,2
-0.287958,-0.288528,0.03695,-0.080578,0.182109,0.116736,2
-0.231976,-0.104643,0.104217,-0.060967,0.051894,0.117856,2
-0.167609,0.098977,0.029298,-0.079146,0.096279,0.082886,2
-0.10081,0.199641,-0.065176,-0.027109,0.132308,0.146436,2
-0.033991,0.259117,-0.222121,0.003501,0.064323,0.100281,2
0.022993,0.33538,-0.249822,0.013274,0.111306,0.109275,2
0.05159,0.309035,-0.184593,-0.000491,0.127686,0.101305,2
0.081613,0.265894,-0.112718,-0.040668,0.066583,0.116286,2
0.052182,0.199192,-0.062695,-0.091216,0.053059,0.107308,2
0.015574,0.180792,-0.075631,-0.044552,-0.022906,0.111544,2
0.054361,0.077517,-0.080636,-0.023924,-0.037151,0.133159,2
-0.003836,0.006695,-0.099073,0.065332,0.019846,0.13461,2
-0.034149,-0.121067,-0.129573,0.068649,0.085269,0.105196,2
-0.046682,-0.17853,-0.061277,-0.044004,0.033858,0.182882,2
-0.057683,-0.219605,0.023911,0.103203,0.052236,0.122407,2
-0.100557,-0.297044,0.109963,0.114863,0.229949,0.142716,2
-0.09702,-0.319623,0.132421,-0.047821,0.168215,0.060306,2
-0.143671,-0.316989,0.146995,-0.266346,-0.159101,0.348722,2
-0.12279,-0.263776,0.039542,0.060279,-0.047774,0.10177,2
-0.126166,-0.203916,-0.043123,-0.018598,0.150933,0.025143,2
-0.130184,-0.171372,-0.028592,-0.036,0.186806,0.150187,2
-0.034951,-0.112664,0.02539,-0.171371,0.067993,0.305381,2
0.010692,-0.077105,0.015515,-0.021973,-0.055693,0.102012,2
0.029466,-0.115481,-0.038925,-0.003223,-0.001547,0.047496,2
0.051153,-0.062146,-0.07294,-0.027545,0.03033,0.162205,2
0.103096,0.003449,-0.064494,-0.071442,-0.059769,0.170099,2
0.113501,0.050865,-0.047035,-0.146221,-0.038571,0.123523,2
0.161097,0.074582,-0.01574,-0.081016,-0.016021,0.130142,2
0.175673,0.088028,-0.030986,-0.049369,-0.059002,0.153593,2
0.194457,0.08031,-0.026845,-0.034296,-0.119415,0.10915,2
0.1648,0.111409,-0.060026,0.018319,-0.120717,0.123412,2
0.098084,0.119366,-0.038918,0.037637,-0.068665,0.182363,2
0.081105,0.149301,-0.022708,-0.004884,-0.071505,0.152829,2
0.078131,0.120262,0.007573,0.025132,-0.105933,0.13623,2
0.052383,0.11288,0.042758,0.045155,-0.125079,0.144384,2
0.004277,0.140061,0.014057,0.032403,-0.087239,0.163074,2
-0.025651,0.132532,0.042869,-0.004312,-0.106531,0.118049,2
-0.000839,0.156986,0.063966,-0.025626,-0.120035,0.127301,2
-0.001433,0.152375,0.041995,0.051897,-0.040042,0.164466,2
-0.039228,0.170265,0.003734,0.017813,-0.038572,0.1248,2
-0.023091,0.197631,-0.003306,0.00743,-0.055493,0.14439,2
-0.035756,0.174249,0.021569,-0.004904,-0.023748,0.152602,2
0.013767,0.168749,-0.019722,-0.074464,-0.012473,0.145049,2
0.02828,0.109649,0.027929,0.025878,0.002664,0.154071,2
0.056128,0.077211,0.010881,0.021559,0.000414,0.090077,2
0.033359,0.002803,-0.001232,-0.080512,-0.029832,0.149867,2
-0.010975,0.011389,-0.035884,-0.079236,-0.028285,0.183455,2
0.012309,0.022843,-0.05035,-0.038752,-0.004841,0.139867,2
-0.009288,-0.090774,0.060966,0.012641,0.015215,0.134531,2
-0.051527,-0.078926,0.001689,-0.015962,-0.058494,0.151331,2
-0.024162,-0.168681,0.019485,-0.018985,-0.070345,0.112602,2
-0.047738,-0.165421,0.000846,-0.038272,0.014741,0.156011,2
-0.066072,-0.170936,-0.011732,-0.045232,0.069231,0.141747,2
-0.039821,-0.216404,-0.00401,-0.075611,0.006732,0.13819,2
-0.061903,-0.207023,-0.030906,-0.00676,-0.031009,0.219649,2
-0.016791,-0.22343,-0.030705,0.064464,-0.031932,0.167706,2
-0.040264,-0.194246,-0.041063,0.02419,-0.110206,0.115855,2
0.008981,-0.162591,-0.02773,-0.044704,-0.141589,0.143887,2
0.053491,-0.119656,0.001313,-0.112677,-0.090255,0.121085,2
0.060806,-0.014618,-0.0518,-0.115916,-0.036606,0.129413,2
0.086871,0.080054,-0.07882,-0.066071,-0.049751,0.107437,2
0.139998,0.158358,-0.088218,-0.041225,-0.091536,0.139929,2
0.156116,0.231731,-0.109402,0.016535,-0.091214,0.127803,2
0.16857,0.286431,-0.114212,0.037651,-0.026078,0.168776,2
0.177126,0.312554,-0.03051,0.079418,0.056652,0.122089,2
0.181601,0.346676,-0.026373,0.051869,-0.003258,0.097657,2
0.06827,0.298924,-0.05484,0.032014,-0.021938,0.104946,2
-0.005007,0.336148,-0.06967,0.02487,0.020903,0.14937,2
-0.048159,0.307144,-0.047698,0.060056,-0.03687,0.150433,2
-0.100772,0.156933,-0.007924,0.029805,-0.137696,0.122982,2
-0.187919,0.094252,-0.010023,0.010699,-0.119537,0.13265,2
-0.162978,-0.002523,0.037119,-0.035725,-0.053296,0.085358,2
-0.21733,-0.055257,0.076469,-0.069156,-0.010903,0.122536,2
-0.22652,-0.12426,0.084244,-0.041517,-0.013223,0.169355,2
-0.213087,-0.168313,0.137809,-0.022253,-0.014026,0.148692,2
-0.188878,-0.172875,0.123599,0.048621,-0.053747,0.170494,2
-0.134415,-0.167604,0.035131,-0.057166,-0.151059,0.129245,2
-0.103496,-0.141261,0.002761,-0.017443,-0.336927,0.111274,2
-0.015355,-0.134568,-0.032913,-0.153563,-0.435531,0.080176,2
0.040198,-0.167729,-0.047358,,,,2
0.059036,-0.183501,-0.048567,,,,2
-0.183055,-0.026916,-0.07794,0.000533,0.098102,0.134782,3
-0.232521,-0.058545,0.044859,0.029395,0.096454,0.133189,3
-0.216003,-0.098438,0.095311,-0.003184,0.102124,0.121059,3
-0.275991,-0.192668,0.087882,-0.108129,0.060768,0.164762,3
-0.290231,-0.328211,0.078765,-0.013012,-0.047686,0.095565,3
-0.289683,-0.342973,0.112345,0.044762,-0.00153,0.137019,3
-0.257681,-0.331311,0.117628,0.018871,0.024215,0.130117,3
-0.275653,-0.368466,0.009261,0.014956,0.062393,0.145313,3
-0.254212,-0.454025,0.007074,-0.004208,0.078885,0.142501,3
-0.204012,-0.673421,0.298847,0.057952,0.097523,0.131594,3
-0.213516,-0.561625,0.372056,0.070456,0.061166,0.103213,3
-0.177095,-0.420466,0.1865,-0.031811,-0.021679,0.099488,3
-0.191387,-0.430391,0.062334,-0.023143,0.067313,0.139029,3
-0.267327,-0.501604,0.12586,0.079064,0.149892,0.14283,3
-0.278901,-0.448334,0.108231,0.132076,0.100445,0.115798,3
-0.303912,-0.632869,0.380171,0.08074,0.04687,0.105,3
-0.469085,-0.951446,0.573215,0.084299,0.041576,0.098207,3
-0.675198,-1.258885,1.272471,0.011362,0.009467,0.091403,3
-0.797674,-1.520018,2.133749,-0.039654,-0.02995,0.11659,3
-1.215496,-2.070965,3.074115,0.029944,0.019117,0.095709,3
-2.624186,-1.812882,3.582439,0.011568,0.008015,0.126287,3
-2.891754,-1.799667,4.239211,0.01164,0.042087,0.173176,3
-2.868692,-1.48553,4.892624,-0.003138,0.009043,0.136551,3
-1.916933,-0.816027,4.290586,-0.039866,0.086605,0.155059,3
-0.902306,0.453863,3.299632,0.050211,0.155382,0.158829,3
0.589367,0.830442,2.714589,-0.089322,0.049739,0.089738,3
1.482823,1.416976,0.823391,-0.17798,-0.056463,0.069765,3
1.468462,1.630596,-0.859705,-0.126119,0.242021,0.134157,3
2.651101,1.521035,-1.000495,-0.054891,0.436457,0.103553,3
1.956756,0.903901,-3.054964,-0.03559,0.279213,0.123652,3
1.649385,0.621447,-3.115907,-0.016599,0.192411,0.086537,3
1.757621,0.338109,-2.377579,0.020826,0.203468,0.060971,3
1.006508,-0.333668,-3.003545,0.059144,0.287185,0.121822,3
0.627396,-0.032695,-2.034427,0.06876,0.195119,0.153204,3
0.759379,0.231953,-1.172016,0.079522,-0.013203,0.138571,3
0.207349,-0.300475,-1.377378,0.153278,-0.034152,0.099887,3
-0.922735,-0.526884,-1.404141,0.030905,0.057825,0.095429,3
-0.52934,-0.529371,-0.918261,-0.007576,0.114451,0.190719,3
-0.374796,-0.73536,-0.462409,-0.063526,-0.010361,0.31945,3
-1.243361,-1.128495,-0.681719,0.184308,6.4e-05,-0.058476,3
-1.364633,-1.409793,-0.419078,-0.063466,-0.093086,0.141517,3
-0.275574,-1.027045,0.196588,-0.123933,0.09792,0.209147,3
0.065303,-0.717689,0.095701,-0.061039,-0.055386,0.269298,3
-0.230731,-0.766578,-0.08003,0.130425,-0.409645,-0.005188,3
-0.667053,-0.249883,-0.426609,-0.130609,-0.348684,0.149354,3
-0.287354,0.285953,-0.404123,-0.090166,-0.18135,0.185205,3
-0.224793,0.911028,-0.951063,-0.098382,-0.167057,0.170917,3
0.35791,1.422416,-1.313578,0.073259,-0.093747,0.110333,3
0.873466,2.214843,-0.907851,0.20014,-0.113809,0.013245,3
1.357509,3.131662,-0.940019,0.025339,0.00647,0.094945,3
2.546738,3.675768,-1.039398,-0.175471,0.239758,0.247855,3
2.638957,3.704144,-1.444978,-0.066918,0.316623,0.112741,3
1.835774,3.097513,-2.228727,0.12651,0.122387,0.07848,3
1.21135,1.644176,-2.10268,0.241512,0.020208,0.114915,3
0.694435,1.378203,-1.612553,0.212247,0.067198,0.167085,3
-0.009558,1.129022,-1.111891,0.141261,-0.178722,0.104299,3
-0.400871,-0.156305,-1.288613,0.24836,-0.118331,0.136901,3
0.019256,-0.331995,-0.271035,0.150896,0.029363,0.202494,3
-0.169026,-0.689725,-0.357175,0.221728,-0.015892,0.159517,3
0.062019,-0.468786,1.121346,0.021941,-0.06894,0.089049,3
-0.426246,-0.884484,1.645219,-0.010002,0.030133,0.173178,3
-0.057892,-1.654853,1.977464,0.136095,0.238342,0.203375,3
-0.340605,-1.411417,3.748327,-0.069223,0.190674,0.176544,3
-1.183882,-1.40464,4.172718,-0.100192,-0.182628,0.128606,3
-0.88871,-1.661226,4.469161,-0.107318,-0.220126,0.177123,3
-1.158542,-1.325437,3.623556,-0.132225,-0.150267,0.11922,3
-1.159884,-1.177937,2.685366,-0.085841,-0.042422,0.092392,3
-1.061764,-1.729206,1.647367,-0.082246,0.347816,0.153585,3
-1.471203,-1.787683,0.561681,-0.037455,0.174664,0.050314,3
-0.920928,-1.401488,-0.239044,-0.273044,0.180887,0.111042,3
-0.120963,-1.410095,-0.662572,-0.486138,0.281577,0.082463,3
-0.895254,-1.684338,-1.16701,-0.085345,0.622945,0.294888,3
-0.331411,-1.853022,-1.729625,-0.185054,0.168957,0.170332,3
0.462955,-1.667458,-1.602353,-0.00022,-0.182577,-0.032907,3
-0.237136,-0.972055,-1.575769,0.015042,-0.003111,0.062173,3
0.358688,0.160054,-2.214142,-0.37744,0.049166,0.137552,3
1.863151,0.377062,-2.477096,-0.798251,0.011716,0.172907,3
3.436625,1.117149,-2.633431,-0.567038,0.030862,0.126483,3
3.103085,1.860495,-4.110728,0.040427,0.377261,0.106408,3
3.212346,2.244565,-3.581102,0.112199,0.688056,0.173297,3
2.299177,1.28884,-3.181877,0.268064,0.564389,0.328967,3
1.858453,2.202366,-2.232021,0.480533,0.593489,0.165681,3
1.830489,1.162281,-1.050608,-0.074673,0.260041,0.124187,3
0.688383,0.747077,0.163882,-0.343339,0.055851,0.034756,3
0.389109,1.783735,0.083164,-0.487745,0.114937,0.18565,3
-0.464114,2.408796,0.630126,-0.180359,0.27371,0.186478,3
-1.196888,2.324538,1.470507,0.048612,0.235786,0.223538,3
-1.675943,2.743881,1.104507,0.148013,0.381888,0.256558,3
-2.365507,3.461808,2.719489,0.249253,0.404703,0.227009,3
-2.143776,2.449171,1.663146,0.561076,0.471558,0.155416,3
-0.175044,1.585122,1.873813,0.812787,0.598224,0.266389,3
-0.329966,1.44566,1.716614,1.083853,0.936564,0.773493,3
-1.227294,0.799449,0.401979,1.910746,0.755904,1.043107,3
-0.527367,0.765216,0.498129,1.844319,-0.382962,0.715726,3
-0.339063,0.412097,-0.274348,0.593261,-1.531026,-0.173928,3
-0.498902,0.89884,-1.762259,-1.617594,-1.401403,-0.343581,3
0.067036,1.022627,-0.217175,-1.316711,-2.190033,-0.330921,3
0.098198,0.566759,-0.845441,-0.431482,-1.935811,-0.43751,3
0.156348,0.287783,-0.195119,-0.361513,-0.769198,-0.493499,3
0.399855,-0.550323,1.800344,-0.461439,-0.958584,-0.639608,3
0.031115,-1.175277,0.871443,-0.995465,-1.249777,-0.887165,3
-0.149558,-1.688994,2.237068,-0.50143,-1.563438,-0.138362,3
-1.251265,-2.86477,2.95399,-0.496783,0.685762,0.423882,3
0.740945,-3.036882,0.745451,-0.356745,0.320003,0.10199,3
-0.056511,-4.289579,1.889096,0.031865,0.05297,0.108095,3
-0.980677,-3.63741,2.11564,0.865464,-0.044634,0.219077,3
-1.547395,-3.331557,1.632636,1.279595,0.243481,0.2898,3
-1.162391,-2.251587,0.711675,1.292523,0.454836,0.270074,3
-0.880423,-2.391875,-0.209379,0.363002,0.592635,0.261944,3
-0.838097,-2.671008,0.067655,0.037478,0.10595,0.246139,3
-0.479795,-2.478364,0.560435,-0.073064,0.341513,0.350349,3
0.001735,-3.013684,1.034817,-0.434803,0.16943,0.163215,3
0.132937,-2.742808,1.308958,-0.503522,-0.191779,-0.12359,3
-0.176476,-2.759112,1.893051,-0.140536,-0.035608,0.100529,3
-0.292899,-2.401787,1.470432,0.233065,0.778249,0.337177,3
-1.060122,-1.245598,2.677106,-0.100532,0.667086,0.300954,3
-0.867943,-1.70813,2.845851,0.055494,0.515777,0.139655,3
-1.380182,-1.998467,3.420408,0.117364,0.771486,0.144748,3
-1.154672,-1.260505,3.277096,-0.339027,0.490229,0.198964,3
-0.763959,-0.560751,3.96594,-0.56704,-0.035162,0.039043,3
0.046407,-0.728509,3.897659,-0.065277,0.415562,0.25645,3
0.257848,0.342611,2.82214,-0.035025,0.508572,0.226659,3
0.920861,0.751134,3.647048,-0.230451,0.427389,0.229034,3
1.277569,0.538794,2.128355,-0.34396,0.14601,0.20744,3
0.990175,0.954075,1.300461,-0.113213,-0.287914,0.128814,3
1.65525,1.367806,0.808182,-0.062553,-0.235901,0.001104,3
2.010932,1.167779,-0.553879,-0.240304,-0.234732,0.191799,3
0.282977,0.351826,-1.610936,-0.157493,0.183156,0.205736,3
-0.621116,0.075547,-1.987998,0.136729,0.07434,0.195892,3
-0.840583,-0.105882,-2.474112,0.245128,-0.083657,0.069258,3
-1.139184,-1.154689,-2.719899,-0.013347,-0.257457,0.071185,3
-0.220482,0.538331,-1.992286,0.249574,-0.07432,0.1467,3
-0.213207,1.187089,-2.279613,0.106259,0.022446,0.126493,3
-0.395697,1.856809,-2.854936,0.101501,0.148671,0.0721,3
1.382088,2.125785,-2.519863,0.127275,0.530108,0.141291,3
-0.267452,2.171465,-3.16926,-0.018337,0.508771,0.167743,3
1.782158,3.635432,-2.471694,0.022118,0.105635,0.0708,3
1.103343,3.355412,-2.278679,0.010634,0.035485,0.203393,3
0.669504,2.71086,-2.434926,0.122659,-0.068766,0.1509,3
1.489608,2.915367,-1.963215,0.135803,-0.10796,0.109497,3
1.026701,2.280994,-2.003455,0.023844,-0.043562,0.130562,3
1.217516,1.771759,-1.051107,-0.107021,-0.049301,0.241806,3
1.026963,2.100646,-0.384263,0.080118,-0.222075,0.155282,3
1.059,1.037273,-0.52919,-0.045193,-0.332122,0.129875,3
1.074869,0.120599,-0.428583,-0.12674,-0.1539,0.113143,3
0.179947,0.249629,-0.421382,-0.119884,-0.022928,0.093166,3
-0.038961,-0.209831,0.451982,-0.090623,0.031422,0.273995,3
-0.247195,-0.494058,0.441051,0.250191,0.262292,0.026955,3
-0.384736,-0.77434,1.191546,0.073876,0.055368,0.058197,3
-0.846563,-0.546689,1.371908,-0.235058,-0.032792,0.215241,3
-1.022426,-0.893682,1.567807,-0.01509,0.119642,0.098795,3
-0.621235,-0.54486,2.077518,-0.14192,0.092664,0.195568,3
-0.973985,0.151897,1.528183,0.102343,-0.045513,0.095122,3
-0.299484,-0.250447,1.578994,-0.01981,0.136067,0.105082,3
-0.039421,-0.330285,1.578187,0.060223,0.382971,0.099265,3
0.234918,-0.68177,2.151424,-0.01873,0.345071,0.13651,3
0.08495,-1.374849,1.680373,0.128938,0.144482,0.098712,3
-0.10597,-1.57696,0.828777,0.012205,-0.03689,0.089545,3
-0.813095,-1.73644,0.590823,-0.330608,0.205675,0.141339,3
-1.339101,-2.123743,0.166211,0.205948,0.37991,0.172164,3
-2.108018,-2.878716,-0.347276,0.227855,-0.017392,0.094939,3
-2.210637,-3.118257,-0.66141,0.194555,-0.130393,0.089511,3
-1.913932,-2.807213,-0.571993,-0.082179,-0.105747,0.216535,3
-1.471051,-2.761443,-0.760823,-0.108588,-0.20866,0.102081,3
-0.482507,-1.731966,-1.199294,-0.111383,-0.173049,0.19224,3
0.580288,-0.68132,-1.284321,0.007168,0.116836,0.149684,3
0.331414,0.048229,-2.385934,-0.107174,-0.068089,0.192466,3
2.014497,0.867744,-2.278326,0.132093,-0.174773,0.100665,3
1.51331,1.747208,-2.175484,0.149802,-0.226004,0.108364,3
2.309417,3.475769,-1.215249,0.053581,0.089786,0.18182,3
2.784616,2.930641,-0.98887,0.050956,0.158275,0.117881,3
2.890246,2.831768,-0.452787,-0.027826,0.188968,0.113516,3
2.674523,3.020963,0.405122,-0.16928,0.104161,0.133642,3
2.336926,1.91806,0.506391,0.147452,0.176582,0.061165,3
1.894055,1.715534,1.370876,0.026769,0.232132,0.165187,3
0.563989,1.648346,1.341569,0.086526,-0.055505,0.123411,3
0.055911,0.484763,1.431942,-0.039603,0.023887,0.074684,3
-1.005256,0.10237,1.394029,0.032716,0.087519,0.15009,3
-2.247992,0.298203,1.285923,-0.050854,0.029263,0.10835,3
-1.731292,-1.298622,1.53219,-0.07292,0.074488,0.129724,3
-2.244515,-2.246395,1.037754,0.147756,0.242549,0.157418,3
-2.634754,-2.671523,0.935542,0.085057,0.148784,0.126225,3
-2.844885,-2.959728,0.098518,-0.055939,-0.291529,0.160763,3
-1.696195,-2.837375,-0.703775,-0.120492,0.051619,0.122047,3
-0.955631,-1.401724,-1.13711,-0.33364,0.319402,0.181675,3
0.101286,0.071696,-1.658364,-0.153594,0.261299,0.180022,3
0.916088,0.906206,-1.874861,0.224871,0.185952,0.037343,3
2.132755,2.402041,-0.149679,0.160616,0.240026,0.116236,3
2.697874,3.650541,0.819069,0.068594,-0.044842,0.07787,3
4.464307,3.873184,1.273589,-0.038933,-0.027061,0.118382,3
3.907726,3.857254,0.968504,0.198091,0.108233,0.076066,3
1.311446,4.056337,-0.145939,0.097517,0.140914,0.202787,3
0.65513,2.7224,-0.338369,-0.054195,0.114565,0.167498,3
0.524967,1.529863,0.194016,-0.064359,0.179999,0.236081,3
-0.32944,1.456992,0.386874,0.27449,-0.258258,0.119886,3
-0.95709,1.005736,0.661624,0.068661,-0.732189,0.056834,3
-0.386252,0.13588,0.513582,-0.099646,-0.46459,0.180305,3
-0.050478,-0.391571,1.519868,-0.135305,0.138936,0.259699,3
-1.050864,-0.66001,1.807534,0.085663,-0.020873,0.074254,3
-0.958121,-1.076009,1.382269,0.120631,-0.075326,0.112986,3
-0.616142,-1.262075,1.114605,0.06623,0.155195,0.156872,3
-0.330664,-1.158468,0.939854,-0.116488,0.180641,0.210453,3
-0.64625,-0.728299,0.108669,-0.091923,-0.241157,0.151074,3
-0.781663,-0.48528,-0.734265,0.082439,-0.27172,0.107487,3
-0.592576,-0.177474,-0.962793,-0.009127,-0.149208,0.142778,3
0.011079,-0.511852,-0.322577,-0.128117,-0.133688,0.149496,3
-0.111298,-0.957319,-1.073459,-0.006606,-0.104104,0.134377,3
0.478423,-0.570363,1.018669,0.061419,-0.031944,0.149005,3
1.007364,-0.825078,0.108719,-0.139562,-0.150439,0.121309,3
0.525775,-0.877071,-1.490734,-0.100823,-0.156071,0.067993,3
-0.181178,-0.580692,-1.651547,-0.072694,0.193779,0.1986,3
0.148598,-0.467195,-1.991103,0.135613,0.312076,0.115,3
0.182557,-0.630386,-1.167272,0.271184,-0.030884,0.113894,3
0.006431,-0.755233,-0.460123,0.170254,-0.117894,0.088031,3
-0.220594,-0.708423,0.135299,-0.034417,-0.035586,0.117833,3
-0.430872,-0.740362,1.458383,-0.014292,-0.032181,0.101044,3
-1.363759,-1.138768,1.763914,0.079153,0.277069,0.152497,3
