Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.618148,0.114399,0.022696,0.066661,1.007741,-0.183792,2
-0.740041,0.163923,0.068091,0.810427,0.723206,0.324282,2
-0.604019,0.160634,0.28235,1.004057,-0.317956,0.640594,2
-0.51642,0.142567,0.437049,1.377342,-0.879687,0.909825,2
-0.525313,0.254313,0.514399,-0.667772,0.300708,0.880293,2
-0.4709,0.765875,0.296518,-0.83168,-0.424236,0.18602,2
-0.373072,0.687828,-0.020584,0.148132,-1.077965,0.080238,2
-0.153732,0.638117,-0.424907,0.724114,-0.833157,0.032551,2
-0.170547,0.601527,-0.66642,-0.208253,-0.375941,0.010813,2
-0.238737,0.636662,-0.602172,-1.001082,0.316045,0.063652,2
-0.266245,0.410589,-0.535332,-0.26193,0.106803,0.049065,2
-0.215271,0.156479,-0.509745,0.480221,0.159023,0.148597,2
-0.113225,-0.06117,-0.591251,-0.250348,0.660897,0.318095,2
-0.03498,-0.363094,-0.395509,-0.545937,0.809969,-0.170675,2
0.026549,-0.691469,0.026859,-0.433794,0.92709,0.208529,2
0.293649,-0.982993,0.759388,-0.289919,0.991468,0.29356,2
0.463223,-1.272941,1.54176,-0.333374,0.82703,0.16545,2
0.386443,-1.340711,1.507376,-0.008436,0.798661,0.182334,2
0.213862,-1.143467,0.927659,0.160102,0.291349,0.202207,2
0.15116,-0.99215,0.365928,-0.200738,-0.113357,-0.005422,2
0.552397,-1.227804,0.097013,-0.032033,-0.181748,0.149903,2
1.149357,-1.832953,-0.009008,-0.219984,-0.018652,0.132625,2
1.472913,-2.248881,0.137105,-0.26574,-0.367767,0.061619,2
1.438593,-2.082051,0.252704,-0.269415,-0.312506,-0.003115,2
1.221179,-1.51122,0.327935,-0.27706,0.193065,0.196599,2
0.996177,-0.818137,0.319558,-0.173631,0.167214,0.196041,2
0.814301,-0.377489,0.161007,-0.39876,0.003722,0.072136,2
0.824754,-0.314021,0.263449,-0.32022,-0.113148,0.108468,2
0.643398,-0.094133,0.329301,0.081475,0.038617,0.173349,2
0.689929,0.616437,0.112381,0.232764,0.521928,0.225492,2
0.781103,0.515468,0.201072,0.332181,0.523583,0.141322,2
0.546291,0.740206,0.095716,0.078414,0.37032,0.265693,2
0.436141,0.98443,-0.013589,-0.186126,0.439325,0.212576,2
0.363847,0.978654,-0.172664,-0.352491,0.279551,0.217926,2
0.312887,0.872488,-0.297865,-0.634422,0.270599,0.17293,2
0.174622,0.777503,-0.407278,-0.32388,0.275466,0.139226,2
0.030312,0.660557,-0.462052,-0.223574,0.389567,0.150491,2
-0.117145,0.500017,-0.454576,-0.19245,0.353395,0.134153,2
-0.265012,0.371892,-0.347252,-0.294362,0.261515,0.239783,2
-0.307308,0.173997,-0.111984,-0.427293,0.318637,0.211469,2
-0.39755,-0.083458,0.07156,-0.03128,-0.0367,0.060241,2
-0.429479,-0.321575,0.247597,0.25382,-0.310965,0.109113,2
-0.36158,-0.513223,0.470699,0.10568,-0.303481,0.184954,2
-0.320685,-0.612205,0.507613,-0.266357,-0.302983,-0.017493,2
-0.228941,-0.677626,0.478324,-0.277719,-0.087047,0.119422,2
-0.013137,-0.848854,0.490859,0.01102,-0.209907,0.239485,2
0.172612,-0.899171,0.372034,0.152054,-0.421188,0.105112,2
0.37456,-0.909312,0.139803,0.031663,-0.200984,0.094084,2
0.496322,-0.970614,-0.060021,-0.15195,-0.078063,0.089983,2
0.625376,-0.825255,-0.135984,-0.227989,0.124979,0.08881,2
0.764649,-0.524841,0.107819,0.087868,0.249397,0.16846,2
0.668094,-0.278948,0.245503,0.417184,0.182722,0.174797,2
0.55423,-0.196686,-0.005622,0.421588,0.233109,0.088704,2
0.50074,-0.144037,-0.253141,0.319312,0.255221,0.178477,2
0.448249,-0.042971,-0.388116,0.161056,0.053702,0.092652,2
0.345505,0.095219,-0.314935,-0.012122,-0.210714,-0.08765,2
0.200266,0.263375,-0.063361,-0.119213,-0.028078,-0.014695,2
-0.036649,0.413838,0.047236,0.04995,0.093486,0.145473,2
-0.289294,0.486041,-0.046937,0.189787,-0.018128,0.044058,2
-0.51006,0.494879,-0.048337,0.217886,0.1091,0.161234,2
-0.63706,0.429602,-0.019758,0.283596,-0.000858,0.083537,2
-0.81423,0.341669,0.008876,0.284934,-0.015953,0.21734,2
-0.984995,0.274796,-0.022746,0.284115,-0.061575,0.182055,2
-1.142627,0.242775,0.128704,0.282979,-0.118973,0.196701,2
-1.230465,0.195973,0.328214,0.098656,-0.024594,0.154182,2
-1.302216,0.169567,0.309214,0.165394,0.235074,0.105742,2
-1.287969,0.053085,0.170638,0.545477,-0.024902,0.189997,2
-1.179435,-0.039201,0.243356,0.577114,-0.131772,0.233064,2
-1.031747,-0.054079,0.353828,0.189405,0.063994,0.146176,2
-0.90027,-0.130136,0.389748,0.181776,-0.013101,-0.025084,2
-0.702254,-0.184599,0.324127,-0.090088,-0.059288,0.082768,2
-0.481787,-0.174808,0.273095,0.035347,0.068964,0.196246,2
-0.264901,-0.139895,0.15831,0.212318,-0.084361,0.027369,2
-0.074273,-0.19124,0.027668,-0.112268,0.078838,-0.006869,2
0.116806,-0.235998,0.00908,-0.043371,0.212661,0.243968,2
0.299453,-0.281359,0.001574,0.334518,0.109069,0.176745,2
0.398597,-0.245209,-0.056293,0.179176,0.048194,0.050286,2
0.472629,-0.188965,-0.267597,-0.118681,0.186203,0.168858,2
0.54587,-0.229598,-0.233201,0.024713,-0.065329,0.206995,2
0.690085,-0.248019,-0.163681,0.004232,-0.16947,0.134717,2
0.697536,-0.232543,-0.231665,-0.161192,-0.118954,-0.000962,2
