Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.52971,-0.181948,1.222071,-0.033318,0.029571,0.958241,-1.214466,-0.088191,0.822135,1
0.311525,-0.530773,0.818373,0.121039,0.281113,1.106603,-1.951451,-1.123562,3.316958,1
-0.326311,-1.008639,1.878808,0.647474,1.140887,1.846967,-0.537992,-1.211398,1.317878,1
-0.647779,-1.318808,2.214304,1.007955,1.865918,2.204761,-0.412338,-0.534125,0.084159,1
-0.414342,-1.033899,1.589611,0.750418,1.552304,1.779987,0.569294,-0.343657,-0.228677,1
-0.122848,-0.748534,1.131682,0.455258,1.053743,1.116426,0.02595,-0.571758,1.007379,1
-0.061784,-0.473843,0.513218,0.292323,0.704126,0.85554,-0.144215,-0.319472,1.049321,1
0.250353,-0.459918,0.77974,0.258231,0.608447,0.652057,0.947107,-0.589277,-0.185895,1
0.005484,-0.299988,1.219794,0.246436,0.506851,0.752891,0.448399,-0.451001,0.351197,1
-0.25966,-0.103702,1.460127,0.231865,0.605316,1.379375,-0.039034,-0.453506,-0.578368,1
-0.811609,-0.117578,1.622978,0.44848,0.824385,1.460555,0.359782,-0.345044,-0.774216,1
-0.815634,-0.100216,1.773547,0.289563,0.971211,1.219398,0.249852,-0.509749,-0.589128,1
-0.511222,-0.014896,1.788304,-0.097126,0.695827,1.036845,0.21216,-0.295266,0.289266,1
-0.669211,0.162758,1.713022,-0.167983,0.566418,1.111633,0.555183,-0.853604,0.244857,1
-0.874072,0.244345,1.72712,-0.251797,0.559097,1.323069,0.204978,-0.595485,-1.066911,1
-0.924714,0.247907,1.936597,-0.233196,0.804842,1.34547,-0.789755,-0.463693,-0.608736,1
-0.748999,-0.053143,1.599354,-0.324323,0.676582,0.783048,-0.737581,-1.054491,-0.319701,1
-1.111268,0.870498,0.599592,-0.19715,0.098106,0.298061,-0.373198,0.409913,2.109776,1
-0.511548,0.977992,0.350839,-0.186601,-0.168814,0.187435,-1.450344,-0.36431,3.069927,1
-0.025181,0.45888,0.224402,-0.075487,0.04732,-0.173699,0.673817,-1.638935,-1.193669,1
0.186309,0.043945,-0.38024,0.071777,-0.015977,-0.472756,0.612577,-0.698247,-0.4096,1
0.21426,-0.197162,-0.335577,0.136095,0.016254,-0.392184,-0.303999,-1.337336,0.550316,1
-0.082317,-0.670006,-0.59516,0.125727,0.25468,-0.272227,0.251909,-1.316918,0.258558,1
-0.281124,-0.696599,-1.072274,0.146538,0.260694,-0.705877,-0.179516,-0.979884,-0.132936,1
-0.932076,-0.116254,-1.933125,0.029539,0.347851,-1.779744,-1.217687,-1.061645,-0.28851,1
-1.001857,-0.149877,-2.869484,-0.18706,0.086246,-2.672783,-1.537629,0.285393,-0.905199,1
-0.853553,-0.279123,-3.320578,-0.437626,-0.31389,-3.077092,-1.644028,1.313807,-1.075047,1
-0.650667,-0.299896,-3.768026,-0.487752,-0.696334,-3.216798,-1.852176,1.818063,-1.072225,1
-0.731336,-0.038539,-4.083183,-0.3381,-0.972412,-3.169926,-0.428491,1.776067,-1.029967,1
-0.791613,0.060184,-4.025215,-0.09552,-0.88934,-3.168785,-0.472999,2.467962,-0.698256,1
-0.669574,0.832825,-3.872756,0.0047,-0.703156,-2.894959,0.090974,1.999678,-0.389733,1
-0.089206,1.284732,-2.971722,0.027471,-0.623919,-2.208477,3.026535,0.628185,-0.127688,1
0.650738,0.833844,-1.333805,-0.168439,0.076229,-2.062228,3.560226,0.593717,0.644651,1
1.030373,-0.335725,0.715893,-0.20601,0.363856,-1.316771,1.812698,-0.276299,0.685985,1
0.221932,-2.063383,0.623922,-0.443372,0.393771,-1.161435,-0.280194,0.730433,0.284761,1
