SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
639768694,0.188544,0.5269,0.507121,1.202827,1.755958,0.402531,-0.02217,1.624128,1.327572,0
639802028,-0.651042,-0.066376,1.247463,1.570825,3.315732,-2.566813,-1.372863,-2.483301,4.761482,0
639835362,-0.773677,0.356021,1.6581,1.545947,4.839017,-3.855989,-2.838347,-5.39625,5.912728,0
639868696,-1.065172,0.647196,1.962228,1.671878,5.975743,-4.188086,-3.687191,-7.627295,6.478518,0
639902030,-1.295009,-0.10268,1.556166,2.462975,5.801985,-4.144709,-3.264307,-6.894216,5.426483,0
639935364,-0.375868,-0.310388,1.212635,2.948158,4.169571,-3.164956,-1.752424,-4.78315,4.860887,0
639968698,0.460991,-0.584019,0.83279,2.725749,2.427155,-0.85073,0.378319,-1.510769,2.679253,0
640002032,0.514987,0.139225,0.059549,1.038121,-0.660313,2.720048,0.962226,0.76806,0.75115,0
640035366,0.636574,0.956492,-0.640554,-2.509085,-3.13558,4.516496,2.374961,3.444367,-2.490027,0
640068700,0.558011,-0.592653,-0.424156,-2.747117,-6.422243,4.155704,2.5988,5.211333,-4.742129,0
640102034,1.001469,-0.708829,-0.595905,-2.613795,-7.41092,5.021314,2.431946,4.982032,-4.198285,0
640135368,0.471713,-0.02005,-0.52337,-3.169392,-5.534834,4.303503,2.355586,4.781327,-3.453656,0
640168702,0.068649,0.019284,-0.107206,-2.76068,-3.49633,3.935461,0.890032,3.941625,-2.280934,0
640202036,0.135827,0.064128,0.096529,-1.691025,-0.826906,2.71769,-0.225992,1.814978,0.70199,0
640235370,-0.082585,0.414836,0.614087,-0.221018,1.313363,0.980557,-0.793143,0.800367,1.903388,0
640268704,-0.031797,0.616938,0.549668,0.822766,2.621583,-0.687089,-2.079365,-1.705686,2.156314,0
640302038,-0.422655,0.768976,1.087771,0.917086,3.223655,-2.612172,-2.689202,-4.92155,3.427341,0
640335372,-1.135608,0.028523,1.645991,2.036775,3.186235,-3.463471,-1.675997,-8.705079,4.172344,0
640368706,-1.006606,0.194296,1.354412,2.013987,3.118459,-3.593989,-1.584807,-7.978315,4.14535,0
640402040,-0.30299,0.586416,1.086573,1.885756,2.492754,-3.347001,-0.255596,-5.001583,3.374181,0
640435374,0.12662,-0.093353,1.739602,1.632461,1.413131,-1.888499,-0.452157,-3.241555,3.23472,0
640468708,0.13308,-0.014464,1.157376,1.050197,0.573608,0.099744,-0.028234,-0.543976,2.627006,0
640502042,0.61309,0.128563,0.333384,-0.937692,-0.96424,2.702042,0.035147,2.38116,0.615246,0
640535376,0.713096,-0.719518,0.727821,-2.156729,-2.568393,4.244876,0.379063,3.825811,-0.778217,0
640568710,0.285457,-0.059842,1.120656,-2.367014,-4.716228,5.804289,0.598072,5.250369,-2.569734,0
640602044,-0.072908,-0.134922,1.443592,-1.369679,-4.317493,5.3458,1.03705,5.386594,-2.334201,0
640635378,0.069577,0.162392,1.916882,-1.020304,-2.951529,5.17056,1.068858,5.290393,-1.50197,0
640668712,-0.096722,0.252639,1.176476,-0.852763,-1.627564,3.657849,1.729814,3.684767,0.360883,0
640702046,0.109625,0.218869,0.308763,-0.03997,0.74637,1.887613,1.579862,1.223265,1.268491,0
640735380,0.09393,0.573381,0.929363,1.488144,3.061146,-0.468801,0.719292,-2.034039,2.644233,0
640768714,-0.421811,0.703503,1.452638,2.11587,4.981889,-3.244429,-0.37571,-4.283767,3.574001,0
640802048,-0.433299,0.343635,1.840484,1.578403,5.180084,-4.365614,-1.031889,-5.990296,4.650034,0
640835382,-0.498772,0.160738,1.742439,2.197481,3.876849,-2.951314,-1.66916,-4.805774,4.855302,0
