SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
2726388522,-1.034593,2.489259,-0.394997,0.789229,1.238949,2.035516,3.843866,1.556246,-0.385307,0
2726421856,-1.166652,0.711583,-2.685628,2.461168,1.527094,0.183022,5.598883,4.825856,3.369593,0
2726455190,-0.19983,-3.076364,-2.801295,2.749592,1.400932,-0.382747,10.664559,1.92087,2.461237,0
2726488524,1.234807,-6.813625,-2.918718,3.41461,1.362218,-1.096708,12.052067,-2.410446,3.554914,0
2726521858,0.17302,-5.711086,-1.838512,4.551244,1.295169,-1.87293,11.399995,-4.751074,2.841681,0
2856557792,0.008781,-0.041782,-0.057408,0.25611,0.054035,0.372497,-1.178831,-0.292513,1.432624,0
2856591126,0.75842,-1.305319,0.117165,0.392884,0.105701,0.772681,-5.156144,-1.627123,6.347731,0
2856624460,0.656691,-1.161424,0.786272,0.562257,-0.117356,1.557535,-7.501504,-1.78519,9.676998,0
2856657794,0.931978,0.01318,1.779443,0.593983,-0.246687,2.013182,-6.799285,-3.369959,12.983917,0
2856691128,0.848714,1.158076,2.112182,0.899717,-0.153126,2.184472,-4.79856,-0.236309,13.666985,0
2856724462,0.874462,2.784914,1.989619,1.427265,-0.687874,3.083185,0.475675,-0.119484,9.747839,0
2856757796,1.324155,3.120282,2.411698,1.762083,-1.002849,3.875522,3.430742,0.918435,2.163839,0
2856791130,1.063825,1.801597,2.487217,2.224306,-1.09442,4.649392,3.192446,0.2026,-3.107378,0
2856824464,-0.075368,1.752005,1.678786,2.164907,-0.006841,4.055072,2.935647,0.532256,-4.141706,0
2856857798,-1.156053,1.375656,1.528428,2.304428,0.180238,3.912312,1.907242,-2.292236,-7.351225,0
2856891132,-2.241884,0.105389,0.22834,1.263002,0.446861,4.250277,-0.775251,-2.265575,-7.135454,0
2856924466,-1.706577,-0.964809,-0.674208,0.155549,0.478298,3.355852,-2.627757,-1.75475,-6.59325,0
2856957800,-1.137148,-1.670318,-0.984951,-0.140545,0.173883,3.915411,-1.151619,-0.63074,-6.051071,0
2856991134,-1.303997,-0.909157,-1.726027,-0.166124,1.283748,3.817822,0.059044,0.860756,-6.227023,0
2857024468,-1.326374,-1.108491,-1.821394,-1.876369,0.087861,0.971438,2.584874,2.525339,-6.40356,0
2857057802,0.853506,-1.298548,-4.016251,-1.723018,-0.26701,-2.07416,6.709457,3.430801,-4.879086,0
2857091136,1.516429,-0.649106,-5.333745,-1.179867,-0.409568,-3.339591,8.579278,3.368348,-3.407242,0
2857124470,1.459648,-1.801911,-4.459674,-1.143662,-0.442808,-3.553756,9.060837,1.786865,-4.000115,0
2857157804,0.709916,-2.112369,-4.243881,0.414061,-0.991411,-3.910256,8.823324,1.77303,-4.855735,0
2857191138,-0.215291,-0.977958,-3.112175,1.183117,-0.774751,-3.711707,7.324469,2.482618,-4.357138,0
2857224472,-0.706789,-0.668911,-2.445498,1.947347,-1.290763,-3.743708,3.964608,1.346293,-2.692881,0
2857257806,-0.58201,-0.147165,-0.550352,2.469746,-0.422861,-2.869787,0.65501,0.354338,-1.235498,0
2857291140,-0.036175,-0.367564,0.965656,2.337873,-0.272723,-2.8727,-2.760109,-0.03259,0.744189,0
2857324474,0.1096,1.076685,2.279289,3.360665,0.051996,-4.492414,-4.877669,-1.598741,3.508628,0
2857357808,0.335245,2.201972,4.684532,1.671715,0.664082,-5.317191,-7.224564,-1.967262,5.878257,0
2857391142,0.531062,1.743748,4.816229,0.059628,0.44751,-5.411461,-9.085299,-3.736296,5.718084,0
2857424476,0.837262,0.939351,3.612759,-2.686352,0.763154,-4.851847,-8.85673,-3.506828,4.914181,0
2857457810,0.309791,1.153644,2.527126,-5.499559,0.133953,-4.087692,-7.38417,-2.717378,3.060027,0
2857491144,-0.147753,1.333184,1.057052,-9.218816,-1.240962,-3.176565,-6.693674,-1.544074,1.373482,0
2857524478,-0.065829,0.939829,-0.064362,-8.725157,-1.901834,-2.426608,-5.199289,-1.109531,-0.3095,0
2857557812,0.25873,0.784192,-0.594469,-9.730607,-2.451272,-1.19415,-3.576622,-0.296298,-1.661369,0
2857591146,-0.230109,1.307848,-0.814136,-4.407622,-2.063958,-0.131918,-1.831885,0.166206,-3.60617,0
2857624480,-1.190225,0.745384,-1.330776,-0.797355,-0.869754,0.81357,1.67549,0.143464,-5.538516,0
2857657814,0.600103,-1.115045,-3.408925,2.005182,0.529181,0.823674,6.919054,1.10399,-5.072539,0
2857691148,1.478564,-2.23293,-5.121811,2.702516,1.031326,2.130619,11.472463,1.431123,-4.165697,0
2857724482,0.799841,-3.108256,-4.248624,5.305059,1.430271,2.61836,12.264731,-0.993226,-4.29059,0
2857757816,0.653448,-2.440857,-3.512421,7.586865,1.437632,2.477531,12.317637,0.146367,-2.553504,0
2857791150,-0.052137,-1.58802,-3.090325,8.38131,0.825521,2.121275,9.153773,1.111701,-1.423188,0
2857824484,-0.614953,-0.300852,-0.961815,7.716095,0.869797,0.577213,5.731896,1.493376,-1.903139,0
2857857818,-1.506363,-1.101588,-1.379826,5.380286,0.464659,-0.816768,1.260162,0.060841,-0.565858,0
2857891152,-0.10563,0.52937,1.697675,4.361638,0.112375,-1.453405,-0.564349,0.602611,0.514691,0
2857924486,-0.485485,0.865312,1.502734,3.182851,0.308703,-2.925654,-5.239534,0.008088,2.312579,0
2857957820,0.150439,1.507668,1.854541,-0.883115,0.184785,-4.773451,-8.075793,-1.033488,2.887091,0
2857991154,0.733087,1.096166,2.932096,-5.631306,1.455252,-3.221265,-11.197447,-1.610123,2.935963,0
2858024488,0.983233,0.86199,3.754217,-11.741643,-0.004536,0.957891,-11.766912,-2.031281,2.782667,0
2858057822,1.367456,1.204351,2.936036,-14.196,-3.200852,2.737419,-11.084138,-1.719685,0.820436,0
2858091156,0.494743,2.377689,2.693076,-11.737735,-4.165975,3.551879,-8.998985,-0.652543,-1.189754,0
2858124490,0.411263,1.560332,0.871016,-10.482633,-2.838803,4.446942,-6.117934,-0.669196,-2.155128,0
2858157824,-0.200818,1.821592,0.856797,-4.459992,1.34374,2.176757,-2.71604,-0.23072,-2.389982,0
2858191158,-0.272998,0.582151,0.711907,0.123154,2.393413,0.881821,1.543392,0.391166,-2.009308,0
2858224492,-0.421142,0.28263,-2.211834,3.160024,2.378902,0.364466,3.737522,1.049822,-2.805218,0
2858257826,-0.845475,-0.495357,0.143492,5.66503,0.819421,0.431508,9.74106,0.449155,-1.034545,0
2858291160,-0.07551,-2.100549,-3.420942,6.994531,0.209905,-0.531413,11.679584,-1.433714,2.49726,0
2858324494,-0.412083,-2.991831,-2.68711,7.807049,1.205923,0.018446,10.51766,-1.850076,2.490958,0
2858357828,-0.867994,-2.786638,-3.318834,7.671987,0.807027,-1.732264,10.878256,-1.900502,5.229736,0
2858391162,-1.531806,-2.605938,-2.663883,6.94677,-0.024842,-2.748997,9.559424,0.136639,5.480992,0
2858424496,-1.894043,-1.176278,-1.171315,5.917994,-0.138645,-3.93345,7.639364,0.193699,3.569671,0
2858457830,-1.588802,-0.041167,-0.651095,5.10413,-0.350135,-6.915752,3.391612,1.31174,1.353058,0
2858491164,-0.222858,0.362463,-0.220196,2.778575,0.139501,-6.679171,-0.294461,-0.104009,-0.685142,0
2858524498,0.161455,0.754221,1.189295,0.792864,0.358497,-6.746016,-4.97082,0.461597,-2.59792,0
2858557832,0.57769,1.752771,0.372201,-2.233208,1.041844,-4.441837,-8.303385,0.396631,-3.447781,0
2858591166,1.173258,1.889843,1.234389,-7.959031,1.001985,3.680804,-11.215127,0.360261,-2.903625,0
2858624500,2.079448,1.488616,2.056895,-10.627113,-2.057674,9.468725,-10.7981,0.317602,-3.083482,0
2858657834,2.46014,1.580691,1.606811,-9.881694,-4.545493,11.059547,-9.214149,0.018719,-3.419936,0
2858691168,1.677294,2.148828,1.002637,-5.453821,-3.442274,6.742203,-6.772038,-0.120061,-3.100473,0
2858724502,0.310791,2.288709,0.074537,-3.465107,-1.907951,4.523166,-4.423974,-1.313015,-4.237975,0
2858757836,0.025607,3.092461,1.334816,-2.525435,-1.106063,3.070258,-0.894057,-0.727016,-0.643742,0
2858791170,-0.63637,-0.674069,-0.901179,-1.359193,-1.578627,1.743893,2.107016,-1.774795,-1.064505,0
2858824504,-1.231341,1.267238,0.367793,0.464427,-1.21359,-0.489351,3.363668,-1.024534,-1.256543,0
2858857838,-1.358101,-1.227635,0.13315,1.606759,-1.376215,-2.465423,5.192095,-0.790327,2.27763,0
2858891172,-1.647907,-1.037138,-0.033594,2.867344,-0.548429,-2.104504,6.693388,-1.343831,3.625517,0
2858924506,-0.691474,-2.750362,0.105845,4.696503,0.749358,-2.465243,7.714906,-1.278978,6.543201,0
2858957840,-0.176111,-4.356112,-1.830204,6.292912,1.599251,-2.708815,10.081718,-3.833247,8.591711,0
2858991174,-0.959419,-4.125186,-0.919226,7.442537,1.858955,-3.713018,7.288456,-0.272734,7.573334,0
2859024508,-0.707523,-2.441575,-0.602329,7.089107,1.985013,-4.621482,4.182233,2.118868,6.557096,0
2859057842,-0.343144,-0.49476,-0.333544,5.018721,2.038595,-4.829397,2.546888,2.921257,2.725242,0
2859091176,0.261698,0.670422,-0.099406,2.947904,2.566713,-4.655859,-0.504507,2.932017,-0.60124,0
2859124510,0.823333,0.842806,-0.447417,-1.015691,2.852784,-2.965388,-4.69046,2.40512,-3.407029,0
2859157844,1.362831,0.973304,0.186769,-2.79521,2.901021,1.703793,-7.473101,1.337286,-6.526839,0
2859191178,0.795663,1.741108,-0.736502,-4.264665,2.13516,2.806667,-8.965699,0.947082,-7.772831,0
2859224512,0.73174,1.826279,-0.50355,-5.491454,0.436231,5.184432,-9.152995,0.602229,-7.917463,0
2859257846,1.288571,1.298808,-0.340118,-5.491053,-1.324618,6.659109,-7.91385,0.442794,-7.284438,0
2859291180,0.638991,2.017741,-0.959929,-5.106665,-2.377378,6.301039,-5.399295,0.657644,-7.081617,0
2859324514,0.214988,2.771452,-1.250394,-4.251885,-2.051286,3.688907,-3.026616,0.696352,-7.155976,0
2859357848,-0.013057,2.730142,-1.264668,-2.889905,0.022877,1.061082,-0.185714,1.330307,-5.150765,0
2859391182,-0.338177,2.813432,-1.428963,-1.861346,-1.095362,-0.121099,2.696322,1.878893,-1.290852,0
2859424516,0.583285,-1.743547,-1.153024,0.493273,-0.79229,0.561104,5.248013,0.156706,2.257328,0
2859457850,-1.930029,-0.233184,-0.905433,2.05503,0.285175,-1.511364,6.719432,-1.883536,4.155365,0
2859491184,-1.739347,-0.61103,2.443151,3.677964,0.913388,-1.110891,7.789494,-3.401682,5.566222,0
2859524518,-0.562661,-5.305521,1.862945,3.772551,0.725227,-1.064466,6.357762,-5.26339,7.267563,0
2859557852,-1.508047,-4.214172,1.639005,3.588835,-0.053241,-1.025217,5.181344,-6.773847,8.567991,0
2859591186,-1.234549,-3.992645,1.693609,2.882832,-0.988288,-1.353475,4.464719,-2.196133,7.73863,0
2859624520,-0.39745,-3.197489,1.545341,1.38487,-2.225249,-1.826948,2.216069,1.140544,7.790886,0
2859657854,0.392415,-1.548418,1.198131,1.198902,-1.854768,-2.466797,0.047945,2.706394,5.553288,0
2859691188,0.493847,0.279909,1.483114,0.191094,-2.786508,-1.881809,-1.997982,3.63929,2.369555,0
2859724522,0.542513,1.524053,1.169515,0.023896,-1.972425,-1.557491,-2.802426,3.335354,-1.043676,0
2859757856,0.452011,2.001488,0.422987,0.104643,-0.302414,-1.68132,-3.806719,3.037986,-3.036362,0
2859791190,0.919824,1.58154,-0.23085,0.032567,0.233416,-0.246575,-4.131227,2.125223,-4.958872,0
2859824524,0.746441,1.883265,-0.237467,-1.479791,0.41419,-0.619129,-1.875499,0.913696,-6.300177,0
2859857858,0.764486,1.455296,-1.149946,-2.351908,0.382674,0.622965,-4.002842,0.440836,-6.180846,0
2859891192,0.095892,2.240387,-2.240945,-3.285943,0.474214,2.110408,-4.639789,-0.729965,-4.835522,0
2859924526,-0.040796,3.238731,-1.718402,-3.598391,-0.174925,4.214711,-5.1593,-1.534687,-5.087172,0
2859957860,-0.638467,4.02273,-1.602448,-2.9413,-0.772751,5.053713,-5.82429,-0.275701,-5.543395,0
2859991194,-0.221152,3.397152,-0.88093,-2.05327,-0.756791,5.23359,-3.356665,0.972553,-3.816392,0
2860024528,0.198572,2.084071,1.152297,-0.72026,1.901608,5.16097,-0.3487,1.768286,0.306577,0
2860057862,0.413871,-0.006985,1.933904,0.788834,3.496529,4.416551,3.737816,0.40102,5.349728,0
2860091196,0.432684,-2.675131,1.890612,1.819894,3.295681,3.715306,6.610479,-4.203323,9.74861,0
2860124530,-1.742226,-4.857049,2.716122,3.084132,3.36582,1.963387,4.939284,-8.053414,9.822483,0
2860157864,-2.037798,-5.176884,1.846056,3.521881,2.565845,0.383538,6.923661,-6.002064,4.842592,0
2860191198,-1.554512,-3.219023,3.028858,3.315687,0.406401,-0.951094,7.132895,-3.000793,5.701877,0
2860224532,-0.75318,-2.411761,2.918747,3.345587,-0.783205,-2.167834,5.772074,1.10229,6.107789,0
2860257866,-0.671724,-1.467863,2.210462,3.038138,-1.979863,-2.760111,3.357513,0.325745,6.613958,0
2860291200,-0.788939,-0.701662,1.591847,3.2716,-1.460149,-2.130136,1.852046,-0.093952,5.946053,0
2860324534,-1.240929,1.180479,2.025612,2.251336,-1.419762,-0.403179,-1.420927,3.384713,1.972931,0
2860357868,-0.711412,1.581614,1.679029,-0.460305,-1.190098,-0.284305,-3.383495,2.88677,-1.14175,0
2860391202,0.678429,1.529064,1.314075,-1.503551,-0.38941,1.3157,-3.41137,2.017208,-3.801598,0
2860424536,1.773259,1.467538,0.277601,-3.789134,-2.774736,2.076101,-5.19675,2.213311,-5.159949,0
2860457870,1.919917,1.530269,-0.07407,-4.613051,-3.160287,2.897274,-3.64577,0.248967,-6.254528,0
2860491204,1.680174,1.95078,-0.567593,-4.263283,-3.26537,2.936399,-5.579677,1.060883,-6.042321,0
2860524538,0.65579,2.706297,-0.53933,-3.611081,-3.508125,2.557071,-4.906907,-0.381593,-4.151433,0
2860557872,-0.263836,2.966157,0.392211,-3.143651,-2.947046,2.538505,-5.187753,0.494026,-5.427678,0
2860591206,-0.504327,2.831244,0.682437,-1.896477,-0.874979,3.401501,-3.016997,1.328959,-5.45421,0
2860624540,-1.161871,2.049644,1.444925,-0.008055,1.02652,3.14282,-1.519718,2.803276,-1.02765,0
2860657874,-0.530936,0.671906,0.993342,0.586868,1.427039,2.291816,2.345286,2.580689,4.292866,0
2860691208,0.783689,-1.568436,1.237668,1.605622,1.650229,2.22718,5.489113,-0.169966,11.124865,0
2860724542,1.418693,-7.07716,-0.694085,1.470283,1.741963,0.442256,3.386609,-9.606081,11.737328,0
2860757876,-2.721509,-5.858255,-1.262111,1.539042,0.584063,-0.449503,6.775251,-6.36429,2.254078,0
2860791210,-3.011857,-2.486111,0.044061,1.156238,1.047414,-2.286641,6.148801,-6.668337,4.509176,0
2860824544,-1.873047,-1.111821,-0.001534,1.343712,0.700749,-3.380833,2.354649,4.034392,3.263755,0
2860857878,-0.654365,-0.101569,1.175856,2.217884,0.663891,-3.833948,2.664528,0.051913,3.367786,0
2860891212,1.201351,-0.362208,0.747029,2.708214,0.744162,-3.657299,3.308406,0.06513,1.813121,0
2860924546,0.664379,-0.608069,-0.091673,2.849039,0.622535,-3.176672,0.762252,1.592743,2.82762,0
2860957880,0.396958,0.553396,-0.403661,2.728428,1.563993,-2.962931,0.534359,1.869967,1.889202,0
2860991214,-0.337066,2.108927,1.050842,1.344179,2.811835,-3.819514,-0.52022,2.520555,0.447813,0
2861024548,0.076675,1.852681,0.325237,-0.501933,2.129878,0.79635,-1.354242,2.198186,0.456534,0
2861057882,1.140071,-0.066264,0.901335,-1.914161,1.788648,2.149564,-2.257874,2.017392,-0.702394,0
2861091216,1.433292,-0.661936,0.884312,-2.717558,-0.177393,5.035922,-2.158378,0.861738,-3.231087,0
2861124550,0.526924,0.763783,0.140628,-2.6853,-1.501313,5.154651,-4.025546,1.174214,-4.454345,0
2861157884,0.333343,1.576211,-0.988715,-2.985339,-2.49127,4.333056,-5.900466,1.29982,-4.438346,0
2861191218,0.517,1.246855,-1.263359,-2.984628,-2.497386,4.002951,-6.252622,0.938342,-4.841856,0
2861224552,0.707942,0.922999,-0.096729,-3.133686,-2.534335,4.267638,-6.606424,-0.382086,-6.802452,0
2861257886,0.249666,0.767543,0.778626,-2.657507,-1.603941,3.468941,-5.943773,0.361927,-5.000844,0
2861291220,0.081209,0.915595,-0.356995,-2.29893,-1.063092,3.41401,-3.897846,-1.010142,-5.182794,0
2861324554,-0.174834,2.429042,0.287695,-1.281691,-0.370755,1.830588,-2.426918,0.207204,-4.823054,0
2861357888,0.083955,1.921543,0.595654,0.135518,0.617537,1.572365,1.599823,0.79645,-2.203558,0
2861391222,-0.857279,0.198171,-0.850329,1.670712,1.292374,0.106096,4.947462,0.685403,0.17334,0
2861424556,-0.323843,-0.984656,-0.110458,3.088327,1.246742,-1.303124,8.037064,0.749388,1.301313,0
2861457890,-0.041431,-3.085815,-2.864369,3.391927,0.583091,-3.295025,10.959924,-5.390405,6.467682,0
2861491224,-0.582577,-4.077912,-2.964811,3.4243,0.368548,-4.022335,9.050852,-4.360851,6.51173,0
2861524558,-1.083734,-3.726073,-2.777106,3.344727,0.08364,-3.571424,8.508265,-2.134936,6.090053,0
2861557892,-1.668644,-1.881733,-1.044858,3.413709,0.110586,-3.864578,6.581472,0.817369,5.394489,0
2861591226,-0.820099,-1.551978,-0.206442,3.484321,-0.240986,-4.128637,3.697087,1.368425,5.066124,0
2861624560,0.314194,-0.568367,0.999566,2.419859,-0.338937,-2.633635,1.730034,1.136476,2.881285,0
2861657894,0.356104,0.965652,0.912412,2.408994,0.332593,-2.395971,-1.353621,1.46217,2.398528,0
2861691228,1.309525,1.899869,0.48686,1.423999,0.615718,-2.546725,-2.865401,2.289361,1.829022,0
2861724562,1.518097,1.640407,0.532319,-1.449632,0.714365,-0.617629,-3.217083,2.017325,0.605329,0
2861757896,1.122406,2.010767,1.078624,-2.297542,0.907814,-1.554069,-4.95666,1.642186,-1.53257,0
2861791230,1.106416,1.320187,0.866532,-5.816655,-1.227491,-1.39633,-4.012928,1.420328,-1.914025,0
2861824564,0.830676,-0.046709,0.24015,-8.036438,-2.2328,2.660396,-3.804677,0.139426,-3.195381,0
2861857898,0.165687,0.23782,0.321447,-5.986739,-2.493811,1.252368,-4.321919,-1.358372,-4.340074,0
2861891232,0.356801,1.023258,-0.727896,-4.534801,-3.029095,0.846789,-4.165927,-1.623056,-3.485066,0
2861924566,0.352596,0.906604,-0.908777,-3.509239,-1.766407,2.18475,-5.294111,-1.521349,-2.487233,0
2861957900,-0.265013,0.593089,0.115702,-2.173598,-0.268249,2.799543,-5.976243,-2.00672,-2.358349,0
2861991234,-0.18668,0.473312,0.410854,-0.99836,0.109805,2.180151,-5.54011,-1.407878,-1.115158,0
2862024568,-0.156111,0.821209,0.38414,-0.55152,0.127976,2.271955,-5.418702,-0.625109,-1.116588,0
2862057902,-0.482163,0.543837,0.483284,-0.067491,0.633007,1.99917,-4.388617,-0.343389,-2.135214,0
2862091236,-0.366119,0.20201,0.398239,0.889394,0.889867,0.718403,-1.973526,0.177006,-2.226942,0
2862124570,-0.224813,-0.069225,-0.134026,1.129589,0.34125,-0.279469,0.192687,0.46549,-2.964213,0
2862157904,-0.060415,-0.020364,-1.242391,2.123234,0.20789,-0.751061,2.831676,0.497018,-4.189818,0
2862191238,-0.193281,0.184024,-1.184464,3.445099,-0.005385,-1.028297,9.794708,0.510157,-1.224601,0
2862224572,1.747217,-2.17408,-4.92905,3.706877,-0.138446,-0.997825,14.882792,-1.483572,2.197696,0
2862257906,-0.168539,-3.53074,-2.437742,3.516027,0.155594,-0.232708,11.804183,-4.036994,0.32565,0
2862291240,-0.958023,-1.498908,-1.38735,4.511586,-0.214564,-0.5491,7.515525,-1.087486,1.68073,0
2862324574,-0.458008,0.202091,-0.596313,4.300818,-0.764926,-0.793737,6.029852,0.514118,2.183602,0
2862357908,0.135102,0.29702,-0.00638,2.991684,-0.458265,0.116499,3.839654,1.258333,0.708984,0
2862391242,0.133041,-0.637994,0.477738,3.170786,0.25184,0.121653,1.407857,1.283208,0.938562,0
2862424576,-0.036556,0.089388,0.722785,3.2497,0.427415,-1.059322,-0.612654,1.441214,1.244002,0
2880791610,0.577627,1.670927,0.642894,0.698974,-0.395061,1.856454,-0.568372,1.554709,2.160263,0
2880824944,0.819782,1.572323,1.168261,1.299996,-0.532143,3.689334,1.934771,0.408386,2.11399,0
2880858278,0.456177,0.292382,1.847707,1.013032,-0.847772,4.338199,0.483144,0.492973,-0.669371,0
2880891612,0.093548,0.893647,1.615644,0.904792,-0.252101,4.572583,-0.591758,-0.380699,-1.830546,0
2880924946,-0.259616,1.152367,1.291491,0.821202,0.157853,3.895046,-0.529408,-1.037125,-2.275934,0
2880958280,-0.619942,0.097477,0.802525,-0.299997,0.173048,3.407624,-2.424021,-1.691388,-2.944661,0
2880991614,-1.171564,0.092998,0.693666,-1.898489,0.556634,3.226068,-1.576837,-1.854964,-1.881829,0
2881024948,-1.553063,0.084623,0.514275,-2.341979,0.92979,2.008353,-0.793079,-0.971469,-1.488756,0
2881058282,-1.4812,-0.733166,0.485949,-2.474436,0.969097,1.268688,-2.931324,-1.564958,-3.035284,0
2881091616,-1.526924,-0.644183,-0.184755,-1.623071,0.491837,-0.692719,-0.386119,-0.618135,-3.889068,0
2881124950,-1.130824,-1.19677,-0.76892,-1.44623,0.411285,-1.134993,1.329745,0.51041,-4.383834,0
2881158284,-0.064254,-0.859922,-2.684727,-0.569644,0.064353,-1.401451,3.241,1.762948,-4.792046,0
2881191618,0.347105,-0.709466,-3.111428,1.243468,-0.215339,-2.318689,6.471931,1.874497,-4.236947,0
2881224952,1.267534,-1.17037,-3.966995,1.953165,-0.406915,-2.392292,7.952349,1.961279,-3.308177,0
2881258286,1.418186,-1.714254,-4.14926,1.647364,-0.702058,-2.144503,6.821236,0.591502,-4.736651,0
2881291620,1.292741,-1.720109,-4.163726,1.941696,-1.32099,-2.084204,9.368593,0.002134,-5.435205,0
2881324954,0.808566,-1.496459,-3.710681,2.632553,-1.003732,-2.287315,7.198766,2.303699,-3.567722,0
2881358288,-0.373866,-0.652848,-2.367697,2.750423,-0.984703,-2.187259,5.639254,2.174388,-2.788001,0
2881391622,-0.998675,-0.9873,-0.841066,1.778128,-0.961525,-2.383834,1.87503,0.955639,-2.191273,0
2881424956,0.2478,-0.325729,1.00048,2.901972,-0.732506,-2.422314,-0.610223,1.051765,-0.209236,0
2881458290,0.064584,0.193325,2.08207,2.760291,-0.101682,-2.842115,-3.560314,-0.461136,1.817824,0
2881491624,-0.201058,1.419252,3.141704,0.933414,0.243952,-3.463623,-4.343703,-0.227135,4.124119,0
2881524958,-0.247097,1.671384,3.919331,1.103662,0.547385,-4.223064,-5.981133,-0.998486,6.119299,0
2881558292,-0.246641,0.869013,3.977744,0.417443,0.679679,-4.996694,-8.723154,-2.342839,6.006249,0
2881591626,0.092024,0.089671,3.235016,-4.162494,-0.378415,-4.777119,-8.532999,-2.68539,5.048305,0
2881624960,-0.033889,0.657588,1.878923,-7.077196,0.322721,-2.611591,-7.719715,-1.986851,3.001009,0
2881658294,-0.048948,1.444797,0.527054,-8.128591,0.419407,-2.073643,-6.563903,-1.394234,0.906174,0
2881691628,0.216205,1.694838,0.018146,-8.174986,-1.187725,-1.755213,-4.898318,-1.054275,-0.486045,0
2881724962,0.118803,1.349437,-0.486753,-6.223487,0.459854,-0.236536,-3.884153,-0.718961,-2.239929,0
2881758296,-0.450383,0.900962,-0.453103,-3.568213,0.218261,1.021066,-1.283126,-0.131054,-3.60036,0
2881791630,-0.602836,0.116431,-1.097692,-2.313022,0.249527,1.691096,3.747367,0.93545,-3.780218,0
2881824964,1.071275,-0.326479,-3.165861,0.139327,-0.08346,3.168871,8.313472,0.813609,-3.737482,0
2881858298,1.757771,-1.505189,-3.888273,2.313343,0.483169,3.678494,12.189595,-2.099356,-4.084472,0
2881891632,1.620987,-1.871746,-4.469628,3.202856,0.436514,3.492209,11.726016,-1.783967,-2.854741,0
2881924966,0.347133,-0.885874,-3.714073,4.739608,0.049733,2.643774,9.397891,-0.672523,-2.730322,0
2881958300,0.07694,-0.495034,-2.619118,6.109445,-0.387491,1.75705,5.996166,-0.101813,-3.833115,0
2881991634,0.219587,0.181355,-1.429919,6.470101,-1.45277,0.353096,1.907735,0.282435,-2.678982,0
2882024968,0.166321,-0.37523,-0.4118,4.992099,-1.165043,-1.069413,-1.558503,0.233513,-0.753607,0
2882058302,-0.132011,0.301407,0.980262,4.037795,-0.888958,-2.367168,-3.926527,-0.802574,0.349398,0
2882091636,-0.842958,1.252371,2.541592,2.788311,-0.209734,-3.074447,-6.487191,-0.784287,3.296346,0
2882124970,0.317327,1.643969,2.671199,0.792381,0.10351,-3.48481,-7.894821,-0.589944,4.80529,0
2882158304,0.171852,0.606912,3.495653,-0.297471,-0.452949,-4.030764,-8.522562,-0.502664,4.970485,0
2882191638,0.18171,0.061532,2.951189,-4.535072,-0.329355,-2.769943,-7.841447,-0.122431,4.36651,0
2882224972,0.094698,0.307172,1.93356,-7.160978,1.050834,-0.490392,-6.714511,0.052135,2.57831,0
2882258306,-0.169781,0.795569,1.145885,-6.358584,0.028255,-0.65546,-5.748158,0.146989,0.890328,0
2882291640,-0.123612,1.3418,0.628493,-5.963058,-0.409255,0.84712,-4.366832,0.561795,-1.038561,0
2882324974,-0.507912,1.190326,0.201631,-3.430006,0.000689,2.036709,-1.926329,1.095035,-1.945891,0
2882358308,-0.08916,-0.386945,-0.497174,-3.152736,0.062634,2.569771,0.723698,1.605407,-1.825899,0
2882391642,-0.250828,-0.425351,-1.743394,-2.712665,-0.111255,2.756458,7.618954,1.560438,-1.272899,0
2882424976,1.54203,-2.294533,-4.15859,-1.491678,0.247638,2.792644,9.430072,0.176171,-1.943042,0
2882458310,0.330568,-2.510942,-2.823141,-0.114091,0.10055,1.877818,11.239279,-2.900782,-2.384922,0
2882491644,0.468861,-2.093398,-3.303518,1.008517,-0.008652,1.064057,10.892984,-0.806696,-0.326833,0
2882524978,-0.241241,-1.902554,-2.125152,2.962986,-0.067091,0.165574,9.043775,-0.994344,-1.871512,0
2882558312,-0.38862,-1.246682,-1.19319,2.341168,-0.232048,-0.386974,6.046247,-0.611195,-1.95898,0
2882591646,-0.031659,-0.283051,-0.26292,5.231593,-0.564389,-1.15895,3.383891,0.764567,-0.881905,0
2882624980,-0.294792,-0.016426,-0.201438,6.733021,-1.310009,-2.315179,1.160207,1.059538,-1.031131,0
2882658314,0.443955,0.492943,0.143769,5.641536,-0.690388,-2.842914,-1.530197,0.159209,0.054483,0
2882691648,-0.29191,1.508966,1.009807,4.485827,-0.211835,-3.517435,-3.804738,0.188808,0.819333,0
2882724982,0.073974,1.40836,1.54576,2.872744,-0.088197,-4.096626,-6.165949,-0.496906,1.741493,0
2882758316,0.252473,1.047017,2.008633,0.428981,0.399359,-3.124534,-7.994732,-1.030017,2.295052,0
2882791650,-0.049492,1.19484,2.28374,-2.152412,0.671767,-2.065655,-9.255369,-1.339405,2.410376,0
2882824984,0.138048,0.647431,2.091088,-5.228509,0.553407,-1.936065,-8.922368,-1.756385,1.581969,0
2882858318,0.10218,0.680421,1.791206,-9.436071,-0.873776,2.447109,-8.244686,-1.324189,0.101691,0
