action,forearm_X_mean,forearm_X_std,forearm_X_min,forearm_X_max,forearm_X_auc,forearm_X_peaks,forearm_Y_mean,forearm_Y_std,forearm_Y_min,forearm_Y_max,forearm_Y_auc,forearm_Y_peaks,forearm_Z_mean,forearm_Z_std,forearm_Z_min,forearm_Z_max,forearm_Z_auc,forearm_Z_peaks,forearm_XY_mean,forearm_XY_std,forearm_XY_min,forearm_XY_max,forearm_XY_auc,forearm_XY_peaks,forearm_YZ_mean,forearm_YZ_std,forearm_YZ_min,forearm_YZ_max,forearm_YZ_auc,forearm_YZ_peaks,forearm_ZX_mean,forearm_ZX_std,forearm_ZX_min,forearm_ZX_max,forearm_ZX_auc,forearm_ZX_peaks,forearm_XYZ_mean,forearm_XYZ_std,forearm_XYZ_min,forearm_XYZ_max,forearm_XYZ_auc,forearm_XYZ_peaks,forearm_Roll_mean,forearm_Roll_std,forearm_Roll_min,forearm_Roll_max,forearm_Roll_auc,forearm_Roll_peaks,forearm_Pitch_mean,forearm_Pitch_std,forearm_Pitch_min,forearm_Pitch_max,forearm_Pitch_auc,forearm_Pitch_peaks,upper_leg_X_mean,upper_leg_X_std,upper_leg_X_min,upper_leg_X_max,upper_leg_X_auc,upper_leg_X_peaks,upper_leg_Y_mean,upper_leg_Y_std,upper_leg_Y_min,upper_leg_Y_max,upper_leg_Y_auc,upper_leg_Y_peaks,upper_leg_Z_mean,upper_leg_Z_std,upper_leg_Z_min,upper_leg_Z_max,upper_leg_Z_auc,upper_leg_Z_peaks,upper_leg_XY_mean,upper_leg_XY_std,upper_leg_XY_min,upper_leg_XY_max,upper_leg_XY_auc,upper_leg_XY_peaks,upper_leg_YZ_mean,upper_leg_YZ_std,upper_leg_YZ_min,upper_leg_YZ_max,upper_leg_YZ_auc,upper_leg_YZ_peaks,upper_leg_ZX_mean,upper_leg_ZX_std,upper_leg_ZX_min,upper_leg_ZX_max,upper_leg_ZX_auc,upper_leg_ZX_peaks,upper_leg_XYZ_mean,upper_leg_XYZ_std,upper_leg_XYZ_min,upper_leg_XYZ_max,upper_leg_XYZ_auc,upper_leg_XYZ_peaks,upper_leg_Roll_mean,upper_leg_Roll_std,upper_leg_Roll_min,upper_leg_Roll_max,upper_leg_Roll_auc,upper_leg_Roll_peaks,upper_leg_Pitch_mean,upper_leg_Pitch_std,upper_leg_Pitch_min,upper_leg_Pitch_max,upper_leg_Pitch_auc,upper_leg_Pitch_peaks,upper_back_X_mean,upper_back_X_std,upper_back_X_min,upper_back_X_max,upper_back_X_auc,upper_back_X_peaks,upper_back_Y_mean,upper_back_Y_std,upper_back_Y_min,upper_back_Y_max,upper_back_Y_auc,upper_back_Y_peaks,upper_back_Z_mean,upper_back_Z_std,upper_back_Z_min,upper_back_Z_max,upper_back_Z_auc,upper_back_Z_peaks,upper_back_XY_mean,upper_back_XY_std,upper_back_XY_min,upper_back_XY_max,upper_back_XY_auc,upper_back_XY_peaks,upper_back_YZ_mean,upper_back_YZ_std,upper_back_YZ_min,upper_back_YZ_max,upper_back_YZ_auc,upper_back_YZ_peaks,upper_back_ZX_mean,upper_back_ZX_std,upper_back_ZX_min,upper_back_ZX_max,upper_back_ZX_auc,upper_back_ZX_peaks,upper_back_XYZ_mean,upper_back_XYZ_std,upper_back_XYZ_min,upper_back_XYZ_max,upper_back_XYZ_auc,upper_back_XYZ_peaks,upper_back_Roll_mean,upper_back_Roll_std,upper_back_Roll_min,upper_back_Roll_max,upper_back_Roll_auc,upper_back_Roll_peaks,upper_back_Pitch_mean,upper_back_Pitch_std,upper_back_Pitch_min,upper_back_Pitch_max,upper_back_Pitch_auc,upper_back_Pitch_peaks,upper_arm_X_mean,upper_arm_X_std,upper_arm_X_min,upper_arm_X_max,upper_arm_X_auc,upper_arm_X_peaks,upper_arm_Y_mean,upper_arm_Y_std,upper_arm_Y_min,upper_arm_Y_max,upper_arm_Y_auc,upper_arm_Y_peaks,upper_arm_Z_mean,upper_arm_Z_std,upper_arm_Z_min,upper_arm_Z_max,upper_arm_Z_auc,upper_arm_Z_peaks,upper_arm_XY_mean,upper_arm_XY_std,upper_arm_XY_min,upper_arm_XY_max,upper_arm_XY_auc,upper_arm_XY_peaks,upper_arm_YZ_mean,upper_arm_YZ_std,upper_arm_YZ_min,upper_arm_YZ_max,upper_arm_YZ_auc,upper_arm_YZ_peaks,upper_arm_ZX_mean,upper_arm_ZX_std,upper_arm_ZX_min,upper_arm_ZX_max,upper_arm_ZX_auc,upper_arm_ZX_peaks,upper_arm_XYZ_mean,upper_arm_XYZ_std,upper_arm_XYZ_min,upper_arm_XYZ_max,upper_arm_XYZ_auc,upper_arm_XYZ_peaks,upper_arm_Roll_mean,upper_arm_Roll_std,upper_arm_Roll_min,upper_arm_Roll_max,upper_arm_Roll_auc,upper_arm_Roll_peaks,upper_arm_Pitch_mean,upper_arm_Pitch_std,upper_arm_Pitch_min,upper_arm_Pitch_max,upper_arm_Pitch_auc,upper_arm_Pitch_peaks,back_X_mean,back_X_std,back_X_min,back_X_max,back_X_auc,back_X_peaks,back_Y_mean,back_Y_std,back_Y_min,back_Y_max,back_Y_auc,back_Y_peaks,back_Z_mean,back_Z_std,back_Z_min,back_Z_max,back_Z_auc,back_Z_peaks,back_XY_mean,back_XY_std,back_XY_min,back_XY_max,back_XY_auc,back_XY_peaks,back_YZ_mean,back_YZ_std,back_YZ_min,back_YZ_max,back_YZ_auc,back_YZ_peaks,back_ZX_mean,back_ZX_std,back_ZX_min,back_ZX_max,back_ZX_auc,back_ZX_peaks,back_XYZ_mean,back_XYZ_std,back_XYZ_min,back_XYZ_max,back_XYZ_auc,back_XYZ_peaks,back_Roll_mean,back_Roll_std,back_Roll_min,back_Roll_max,back_Roll_auc,back_Roll_peaks,back_Pitch_mean,back_Pitch_std,back_Pitch_min,back_Pitch_max,back_Pitch_auc,back_Pitch_peaks,left_wrist_X_mean,left_wrist_X_std,left_wrist_X_min,left_wrist_X_max,left_wrist_X_auc,left_wrist_X_peaks,left_wrist_Y_mean,left_wrist_Y_std,left_wrist_Y_min,left_wrist_Y_max,left_wrist_Y_auc,left_wrist_Y_peaks,left_wrist_Z_mean,left_wrist_Z_std,left_wrist_Z_min,left_wrist_Z_max,left_wrist_Z_auc,left_wrist_Z_peaks,left_wrist_XY_mean,left_wrist_XY_std,left_wrist_XY_min,left_wrist_XY_max,left_wrist_XY_auc,left_wrist_XY_peaks,left_wrist_YZ_mean,left_wrist_YZ_std,left_wrist_YZ_min,left_wrist_YZ_max,left_wrist_YZ_auc,left_wrist_YZ_peaks,left_wrist_ZX_mean,left_wrist_ZX_std,left_wrist_ZX_min,left_wrist_ZX_max,left_wrist_ZX_auc,left_wrist_ZX_peaks,left_wrist_XYZ_mean,left_wrist_XYZ_std,left_wrist_XYZ_min,left_wrist_XYZ_max,left_wrist_XYZ_auc,left_wrist_XYZ_peaks,left_wrist_Roll_mean,left_wrist_Roll_std,left_wrist_Roll_min,left_wrist_Roll_max,left_wrist_Roll_auc,left_wrist_Roll_peaks,left_wrist_Pitch_mean,left_wrist_Pitch_std,left_wrist_Pitch_min,left_wrist_Pitch_max,left_wrist_Pitch_auc,left_wrist_Pitch_peaks,right_wrist_X_mean,right_wrist_X_std,right_wrist_X_min,right_wrist_X_max,right_wrist_X_auc,right_wrist_X_peaks,right_wrist_Y_mean,right_wrist_Y_std,right_wrist_Y_min,right_wrist_Y_max,right_wrist_Y_auc,right_wrist_Y_peaks,right_wrist_Z_mean,right_wrist_Z_std,right_wrist_Z_min,right_wrist_Z_max,right_wrist_Z_auc,right_wrist_Z_peaks,right_wrist_XY_mean,right_wrist_XY_std,right_wrist_XY_min,right_wrist_XY_max,right_wrist_XY_auc,right_wrist_XY_peaks,right_wrist_YZ_mean,right_wrist_YZ_std,right_wrist_YZ_min,right_wrist_YZ_max,right_wrist_YZ_auc,right_wrist_YZ_peaks,right_wrist_ZX_mean,right_wrist_ZX_std,right_wrist_ZX_min,right_wrist_ZX_max,right_wrist_ZX_auc,right_wrist_ZX_peaks,right_wrist_XYZ_mean,right_wrist_XYZ_std,right_wrist_XYZ_min,right_wrist_XYZ_max,right_wrist_XYZ_auc,right_wrist_XYZ_peaks,right_wrist_Roll_mean,right_wrist_Roll_std,right_wrist_Roll_min,right_wrist_Roll_max,right_wrist_Roll_auc,right_wrist_Roll_peaks,right_wrist_Pitch_mean,right_wrist_Pitch_std,right_wrist_Pitch_min,right_wrist_Pitch_max,right_wrist_Pitch_auc,right_wrist_Pitch_peaks,wrist_X_mean,wrist_X_std,wrist_X_min,wrist_X_max,wrist_X_auc,wrist_X_peaks,wrist_Y_mean,wrist_Y_std,wrist_Y_min,wrist_Y_max,wrist_Y_auc,wrist_Y_peaks,wrist_Z_mean,wrist_Z_std,wrist_Z_min,wrist_Z_max,wrist_Z_auc,wrist_Z_peaks,wrist_XY_mean,wrist_XY_std,wrist_XY_min,wrist_XY_max,wrist_XY_auc,wrist_XY_peaks,wrist_YZ_mean,wrist_YZ_std,wrist_YZ_min,wrist_YZ_max,wrist_YZ_auc,wrist_YZ_peaks,wrist_ZX_mean,wrist_ZX_std,wrist_ZX_min,wrist_ZX_max,wrist_ZX_auc,wrist_ZX_peaks,wrist_XYZ_mean,wrist_XYZ_std,wrist_XYZ_min,wrist_XYZ_max,wrist_XYZ_auc,wrist_XYZ_peaks,wrist_Roll_mean,wrist_Roll_std,wrist_Roll_min,wrist_Roll_max,wrist_Roll_auc,wrist_Roll_peaks,wrist_Pitch_mean,wrist_Pitch_std,wrist_Pitch_min,wrist_Pitch_max,wrist_Pitch_auc,wrist_Pitch_peaks
0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.10083333333333333,0.06080136146136496,-0.055,0.221,2.8810000000000002,10,0.9153333333333334,0.05176120383281501,0.809,1.02,26.5755,6,0.35203333333333336,0.11385619097011028,0.058,0.573,10.164499999999999,6,0.6526000262979575,0.03608955078558272,0.5795317075018415,0.725206522309335,18.943746733199095,7,0.6988223095848192,0.018705515047867043,0.6638271612400325,0.7288885374321645,20.27084466768101,6,0.2640529579477831,0.07518955201595266,0.09743972495856092,0.41991963516844505,7.615422985832682,7,0.5746264341092009,0.015084027632263273,0.546796122883109,0.6046436967338699,16.665535867083175,7,67.79240067727439,6.689550552488766,53.71902772314545,81.63372704770156,1969.7547732255396,7,-5.8318840441590485,3.496485625363267,-12.814996280186307,3.1004388026528056,-166.56955686453432,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.9349,0.15605220280406168,-1.271,-0.633,-27.182,7,-0.19679999999999997,0.1616938258973834,-0.48,0.123,-5.76,7,0.16956666666666667,0.27275821812652234,-0.326,0.769,5.266,6,0.6854121509150379,0.10882508922435069,0.468147946700613,0.929969085507685,19.926887482450667,7,0.25452749968101523,0.13866603251264334,0.01450861812854691,0.5724377695435549,7.4175318518009945,6,0.6959540465043212,0.1281329979133441,0.49715440257529653,1.0046556624037908,20.251715380117933,7,0.5871780352016996,0.10341050601582674,0.42606767850503124,0.8431903699639839,17.08413774244886,6,-11.59478039735575,9.333554355057474,-27.216806355925854,6.7279668433598,-337.9780055760393,9,69.28638651382326,9.643688430483747,47.38773340055523,88.8138817740244,2008.404681196982,8,0.8293333333333333,0.17457745813503212,0.443,1.291,24.166999999999994,8,-0.20409999999999998,0.19392014679587405,-0.5,0.121,-6.0200000000000005,6,0.3903666666666667,0.337464119903468,-0.422,1.061,11.628999999999998,7,0.6196454328531333,0.12167985677281566,0.3516567929103603,0.9140311810873849,18.05323431759662,8,0.37219818866523535,0.18502299412321133,0.00982344135219425,0.7541889683627042,10.78705568259154,7,0.6813556463678275,0.16740400183193502,0.3589937325358202,1.0740786749582174,19.82559356181667,7,0.5793243782761419,0.13778105925894657,0.3208473157126299,0.8792366006940339,16.857388978956543,7,-11.991077679409043,11.074351902731149,-28.398681320262334,8.884328052621907,-352.86197779999,7,-58.92905069275726,12.24317710618502,-89.03526886804079,-43.338464677054176,-1714.8742253442167,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.21729999999999997,0.09416621828801806,0.049,0.385,6.260999999999999,9,0.40299999999999997,0.23566416783210806,0.1,0.901,11.608,8,0.8414,0.13757073332168682,0.561,1.004,24.513999999999996,7,0.3450975424811236,0.13388155028540114,0.10100495037373168,0.6530735027544756,9.91148390569875,8,0.685735632163105,0.04668807251536525,0.5869310010554903,0.7759719711432881,19.897678005503657,8,0.616915911238116,0.1043928883014146,0.4073585644122387,0.7474252470983302,17.959332889789998,7,0.5762522203208674,0.03963571226030536,0.48283192382719126,0.6459589770256312,16.71180699796188,8,24.84246041398819,15.741246577677474,6.867623030186169,55.26830663619369,713.7529873663267,5,-12.535547181956598,5.33700421309631,-23.049517703253205,-3.189638875622852,-360.81973848476486,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.8438,0.20552492144101,-1.178,-0.408,-24.620500000000003,8,0.2761333333333333,0.22299173876077913,-0.203,0.588,7.965,6,0.33039999999999997,0.2842129014195755,-0.307,0.868,9.673499999999999,6,0.6538368973701527,0.11226862861327627,0.45908877137216064,0.8639351827538917,19.06477042585001,8,0.35212545084941727,0.18429785727845024,0.06440885032353862,0.7413393285129286,10.204356698319142,7,0.6778067911992935,0.11255215296674984,0.4613458572481171,0.8728401915585694,19.74968208492697,8,0.590753379780629,0.08791346660834944,0.40146647846779604,0.732049406347231,17.2067952516608,8,16.0683882310647,12.897887013515971,-9.741372459366811,38.50132005116538,462.21977035157397,6,59.63460533657729,16.666855874255315,21.26399408519898,85.5784497139126,1732.499021595788,8,0.9335666666666668,0.2527663853354626,0.579,1.434,27.0595,9,0.29873333333333335,0.15672692458186271,0.01,0.575,8.8075,7,0.2738333333333333,0.30369327545330266,-0.33,0.832,8.070500000000001,9,0.707057934788574,0.1571315590596513,0.46676010969233434,1.0147918505782354,20.522854735105405,9,0.3386484759859468,0.16070726921661704,0.04767074574621211,0.7133954022840349,9.978046057715428,9,0.716898996669181,0.1933436368439753,0.4384883122729727,1.0553068274203479,20.82872959355514,8,0.6206950266441303,0.14220859291632934,0.40583453114128504,0.9077999045310957,18.051718965847115,9,18.058388167824592,10.526301492293884,0.4332433110509468,33.360167433353766,531.2485624281799,7,-62.29636718932868,12.359243030571331,-87.30833647914321,-33.64988038015461,-1794.7661437058937,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.18646666666666667,0.08142060891172181,0.012,0.379,5.3285,8,0.6321,0.27266063766765697,0.167,0.938,18.4115,6,0.6725666666666666,0.23316984987105194,0.276,1.005,19.5135,6,0.4813314392346201,0.16114195275490062,0.19927117202445518,0.6958850479784718,13.992365067037138,7,0.6999948760675129,0.017644833405102478,0.6619913141424139,0.7396925036797385,20.295434204920078,9,0.4975905096728102,0.16266622682726617,0.24143011411172385,0.7345726648875521,14.408954737713302,4,0.5835232550344023,0.01302944318116884,0.5500627236961254,0.6153150954321425,16.910094902942802,9,41.94729454033596,20.664676421431516,9.425864429774396,69.83946121543643,1221.8246372103667,5,-10.653973331367707,4.645456599804774,-22.039543986966457,-0.6572318694124467,-304.7193714486062,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.8402999999999999,0.33618815664247703,-1.765,-0.144,-24.108999999999998,11,0.44909999999999994,0.21016507004416,-0.198,1.124,13.1735,9,0.22953333333333334,0.2853192052577059,-0.263,0.738,6.679,6,0.6908746138055406,0.2349162290385906,0.3686034454532404,1.3057534223581417,19.900847793772837,9,0.41667791989900166,0.1278901653841082,0.10636728820459794,0.7947958857467747,12.202324165055888,7,0.6513761118503572,0.22873291027756407,0.10184547118060772,1.2740229589767995,18.712255466325434,9,0.6050898681905175,0.18319214645910273,0.3009684368833383,1.0665184792898184,17.441868359999457,8,26.9071065386158,14.006897565473786,-16.504292577845664,73.96071725244346,791.4653955616965,11,53.23515346620691,11.955671069575574,16.035709328749615,83.79690892222544,1530.3156402624297,10,1.0255999999999998,0.2828256942594384,0.518,1.548,29.724000000000004,6,0.19686666666666666,0.20879858449924632,-0.184,0.62,5.6290000000000004,7,-0.06580000000000001,0.26784353641631903,-0.526,0.552,-2.1920000000000006,6,0.75831761571591,0.1790361053761796,0.4127256958319896,1.1011820921173756,21.97184332499584,6,0.24827448041762665,0.1325569652640863,0.02118962010041709,0.5749243428486916,7.092318217152997,9,0.7529374263424501,0.19246557790803653,0.3985021957279533,1.0995926518488564,21.806811999046094,6,0.6399695421513834,0.1432780769719191,0.3605407975065605,0.9031625914898528,18.529354148242863,8,12.362035340203736,12.380827054261022,-8.286531983452802,36.22806042794906,354.4100844204878,6,-69.5754638299632,12.33253381873015,-88.82255092181083,-45.72519603281603,-2023.519106790431,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.1109,0.102037689115346,-0.03,0.312,3.1585,7,0.9873333333333333,0.025081644461416176,0.917,1.056,28.649000000000004,10,0.0081,0.1192474597912537,-0.146,0.25,0.10099999999999996,7,0.7061909946393511,0.019432680985497202,0.6605346319459715,0.7657466944101032,20.481778886729458,9,0.7031790576472315,0.020250832567694423,0.6484173039023559,0.7654345171208312,20.40030510698881,10,0.12067586204617836,0.06273252468014548,0.015890248582070703,0.2445618531169569,3.435036686151683,7,0.5806566785102407,0.017941866969296564,0.5400358012823471,0.6401510238477585,16.83806706766688,9,80.27172073559785,4.928873273611174,70.76082254581559,88.71007518749315,2333.187660070062,7,-6.294060650451353,5.779827774586257,-17.698698165025437,1.70570084839336,-179.24790750447502,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,-0.4499666666666666,0.6906160285490692,-2.143,1.196,-12.751500000000002,9,0.5574666666666667,0.4465365034226081,-0.179,1.07,16.3135,7,0.06643333333333333,0.3840754859254739,-1.152,0.54,1.6590000000000003,11,0.7352648937997459,0.23276114927606625,0.23412496663107077,1.6306981633643916,21.303958050270637,9,0.49531043853128626,0.29276820094051337,0.022360679774997897,1.0246328610775666,14.326695705793362,9,0.5761500334281096,0.2893528508830033,0.20943376041125747,1.5583075755446996,16.70452915439922,10,0.6404766530084175,0.19225050572400398,0.28016661709299584,1.3641296370457856,18.56048294802019,10,33.96970171196984,28.59187583523516,-9.054578551833908,72.22697996694858,988.7230540065254,7,34.076974452706956,40.34504787823248,-46.99468700643454,88.18330550488555,979.4721682058827,9,0.5340000000000001,0.3875872374919828,0.134,1.406,15.334000000000001,8,0.7034999999999999,0.3109236508641095,0.119,0.978,20.566499999999998,7,0.14069999999999996,0.19699664125732363,-0.391,0.375,4.106,8,0.7127392084469384,0.07406508900351379,0.5687635712666556,1.0130303549252608,20.635040173047013,8,0.5326187540410409,0.20349994965708446,0.08940357934669059,0.7227641385680393,15.585955492420927,7,0.43024571895975655,0.24875819179168535,0.20905980005730418,1.0176160867439152,12.385877540773,9,0.5984381597767492,0.06106037113396797,0.4760059523437356,0.845913707182949,17.334113562422353,9,49.949842313633226,25.667472387061107,5.754031766777934,72.96606431257707,1460.485518400731,9,-34.587629994172424,26.57554664547064,-83.57058566519962,-7.778600460303605,-988.7161589687059,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
