Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.115,0.103,0.93,0.28,-0.616,0.877,0.955,-0.117,-0.265,0
0.22,0.263,1.04,0.169,-0.458,0.888,0.952,-0.051,-0.259,0
0.11,0.304,1.069,0.075,-0.385,0.793,0.974,-0.041,-0.242,0
-0.259,-0.003,0.951,-0.007,-0.349,0.771,0.969,0.013,-0.221,0
-0.404,0.038,0.879,0.22,-0.582,0.877,0.978,-0.025,-0.207,0
-0.384,0.064,0.815,0.339,-0.64,0.758,0.988,-0.001,-0.159,0
-0.354,0.123,0.853,0.388,-0.588,0.865,1.012,0.003,-0.148,0
-0.26,0.178,0.875,0.27,-0.511,0.844,0.981,-0.001,-0.138,0
-0.038,0.229,0.842,0.174,-0.574,0.797,0.99,0.015,-0.134,0
0.089,0.208,0.957,0.113,-0.603,0.741,0.98,0.007,-0.129,0
0.208,0.302,0.948,-0.012,-0.617,0.853,0.989,0.013,-0.085,0
0.298,0.356,0.977,-0.091,-0.769,0.829,1.006,0.008,-0.074,0
0.25,0.316,1.002,-0.16,-0.727,0.723,1.01,0.009,-0.063,0
0.169,0.279,1.033,-0.175,-0.584,0.663,0.99,0.017,-0.078,0
0.911,0.276,0.322,0.911,-0.382,0.113,0.923,-0.076,-0.331,1
0.908,0.278,0.322,0.91,-0.392,0.118,0.92,-0.067,-0.403,1
0.91,0.271,0.324,0.901,-0.514,0.094,0.953,-0.022,-0.325,1
0.915,0.264,0.323,0.91,-0.442,0.181,0.936,-0.063,-0.358,1
0.94,0.289,0.337,0.941,-0.375,0.218,0.948,-0.083,-0.314,1
0.891,0.278,0.333,0.957,-0.33,0.209,0.938,-0.067,-0.318,1
0.885,0.274,0.318,0.896,-0.309,0.176,0.937,-0.049,-0.315,1
0.899,0.276,0.315,0.865,-0.292,0.172,0.945,-0.054,-0.313,1
0.904,0.267,0.327,0.903,-0.339,0.171,0.942,-0.045,-0.314,1
0.906,0.267,0.333,0.945,-0.379,0.18,0.938,-0.022,-0.331,1
0.912,0.276,0.323,0.927,-0.381,0.193,0.956,-0.059,-0.314,1
0.911,0.282,0.329,0.931,-0.356,0.203,0.951,-0.044,-0.301,1
0.902,0.285,0.331,0.92,-0.367,0.171,0.946,-0.038,-0.313,1
0.922,0.28,0.338,0.919,-0.366,0.174,0.956,-0.026,-0.302,1
0.908,0.274,0.324,0.917,-0.344,0.185,0.975,-0.04,-0.238,1
0.904,0.279,0.313,0.936,-0.357,0.169,0.956,-0.021,-0.262,1
0.903,0.279,0.316,0.92,-0.362,0.175,0.965,-0.016,-0.265,1
0.877,0.299,0.327,0.927,-0.349,0.17,0.959,0.019,-0.261,1
0.924,0.361,0.379,0.917,-0.355,0.161,0.963,0.007,-0.266,1
0.923,0.353,0.459,0.921,-0.354,0.175,0.963,-0.001,-0.278,1
0.942,0.339,0.469,0.925,-0.347,0.186,0.968,-0.012,-0.246,1
0.869,0.37,0.406,0.922,-0.331,0.192,0.97,-0.015,-0.248,1
0.79,0.326,0.37,0.927,-0.322,0.184,0.969,-0.025,-0.255,1
0.749,0.32,0.353,0.913,-0.312,0.163,0.964,-0.015,-0.253,1
0.759,0.342,0.364,0.919,-0.317,0.146,0.963,-0.024,-0.255,1
0.8,0.329,0.402,0.921,-0.34,0.152,0.955,-0.039,-0.272,1
0.865,0.354,0.456,0.928,-0.347,0.175,0.965,-0.012,-0.254,1
0.884,0.414,0.414,0.918,-0.366,0.184,0.957,-0.017,-0.263,1
0.891,0.344,0.366,0.928,-0.366,0.182,0.966,-0.022,-0.247,1
0.882,0.33,0.355,0.919,-0.369,0.167,0.976,-0.035,-0.223,1
0.904,0.321,0.363,0.922,-0.364,0.166,0.975,-0.03,-0.221,1
0.942,0.271,0.374,0.917,-0.363,0.167,0.967,-0.038,-0.224,1
0.92,0.269,0.35,0.92,-0.36,0.166,0.971,-0.041,-0.222,1
0.902,0.253,0.326,0.924,-0.347,0.159,0.979,-0.046,-0.215,1
0.904,0.288,0.308,0.92,-0.343,0.15,0.965,-0.043,-0.237,1
0.911,0.304,0.307,0.932,-0.408,0.151,0.966,-0.047,-0.248,1
0.926,0.272,0.327,0.951,-0.59,0.16,0.966,-0.05,-0.265,1
0.911,0.246,0.321,0.875,-0.551,0.203,0.961,-0.044,-0.28,1
0.919,0.234,0.321,0.814,-0.503,0.244,0.95,-0.044,-0.289,1
0.92,0.23,0.322,0.769,-0.456,0.253,0.945,-0.049,-0.303,1
0.907,0.251,0.313,0.72,-0.427,0.231,0.944,-0.052,-0.307,1
0.919,0.266,0.304,0.723,-0.413,0.217,0.942,-0.048,-0.326,1
0.917,0.277,0.308,0.838,-0.452,0.214,0.935,-0.035,-0.351,1
0.918,0.253,0.328,0.927,-0.474,0.196,0.937,-0.063,-0.337,1
0.911,0.249,0.328,0.992,-0.472,0.191,0.936,-0.045,-0.339,1
0.901,0.264,0.32,0.97,-0.452,0.177,0.933,-0.074,-0.353,1
0.9,0.255,0.342,0.915,-0.416,0.164,0.94,-0.072,-0.329,1
0.939,0.264,0.363,0.928,-0.371,0.16,0.931,-0.08,-0.344,1
0.88,0.245,0.404,0.928,-0.361,0.146,0.93,-0.062,-0.348,1
0.874,0.301,0.315,0.93,-0.332,0.128,0.942,-0.06,-0.329,1
0.899,0.293,0.341,0.934,-0.354,0.109,0.949,-0.066,-0.317,1
0.906,0.271,0.353,0.899,-0.353,0.111,0.939,-0.052,-0.329,1
0.895,0.238,0.362,0.905,-0.388,0.101,0.947,-0.058,-0.31,1
0.917,0.215,0.366,0.937,-0.421,0.101,0.95,-0.052,-0.303,1
0.897,0.21,0.349,0.922,-0.437,0.12,0.946,-0.048,-0.307,1
0.894,0.212,0.341,0.946,-0.339,0.167,0.95,-0.042,-0.293,1
0.923,0.212,0.356,0.971,-0.324,0.184,0.949,-0.038,-0.303,1
0.934,0.211,0.366,0.929,-0.303,0.171,0.957,-0.029,-0.286,1
0.906,0.246,0.375,0.894,-0.258,0.175,0.954,-0.054,-0.291,1
0.894,0.241,0.37,0.867,-0.293,0.157,0.954,-0.036,-0.288,1
0.917,0.294,0.338,0.925,-0.305,0.13,0.965,-0.043,-0.279,1
0.891,0.34,0.317,0.951,-0.481,0.335,0.959,-0.038,-0.283,1
0.882,0.354,0.281,0.825,-0.437,0.229,0.951,-0.031,-0.3,1
