Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.204,0.875,0.402,0.607,0.725,0.412,-0.099,0.937,-0.14,1
-0.242,0.891,0.3,0.756,0.555,0.52,0.034,0.865,-0.008,1
-0.335,0.89,0.241,0.693,0.304,0.444,-0.061,0.954,0.138,1
-0.279,0.936,0.242,0.512,0.137,0.607,-0.009,1.076,0.36,1
-0.349,0.899,0.193,0.597,-0.028,0.585,-0.03,0.907,0.059,1
-0.34,0.943,0.265,0.699,-0.077,0.636,-0.007,0.931,-0.139,1
-0.355,0.921,0.381,0.804,-0.03,0.636,-0.17,1.033,-0.05,1
-0.282,0.883,0.423,0.698,-0.034,0.659,-0.078,1.052,-0.137,1
-0.263,0.941,0.364,0.766,-0.057,0.637,0.064,0.991,-0.254,1
-0.31,0.924,0.271,0.738,-0.024,0.666,-0.042,0.989,-0.21,1
-0.356,0.929,0.267,0.7,0.025,0.613,0.078,0.967,-0.261,1
-0.263,0.914,0.29,0.778,-0.02,0.618,0.002,0.979,-0.248,1
-0.269,0.922,0.337,0.88,-0.038,0.625,0.095,0.962,-0.245,1
-0.243,0.857,0.324,0.815,0.044,0.589,0.069,0.979,-0.246,1
-0.222,0.902,0.38,0.845,0.019,0.546,0.119,1.022,-0.24,1
-0.269,0.935,0.38,0.844,0.014,0.599,0.075,0.965,-0.171,1
-0.221,0.941,0.413,0.867,0.03,0.567,0.225,1.012,-0.098,1
-0.199,0.819,0.39,0.802,0.046,0.566,0.09,1.044,-0.15,1
-0.142,0.914,0.497,0.864,0.09,0.579,-0.241,0.998,-0.329,1
-0.279,0.829,0.593,0.745,0.06,0.529,-0.286,0.966,-0.07,1
-0.227,0.831,0.47,0.859,0.04,0.564,-0.085,0.967,-0.096,1
-0.322,0.918,0.356,0.83,0.014,0.561,-0.264,0.998,0.2,1
-0.322,0.873,0.346,0.872,0.052,0.575,0.104,0.891,0.003,1
-0.303,0.868,0.474,0.58,0.056,0.544,-0.01,0.95,0.252,1
-0.265,0.878,0.52,0.663,0.096,0.546,-0.206,1.002,0.308,1
-0.268,0.825,0.426,0.924,0.249,0.607,0.34,1.063,0.479,1
-0.294,0.829,0.381,0.453,0.325,0.643,-0.055,1.058,0.301,1
-0.295,0.843,0.453,0.316,0.604,0.752,-0.153,0.943,0.061,1
-0.278,0.864,0.474,0.269,0.718,0.584,-0.11,1.01,0.019,1
-0.25,0.922,0.442,0.293,0.934,0.468,-0.137,0.978,-0.103,1
-0.238,0.91,0.408,0.304,1.138,0.433,0.029,1.014,-0.18,1
-0.217,0.886,0.383,0.352,1.049,0.438,-0.021,0.996,-0.196,1
-0.285,0.875,0.351,0.389,0.897,0.361,0.081,0.97,-0.287,1
-0.318,0.871,0.28,0.378,0.89,0.359,0.066,0.958,-0.298,1
-0.343,0.862,0.288,0.285,0.964,0.371,0.046,0.983,-0.202,1
-0.376,0.911,0.256,0.2,0.987,0.366,0.126,0.978,-0.215,1
-0.378,0.936,0.236,0.136,0.93,0.334,0.084,0.989,-0.219,1
-0.365,0.951,0.214,0.135,0.875,0.314,0.064,0.966,-0.232,1
-0.375,1.052,0.223,0.171,0.881,0.298,0.088,0.978,-0.164,1
-0.267,1.092,0.24,0.208,0.909,0.31,0.119,0.987,-0.178,1
-0.198,1.0,0.232,0.34,0.907,0.342,0.029,1.004,-0.179,1
-0.191,0.916,0.189,0.382,0.927,0.396,-0.134,0.978,-0.275,1
-0.25,0.844,0.159,0.333,0.969,0.394,-0.114,1.06,-0.099,1
-0.503,0.852,0.221,0.293,0.958,0.368,-0.134,0.979,0.009,1
-0.419,0.8,0.366,0.227,0.945,0.34,-0.271,0.961,-0.11,1
-0.367,0.91,0.402,0.183,0.945,0.349,-0.051,0.945,-0.253,1
-0.297,0.95,0.417,0.102,0.904,0.322,-0.05,0.967,0.051,1
-0.259,0.901,0.433,0.13,0.848,0.339,-0.139,0.965,0.17,1
-0.195,0.885,0.442,0.183,0.865,0.373,-0.164,1.032,0.227,1
-0.159,0.84,0.402,0.22,0.929,0.404,0.001,0.943,0.053,1
-0.258,0.84,0.349,0.252,0.95,0.406,-0.163,1.003,0.147,1
-0.281,0.849,0.362,0.277,0.913,0.4,-0.32,0.975,0.12,1
-0.315,0.901,0.367,0.264,0.895,0.41,-0.024,1.03,0.007,1
-0.378,0.906,0.41,0.204,0.943,0.408,-0.118,1.059,0.203,1
-0.329,0.993,0.46,0.176,0.941,0.382,-0.141,0.984,0.015,1
-0.254,0.9,0.417,0.165,0.905,0.348,-0.117,1.011,-0.083,1
-0.246,0.879,0.352,0.184,0.884,0.329,-0.026,0.985,-0.138,1
-0.255,0.934,0.279,0.211,0.905,0.332,0.028,1.003,-0.147,1
-0.31,0.838,0.232,0.239,0.906,0.332,0.076,0.997,-0.227,1
-0.292,0.893,0.218,0.264,0.924,0.345,0.091,0.986,-0.214,1
-0.374,0.934,0.213,0.271,0.943,0.34,0.058,0.962,-0.221,1
-0.38,0.927,0.282,0.28,0.919,0.319,0.054,0.95,-0.292,1
-0.363,0.932,0.352,0.272,0.901,0.303,0.106,0.953,-0.262,1
-0.337,0.944,0.365,0.268,0.914,0.31,0.092,0.97,-0.239,1
-0.323,0.947,0.318,0.27,0.932,0.333,0.077,0.969,-0.194,1
-0.311,0.942,0.27,0.266,0.92,0.35,0.093,0.996,-0.194,1
-0.313,0.92,0.247,0.268,0.924,0.344,0.089,1.012,-0.25,1
-0.305,1.014,0.232,0.268,0.908,0.334,-0.1,0.962,-0.216,1
-0.313,0.829,0.257,0.281,0.919,0.322,-0.08,0.997,-0.171,1
-0.276,0.824,0.352,0.271,0.93,0.326,-0.174,1.027,-0.001,1
-0.07,0.963,0.457,0.235,0.924,0.333,-0.188,1.048,0.047,1
-0.203,0.957,0.526,0.208,0.926,0.344,-0.111,0.962,-0.155,1
-0.144,0.827,0.45,0.186,0.932,0.354,-0.044,0.864,-0.154,1
-0.193,0.853,0.401,0.153,0.921,0.357,-0.146,1.001,0.021,1
-0.184,0.904,0.424,0.153,0.917,0.358,-0.393,1.186,0.552,1
-0.212,0.865,0.425,0.169,0.933,0.361,-0.136,0.944,0.065,1
-0.254,0.848,0.407,0.165,0.919,0.386,0.124,0.868,-0.136,1
-0.245,0.834,0.436,0.173,0.904,0.344,-0.123,0.938,0.142,1
-0.285,0.825,0.45,0.229,0.921,0.435,-0.047,1.04,0.234,1
-0.319,1.032,0.4,0.243,0.894,0.375,-0.079,1.191,0.193,1
-0.271,0.978,0.336,0.257,0.888,0.356,-0.001,0.987,-0.15,1
-0.247,0.918,0.261,0.23,0.888,0.334,-0.091,0.987,-0.081,1
-0.23,0.897,0.216,0.254,0.86,0.44,0.017,0.921,-0.282,1
-0.26,0.952,0.21,0.058,0.847,0.735,-0.009,0.994,-0.136,1
-0.25,0.948,0.187,0.383,0.87,0.167,-0.015,0.986,-0.21,1
-0.294,0.965,0.186,0.276,0.927,0.338,0.071,0.942,-0.284,1
-0.287,0.941,0.226,0.239,0.884,0.378,0.093,0.978,-0.25,1
-0.3,0.931,0.26,0.302,0.884,0.372,0.029,0.956,-0.282,1
-0.301,0.964,0.275,0.315,0.873,0.357,0.03,0.98,-0.238,1
-0.3,0.97,0.25,0.325,0.907,0.381,0.001,0.979,-0.204,1
-0.32,0.978,0.241,0.253,0.908,0.369,0.033,0.982,-0.244,1
-0.268,0.942,0.242,0.396,0.854,0.325,0.101,0.999,-0.185,1
-0.307,0.907,0.235,0.315,0.873,0.433,-0.089,0.969,-0.306,1
-0.251,0.91,0.262,0.308,0.883,0.349,-0.084,0.999,-0.108,1
-0.245,0.917,0.324,0.358,0.892,0.32,-0.152,0.965,-0.182,1
-0.149,0.892,0.43,0.274,0.909,0.378,-0.03,1.022,-0.128,1
-0.271,0.857,0.496,0.194,0.922,0.443,-0.178,0.99,-0.109,1
-0.174,0.797,0.502,0.109,0.928,0.456,-0.228,0.975,-0.185,1
-0.281,0.837,0.41,0.08,0.872,0.419,-0.105,0.983,-0.151,1
-0.316,0.867,0.392,0.133,0.873,0.398,-0.126,1.005,-0.021,1
-0.33,0.871,0.435,0.099,0.883,0.52,-0.016,0.977,-0.019,1
-0.283,0.868,0.457,0.336,0.873,0.51,-0.03,0.919,-0.02,1
-0.267,0.896,0.434,0.187,0.918,0.593,-0.194,0.989,-0.164,1
-0.226,0.885,0.406,0.168,0.879,0.453,0.002,0.995,-0.098,1
-0.176,0.888,0.424,0.168,0.897,0.527,-0.043,1.024,-0.061,1
-0.172,0.876,0.43,0.186,0.862,0.436,-0.042,0.977,-0.126,1
-0.198,0.847,0.437,0.199,0.908,0.411,0.098,0.972,-0.216,1
-0.24,0.89,0.439,0.177,0.874,0.423,-0.004,0.971,-0.227,1
-0.249,0.931,0.381,0.305,0.904,0.378,0.059,0.981,-0.249,1
-0.306,0.875,0.281,0.328,0.89,0.354,0.032,0.987,-0.252,1
-0.369,0.918,0.227,0.347,0.878,0.338,0.021,0.987,-0.222,1
-0.398,0.925,0.196,0.313,0.892,0.333,0.08,0.977,-0.211,1
-0.4,0.91,0.193,0.352,0.896,0.351,0.061,0.985,-0.2,1
-0.379,0.975,0.219,0.355,0.905,0.428,0.07,0.962,-0.255,1
-0.343,1.072,0.249,0.36,0.887,0.369,0.042,0.992,-0.193,1
-0.256,1.037,0.249,0.286,0.861,0.42,0.04,0.987,-0.211,1
-0.221,0.967,0.229,0.319,0.896,0.423,0.037,0.978,-0.214,1
-0.228,0.881,0.2,0.304,0.898,0.334,0.051,0.989,-0.199,1
-0.27,0.864,0.19,0.271,0.909,0.302,0.031,0.996,-0.151,1
-0.292,0.938,0.208,0.215,0.924,0.397,-0.057,0.993,-0.137,1
-0.304,0.902,0.312,0.188,0.93,0.402,-0.077,0.992,-0.155,1
-0.262,0.956,0.429,0.137,0.906,0.385,-0.132,1.01,-0.049,1
-0.3,0.957,0.484,0.104,0.901,0.408,-0.131,1.015,0.052,1
-0.17,0.888,0.466,0.118,0.922,0.375,-0.225,0.977,0.038,1
-0.196,0.877,0.406,0.193,0.907,0.364,0.016,0.965,0.03,1
-0.223,0.863,0.362,0.152,0.917,0.361,-0.165,1.008,0.043,1
-0.209,0.869,0.356,0.252,0.921,0.323,-0.041,0.995,0.135,1
-0.235,0.875,0.386,0.149,0.908,0.363,-0.123,0.986,-0.016,1
-0.244,0.838,0.441,0.202,0.929,0.383,-0.178,0.99,0.061,1
-0.277,0.839,0.446,0.13,0.912,0.405,-0.112,1.002,-0.024,1
-0.288,0.917,0.434,0.209,0.925,0.337,-0.024,1.008,-0.037,1
-0.256,0.91,0.417,0.221,0.914,0.338,-0.089,0.995,-0.091,1
-0.25,0.938,0.408,0.232,0.919,0.333,-0.041,1.001,-0.116,1
-0.191,0.88,0.383,0.249,0.918,0.339,0.01,0.983,-0.183,1
-0.255,0.858,0.321,0.256,0.933,0.33,-0.017,0.985,-0.179,1
-0.278,0.914,0.287,0.27,0.93,0.308,0.043,0.975,-0.218,1
-0.335,0.922,0.252,0.279,0.917,0.299,0.036,0.984,-0.188,1
-0.36,0.943,0.224,0.261,0.917,0.299,0.017,0.99,-0.19,1
-0.392,0.973,0.207,0.252,0.927,0.319,0.009,0.974,-0.229,1
-0.335,0.961,0.24,0.249,0.927,0.337,0.017,0.984,-0.188,1
-0.278,0.969,0.266,0.235,0.916,0.336,0.019,0.98,-0.208,1
-0.25,0.971,0.268,0.251,0.934,0.322,0.007,0.976,-0.215,1
-0.241,0.957,0.266,0.228,0.914,0.326,-0.005,0.98,-0.169,1
-0.242,0.919,0.268,0.226,0.923,0.327,-0.063,1.013,-0.108,1
-0.255,0.882,0.296,0.213,0.92,0.324,-0.108,1.003,-0.123,1
-0.25,0.938,0.347,0.212,0.941,0.333,-0.117,0.992,-0.067,1
-0.207,0.912,0.404,0.206,1.002,0.379,-0.161,0.981,-0.059,1
-0.207,0.864,0.419,0.172,1.175,0.356,-0.152,0.969,-0.078,1
-0.181,0.898,0.419,0.45,0.964,0.362,-0.141,0.965,-0.075,1
-0.132,0.91,0.417,0.246,0.664,0.179,-0.155,0.986,-0.047,1
-0.175,0.892,0.385,0.687,0.496,0.192,-0.139,0.985,-0.038,1
-0.164,0.883,0.391,0.69,0.455,0.131,-0.136,0.988,-0.073,1
-0.169,0.897,0.418,0.952,0.669,0.301,-0.127,0.995,-0.062,1
-0.173,0.89,0.459,0.675,0.858,0.497,-0.095,1.003,-0.04,1
-0.217,0.878,0.459,0.583,0.697,0.336,-0.08,0.966,-0.153,1
-0.219,0.868,0.431,0.653,0.36,0.193,-0.056,0.977,-0.166,1
-0.242,0.889,0.425,0.538,0.547,0.522,-0.014,0.981,-0.176,1
-0.25,0.901,0.394,0.434,0.675,0.508,0.008,0.968,-0.227,1
-0.229,0.876,0.314,0.565,0.823,0.507,0.021,0.989,-0.224,1
-0.336,0.901,0.271,0.473,0.793,0.522,0.023,0.981,-0.22,1
-0.42,0.872,0.161,0.603,0.701,0.469,0.042,0.979,-0.234,1
-0.338,0.952,0.233,0.581,0.759,0.541,0.048,0.974,-0.245,1
-0.291,0.912,0.408,0.518,0.824,0.484,0.049,0.976,-0.24,1
-0.271,1.027,0.352,0.505,0.775,0.381,0.046,0.972,-0.227,1
-0.24,0.991,0.389,0.532,0.761,0.424,0.042,0.982,-0.217,1
-0.275,0.946,0.34,0.526,0.716,0.437,0.025,0.975,-0.229,1
-0.265,0.898,0.256,0.585,0.674,0.422,-0.005,0.981,-0.198,1
-0.29,0.915,0.181,0.653,0.654,0.431,-0.026,0.984,-0.185,1
-0.295,0.95,0.169,0.597,0.653,0.43,-0.056,1.0,-0.133,1
-0.362,0.842,0.236,0.601,0.679,0.462,-0.1,0.999,-0.125,1
-0.252,1.044,0.353,0.618,0.646,0.523,-0.116,0.983,-0.132,1
-0.152,1.023,0.447,0.615,0.64,0.529,-0.137,0.984,-0.113,1
-0.081,0.879,0.496,0.573,0.679,0.466,-0.133,0.988,-0.063,1
-0.094,0.866,0.478,0.555,0.688,0.467,-0.145,0.975,-0.068,1
-0.171,0.887,0.375,0.54,0.683,0.545,-0.162,0.983,-0.093,1
-0.272,0.912,0.308,0.656,0.748,0.539,-0.144,0.98,-0.096,1
-0.294,0.884,0.294,0.466,0.684,0.394,-0.142,0.989,-0.083,1
-0.359,0.899,0.351,0.467,0.813,0.423,-0.127,0.994,-0.073,1
-0.441,0.884,0.417,0.373,0.798,0.435,-0.1,0.989,-0.113,1
-0.23,0.908,0.396,0.519,0.709,0.583,-0.093,1.003,-0.102,1
-0.047,0.911,0.416,0.553,0.635,0.479,-0.06,0.996,-0.16,1
-0.233,0.954,0.399,0.445,0.714,0.558,-0.041,1.001,-0.137,1
-0.176,0.977,0.415,0.453,0.709,0.591,0.008,0.976,-0.215,1
-0.151,0.891,0.39,0.468,0.686,0.565,0.018,0.97,-0.258,1
-0.2,0.911,0.326,0.463,0.7,0.555,0.063,0.961,-0.26,1
-0.247,0.942,0.264,0.416,0.734,0.536,0.037,0.987,-0.211,1
-0.3,0.936,0.224,0.406,0.743,0.538,0.136,0.964,-0.24,1
-0.31,0.947,0.169,0.39,0.729,0.55,0.054,0.982,-0.227,1
-0.369,0.91,0.16,0.407,0.763,0.528,0.041,0.988,-0.186,1
-0.43,0.903,0.196,0.408,0.804,0.575,0.063,0.995,-0.208,1
-0.409,0.94,0.28,0.425,0.754,0.477,0.03,0.978,-0.209,1
-0.392,0.939,0.352,0.458,0.718,0.455,0.021,0.975,-0.227,1
-0.342,0.941,0.335,0.5,0.684,0.439,0.007,0.963,-0.24,1
-0.317,0.921,0.259,0.558,0.661,0.438,-0.077,0.962,-0.152,1
-0.313,0.943,0.219,0.597,0.667,0.491,-0.079,0.992,-0.128,1
-0.296,0.953,0.219,0.593,0.687,0.458,-0.174,1.111,0.077,1
-0.233,0.9,0.255,0.609,0.746,0.492,-0.209,1.14,0.151,1
-0.251,0.942,0.303,0.561,0.729,0.512,-0.145,0.944,0.178,1
-0.108,0.933,0.514,0.599,0.707,0.477,-0.165,0.905,0.046,1
-0.208,0.771,0.591,0.587,0.665,0.462,-0.159,0.937,0.086,1
-0.265,0.829,0.526,0.616,0.637,0.455,-0.213,0.982,0.136,1
-0.491,0.843,0.309,0.611,0.642,0.437,-0.085,1.0,0.134,1
-0.344,0.846,0.37,0.541,0.694,0.454,-0.112,0.953,-0.033,1
-0.231,0.871,0.422,0.483,0.771,0.468,-0.174,0.983,0.16,1
-0.275,0.917,0.43,0.43,0.741,0.508,-0.037,0.988,-0.006,1
-0.206,0.962,0.41,0.506,0.708,0.508,-0.266,0.981,0.002,1
-0.151,0.958,0.361,0.482,0.714,0.465,0.051,1.048,-0.081,1
-0.144,0.866,0.299,0.48,0.736,0.529,0.11,1.005,-0.18,1
-0.227,0.853,0.26,0.432,0.761,0.615,0.088,0.985,-0.245,1
-0.26,0.919,0.233,0.462,0.709,0.543,0.063,0.992,-0.205,1
-0.382,1.052,0.179,0.43,0.729,0.585,0.023,0.989,-0.202,1
-0.456,1.055,0.138,0.423,0.675,0.449,0.065,0.975,-0.236,1
-0.527,0.937,0.123,0.458,0.708,0.57,0.036,0.973,-0.247,1
-0.513,0.921,0.179,0.415,0.771,0.516,0.035,0.987,-0.228,1
-0.468,0.97,0.208,0.402,0.811,0.485,0.085,0.991,-0.237,1
-0.356,1.003,0.231,0.341,0.784,0.48,0.003,0.959,-0.265,1
-0.287,1.017,0.196,0.373,0.757,0.479,-0.034,0.974,-0.207,1
-0.252,0.912,0.177,0.363,0.796,0.509,-0.014,0.986,-0.171,1
-0.23,0.965,0.211,0.389,0.746,0.501,-0.185,1.001,-0.126,1
-0.063,0.952,0.404,0.43,0.753,0.526,-0.197,1.039,-0.051,1
-0.027,0.901,0.604,0.399,0.788,0.519,-0.261,1.014,-0.035,1
-0.098,0.876,0.531,0.415,0.759,0.517,-0.198,0.934,-0.033,1
-0.167,0.888,0.391,0.502,0.701,0.516,-0.193,0.916,-0.029,1
-0.216,0.884,0.353,0.538,0.697,0.483,-0.063,1.063,0.165,1
-0.237,0.87,0.455,0.532,0.729,0.445,-0.171,1.029,0.146,1
-0.206,0.902,0.467,0.535,0.733,0.418,0.028,0.914,0.166,1
-0.225,0.878,0.454,0.571,0.732,0.422,-0.045,0.686,0.141,1
-0.206,0.921,0.456,0.564,0.721,0.385,-0.11,0.906,0.105,1
-0.203,0.885,0.448,0.617,0.76,0.426,-0.063,0.954,0.173,1
-0.238,0.865,0.357,0.534,0.711,0.417,-0.497,1.179,0.248,1
-0.318,0.912,0.294,0.566,0.719,0.414,-0.138,1.017,-0.08,1
-0.344,0.881,0.261,0.625,0.694,0.383,-0.087,0.983,-0.217,1
-0.524,0.882,0.138,0.615,0.666,0.356,0.022,0.938,-0.284,1
-0.438,0.993,0.208,0.616,0.719,0.483,0.052,0.979,-0.23,1
-0.386,0.974,0.269,0.571,0.702,0.467,0.013,0.994,-0.209,1
-0.233,0.952,0.329,0.596,0.701,0.38,0.063,0.952,-0.26,1
-0.231,0.902,0.346,0.625,0.677,0.411,0.046,0.993,-0.21,1
-0.272,0.929,0.289,0.589,0.659,0.463,0.044,0.974,-0.254,1
-0.396,0.883,0.281,0.549,0.743,0.45,0.06,0.963,-0.257,1
-0.325,0.911,0.316,0.59,0.736,0.438,0.096,0.957,-0.278,1
-0.286,0.908,0.337,0.57,0.684,0.409,0.063,0.962,-0.277,1
-0.246,0.836,0.361,0.536,0.709,0.427,0.094,0.986,-0.207,1
-0.24,0.857,0.437,0.448,0.807,0.365,0.063,0.963,-0.244,1
-0.31,0.835,0.474,0.35,0.937,0.458,0.022,0.982,-0.225,1
-0.317,0.83,0.485,0.476,1.005,0.497,0.056,0.972,-0.219,1
-0.284,0.865,0.428,0.342,0.944,0.512,0.047,0.979,-0.242,1
-0.266,0.893,0.379,0.357,0.796,0.625,-0.07,0.994,-0.173,1
-0.25,0.833,0.391,0.42,0.497,0.617,-0.078,1.012,-0.078,1
-0.273,0.85,0.453,0.649,0.514,0.394,-0.12,1.056,-0.026,1
-0.267,0.899,0.472,0.787,0.393,0.322,-0.121,1.006,-0.026,1
-0.287,0.89,0.432,0.622,0.404,0.272,-0.089,0.919,0.01,1
-0.272,0.949,0.436,0.652,0.416,0.299,-0.189,0.967,0.095,1
-0.267,0.88,0.372,0.446,0.45,0.363,-0.156,0.986,0.138,1
-0.27,0.864,0.303,0.365,0.801,0.376,-0.109,0.979,0.13,1
-0.294,0.854,0.257,0.305,1.397,0.705,-0.121,0.967,0.108,1
-0.373,0.903,0.231,-0.161,1.105,0.41,-0.103,0.996,0.085,1
-0.412,0.949,0.25,-0.09,0.811,0.391,-0.163,0.912,0.14,1
-0.408,0.899,0.276,0.155,0.91,0.407,-0.208,1.026,0.136,1
-0.389,0.927,0.287,0.21,0.971,0.387,0.155,1.0,0.175,1
-0.332,0.92,0.271,0.239,0.999,0.373,-0.167,0.986,0.039,1
-0.305,0.917,0.25,0.313,0.958,0.307,-0.062,0.982,-0.008,1
-0.306,0.94,0.249,0.38,0.91,0.276,0.011,1.0,-0.089,1
-0.308,0.915,0.262,0.38,0.9,0.28,0.112,0.966,-0.199,1
-0.321,0.931,0.262,0.302,0.931,0.302,0.138,1.02,-0.324,1
-0.316,0.976,0.251,0.13,0.474,0.161,0.083,0.993,-0.187,1
-0.317,0.879,0.253,0.202,0.936,0.338,-0.029,0.995,-0.2,1
-0.25,0.948,0.294,0.156,0.929,0.345,0.03,1.003,-0.194,1
-0.243,0.914,0.386,0.183,0.917,0.339,0.022,0.977,-0.227,1
-0.178,0.848,0.504,0.222,0.936,0.336,0.03,0.972,-0.257,1
-0.238,0.841,0.479,0.259,0.933,0.324,0.035,0.979,-0.233,1
-0.278,0.869,0.442,0.319,0.902,0.335,0.044,0.984,-0.231,1
-0.272,0.864,0.398,0.289,0.916,0.354,0.002,0.968,-0.245,1
-0.254,0.856,0.397,0.278,0.936,0.357,0.012,0.965,-0.252,1
-0.186,0.916,0.406,0.242,0.921,0.356,-0.043,0.99,-0.187,1
-0.134,0.899,0.405,0.098,0.46,0.18,-0.069,0.976,-0.142,1
-0.211,0.896,0.399,0.152,0.923,0.362,-0.114,0.992,-0.133,1
-0.257,0.797,0.374,0.14,0.9,0.354,-0.081,0.998,-0.072,1
-0.606,0.894,0.267,0.173,0.886,0.345,-0.094,1.042,0.081,1
-0.534,0.916,0.277,0.206,0.925,0.349,-0.077,1.081,0.13,1
-0.413,0.919,0.268,0.226,0.913,0.364,-0.096,0.925,0.125,1
-0.304,0.993,0.297,0.213,0.909,0.397,-0.042,0.942,-0.032,1
-0.34,0.926,0.269,0.17,0.932,0.411,-0.263,0.923,0.077,1
-0.325,0.891,0.279,0.15,0.927,0.388,-0.051,0.956,0.359,1
-0.346,0.871,0.242,0.156,0.905,0.358,0.035,0.959,0.205,1
-0.325,0.893,0.223,0.168,0.902,0.351,-0.295,1.032,-0.005,1
-0.415,0.91,0.171,0.188,0.907,0.36,0.106,1.007,0.114,1
-0.388,0.902,0.262,0.207,0.915,0.369,-0.025,1.028,0.016,1
-0.384,0.893,0.305,0.221,0.921,0.383,-0.037,0.985,-0.093,1
-0.319,0.915,0.369,0.229,0.918,0.357,-0.043,0.985,-0.114,1
-0.242,0.919,0.44,0.233,0.924,0.339,0.023,1.018,-0.084,1
-0.185,0.869,0.471,0.231,0.93,0.33,0.011,0.986,-0.197,1
-0.158,0.833,0.436,0.223,0.912,0.323,0.035,0.982,-0.239,1
-0.212,0.875,0.416,0.221,0.915,0.323,0.048,0.994,-0.221,1
-0.237,0.874,0.391,0.237,0.937,0.323,0.053,0.984,-0.243,1
-0.252,0.872,0.391,0.253,0.908,0.326,0.079,0.969,-0.229,1
-0.235,0.914,0.397,0.248,0.928,0.333,0.061,0.951,-0.315,1
-0.233,0.882,0.382,0.271,0.922,0.335,0.068,0.973,-0.255,1
-0.273,0.887,0.383,0.255,0.917,0.336,0.076,0.969,-0.234,1
-0.284,0.895,0.369,0.252,0.922,0.339,0.096,1.027,-0.045,1
-0.306,0.907,0.333,0.244,0.923,0.336,-0.002,1.003,-0.166,1
-0.326,0.917,0.296,0.225,0.921,0.331,-0.125,1.037,-0.221,1
-0.354,0.886,0.256,0.21,0.927,0.339,-0.146,1.011,-0.088,1
-0.371,0.885,0.237,0.196,0.927,0.347,-0.068,1.0,-0.124,1
-0.358,0.961,0.248,0.191,0.901,0.351,-0.227,0.95,-0.001,1
-0.338,0.968,0.253,0.191,0.923,0.362,-0.075,0.943,-0.131,1
-0.307,0.938,0.257,0.172,0.919,0.374,-0.298,0.961,0.177,1
-0.233,0.963,0.277,0.159,0.914,0.375,-0.055,0.954,0.073,1
-0.32,0.934,0.274,0.137,0.909,0.379,0.125,0.957,0.08,1
-0.324,0.883,0.269,0.143,0.92,0.378,-0.102,0.968,-0.059,1
-0.318,0.917,0.294,0.146,0.91,0.359,-0.391,0.948,0.23,1
-0.285,0.896,0.359,0.157,0.913,0.354,0.012,1.004,0.009,1
-0.237,0.892,0.394,0.17,0.912,0.366,-0.148,0.99,0.018,1
-0.256,0.917,0.449,0.172,0.917,0.383,-0.194,1.047,-0.096,1
-0.167,0.875,0.38,0.178,0.919,0.389,-0.058,0.997,-0.091,1
-0.176,0.886,0.372,0.194,0.911,0.362,-0.09,0.969,-0.223,1
-0.171,0.835,0.383,0.209,0.914,0.36,0.022,0.941,-0.345,1
-0.25,0.898,0.404,0.227,0.916,0.353,0.062,0.999,-0.21,1
-0.197,0.841,0.416,0.218,0.923,0.358,0.041,0.98,-0.23,1
-0.256,0.88,0.392,0.223,0.909,0.353,0.079,0.963,-0.279,1
-0.266,0.88,0.434,0.227,0.894,0.326,0.116,0.98,-0.242,1
-0.27,0.961,0.431,0.241,0.921,0.334,0.082,0.976,-0.223,1
-0.244,0.932,0.387,0.247,0.942,0.336,0.08,0.964,-0.258,1
-0.26,0.897,0.319,0.249,0.92,0.335,0.046,0.98,-0.21,1
-0.27,0.932,0.237,0.253,0.917,0.352,0.071,0.971,-0.223,1
-0.333,0.862,0.191,0.264,0.931,0.361,0.042,0.965,-0.229,1
-0.293,0.926,0.184,0.26,0.934,0.347,0.066,0.988,-0.199,1
-0.335,0.941,0.192,0.262,0.896,0.32,0.111,0.985,-0.209,1
-0.354,0.941,0.252,0.259,0.904,0.353,0.067,0.96,-0.224,1
-0.32,0.961,0.305,0.318,0.93,0.353,-0.005,0.976,-0.223,1
-0.326,0.955,0.3,0.257,0.867,0.348,0.008,0.993,-0.186,1
-0.283,0.948,0.289,0.239,0.873,0.342,-0.029,1.066,-0.08,1
-0.291,0.903,0.251,0.34,0.94,0.362,-0.039,1.104,0.083,1
-0.298,0.912,0.236,0.513,0.847,0.341,-0.083,1.009,-0.209,1
-0.282,0.923,0.228,0.654,0.867,0.34,0.033,0.952,-0.187,1
-0.305,0.921,0.214,0.839,0.905,0.366,-0.23,0.982,0.083,1
-0.307,0.919,0.227,0.602,0.686,0.385,-0.004,1.021,0.12,1
-0.312,0.963,0.256,0.469,0.439,0.326,0.04,0.954,0.064,1
-0.322,0.94,0.277,0.563,0.531,0.3,-0.084,0.975,0.032,1
-0.315,0.964,0.287,0.947,0.457,0.212,-0.203,0.989,-0.069,1
-0.296,0.925,0.262,0.869,0.441,0.201,-0.069,1.008,0.037,1
-0.275,0.906,0.267,0.921,0.436,0.221,-0.041,0.976,-0.013,1
-0.267,0.93,0.274,0.959,0.444,0.214,-0.12,0.964,-0.244,1
-0.279,0.947,0.377,0.844,0.463,0.204,0.048,1.071,-0.265,1
