Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.715,0.472,0.198,0.345,0.915,0.329,-0.029,0.977,-0.208,1
-0.97,0.643,0.478,0.481,0.933,0.205,-0.042,0.98,-0.201,1
-0.762,0.541,0.383,0.396,0.902,0.201,-0.04,0.982,-0.193,1
-0.703,0.561,0.455,0.368,0.898,0.218,-0.047,0.981,-0.189,1
-0.8,0.599,0.523,0.365,0.923,0.145,-0.038,0.981,-0.196,1
-0.587,0.47,0.445,0.375,0.947,0.235,-0.044,0.983,-0.191,1
-0.591,0.48,0.479,0.382,0.921,0.221,-0.037,0.981,-0.193,1
-0.742,0.459,0.515,0.39,0.906,0.234,-0.037,0.981,-0.198,1
-0.743,0.5,0.544,0.368,0.897,0.221,-0.045,0.979,-0.206,1
-0.534,0.5,0.516,0.39,0.899,0.184,-0.026,0.981,-0.187,1
-0.78,0.479,0.512,0.396,0.908,0.183,-0.053,0.981,-0.19,1
-0.661,0.468,0.499,0.377,0.918,0.183,-0.047,0.986,-0.184,1
-0.69,0.499,0.509,0.365,0.914,0.188,-0.041,0.98,-0.192,1
-0.777,0.527,0.509,0.356,0.916,0.196,-0.04,0.985,-0.199,1
-0.619,0.519,0.505,0.364,0.901,0.207,-0.034,0.984,-0.192,1
-0.69,0.527,0.488,0.353,0.896,0.215,-0.061,0.978,-0.185,1
-0.685,0.534,0.475,0.368,0.911,0.215,-0.051,0.986,-0.181,1
-0.707,0.56,0.491,0.392,0.915,0.216,-0.056,0.971,-0.206,1
-0.646,0.556,0.403,0.381,0.943,0.212,-0.051,0.973,-0.219,1
-0.76,0.532,0.481,0.368,0.918,0.206,-0.056,0.977,-0.205,1
-0.723,0.572,0.417,0.345,0.921,0.212,-0.059,0.974,-0.222,1
-0.55,0.573,0.477,0.344,0.915,0.201,-0.059,0.974,-0.208,1
-0.684,0.621,0.467,0.354,0.901,0.196,-0.056,0.972,-0.215,1
-0.708,0.67,0.488,0.365,0.887,0.188,-0.071,0.979,-0.214,1
-0.44,0.683,0.542,0.361,0.88,0.185,-0.063,0.976,-0.22,1
-0.447,0.75,0.443,0.39,0.988,0.223,-0.051,0.979,-0.218,1
-0.296,0.815,0.435,0.379,0.917,0.253,-0.039,0.962,-0.236,1
-0.187,0.958,0.297,0.314,0.903,0.257,-0.045,0.977,-0.201,1
-0.3,1.132,0.312,0.354,0.929,0.188,-0.054,0.986,-0.197,1
-0.302,1.02,0.249,0.373,0.917,0.204,-0.034,0.979,-0.205,1
-0.265,0.938,0.26,0.329,0.928,0.229,-0.05,0.984,-0.189,1
-0.259,0.918,0.295,0.362,0.905,0.217,-0.05,0.982,-0.193,1
-0.253,0.974,0.308,0.348,0.921,0.219,-0.038,0.98,-0.199,1
-0.225,0.95,0.3,0.36,0.914,0.212,-0.034,0.978,-0.204,1
-0.175,0.906,0.293,0.359,0.912,0.205,-0.037,0.982,-0.195,1
-0.161,0.935,0.27,0.345,0.92,0.209,-0.025,0.975,-0.197,1
-0.23,0.916,0.258,0.346,0.92,0.204,-0.049,0.981,-0.185,1
-0.255,0.924,0.254,0.33,0.926,0.216,-0.041,0.982,-0.192,1
-0.265,0.953,0.281,0.351,0.913,0.217,-0.054,0.982,-0.199,1
-0.25,0.966,0.303,0.354,0.918,0.209,-0.037,0.985,-0.186,1
-0.247,0.944,0.319,0.354,0.917,0.208,-0.033,0.98,-0.205,1
