Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.344762,-2.326671,3.196941,0.599431,1.129722,0.195015,-0.159787,0.180271,0.156148,0
-0.515351,-1.823859,2.386759,-0.027047,0.177354,0.924131,-0.013085,0.200026,1.196817,0
-0.12142,-0.453742,1.043833,-0.403444,-0.434809,1.810704,-0.335293,0.079016,0.396976,0
0.249822,0.270749,0.101357,-0.3703,-0.865243,1.717676,-1.09793,-0.047686,-0.765451,0
0.040868,0.141107,-0.308829,-0.805809,-1.801624,2.412169,-0.855325,-0.350295,0.759844,0
0.031717,1.185576,-0.982278,-1.381372,-2.222546,3.151445,-0.09449,-0.589817,1.182083,0
0.310981,2.214363,-1.22467,-1.775091,-1.558985,2.926301,0.206977,-0.180957,-0.284795,0
-0.004935,3.387654,-2.469199,-1.922403,-1.495759,3.40963,-0.224852,-0.129222,-0.353561,0
0.131264,3.60854,-2.618458,-2.017832,-1.227813,2.755974,-0.230626,-0.658498,0.898116,0
0.169655,2.915229,-2.095343,-1.420102,-0.640625,1.918747,-0.624998,-0.382205,0.153103,0
0.999973,2.347115,-1.409781,-0.562546,-0.296278,1.394269,-1.126677,-0.285749,-0.068001,0
1.455166,2.204883,-1.277871,-0.025451,0.029594,0.382832,-0.730758,-0.550471,0.630257,0
0.431597,1.619,-0.522758,0.559241,0.320234,-0.361767,-0.533938,-0.393971,0.016667,0
0.735182,-0.250276,0.589771,1.270633,0.783149,-0.964613,-0.167799,-0.462045,-0.185677,0
0.167954,-2.018263,2.40412,1.806898,1.257882,-1.495865,-0.158161,-0.196122,-0.641165,0
-0.164907,-4.163656,4.051303,1.952921,1.549592,-2.113132,-0.377485,-0.408667,0.286217,0
-0.772194,-3.715816,3.533729,2.118588,1.695461,-2.738795,-1.064281,-0.270165,0.515187,0
-1.44305,-2.343461,2.380344,1.774886,1.600109,-2.933635,-0.884896,-0.226254,0.88118,0
-1.98551,-4.036345,2.889163,2.144258,2.034189,-3.106963,-1.236317,0.057025,0.145167,0
-1.177467,-3.54152,2.753172,2.144831,1.899268,-3.017353,-1.012226,-0.169812,-0.3252,0
-1.491246,-1.096555,1.981054,1.598528,1.429391,-1.697784,-0.038226,-0.489587,-0.332487,0
-0.972311,0.247903,0.637535,0.904136,0.757538,0.050405,0.171111,-0.170134,-0.678411,0
-0.598082,1.123815,-0.143875,0.359564,0.052043,1.203905,-0.336847,-0.021201,-0.156352,0
-0.056251,1.864762,-1.07685,-0.258684,-0.4132,2.044286,0.044816,0.159199,0.282854,0
0.125418,1.774448,-1.807479,-1.300341,-1.391873,2.833648,-0.924362,-0.081003,0.410203,0
0.524354,1.466268,-2.172812,-2.201861,-1.615476,2.901235,-0.86661,-0.182837,0.337059,0
0.792351,1.508576,-2.395113,-3.485042,-2.880123,3.125733,-0.302087,-0.128724,0.065034,0
1.273964,1.87931,-2.201454,-4.457396,-3.205371,3.29791,-0.379588,-0.577543,0.410527,0
1.628474,1.94727,-2.102684,-3.997667,-1.901061,2.987578,-0.636451,-0.55353,0.517169,0
1.489194,2.092254,-1.83087,-2.828274,-0.877676,2.754136,-0.599858,-0.354501,-0.012761,0
1.572293,1.845739,-1.657286,-1.511719,-0.255944,2.021502,-0.320108,-0.166255,-0.066025,0
1.523873,1.089145,-0.617355,-0.509496,0.92211,0.52882,-0.324209,-0.193491,-0.111703,0
1.029872,0.210103,0.144191,0.513478,1.134204,-0.464994,-0.875521,-0.136283,-0.203814,0
-0.409722,-1.685519,1.867305,1.243298,1.376775,-1.552629,-0.477529,-0.16356,0.401855,0
-2.479396,-4.224814,4.044501,1.935717,1.526281,-2.284751,-1.31396,-0.094072,0.430297,0
-3.81915,-5.203369,5.197839,2.203548,1.404495,-2.172088,-1.550554,-0.391335,0.86122,0
-4.223089,-4.580824,4.591178,1.875632,0.933525,-1.654572,-0.910589,-0.156167,0.480496,0
-2.872018,-3.335234,4.250866,1.971632,1.25925,-1.309021,-0.348523,0.024815,-0.317389,0
-1.577002,-2.211558,3.365165,1.831726,0.35953,0.213582,-0.238061,-0.15781,0.497694,0
0.387642,-0.715659,2.030414,1.007226,-0.481242,0.522865,-0.904251,-0.394716,0.75958,0
1.700857,0.308946,0.190909,0.039104,-1.286945,1.037533,-1.224757,-0.613123,0.023178,0
2.831131,1.397587,-1.336314,-1.471781,-2.230313,2.884766,-0.842402,-0.766456,-0.276385,0
2.897484,2.266919,-2.684459,-1.78548,-1.789927,3.398141,-1.361191,-1.637794,1.723036,0
3.220554,3.045359,-3.546498,-2.100705,-1.319523,3.484669,-1.207411,-1.482197,1.959882,0
2.629313,4.210622,-3.255326,-1.768378,-1.147237,3.770809,-0.339258,-0.955829,1.470766,0
1.705705,4.265368,-1.665048,-1.409694,-1.144952,3.550644,0.185375,0.199181,-0.004821,0
0.469201,3.727531,-0.5077,-0.57117,-0.439355,2.126759,-0.309434,0.589476,-1.46156,0
-0.486204,2.900813,0.899055,0.246886,0.148874,0.373796,-1.141339,0.34274,-0.852951,0
-1.451382,0.795727,2.224277,0.839189,0.598343,-0.430558,-1.008066,0.165718,0.388989,0
-2.071491,-1.1319,2.776448,1.580752,0.941794,-1.162886,-0.633443,0.391906,-0.052514,0
-1.609249,-2.57902,2.736705,2.388607,2.019443,-1.724036,-0.077784,0.867377,-1.994138,0
-1.610076,-3.084876,3.311075,2.556926,2.556211,-2.0439,-1.064493,0.884999,-1.546936,0
-1.206201,-3.353217,2.478596,1.884775,2.2726,-1.776673,-0.863867,0.263165,1.089157,0
-0.988831,-3.164857,1.662817,1.335114,1.259943,-1.177065,-0.355339,0.280512,0.511661,0
0.069645,-1.508188,1.551626,0.58736,0.021219,0.815923,-1.113509,-0.047589,-1.209826,0
0.167122,-0.41115,0.936618,0.748585,-0.148027,0.880589,-0.523511,-0.51787,-2.004735,0
0.630756,-0.804734,0.618518,-0.283589,-0.986614,1.728784,-0.625896,-0.262453,-0.16493,0
