Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.002403,-1.147145,0.125156,2.501751,0.747581,0.194919,0.07595,0.889671,1.296956,1
-0.7851,-0.656157,-0.41128,2.815306,0.443251,0.341705,0.108643,0.815871,0.323539,1
-0.752226,0.257409,-0.776755,3.43188,0.371401,0.383624,0.124759,0.325949,0.135323,1
-0.76213,0.464665,-0.626329,3.885307,0.20934,0.289639,0.117642,0.149047,0.035485,1
-0.594994,0.264086,-0.286078,3.948748,-0.022003,0.126177,-0.071546,-0.227554,0.266109,1
-0.575295,0.148746,-0.272632,3.779695,-0.177811,0.013074,0.037207,-0.246935,0.294941,1
-0.286409,0.241487,-0.3002,3.567125,-0.379858,-0.064878,0.112969,-0.04657,0.310999,1
0.050755,0.420127,-0.457376,3.140888,-0.598862,-0.091011,0.088637,0.089043,0.325895,1
0.225399,0.580918,-0.466372,2.503964,-0.767194,-0.018281,0.10158,0.186918,0.075177,1
0.47185,0.587127,-0.388515,1.953516,-0.987067,0.038599,0.123616,0.323348,0.018855,1
0.601619,0.66445,-0.427135,1.474189,-1.399774,0.3605,0.070371,0.398268,0.081368,1
0.662146,0.644864,-0.525114,1.035144,-1.800719,0.642719,0.059233,0.378692,0.072876,1
0.649369,0.577494,-0.59706,0.470403,-2.053826,0.789673,0.132451,0.434023,0.285167,1
0.678726,0.364334,-0.641353,-0.17786,-1.992254,0.856806,0.011207,0.345927,0.442487,1
0.608887,-0.029229,-0.656436,-0.741954,-1.626807,0.878487,0.062355,0.70389,0.606247,1
0.823861,-0.205351,-0.403567,-1.243563,-1.275793,0.793187,0.038566,0.806385,0.734562,1
0.845193,-0.318291,-0.143286,-1.370138,-1.097294,0.500061,0.128833,0.755998,0.416195,1
0.782613,-0.373395,-0.104882,-1.084787,-0.933308,0.124928,0.044275,0.708116,0.312155,1
0.530664,-0.480716,-0.307381,-0.765534,-0.808487,-0.282001,-0.096531,0.558639,-0.19136,1
0.346911,-0.547568,-0.094582,-0.325364,-0.58767,-0.219501,0.147928,0.746135,0.57545,1
0.334859,-0.509417,0.985737,0.140382,-0.394121,0.769637,0.639147,0.949526,1.657421,1
0.122043,-0.687936,1.506618,0.73216,-0.501696,1.266559,0.33204,0.90176,0.921988,1
-0.06153,-0.455181,0.694489,1.169088,-0.594387,0.672605,0.303106,0.815498,-0.024944,1
-0.243887,-0.251282,-0.267455,1.513095,-0.939948,-0.081047,0.09245,0.7531,-0.544343,1
-0.35797,-0.205199,-0.494737,1.668689,-1.364785,-0.012342,0.099825,1.060282,-0.28437,1
-0.285222,-0.009364,-0.382421,1.449296,-1.089201,0.332163,-0.141317,1.585413,-0.145469,1
-0.209173,0.363251,-0.387938,1.060353,-0.565712,0.644993,0.187748,1.707628,-0.313572,1
-0.255244,0.737046,-0.691685,0.743008,-0.00275,0.823309,0.618322,1.627626,-1.233428,1
-0.522928,0.893968,-0.884529,0.676938,0.278836,0.870614,0.334589,1.381507,-2.37406,1
-0.692377,0.669912,-0.842029,0.692343,0.586092,0.733282,0.40027,1.766172,-3.219457,1
-0.868803,0.421746,-0.602019,0.668024,0.856259,0.490874,0.930105,1.657803,-3.194589,1
-0.91756,0.347501,-0.458234,0.629283,1.025149,0.280779,0.955907,0.335487,-2.877035,1
-0.744714,0.37448,-0.316746,0.197198,1.247985,0.015461,1.18915,-1.536985,-1.012443,1
-0.543112,0.341864,0.410441,-0.494267,1.705771,-0.207644,1.342797,-2.864793,1.134579,1
-0.49344,0.396553,1.131182,-1.23154,1.979881,-0.47578,0.435942,-3.221198,1.535466,1
-0.302903,0.553621,1.435487,-1.598146,1.590951,-0.390534,-0.43753,-2.258762,1.696409,1
-0.217848,0.746048,1.052212,-3.535115,1.70214,-1.657605,-0.760997,-2.574769,1.502117,1
-0.293056,0.735218,0.610863,-3.313082,1.870751,-1.835138,-0.825011,-2.331707,2.0594,1
-0.517447,0.470898,0.550336,-2.518131,1.163546,-1.517311,-0.65448,-2.271776,1.648656,1
-0.462522,0.376853,0.315367,-2.335775,0.988178,-1.477987,-1.018747,-2.147198,1.267139,1
-0.037919,0.523836,0.059536,-1.082437,0.722372,-0.366587,-1.227803,-1.998338,1.582731,1
0.285855,0.655396,-0.252637,-0.464525,0.829199,-0.154693,-1.381344,-1.578771,1.245824,1
0.334564,0.607965,-0.496944,0.367036,0.414194,0.377169,-1.05535,-1.134737,0.913203,1
0.225177,0.53647,-0.613042,1.144859,-0.685948,0.889076,-0.906542,-0.097068,0.92542,1
-0.020206,0.379302,-0.595584,0.961949,-1.887401,1.000207,-0.53814,1.644288,1.853608,1
-0.132123,0.304004,-0.407434,-0.148151,-1.109159,-0.006017,0.749357,2.454718,0.777177,1
-0.606882,0.248393,-0.013325,-0.965371,0.260775,-0.555777,1.62075,4.201786,-0.914031,1
-0.416507,0.50235,0.658317,-0.820615,-0.368933,0.431198,-0.603247,0.450573,-1.075799,1
-0.781064,0.493983,1.006459,-0.460144,-1.21392,1.270452,0.627046,-0.779462,-0.467181,1
-1.267045,0.30915,0.756624,-0.352129,-1.05917,0.927983,1.832586,1.716772,-1.049755,1
-1.580273,-0.036773,0.379967,-0.348642,-0.857801,0.420782,-0.533608,0.609997,-1.93193,1
-1.642559,-0.561762,0.233546,-0.033622,-1.084182,0.296748,0.541697,-0.06907,-1.484827,1
-1.099367,-0.71534,0.274366,0.323082,-1.082155,0.145502,-0.050582,1.018879,-1.209614,1
-0.455996,-0.647681,0.344296,0.548919,-0.843905,0.088095,0.326734,0.994401,0.366239,1
0.143845,-0.079413,0.251373,0.702723,-0.579826,-0.00315,0.609949,0.310995,1.07164,1
0.386378,0.391929,-0.007065,0.858549,-0.424367,-0.262463,-0.142821,0.058916,1.055702,1
0.240244,0.544386,-0.222735,0.983083,-0.486263,-0.656356,-0.311213,-0.68543,-0.021017,1
0.003236,0.669167,-0.458523,1.108759,-0.525787,-0.892264,-0.118525,-1.304638,0.547194,1
0.162385,0.836892,-0.525084,1.238792,-0.316476,-0.414921,-0.358686,-1.884179,1.417997,1
0.619366,1.023273,-0.018142,1.351395,-0.034317,0.657619,0.698986,-1.045399,1.352682,1
1.137307,1.100084,-0.144176,1.37091,0.171243,1.099795,0.426271,1.181977,-0.036624,1
1.879298,1.137948,-0.87786,1.249472,0.413814,1.002507,0.534476,2.296261,-0.682436,1
2.401479,0.994259,-1.286365,1.206886,0.516294,1.203427,0.543527,1.902279,-0.196246,1
2.361549,0.51531,-0.884668,1.349547,0.415723,1.421836,0.29629,0.756196,0.256928,1
1.450478,0.002525,-1.02407,1.243092,0.380292,0.999476,0.130971,-0.027137,0.231331,1
0.95268,-1.334381,-0.386924,0.826015,0.464687,0.379664,0.033904,-0.014754,0.823654,1
1.112551,-1.218744,-0.714887,0.49941,0.632693,-0.224359,-0.103603,-0.166504,0.92713,1
0.423412,-1.327971,-0.7714,-0.579062,1.636854,-1.025396,-0.0179,-0.089301,0.479794,1
0.325414,-1.660597,-0.371702,-0.650855,2.428782,-1.099742,0.000331,-0.265926,0.241824,1
0.304183,-1.393455,0.865498,-0.803413,2.755925,0.024438,0.405665,0.335726,0.121866,1
-0.177867,-1.016047,1.513082,-0.082069,1.900914,0.965988,0.301579,0.208336,-0.293273,1
-0.576611,-0.324319,0.724513,0.502463,0.644846,0.919995,0.043481,-0.620978,-0.043714,1
-0.80118,0.001129,-0.505236,0.345777,-0.62855,0.339187,-0.149434,-0.545233,0.759245,1
-1.270927,-0.024473,-0.889324,0.46079,-1.387247,-0.059908,0.096619,0.035747,0.700429,1
-1.557766,0.034223,-0.53734,0.370515,-1.582097,0.030644,0.473636,0.176194,0.195045,1
-1.467225,0.170837,0.000423,-0.073122,-1.063114,0.264284,0.106329,0.378511,-0.163898,1
-1.13879,0.171366,0.301817,-0.515281,-0.338206,0.543195,0.199946,0.640198,-0.27091,1
-0.972942,-0.142461,0.39648,-0.31109,-0.422526,0.704574,0.388104,0.634919,-0.198842,1
-0.777626,-0.518223,0.076039,0.628761,-0.353189,0.374741,0.097878,0.273858,0.083753,1
-0.192892,-0.398932,-0.049767,1.106748,-0.263761,0.207128,0.005747,-0.055213,0.457168,1
0.120197,-0.219447,0.052088,1.102334,-0.074061,0.071962,0.047891,-0.135438,0.278863,1
0.572861,-0.038674,0.230879,0.795553,0.684722,-0.156283,-0.013002,-0.095454,-0.038972,1
