Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
2.626373,-2.780852,-0.4494,-3.677941,0.889419,1.994536,0.280295,0.073345,0.130209,0
4.582242,-2.388393,-0.822181,-3.764436,1.478484,1.104357,0.269952,0.048826,0.085855,0
4.233922,-1.353336,-0.69316,-3.992572,0.828035,0.079023,0.213406,0.067431,0.041294,0
1.159249,-0.97857,-0.88664,-2.399814,0.550562,-1.979808,-0.057224,-0.084089,0.038763,0
-1.561547,0.67799,-0.10583,-0.518977,-3.213671,-3.980386,-0.291715,-0.222597,0.152113,0
-0.848971,1.068617,-0.054957,1.869248,-3.953388,-1.232465,-0.273349,-0.220816,0.037821,0
0.594274,2.788728,-0.361033,3.443484,-4.033106,-0.528824,-0.039092,0.059611,0.204679,0
-0.746179,1.491722,1.004383,4.053894,-4.197419,-2.134387,0.173848,0.089984,0.170682,0
-0.357375,0.524536,2.075473,5.376775,-3.490046,-1.061221,0.328215,0.373471,0.096669,0
-0.225619,0.94328,0.234069,4.882298,-2.773422,-0.002549,0.35527,0.239834,0.222148,0
-1.27253,0.331427,0.125952,2.590984,-0.999604,-0.086097,0.205564,-0.000478,0.251448,0
-1.659963,-0.623275,0.079156,-1.511968,0.792242,0.022034,0.130878,-0.462046,0.025829,0
-1.522192,-0.994689,-0.194263,2.0577,1.500958,3.793174,-0.213063,-0.019821,0.097894,0
-1.317928,-0.023947,-0.909328,-2.915901,5.025158,0.485386,-0.76477,0.133183,0.270473,0
-0.764752,-0.049501,-0.880027,-4.885142,4.047274,1.525029,-1.59841,0.46313,0.295486,0
0.334836,0.311673,-0.666533,-1.550808,1.846245,2.911064,-2.477969,0.925005,0.708426,0
-0.280755,-0.265832,-1.645051,-1.264023,1.347163,1.128257,-3.133539,1.343195,0.695033,0
0.463733,0.118646,-0.618265,-1.125997,0.283653,0.059418,-2.311051,1.844521,1.261303,0
0.282049,-0.233191,-0.443007,-0.659355,-0.24226,0.836056,-0.380402,2.199391,2.483941,0
-0.213496,-0.872997,-1.235939,-1.360176,0.23146,-0.064598,-0.148879,1.647541,0.122782,0
1.434875,-0.136599,0.301908,-1.003715,-0.279272,-0.971177,3.485534,-3.268825,-0.324098,0
1.822361,0.194333,-0.124171,-0.732367,-0.803105,-1.449908,2.879687,-2.418543,-2.257642,0
1.6165,-0.440595,0.223714,-0.938432,-1.875917,-2.584818,5.519867,-3.249132,-2.236433,0
1.356094,0.395,0.411296,-0.069661,-2.127867,-2.282956,2.924291,-3.869059,-1.896661,0
0.700857,0.455752,-0.143779,-1.07245,-1.601671,-2.571245,0.495547,0.09107,-2.371664,0
0.588152,0.074579,-0.427106,-0.087206,-1.932704,-3.391387,-1.257687,0.155373,-0.080688,0
0.58208,0.037665,-0.587366,0.657926,-2.378077,-3.41685,-6.198864,0.885453,5.275135,0
0.200407,-0.002574,0.370427,1.286742,-2.338578,0.058766,-0.939032,4.269561,-0.086329,0
0.14011,0.06231,0.505217,1.516368,-0.19065,-0.586864,2.667246,0.732143,-0.303167,0
-0.111949,-0.769318,0.445646,1.736383,1.49682,0.096169,0.724919,-2.403303,0.4899,0
-0.18279,-0.301291,-0.036434,1.866097,1.049472,2.217768,0.154538,-0.521895,0.738641,0
0.069056,0.844981,0.518441,0.374348,1.893014,1.480067,-0.361423,1.187128,0.2082,0
-1.349916,0.482479,0.499582,-0.462118,1.591939,1.011421,-0.846739,1.186867,-0.223429,0
-0.985253,1.576874,0.400452,-0.540064,1.01947,2.201118,0.309038,0.134907,-0.315528,0
-0.571228,0.782846,0.502985,0.043898,1.64777,3.209055,0.586424,-0.079065,0.382007,0
-0.601073,-0.270551,1.040809,-0.205273,2.341864,2.401362,0.756308,-0.088641,0.600919,0
-0.909402,-0.10819,0.476222,-0.200838,1.839561,2.48223,0.441046,-0.237161,0.129929,0
0.150607,0.77051,0.708533,-0.766503,1.760528,1.231461,0.496477,-0.87451,0.171093,0
0.019055,-0.23796,-0.106133,-0.953295,1.16795,-0.032672,0.305855,-0.557134,0.10928,0
-0.490807,-1.916346,-1.068502,-1.628316,0.595457,0.167038,0.010357,0.349809,0.132088,0
1.700888,-0.530672,2.401297,-2.146508,-0.129837,-0.220959,0.179512,0.407037,0.110765,0
1.756332,-0.858636,2.241991,-2.336539,-0.12607,-0.762849,0.262762,-0.325657,0.023039,0
1.682221,-1.08274,2.159854,-0.407672,-1.018076,0.497103,0.088151,-0.675418,0.084936,0
1.700788,-0.749259,1.779367,0.184369,-1.47813,-0.630213,0.096091,-0.441092,0.222425,0
1.126426,-0.384506,0.765492,1.044221,-2.250574,0.480799,0.209358,0.14109,0.127079,0
0.489817,-0.462344,0.125817,1.47468,-2.744678,0.781354,0.276228,-0.19989,0.194354,0
0.121785,-0.21521,-0.037963,1.102609,-2.547572,0.299494,-0.042157,-0.112846,0.322635,0
0.018855,0.131142,0.300904,1.154245,-2.469553,0.191196,-0.298431,-0.184376,0.08866,0
-0.286128,0.109427,0.129283,1.116248,-1.891808,-0.607828,-0.487701,-0.07848,0.02485,0
-0.529916,-0.004133,-0.01694,0.429448,0.177663,-1.125431,-0.688732,0.219099,-0.067418,0
-0.534562,0.027454,0.237564,2.574876,-0.483613,1.010002,-0.740876,0.261108,0.037466,0
-0.6949,0.262098,0.155352,1.854582,-0.687621,1.5047,-0.800186,0.368754,0.048858,0
-0.988687,-0.013291,-0.349159,0.689396,0.449317,0.866295,-0.221835,0.070966,-0.0588,0
-0.952103,0.514403,-0.586215,0.645814,1.243177,0.835497,0.315321,0.090404,0.100705,0
-0.589108,0.58979,-0.511128,0.599187,2.657591,-0.897385,0.147738,0.030464,0.322283,0
-0.677672,0.513105,-0.515536,-0.604848,2.166981,0.163031,-0.077107,-0.049746,0.169089,0
-0.457296,0.746596,-0.53305,-0.346569,1.624373,0.385519,0.08861,-0.080622,0.091721,0
-0.425087,0.357788,-0.488354,-0.112801,1.288427,0.217125,0.175995,0.289557,0.072652,0
-1.08046,0.469238,-0.947625,-0.734033,1.045249,0.578425,0.258788,0.351573,0.007814,0
-0.747138,0.881731,-1.604664,-0.606038,1.32406,-0.703807,0.266465,-0.110223,0.114033,0
-0.188369,0.434659,-1.346132,-0.58009,0.815449,-0.932459,0.147854,-0.276352,0.084852,0
0.342472,-0.798134,-0.254776,-1.43682,0.60108,-0.575562,0.257828,-0.246947,0.191912,0
2.080198,-1.221815,2.024419,-1.498296,0.862531,-0.343968,0.29939,-0.453354,0.201675,0
2.066279,-1.372993,3.855801,-1.454708,1.222639,0.292496,0.142313,-0.218068,0.283135,0
1.503235,-1.808598,2.137997,-0.783264,1.183035,0.6632,0.096013,0.192661,0.149558,0
1.450209,-0.608554,0.869069,-1.006369,0.586213,-0.686885,0.112121,0.119041,0.085693,0
0.974707,-0.467659,-0.115331,-1.530313,-0.639803,-0.408492,-0.002826,0.132774,0.004678,0
0.381795,-0.067423,-0.54011,-1.143269,-2.139856,-0.920829,-0.109389,0.324458,0.152717,0
0.66416,0.181299,-0.584362,-0.318952,-3.264252,-0.717724,-0.197385,0.127769,0.077487,0
0.915787,0.418963,-0.555182,0.262912,-3.739857,-0.046328,-0.217748,-0.088333,0.046143,0
0.831055,-0.012724,0.145951,0.916402,-3.455166,-0.409719,0.04712,-0.561039,0.035028,0
0.565428,-0.459436,-0.201734,0.886392,-3.288781,0.683714,-0.007204,-0.874056,0.081039,0
-0.182839,-0.080432,-0.649793,1.054394,-1.368521,-0.049701,-0.164103,-0.212502,-0.05991,0
