SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
3605680744,0.296499,-0.902289,-0.293025,-0.764694,1.300715,-1.469939,-4.597068,-3.415606,7.766161,3.87117,2.198365,-6.580349,0
3605714078,0.079252,-0.528883,0.624043,-0.547505,1.043497,-1.813273,-3.32804,-2.788555,5.516214,3.922516,1.460498,-4.40876,0
3605747412,0.798418,0.09839,-1.003469,-0.202357,0.493898,-0.269304,-1.228981,-1.169743,3.082085,1.660636,1.213643,-2.608439,0
3605780746,0.030753,-0.181872,-0.439571,-0.203082,-0.093978,1.054,0.51746,-0.545912,0.478209,-0.084865,0.953067,-0.568924,0
3605814080,0.802954,0.213586,0.945001,0.034294,-0.544109,0.575692,1.288753,-0.668921,-2.864526,-2.096586,0.584196,2.242817,0
3605847414,0.008041,1.191846,-0.718127,0.485843,-0.855624,0.764936,2.127923,0.141898,-4.537097,-3.213921,-0.03215,4.980071,0
3605880748,-0.940752,1.636661,0.102226,0.083607,-0.349315,1.512418,2.711799,0.555791,-6.313843,-4.626834,-0.781126,5.947785,0
3605914082,-0.02579,1.061242,0.877388,-0.602854,-0.186735,1.623567,3.352645,1.28794,-7.114534,-4.357501,-1.490424,5.759601,0
3605947416,-0.309839,0.632228,-0.747948,-0.677487,-0.231961,1.129272,4.368593,2.595652,-7.134586,-2.819925,-1.398067,4.982319,0
3605980750,0.101804,-0.001172,-0.049821,0.038273,-0.567958,0.262063,3.124294,2.587393,-5.368517,-0.491175,-0.682295,2.536591,0
3606014084,0.683064,-0.999656,1.814561,0.624619,-0.311559,-0.355947,1.887266,1.720362,-1.308612,0.658869,-0.735899,-0.476294,0
3606047418,1.357107,-0.47628,-0.88016,1.06169,0.263615,-1.299986,-0.179816,0.665899,3.413977,1.924092,-0.878097,-2.917852,0
3606080752,0.556891,-1.499734,-1.125453,1.144177,0.940783,-0.914411,-1.991225,-0.59238,6.194426,3.595616,0.289307,-5.466633,0
3606114086,0.19052,-1.06143,0.142512,-0.271826,1.417568,-0.59952,-3.21375,-1.48913,7.30242,5.761253,0.150573,-7.345026,0
3606147420,0.160811,-0.304513,0.217896,-0.157232,1.107409,-0.560746,-3.421812,-1.755164,6.117274,6.108593,1.714095,-7.408834,0
3606180754,-0.170299,0.463078,0.275817,0.557509,1.082316,-0.85097,-3.289808,-1.066237,4.334206,5.534349,1.377307,-3.586214,0
3606214088,-0.002981,0.397441,-0.505812,0.356279,0.626736,-0.667911,-1.960871,-0.599908,2.51981,3.028905,1.042022,-1.475047,0
3606247422,0.254201,0.510029,0.247259,-0.513769,0.115803,0.674669,-0.062909,-0.609365,-0.730215,0.37295,0.980769,1.171001,0
3606280756,0.580542,-0.556188,0.992303,-0.465086,-0.473005,0.670832,0.332599,-0.383057,-2.857417,-2.950025,0.009949,4.133408,0
3606314090,0.623122,-0.103389,1.135699,-0.081714,-0.956572,1.823541,1.75046,-0.502286,-3.172112,-5.26151,-1.071389,6.546389,0
3606347424,0.196345,0.174434,-0.447339,0.033321,-1.476777,2.417274,2.897066,1.743994,-5.092653,-6.273371,-2.449724,7.060987,0
3606380758,0.63445,-0.127285,0.5769,-0.287091,-1.432385,2.155303,3.474242,3.67715,-4.858017,-5.657227,-3.155472,6.393053,0
3606414092,0.395838,0.661982,1.708369,0.260923,-1.253492,1.968791,4.051577,3.345482,-3.193152,-3.718401,-2.686903,5.210417,0
3606447426,-0.779458,1.333829,-0.515271,0.678569,-0.691066,1.173082,3.416288,2.143425,-1.837836,-1.268005,-2.055701,3.309259,0
3606480760,-0.174481,0.596496,-0.722002,0.625443,0.169987,0.497836,1.716936,0.774172,0.535675,0.899347,-0.729403,0.119041,0
3606514094,-0.054209,-0.24737,-0.130092,0.767016,0.68236,0.021192,-0.505581,-1.825304,3.481924,3.086637,0.323864,-2.52935,0
3606547428,-0.35935,-0.763994,-0.032854,0.263712,1.603711,-0.291736,-2.838873,-4.237245,5.778763,4.364985,1.52104,-4.207629,0
3606580762,-0.588766,-0.569536,-0.032275,-0.3385,2.047601,-0.209291,-4.293258,-4.069,6.137482,4.820901,2.618392,-4.020984,0
3606614096,-0.266575,-0.379744,-0.048066,-0.798797,1.433868,0.197226,-4.029791,-3.703082,7.232552,4.633807,2.662334,-3.99659,0
3606647430,-0.159777,-0.530583,-0.028414,-0.774728,0.476375,0.543147,-2.985966,-2.855018,5.18958,3.409242,2.712353,-4.603001,0
3606680764,0.036113,-0.161355,0.651118,0.352394,0.212998,0.401731,-1.42669,-1.236182,3.640663,3.088813,2.611774,-3.205132,0
3606714098,-0.226818,0.393435,0.697872,1.100493,-0.345832,-0.135273,0.386003,0.460674,1.513165,1.566376,1.76238,-0.724339,0
3606747432,0.120124,0.391103,0.542049,0.854412,-0.287748,0.177552,1.786057,1.120075,-1.233663,0.414125,1.039022,0.889503,0
3606780766,0.418919,-0.039835,-0.310414,-0.283653,0.04699,0.234574,1.772773,1.857447,-2.672246,-0.964764,0.23693,4.028467,0
3606814100,0.422415,-0.143562,0.173118,-1.231686,0.077697,0.720842,1.553681,2.383543,-3.121317,-2.603662,-1.679723,4.643857,0
3606847434,0.691798,-0.382635,1.055802,-1.70315,-0.576957,0.937485,1.845877,2.221807,-3.318504,-4.55688,-3.190556,4.978607,0
3606880768,0.892721,-0.473557,0.817494,-0.761223,-0.755234,1.23349,2.95436,2.478004,-2.419778,-5.40375,-3.314036,5.2492,0
3606914102,0.852157,0.048293,0.621977,0.053093,-0.780682,2.248617,3.615113,2.589476,-2.052054,-5.00633,-2.655927,4.805849,0
3606947436,0.37543,0.55632,0.219659,-0.279408,-0.843504,1.984067,2.980958,1.937464,-2.654701,-3.602367,-1.435626,3.157836,0
3606980770,0.340883,0.338088,0.2356,-0.161713,-0.268487,1.712291,1.33159,0.528894,2.329769,-1.51414,-0.679138,2.363148,0
3607014104,-0.153923,0.15645,0.489573,-0.176575,0.290179,0.526203,-2.374742,-0.517855,4.61587,-0.21298,-0.075919,1.584438,0
3607047438,-0.502211,0.404494,-0.094848,-0.14914,1.494026,0.391888,-3.140979,-3.442814,5.061984,1.422611,1.600534,0.291121,0
3607080772,-0.44688,0.784191,-0.524363,0.271517,1.897371,0.323477,-5.459971,-5.121207,5.051064,3.133765,3.494928,-1.583316,0
3607114106,-0.244266,0.71119,0.307147,-0.46144,1.129587,0.149112,-6.201371,-4.666376,4.636462,5.365182,5.237028,-4.821999,0
3607147440,-0.150103,0.422368,0.616816,-1.34403,0.818196,-0.358073,-4.745459,-3.396705,4.15122,5.904218,4.469652,-5.864037,0
3607180774,-0.660392,0.018343,-1.119874,0.018798,0.958237,-0.995522,-1.350993,-0.461229,3.390763,4.107662,3.895612,-4.202059,0
3607214108,-0.50103,-0.593268,-1.985075,0.121176,0.651649,-0.594022,1.317705,1.252181,1.185657,1.411738,2.309125,-0.614654,0
3607247442,-0.055942,0.261481,0.758134,0.083976,0.861289,-0.599897,2.836794,1.723564,-1.136553,-2.298877,-1.273091,3.436405,0
3607280776,-0.431452,1.139861,1.892937,0.755898,-1.402697,0.433156,1.202477,3.052658,-3.341041,-5.019763,-5.070025,3.614008,0
3607314110,0.329054,0.068557,0.744807,0.308333,-2.505329,2.564838,0.892616,1.956864,-3.848116,-7.42783,-7.073858,5.196331,0
3607347444,0.718003,-0.523745,-0.270478,-0.291953,-1.420345,1.930963,3.118285,1.237079,-3.812504,-5.459473,-5.467918,5.541069,0
3607380778,0.81379,-0.344672,0.174421,-0.595139,-0.268733,1.463422,2.944347,1.981289,-3.477449,-3.703682,-3.707277,4.581352,0
3607414112,0.880397,-0.067153,1.456141,-0.546721,-0.324369,1.243826,2.046846,2.142913,-3.079515,-1.604763,-1.848624,3.112288,0
3607447446,0.666751,-0.069408,0.397271,0.365372,-0.494015,0.872785,1.669542,2.625027,-1.977585,0.352523,0.492938,1.437417,0
3607480780,0.160464,-0.269039,-0.658633,0.633361,0.555446,1.120179,0.999504,2.006982,0.367236,1.978351,1.980684,0.275069,0
3607514114,0.509937,-0.352331,0.890893,0.229317,1.207152,0.741529,-0.290049,-0.398396,4.00974,3.466857,2.695147,-0.957394,0
3607547448,0.341073,0.097833,0.526166,-0.761022,0.711864,0.241459,-2.80154,-2.097449,5.982739,4.196794,2.7801,-2.166899,0
3607580782,0.685248,0.141446,1.846223,-0.451211,0.6636,0.165168,-3.256013,-2.968368,5.637224,4.410201,2.565368,-2.528134,0
3607614116,1.013428,0.193224,1.41733,0.277426,-0.020562,0.365911,-3.556021,-3.453341,5.557884,4.321986,2.676159,-3.868311,0
3607647450,0.443232,0.196498,0.315614,0.649403,0.177714,0.62128,-2.728033,-2.588975,4.438262,3.151781,2.011297,-1.875219,0
3607680784,-0.023945,0.253899,1.052401,0.882734,0.464579,0.878041,-1.098252,-1.325514,3.579612,1.203287,0.934357,0.840633,0
3607714118,-0.58324,0.670086,0.515926,0.158605,0.442147,1.191706,0.798227,-0.611628,1.225323,-1.079079,-0.262851,2.800984,0
3607747452,-0.83567,0.629928,-0.267015,-0.573712,0.307878,1.7066,2.306048,0.89058,-1.140593,-2.963657,-1.840213,4.179551,0
3607780786,-0.30074,-0.065484,-0.676208,-0.574242,-0.542573,2.154401,2.903262,1.445785,-3.746806,-3.616398,-2.784831,4.714686,0
3607814120,-0.168106,-0.373226,-1.604749,-0.212812,-0.973786,2.240641,2.860833,0.849504,-3.666122,-3.786655,-3.120243,4.283529,0
3607847454,0.113481,-0.83805,-0.47937,0.654706,-0.648528,2.207739,3.162412,2.15164,-3.122493,-3.010415,-2.530475,3.742439,0
3607880788,-0.273076,-0.704782,0.573474,0.543211,-0.298432,1.298328,2.393359,1.916093,-1.429931,-1.831466,-1.618968,2.93475,0
3607914122,-0.218444,-0.660466,-0.224702,0.281135,0.589128,0.060775,0.270956,1.086962,1.074128,0.026901,0.311161,1.235179,0
3607947456,-0.437921,-0.405989,-0.572308,-0.757963,0.478526,-0.385657,-1.535468,-0.838883,3.239213,1.628386,1.32811,-0.856031,0
3607980790,-0.186388,-0.144615,0.18404,-0.426118,0.479682,-0.739681,-2.981246,-1.363166,3.639473,2.192544,1.913406,-2.801472,0
3608014124,-0.111495,0.298583,0.513521,0.308758,0.381884,-0.574838,-3.490788,-2.373405,4.303154,3.044772,2.353772,-4.215585,0
3608047458,-0.322892,0.593633,0.668296,0.457764,0.139534,-0.233315,-2.950553,-2.392277,3.760483,3.291458,2.390763,-4.088744,0
3608080792,-0.487569,1.311093,0.222669,-0.072206,0.589587,-0.306322,-2.139786,-1.970955,3.269781,3.309715,2.310251,-2.559682,0
3608114126,-0.117691,0.463946,-0.364873,-0.720864,0.7571,-0.229111,-0.570681,-1.069678,2.374358,2.642178,1.80275,-0.595538,0
3608147460,0.24185,-0.273377,0.152336,-0.758221,0.682878,0.57312,1.328579,0.345361,0.451981,0.699706,0.010992,1.11864,0
3608180794,0.396867,-0.16783,1.328437,-0.31435,0.133106,0.467499,2.522695,1.37083,-1.607033,-2.333794,-1.864366,3.227141,0
3608214128,0.504505,0.708888,1.392179,0.026015,-1.037597,0.68426,1.729207,1.558566,-3.81195,-4.04717,-3.091095,3.659613,0
3608247462,0.541764,0.838277,0.108268,0.444831,-1.510795,1.2346,1.462968,1.275339,-3.560125,-4.781837,-3.21764,3.769267,0
3608280796,0.458129,0.627956,0.793835,0.429231,-1.563795,1.803262,2.365507,2.058479,-3.160966,-4.281992,-2.92935,3.21096,0
3608314130,0.661431,0.503342,1.250054,0.080736,-1.72899,0.727967,1.333845,2.063876,-1.923883,-3.1417,-2.862217,2.57756,0
3608347464,1.136774,0.063805,-0.162823,0.707603,-0.964547,0.345528,0.441747,1.233271,-0.794136,-1.532529,-1.553227,1.819985,0
3608380798,0.826281,0.027956,-0.668338,0.740042,-0.113007,-0.121351,-0.307122,-0.092047,0.725733,0.327651,-0.023065,0.219325,0
3608414132,0.827723,-0.289724,0.004458,0.260032,0.238681,-1.127939,-2.247544,-1.310108,1.518488,1.913964,1.193915,-1.912361,0
3608447466,0.54246,-1.106221,-0.08036,-0.004017,0.616153,-1.052626,-2.46278,-2.471529,2.430002,2.738152,1.715951,-3.689772,0
3608480800,0.733851,-0.890442,-0.230956,0.23029,0.670608,-1.144592,-2.872782,-3.035038,2.5568,2.869752,1.96489,-4.478395,0
3608514134,0.378091,-0.945132,-0.545161,0.189578,0.694038,-0.990759,-2.763545,-2.510986,2.680885,3.318606,1.586351,-4.399027,0
3608547468,-0.252912,-1.094097,0.224851,-0.207625,0.74649,-0.921985,-1.900828,-1.976968,2.467262,2.758408,2.107272,-3.448678,0
3608580802,-0.024418,-0.989323,0.165466,-0.258572,0.80885,-1.495933,-0.997909,-1.381957,1.619477,1.210462,1.290153,-1.625724,0
3608614136,0.399481,0.1631,-0.902113,0.170639,0.52485,-1.020874,0.318904,-0.714364,0.647576,0.040012,0.257895,0.224413,0
3608647470,-0.182472,-0.185507,-0.337055,-0.05776,0.276948,0.016471,1.437902,0.126231,-0.509716,-1.12309,-0.892933,1.907395,0
3608680804,-0.277616,-1.0376,0.484713,-0.316004,-0.321151,-0.006655,1.978357,0.976439,-2.042148,-2.239263,-2.2985,2.875591,0
3608714138,-0.07918,-0.129198,-0.697342,-0.140461,-0.560616,0.08939,1.693858,1.519649,-3.3637,-2.853725,-2.689545,3.453859,0
3608747472,-0.767614,0.341577,-0.786544,0.433239,-0.458451,0.495319,1.944419,2.123995,-4.018085,-2.571014,-2.49783,3.834504,0
3608780806,-1.031932,-0.13875,0.003929,0.401029,-0.356814,0.315919,1.675973,2.19212,-3.881311,-1.963109,-1.705454,3.158315,0
3608814140,-0.72772,0.281794,0.122854,0.057872,-0.155963,0.048574,1.144991,2.028869,-3.082142,-0.952597,-0.736217,2.354125,0
3608847474,-0.537234,0.139756,-0.439426,0.188459,0.223506,0.020502,0.131003,1.391862,-1.568679,0.14732,0.17758,1.565165,0
3608880808,-0.50548,-0.486848,-0.026495,-0.018176,0.299176,-0.343523,-0.441024,-0.150718,0.435893,0.891636,0.957309,0.270754,0
3608914142,-0.262362,-0.311622,0.185276,-0.230477,0.484173,-0.881001,-0.875896,-1.121032,2.277681,1.468201,1.794485,-1.76642,0
3608947476,0.589788,0.934571,-0.202692,0.002268,0.415328,-1.058797,-1.295646,-1.914723,2.750117,2.073175,1.870984,-3.436856,0
3608980810,0.310287,0.114859,-0.041843,0.114008,0.213443,-1.346968,-1.347491,-2.547589,2.980243,1.70905,1.46312,-4.366407,0
3609014144,0.050808,-0.163681,0.058369,0.221026,0.149111,-1.504771,-1.125437,-2.145551,2.40189,1.160606,0.777195,-4.283091,0
3609047478,-0.567417,0.18123,0.173492,0.046286,0.129877,-1.60076,-0.793841,-1.312945,2.234295,1.095255,0.319051,-3.876263,0
3609080812,-1.065585,0.156224,-0.302129,0.232527,0.117032,-1.472498,-0.02966,-0.690365,1.53923,0.679683,0.238288,-3.323464,0
3609114146,-1.037605,0.237649,-0.27427,0.106974,-0.185014,-1.567608,0.278801,-0.059461,0.560824,0.510937,0.280418,-2.900439,0
3609147480,-0.534207,0.053365,0.042389,0.089538,-0.242277,-1.343966,0.702729,0.483055,-0.215034,0.364474,0.306606,-2.507051,0
3609180814,-0.251242,-0.364256,0.641535,0.03072,-0.165496,-1.013382,1.019256,0.848087,-1.328646,0.483259,0.322829,-2.08475,0
3609214148,-0.490475,-0.555961,0.085661,-0.073723,-0.293509,-0.985726,1.185439,0.97135,-2.210661,0.261048,0.224418,-1.151805,0
3609247482,-0.44246,0.106332,0.77281,-0.000484,-0.262347,-0.39886,1.142855,1.02043,-3.070807,0.486273,0.247363,-1.007387,0
3609280816,-0.208758,0.555556,0.602078,-0.265072,-0.098688,0.182762,0.708744,1.136557,-4.205304,0.139327,0.615723,-1.266183,0
3609314150,-0.231366,-0.297665,-0.251296,-0.479013,-0.230295,-0.070522,0.284752,0.681265,-5.160169,-0.366555,0.335439,-0.315254,0
3609347484,-0.332581,-0.712219,-0.513332,-0.118991,-0.005644,-0.202912,0.220347,0.566227,-5.495852,-0.53149,0.340582,1.048743,0
3609380818,0.182939,0.064561,0.878337,-0.232292,0.100886,-0.072621,0.328906,0.607534,-5.032394,-0.576431,0.18434,1.319667,0
3609414152,0.250192,0.152946,0.25076,-0.666857,0.042427,0.034067,0.693286,0.880653,-5.68518,-0.795345,0.570876,0.83611,0
3609447486,-0.153488,-0.31142,-0.27899,-1.134495,-0.129996,-0.334202,1.106775,0.783425,-4.893585,-0.613356,0.931805,0.465566,0
3609480820,0.16967,0.241551,0.072601,-1.034559,-0.140949,-0.62492,2.010855,0.40198,-3.652178,-0.298534,1.171136,-0.715019,0
3609514154,0.079116,0.423949,0.179213,-0.837238,0.137121,-0.420574,2.280667,0.356667,-2.622396,-0.313899,1.28766,-1.775236,0
3609547488,-0.303149,-0.040654,-0.391223,-0.383525,0.131198,-0.385103,2.043956,0.41246,-1.254385,-0.450367,1.242321,-2.088061,0
3616047618,-0.142722,0.820678,0.132307,0.612693,-1.223541,0.448896,0.385142,-1.132179,-6.520216,-2.339979,-0.505524,2.091911,0
3616080952,-0.374547,0.374265,0.154224,-0.192822,-1.333206,-0.28335,1.24991,-1.023453,-7.894036,-2.947585,-0.845395,3.438905,0
3616114286,0.066371,-0.277629,0.052159,-0.510561,-0.903104,-0.224321,1.968153,1.129921,-8.230072,-2.639168,-1.331556,4.065714,0
3616147620,0.856509,0.660013,-0.05152,-0.807203,-0.632115,0.188204,3.610519,2.124694,-7.268415,-2.140968,-1.42048,3.838414,0
3616180954,0.255403,-0.218912,-0.362253,-0.982643,-0.596419,0.116894,4.323092,3.251666,-4.407294,-1.320455,-1.16659,2.500691,0
3616214288,-1.539173,-0.811148,0.033904,-0.492144,-0.293391,-1.0518,3.377337,3.057894,-0.964801,-0.376789,-0.755464,1.342174,0
3616247622,-1.493348,0.328381,0.240642,-0.041684,0.043374,-1.805189,1.763042,1.040816,2.054302,0.187402,0.266478,-0.897617,0
3616280956,-2.084162,1.065961,-0.178091,-0.304711,0.214907,-2.657617,-0.79133,-0.117719,4.242611,1.156397,0.593251,-3.368423,0
3616314290,-0.45167,0.322392,-0.745432,0.022802,0.926255,-3.40306,-3.316159,-1.865849,4.924239,1.709194,0.801446,-5.848722,0
3616347624,0.013539,-0.727485,0.347831,-0.068272,0.860258,-2.894399,-3.73256,-2.846395,5.727553,2.127587,1.745739,-6.855298,0
3616380958,1.87795,-1.115264,-0.527839,-0.221167,1.540603,-2.612464,-3.641239,-2.875859,4.544383,3.77398,1.723101,-7.921367,0
3616414292,0.747037,-1.999763,-0.80143,-0.193741,1.590659,-1.637014,-2.570356,-2.6807,3.136181,3.332937,2.811188,-7.839095,0
3616447626,0.288504,1.188802,-1.197485,0.40967,1.583796,-0.948272,-1.308304,-2.239957,1.672026,3.562355,1.935024,-5.082598,0
3616480960,-0.733462,1.015278,-1.163937,-0.270808,0.244355,-0.334369,-0.872081,-1.371729,-0.584792,1.46923,0.449983,-1.412887,0
3616514294,0.146652,-0.076673,1.198214,-0.227694,-0.903095,1.354834,0.218931,-0.247589,-2.12743,-0.256704,-0.113311,2.482788,0
3616547628,-0.164423,0.282048,-0.140275,-0.071265,-1.123816,2.549734,1.256392,1.13237,-4.365724,-2.713926,-1.17373,5.704529,0
3616580962,0.767358,-0.247664,-0.262817,0.38269,-1.569765,2.695346,2.664689,2.6157,-5.001541,-5.648172,-2.283067,7.852163,0
3616614296,0.616631,0.350056,0.121647,0.367287,-1.560186,2.716026,3.947066,4.457191,-5.684173,-5.999367,-3.62369,8.264219,0
3616647630,0.004174,1.145064,0.693354,0.339316,-0.895191,2.105516,4.922486,4.875247,-4.708097,-4.70283,-3.511099,7.933964,0
3616680964,0.590566,-0.111147,0.244445,-0.242616,-0.696896,1.36631,4.527862,3.302155,-1.374602,-1.679176,-2.049613,5.12957,0
3616714298,0.003654,-0.896383,0.531441,0.172906,-0.144809,1.148891,2.603481,0.524705,1.612817,0.979409,-0.39805,1.214612,0
3616747632,0.506491,-1.001606,-0.030689,0.554384,0.544886,-0.673043,-0.631626,-2.26229,4.868899,2.696283,0.368953,-2.018885,0
3616780966,0.343311,-0.793544,-0.349333,0.636545,1.023315,-1.560266,-3.486761,-4.581231,6.43329,3.591487,1.355713,-4.310326,0
3616814300,0.508769,0.16115,1.318296,-0.145318,1.373626,-1.653225,-5.408049,-5.357568,6.560402,4.610905,1.519972,-6.41441,0
3616847634,0.648733,0.539304,0.581109,-0.222928,1.106832,-1.095492,-4.773118,-3.899718,5.432054,3.923013,3.267981,-7.701918,0
3616880968,0.014921,0.776812,-1.734551,0.179961,1.30841,-0.949787,-2.728247,-2.88208,4.201217,3.457702,3.251443,-5.768434,0
3616914302,0.039081,0.223943,0.910335,0.264488,1.125498,-0.459149,-1.61501,-0.934865,2.305769,2.945858,2.537882,-4.069641,0
3616947636,0.391749,-0.013693,1.966327,-0.130136,0.548974,0.00459,0.311296,0.603448,0.751503,1.819122,1.512468,-1.249154,0
3616980970,0.193327,0.618523,-1.115363,-0.087085,0.309808,1.048468,1.645209,1.218389,-1.176443,0.219584,0.186594,1.801165,0
3617014304,0.337709,-0.046296,0.058043,-0.044856,-0.894136,2.142857,1.757637,1.903337,-4.591909,-1.609309,-1.607109,4.815869,0
3617047638,0.43202,-0.173667,1.088419,0.910045,-1.262132,2.824419,2.300878,2.993021,-5.431681,-3.577566,-2.669436,7.183323,0
3617080972,0.263669,0.212079,0.104717,0.705923,-0.923083,2.471504,3.612008,2.616143,-5.84918,-5.080488,-2.395074,6.678453,0
3617114306,0.164474,0.022756,-0.375514,-0.57584,-0.607537,2.668331,4.444934,2.985513,-4.079279,-5.102095,-2.971416,6.501362,0
3617147640,0.097742,-0.278756,-0.45534,-0.741666,-0.438899,1.791394,4.187758,3.211213,-2.604886,-3.535741,-1.657199,5.801458,0
3617180974,0.262127,-0.413987,0.289792,-0.526945,0.213367,0.738058,2.500881,2.218505,0.481443,-1.333336,-0.225589,3.169403,0
3617214308,-0.198439,-0.242539,0.836084,0.022758,0.300888,0.385879,0.545643,0.559635,2.814704,0.593995,0.787243,0.244923,0
3617247642,-0.121432,-0.465913,0.157132,0.262644,1.006679,0.213723,-1.651526,-1.632067,5.63839,2.146181,1.658504,-2.314698,0
3617280976,-0.613014,0.631913,-0.791789,0.139678,0.95295,0.015357,-3.428632,-3.227162,6.263458,2.865545,2.018351,-3.632977,0
3617314310,-0.030374,-0.08725,0.540024,0.020125,0.705423,-0.92412,-4.387614,-3.73778,5.258506,3.127,2.154504,-4.225205,0
