SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
3823183061,1.433617,0.678922,0.211088,-0.595991,0.251678,2.624002,11.135972,3.410378,-1.553022,0.718923,8.291777,1.4369,0
3823216395,0.726726,0.215669,0.30929,-1.146725,0.464375,1.378707,7.063249,3.081123,0.031631,1.224184,6.518157,-0.237977,0
3823249729,0.146682,-0.212089,-0.092924,-1.93923,0.353,0.452616,3.928657,2.591727,1.827869,0.867519,4.256841,-0.814965,0
3823283063,0.181282,0.029822,-0.310243,-1.665802,-0.354224,-0.176188,2.525907,0.69277,1.324126,0.866581,2.925372,-2.172116,0
3823316397,-0.749237,0.182355,-0.283187,-0.839168,-0.193843,-1.031548,0.25135,-0.55149,0.438666,0.937248,0.088947,-3.183738,0
3823349731,-0.734805,0.056122,0.229786,-0.147299,-0.43784,-1.611058,-0.946149,-2.317955,0.574751,0.282467,-3.774369,-2.878789,0
3823383065,-0.200181,0.024621,-0.282447,1.09016,0.244572,-2.554276,-2.873662,-3.01399,-0.196583,0.70344,-7.144146,-1.215052,0
3823416399,0.085325,-0.268459,-0.20225,2.227259,1.092228,-3.174477,-3.243126,-2.964936,-0.080568,-3.245867,-10.479338,-0.655497,0
3823449733,-0.210097,-0.499574,-0.368674,3.194478,0.660012,-3.471276,-4.940415,-3.626024,0.463465,-5.499728,-11.195796,0.574286,0
3823483067,0.048338,-0.668284,-0.143237,2.773061,0.115518,-3.013331,-6.681825,-3.223334,0.472959,-5.168879,-11.485624,0.909041,0
3823516401,-0.126796,-0.075566,-0.150195,2.056896,-1.269603,-2.466671,-6.768925,-3.078131,0.3548,-2.773434,-9.246691,0.601624,0
3823549735,0.00233,0.049845,-0.211567,0.642754,-2.09149,-1.150157,-6.250679,-2.925159,-1.110754,-0.736997,-5.962553,0.108603,0
3823583069,0.428809,0.044645,0.32671,-0.319569,-1.597535,-0.501894,-4.535753,-2.607039,-1.828074,1.35486,-1.68681,-1.60743,0
3823616403,0.242366,0.592842,0.144606,0.5952,-0.518819,-0.579934,-2.064595,-3.232615,-2.584136,3.005012,3.770122,-0.680285,0
3823649737,0.254946,1.366776,0.661976,-0.430709,0.250629,1.11542,2.67048,-2.379705,-1.873153,3.100269,6.392271,-0.707693,0
3823683071,-0.448376,1.656481,0.620319,-1.496753,1.463263,2.615578,4.978204,-0.400135,-0.864739,3.350261,9.341908,-0.600968,0
3823716405,-0.417356,1.160809,0.386023,-2.164368,1.656853,3.451035,7.632268,3.422591,1.101919,4.330491,11.231137,-0.346429,0
3823749739,0.117886,0.501698,0.341471,-1.984323,2.123853,3.907525,8.705122,7.37078,3.380376,4.676569,10.549267,-0.406397,0
3823783073,0.274642,-0.11396,0.170361,-1.791573,2.172094,3.650006,5.67556,7.818249,3.681289,5.1393,8.733789,-1.471242,0
3823816407,0.267707,-0.568729,-0.081127,-1.922238,1.401435,1.787839,3.508327,6.280735,3.565776,3.900698,6.002453,-2.818334,0
3823849741,0.668286,-1.391994,-0.360363,-2.93302,-0.088559,0.305151,3.870216,5.812808,4.184559,5.640225,1.957777,-4.060574,0
3823883075,0.951829,-1.154799,-0.689137,-3.086334,-0.168121,0.261142,4.087095,4.071799,3.874681,3.450187,-3.25914,-5.102723,0
3823916409,0.387972,-0.787056,-0.468659,-0.770339,0.763727,0.005262,3.796715,3.133955,1.659766,-2.878278,-10.273214,1.172732,0
3823949743,-1.253156,-0.863508,-0.316478,4.226562,0.06243,-5.279854,0.724221,-0.706871,1.503052,-10.206022,-9.892852,6.431314,0
3823983077,-1.192957,-0.791206,-0.80674,3.618801,-1.909942,-1.921698,-1.966814,-3.029682,-0.829465,-12.280564,-3.745247,4.027411,0
3824016411,-0.241556,-0.784786,-0.514723,2.508537,-2.572867,-4.073104,-4.657507,-5.001895,-1.283615,-9.649711,-2.419399,5.062381,0
3824049745,-0.077271,-0.448752,-0.375961,1.81869,-2.794224,-2.310929,-7.132442,-5.398524,-3.069589,-9.569436,-2.509063,3.097185,0
3824083079,-0.272691,-0.028845,-0.117882,1.71223,-1.683011,-1.497005,-7.627176,-5.086329,-2.475543,-9.239323,-3.270014,4.250101,0
3824116413,-0.683684,0.532984,0.052589,1.149217,-1.658306,-1.482423,-8.23748,-3.764366,-3.838386,-6.824061,-3.488437,2.953918,0
3824149747,-0.614149,0.770074,0.050585,0.695224,-0.311296,0.310308,-6.559946,-2.901067,-4.452516,-5.620778,-3.458019,1.543634,0
3824183081,-0.330258,0.645949,0.106038,-0.835497,-0.406754,0.645248,-4.391829,-1.596205,-5.37232,-1.28533,-2.941036,2.507207,0
3824216415,0.137427,0.365995,0.45172,-2.050209,0.545025,0.406892,-1.436628,-0.757703,-6.184547,-0.59508,0.618066,-2.008539,0
3824249749,0.484557,0.426671,0.33087,-3.043322,-0.96284,1.813169,2.289874,-0.057149,-3.404102,2.373922,3.263231,-3.308599,0
3824283083,0.600268,0.179718,0.345253,-1.775752,1.835729,1.375456,4.687077,0.309007,1.323449,4.469461,6.002765,-4.258738,0
3824316417,0.489512,0.320043,0.265349,-1.504665,2.358818,1.587199,7.462142,2.574727,6.390783,7.981367,6.804745,-2.664783,0
3824349751,0.567437,0.243861,0.286695,-0.456949,2.618867,1.5398,8.852742,5.911221,11.335936,7.385192,7.864141,-3.894103,0
3824383085,0.269906,0.147368,0.079812,-0.211563,3.010497,1.327894,5.90827,5.486707,7.95789,7.575065,7.193122,-4.172344,0
3824416419,-0.443807,-0.252748,-0.180554,-0.390949,2.098505,0.430908,2.98367,3.300433,4.997472,6.448851,5.699038,-3.536402,0
3824449753,-0.366912,-0.443133,-0.17401,-1.066463,0.618611,-0.132945,1.924108,0.780464,2.57749,5.090088,3.975375,-2.700226,0
3824483087,-0.168316,-0.5095,-0.156298,-0.526165,-0.124463,-0.272732,-0.215676,-0.771386,-0.31959,3.471441,1.574403,-1.931001,0
3824516421,0.107901,-0.467144,-0.217614,-0.330106,-1.213166,-1.197344,-2.498855,-3.270299,-0.924218,0.770411,-1.553804,-2.537074,0
3824549755,-0.134339,-0.561457,-0.419424,-0.796423,-0.881696,0.526339,-4.225374,-3.66852,-2.598172,1.757641,-2.686885,0.044106,0
3824583089,-0.703249,-0.480579,-0.160295,1.583782,-1.527015,-0.180958,-5.266106,-3.591556,-3.685506,-0.22204,-5.508623,2.632546,0
3824616423,-0.589268,-0.477142,-0.238222,2.763435,-0.867534,-0.017397,-4.944137,-3.332881,-3.329244,-3.705908,-7.199811,5.919434,0
3824649757,-0.303747,-0.537765,-0.43279,4.285713,-0.754546,-1.664427,-4.259902,-2.157896,-3.474689,-5.232584,-6.510361,9.892073,0
3824683091,-0.176883,-0.641157,-0.348351,4.829921,-0.275544,-2.446736,-3.380471,-1.701434,-3.601934,-7.516117,-7.055072,11.300224,0
3824716425,-0.211148,-0.572753,-0.128625,3.289074,-1.356337,-0.339064,-2.611936,-1.868968,-3.61009,-4.149483,-5.687258,7.156963,0
3824749759,-0.187702,-0.255055,-0.143551,0.50007,-1.567499,0.880825,-0.806906,-1.594112,-3.42158,-1.133559,-3.650414,3.747077,0
3824783093,0.062063,-0.112052,0.11824,-1.529861,-0.289636,1.496046,0.606117,-1.022112,-3.036936,0.555706,-0.988766,-0.239723,0
3824816427,0.148034,0.089904,0.012225,-1.746451,0.800245,1.561503,1.902119,-1.442361,-0.43143,0.927932,3.193303,-3.417655,0
3824849761,0.156521,0.273205,0.121563,-1.574963,1.855946,0.993288,4.252848,0.864356,3.384194,2.752553,7.00849,-5.040956,0
3824883095,-0.050041,0.583504,0.374673,-3.159754,1.432448,0.175351,5.194532,1.982901,5.599899,3.391199,8.013466,-6.634026,0
3824916429,-0.054635,0.545412,0.401325,-3.002265,0.95433,-0.491553,4.534676,4.178595,9.697117,2.379753,7.147373,-7.411204,0
3824949763,0.005332,0.18816,0.135494,-2.116455,0.769932,-0.382627,3.403808,4.425481,8.15118,2.737398,6.407023,-7.773623,0
3824983097,-0.133122,-0.421288,-0.295047,-1.538169,0.403477,-0.706454,1.565536,2.246254,4.653648,1.997916,4.273399,-7.834208,0
3825016431,0.033887,-0.701533,-0.024559,-2.144029,-0.198487,-0.349407,-0.748965,-0.361263,2.45469,2.0157,2.307708,-6.56139,0
3825049765,0.272834,-0.836901,-0.104467,-0.639222,-0.389731,-0.103833,-2.523264,-0.599432,-1.357579,1.797663,-0.708028,-4.837179,0
3825083099,0.745805,-0.604192,-0.047363,-1.016857,-1.664122,-0.145255,-3.079627,0.397507,-1.241807,0.180389,-4.046943,-1.406602,0
3825116433,0.105534,-0.074851,-0.086016,-1.162581,-1.412393,1.059823,-3.513411,-0.864652,-1.893873,2.805857,-5.274057,5.347235,0
3825149767,-0.58583,0.199637,0.109696,3.762476,0.334755,-0.785082,-3.585014,-1.507359,-2.370008,-3.61939,-7.096447,12.007195,0
3825183101,-0.500716,-0.152214,0.06371,5.961739,0.986973,0.4544,-2.603631,-1.121925,-2.143418,-10.426972,-4.222158,9.786734,0
3825216435,-0.400576,-0.477292,-0.182991,4.953709,-1.014039,-0.810093,-1.834852,-1.595883,-3.632748,-7.140947,-1.984509,9.509876,0
3825249769,-0.28261,-0.265047,0.172779,1.917574,-1.616895,0.597942,-0.940251,-1.49696,-3.759928,-2.14702,-3.671329,6.746502,0
3825283103,-0.373617,0.284864,0.446211,1.066564,-0.771057,1.404905,-0.371905,-1.608835,-4.027092,0.553259,-3.786422,5.895689,0
3825316437,-0.29098,0.018763,0.160665,0.496991,0.546055,1.461095,1.518072,-1.68413,-5.068518,0.312162,-2.336797,2.695345,0
3825349771,0.335701,0.237881,0.407892,-0.856418,1.178496,2.108929,3.143799,-0.473878,-1.930251,1.927621,-0.227559,-2.207589,0
3825383105,0.521435,0.282418,0.504079,-1.607353,1.037015,1.558022,3.405258,-1.517118,0.354623,2.223365,2.702804,-4.395892,0
3825416439,0.455421,0.11321,0.282183,-2.722859,1.067525,0.09385,4.228863,0.397063,5.117136,1.555273,3.844109,-6.8083,0
3825449773,0.770102,0.060235,-0.007556,-3.214787,0.274604,-0.011293,3.748064,2.426296,4.471647,2.501599,5.004602,-7.89485,0
3825483107,0.012708,0.049463,0.356321,-2.952073,0.000547,-1.118687,2.353569,2.723454,5.133737,2.280328,4.04598,-7.309495,0
3825516441,-0.321793,-0.067222,0.22099,-1.793142,-0.19205,-0.647817,1.410453,2.095703,3.756737,2.186468,3.895117,-4.252951,0
3825549775,-0.129642,-0.255005,-0.004995,-1.445656,-0.427423,-1.235764,-0.267866,1.44131,3.547478,2.052272,3.537985,-4.853588,0
3825583109,0.139165,-0.42206,-0.047004,-1.651742,-1.398018,-1.586349,-0.747548,0.664911,2.868523,1.971301,1.382038,-3.56765,0
3825616443,0.353246,-0.643974,-0.020008,-1.242871,-2.254383,-0.65841,-1.244808,-0.074982,2.217,2.152824,-0.876863,0.90647,0
3825649777,0.274886,-0.789306,-0.069087,0.549101,-0.81993,0.400378,-1.502794,-0.765528,0.922328,0.630931,-2.929698,5.480692,0
3825683111,-0.070762,-0.730349,-0.354166,2.436136,1.196245,1.8639,-1.970843,-1.603721,0.003129,-2.640249,-4.985677,6.883625,0
3825716445,-0.427177,-0.614331,-0.184736,3.901863,1.503459,2.807228,-2.599195,-1.988496,-0.348621,-8.416651,-2.857251,8.362612,0
3825749779,-0.083332,-0.840583,0.005483,4.311181,-0.399472,1.797064,-2.639468,-2.06836,-0.083106,-3.471513,-0.190877,7.722122,0
3825783113,-0.033886,-0.458856,0.452587,1.900909,-0.950774,2.811992,-2.387261,-1.582972,0.595127,-3.793457,-2.332919,5.460689,0
3825816447,-0.060405,0.169373,0.736805,0.080732,-0.754667,3.160613,-2.098046,-0.541938,0.290473,-0.93529,-2.483234,4.905642,0
3825849781,-0.011684,0.576369,0.972535,0.706012,-0.053712,2.477221,-2.177627,-0.308341,0.538887,2.43845,-0.059182,5.805387,0
3825883115,-0.04133,0.505527,0.99582,0.929398,0.926595,1.864427,-0.736717,-0.685438,-1.235126,0.242738,-1.148765,3.766592,0
3825916449,0.287588,0.30357,0.926929,-0.201346,-0.177458,2.122714,0.93926,-0.188492,-1.750805,2.219463,0.565138,1.953797,0
3825949783,0.325924,0.323923,0.751105,-0.479986,-0.730898,0.874682,1.580803,-0.984182,0.062986,2.248695,0.827028,2.215999,0
3825983117,0.621606,0.04267,0.545468,-0.76331,0.038786,1.441514,1.640996,-1.197098,3.021153,1.091274,0.756587,1.554004,0
3826016451,0.309402,-0.156802,0.488706,-0.489786,0.932766,1.454304,2.285914,-0.84832,3.807983,2.530015,1.617152,-0.967656,0
3826049785,0.305282,0.029799,0.331567,-1.057814,0.867917,1.413179,2.685878,-1.112169,4.057586,0.277329,0.989875,-2.635739,0
3826083119,0.150321,0.024852,0.072206,-1.292542,0.999274,0.385533,1.644562,2.339854,6.25358,0.510286,2.272913,-3.413997,0
3826116453,-0.280868,-0.282787,-0.123137,-1.40583,0.630405,-1.367077,1.454542,1.798181,4.656427,0.098407,3.084547,-5.017322,0
3826149787,-0.007624,-0.112512,-0.204158,-2.868518,0.00017,-1.321169,1.559228,3.029321,5.268959,0.701075,2.929048,-8.140177,0
3826183121,-0.211093,-0.440644,-0.345407,-2.39288,-0.353484,-1.707726,1.268709,0.325093,3.026372,0.779638,2.744846,-6.470709,0
3826216455,0.036245,-0.358631,-0.2851,-1.468157,-0.161563,-1.690818,1.146314,0.964693,1.16096,0.923228,1.761348,-6.086093,0
3826249789,0.238382,-0.199533,-0.102489,-1.419218,-0.436522,-1.418914,0.899285,0.052546,-1.199102,1.320476,0.639995,-4.353862,0
3826283123,0.22432,-0.265101,-0.164916,-1.387118,-0.907578,-1.036065,0.077868,-0.152043,-3.228186,1.527327,-1.026224,-1.63499,0
3826316457,0.332113,-0.202268,-0.198627,-0.505018,-0.818251,-0.529639,-0.897753,-0.103731,-2.828918,0.370568,-2.702426,2.113759,0
3826349791,0.283691,-0.344955,-0.111807,0.970392,-0.174012,-0.054221,-1.863983,-1.105997,-4.008906,-1.448435,-4.755752,4.091292,0
3826383125,0.242936,-0.438269,-0.147086,3.370634,0.465511,0.843105,-2.812015,-1.703293,-4.744534,-5.525473,-3.85671,6.420042,0
3826416459,-0.049311,-0.761747,-0.331897,5.893665,-0.162214,0.159837,-3.120468,-1.562168,-4.489358,-8.33257,-1.299084,6.431587,0
3826449793,-0.21891,-0.628494,-0.164904,4.216323,-1.757907,-0.234156,-3.522965,-2.030622,-4.836738,-6.597475,-1.312388,6.28875,0
3826483127,-0.322782,-0.190359,0.175605,2.129124,-1.388733,0.176353,-3.178082,-2.49021,-5.442711,-0.808707,-2.292649,8.168041,0
3826516461,-0.606692,0.202771,0.173256,1.720975,0.030535,1.374754,-2.210114,-2.561232,-4.560144,-1.372921,-3.369232,8.977654,0
3826549795,-0.660879,0.194352,0.304714,0.727153,0.638467,1.965871,-1.170784,-3.052501,-2.752319,-0.377907,-3.931791,7.428692,0
3826583129,-0.286518,0.404354,0.393667,-0.094443,0.445402,1.412072,1.432947,-2.537291,-1.970008,1.36023,-3.639707,3.495263,0
3826616463,0.21355,0.057809,0.030691,-1.979154,0.083478,2.022786,3.631446,-1.194715,2.148254,2.640675,-1.043103,-2.30504,0
3826649797,-0.141524,-0.260929,0.080903,-2.099017,0.071433,0.409662,3.588751,1.014968,8.293961,3.635838,3.025588,-6.404468,0
3826683131,0.061662,-0.000378,0.223111,-2.187479,0.90496,0.012707,2.611894,4.875556,8.535475,4.321954,4.626643,-8.022483,0
3826716465,0.16069,-0.116431,0.041254,-1.919448,0.982552,-0.866949,1.328052,6.209185,6.706261,5.798104,6.772408,-7.546988,0
3826749799,0.534762,-0.25051,0.004313,-1.186461,1.823585,-0.190836,0.780317,3.734231,4.526361,5.608299,8.047354,-6.555687,0
3826783133,0.999652,-0.232558,0.02607,-0.823558,1.633209,0.650638,0.639174,3.426491,3.833656,3.84123,6.991563,-7.174616,0
3826816467,1.141648,-0.229212,-0.125679,-1.709437,0.631978,0.803925,0.623785,1.778244,3.534437,2.846232,5.742182,-6.486994,0
3826849801,0.855533,-0.204832,-0.009933,-1.690971,-0.556739,0.085475,0.068901,-0.967712,2.860852,2.06227,3.696047,-4.38355,0
3826883135,0.579384,-0.040371,0.052952,-2.713207,-0.65667,0.090351,-1.157687,-1.997251,-0.696391,1.753209,0.697789,-1.177442,0
3826916469,0.176166,0.051224,-0.2163,-0.741203,-1.062007,-0.92945,-2.050743,-1.555888,-0.437755,0.312256,-2.363588,0.323354,0
3826949803,-0.339407,-0.063975,-0.073639,-0.488538,-0.709494,0.094682,-1.973694,-1.717059,0.091309,-0.458279,-4.554029,1.851547,0
3826983137,-0.521809,-0.150732,-0.161464,1.438448,-0.475767,-0.453363,-1.595843,-0.669895,0.04364,-2.742235,-5.90024,5.019751,0
3827016471,-0.236646,-0.102034,-0.212523,4.39923,0.518081,-1.449168,-1.168221,-0.770854,0.192993,-6.005635,-5.452473,7.654535,0
3827049805,0.008162,-0.358507,-0.179208,5.14213,-0.576375,-1.234284,-1.004811,-0.837135,-1.006428,-8.27736,-4.304845,4.927306,0
3827083139,0.219745,-0.496466,-0.125805,3.612787,-1.532269,-1.44007,-1.110884,-0.84837,-2.649474,-9.152407,-4.509307,3.003225,0
3827116473,0.044633,-0.411944,-0.18602,1.408807,-1.552572,-1.361991,-1.400879,-0.669245,-3.105536,-3.596057,-5.319113,3.725641,0
3827149807,-0.202187,-0.2384,-0.17767,1.158972,-0.915997,-1.245963,-1.483181,-0.768122,-2.909435,-1.012259,-4.702955,4.31843,0
3827183141,-0.378519,-0.171484,-0.141621,1.293781,-0.205704,-0.683304,-2.136284,-0.884051,-4.714903,-1.204938,-4.604372,3.967718,0
3827216475,-0.668868,-0.344562,-0.175309,0.373708,-0.401922,-0.074839,-2.008326,-0.908389,-4.916591,0.238403,-4.25347,2.670681,0
3827249809,0.62825,-0.940319,-0.256879,-0.932077,-0.761785,-0.550022,-1.152364,-1.310401,-3.541602,1.920602,-1.489552,0.560507,0
3827283143,1.937592,-1.152336,-0.396286,-1.659638,0.350695,-0.890699,0.075477,-0.473134,-3.6536,3.050434,1.465066,-1.829791,0
3827316477,0.949369,-0.577746,-0.266397,-1.484891,1.183456,0.364256,0.533033,-0.321476,-4.195917,2.648012,4.518736,-4.909163,0
3827349811,0.06796,0.07365,0.037856,-2.072555,1.667639,0.987733,2.723537,0.058587,-2.146394,4.689411,6.819841,-3.796967,0
3827383145,-0.034543,0.777802,0.291574,-1.563783,2.62265,1.829941,4.550396,1.727817,1.931942,4.655241,8.744288,-3.445533,0
3827416479,-0.055338,0.864294,0.455894,-1.329776,1.840143,1.593798,4.864243,1.744755,4.800686,4.034439,8.404945,-3.346673,0
3827449813,0.310535,0.711642,0.303467,-1.217325,1.382718,1.618949,4.558541,2.324504,5.407804,2.822495,7.859257,-4.544355,0
3827483147,1.064963,0.530697,0.304162,-1.406128,0.451517,0.738837,2.469901,2.274978,4.53795,2.684457,6.776307,-4.68293,0
3827516481,1.179592,0.240201,0.145318,-1.797161,0.150193,0.003461,0.931038,1.545518,3.990582,2.010206,4.938813,-4.43138,0
3827549815,1.059306,0.168495,-0.055028,-1.219066,0.233212,-0.241252,-0.214395,0.672552,2.720955,0.916797,2.374135,-3.757634,0
3827583149,0.602206,0.334231,0.020944,-0.623161,-0.430173,-0.493546,-0.531291,0.156266,2.349979,0.842096,-0.443562,-2.675838,0
3827616483,-0.305604,0.247305,-0.102259,-0.625555,-0.429157,-0.891865,-1.066052,-0.956914,1.870252,0.36683,-2.998964,-1.421141,0
3827649817,-0.242247,0.130703,-0.094345,-0.392667,-0.697276,-1.665538,-0.991271,-1.010121,1.105623,-1.825198,-5.269148,-0.266001,0
3827683151,0.006263,-0.058216,-0.193306,0.658824,-1.089766,-0.878072,-1.238951,-1.030233,0.384545,-2.382151,-6.477706,0.923042,0
3827716485,-0.089729,-0.404111,-0.242463,3.137605,-0.29295,-1.782895,-2.126754,-1.58222,-0.798841,-5.372605,-7.49882,2.93078,0
3827749819,-0.008107,-0.70045,-0.283428,3.472594,-0.671233,-2.269683,-2.485905,-1.529967,-1.662213,-6.727601,-6.283104,3.346569,0
3827783153,0.151921,-0.568497,-0.333855,3.361141,-0.981706,-2.457742,-2.214247,-1.30612,-1.703905,-6.603999,-5.499002,3.681985,0
3827816487,-0.085099,-0.459383,-0.328606,2.074263,-1.267117,-1.652381,-2.425781,-1.447047,-1.920964,-3.727563,-6.093122,4.309359,0
3827849821,0.146063,-0.070126,-0.064255,1.141102,-1.042495,-0.66876,-3.001182,-0.962162,-2.684191,-2.083192,-5.068573,3.296973,0
3827883155,-0.129207,0.233651,-0.006552,1.057573,-0.608857,-0.146897,-3.39207,-1.048343,-2.942889,-0.989981,-4.135335,3.056056,0
3827916489,-0.045266,0.324369,0.018004,0.353335,-0.143884,0.399541,-2.513218,-0.714031,-2.66521,0.337526,-1.700492,1.686619,0
3827949823,0.288024,-0.028529,-0.020709,-0.8337,0.47824,1.416939,-1.17821,-0.170337,-1.953024,2.625768,0.865022,1.162639,0
3827983157,0.633328,-0.174404,-0.187009,-1.04122,1.172298,1.208283,-0.533369,0.350193,-2.711506,2.668273,3.132344,0.249743,0
3828016491,0.581813,0.272923,-0.080023,-1.427762,1.370553,1.40243,-0.27792,0.620526,-3.844861,3.116498,5.162912,-0.4945,0
3828049825,0.482958,0.109574,-0.089349,-1.788382,1.350492,1.478165,2.18918,1.770384,-2.738543,3.862473,7.180891,-0.414006,0
3828083159,0.784536,-0.045429,-0.122031,-1.55504,0.879321,1.30021,4.145415,1.855703,0.441179,3.843575,7.143569,-0.447635,0
3828116493,0.813182,-0.10134,-0.086203,-1.005494,0.829588,1.064066,6.197326,2.40174,2.923617,2.514916,6.241205,-1.28559,0
3828149827,0.673725,-0.073295,-0.21711,-0.590124,0.762537,0.32495,6.306355,3.033958,2.817178,2.264911,6.148231,-1.452563,0
3828183161,0.504921,0.107949,-0.197783,-1.637223,0.590494,0.271853,3.510097,1.536894,3.465623,2.133204,5.516038,-1.24695,0
3828216495,-0.037462,-0.358087,-0.116383,-1.665034,0.26514,0.442408,2.52894,1.046108,4.078142,1.283071,4.399816,-1.142788,0
3828249829,0.401258,-0.381809,-0.205746,-1.442182,-0.154811,0.870623,1.924001,0.807089,3.460147,0.809061,2.55448,-0.904537,0
3828283163,0.440357,-0.038893,-0.165736,-0.405205,-0.126595,-0.41966,0.620994,-0.372134,2.515764,-0.056507,1.042964,-1.693865,0
3828316497,0.543473,0.326856,-0.230452,-0.6861,-0.531501,-0.027931,-0.545067,-1.204022,1.831401,0.091892,-0.887696,-1.57673,0
3828349831,-0.333285,-0.167266,-0.075822,0.500666,-0.623185,-0.9122,-0.948382,-1.6535,1.037031,-1.496317,-3.310917,-2.567622,0
3828383165,-0.693207,-0.683089,-0.180754,0.54936,-0.598647,-1.414093,-2.163963,-2.119766,0.159369,-1.66691,-3.940681,-3.367281,0
3828416499,-0.240132,-1.319434,0.046495,1.655353,-0.02109,-2.840467,-2.485636,-2.133808,-0.478499,-5.159194,-8.303731,-0.122133,0
3828449833,-0.215868,-0.980543,-0.135853,2.442258,0.552629,-3.64446,-3.154151,-2.331011,-1.024061,-7.693381,-8.123666,0.333004,0
3828483167,-0.198402,-0.771959,-0.147256,1.773728,-0.359006,-3.122648,-4.063584,-1.96309,-1.219208,-7.838784,-8.242939,0.392586,0
3828516501,0.385629,-0.435779,0.051867,1.353904,-0.707924,-2.454903,-4.491234,-1.782236,-1.483459,-4.951673,-6.141654,-0.073657,0
3828549835,0.190431,-0.082952,-0.107273,0.397212,-0.446152,-0.979821,-4.212533,-1.344029,-1.595448,-2.589618,-4.484368,-0.254936,0
3828583169,-0.178758,-0.723939,0.226782,-0.727819,-0.020544,0.179942,-3.583797,-0.998896,-1.438086,-0.481814,-2.569291,-0.620062,0
3828616503,0.313164,-0.378419,-0.090899,-0.735111,0.246251,0.690511,-3.082302,-0.795183,-2.155576,1.421874,-0.414895,0.277483,0
3828649837,0.388467,-0.183298,-0.081217,0.028537,0.070651,1.435551,-2.216572,-1.457121,-3.190082,3.005603,2.890312,0.974605,0
3828683171,0.80406,-0.19256,0.017076,-0.783138,0.100574,1.875751,0.128064,0.269369,-4.030217,3.258714,4.560398,1.283522,0
3875517441,-0.140642,-0.123169,-0.097429,-0.20106,0.297437,0.002254,0.562551,0.161698,0.14936,-0.313607,0.161227,3.744999,0
3875550775,-0.028127,0.186382,-0.053564,-0.862826,0.750441,0.52281,0.155473,0.200785,1.316596,1.622601,1.387644,4.61023,0
3875584109,-0.07897,0.227586,-0.07383,-1.40889,1.158966,1.625273,-0.625664,0.083932,3.38236,1.838197,2.534385,5.27648,0
3875617443,0.035071,0.124163,-0.00179,-1.786322,1.202488,2.537127,-1.26895,-0.090626,4.274436,2.228899,2.859813,3.520613,0
3875650777,0.002935,-0.11766,0.069156,-1.786618,1.046559,2.899164,-2.125967,-0.572533,4.3378,1.377816,3.322594,0.064397,0
3875684111,0.002976,-0.498223,0.090663,-0.742533,0.803469,2.257508,-2.697037,-0.510442,5.27305,0.470759,2.267521,-0.851317,0
3875717445,-0.030866,-1.345559,0.049042,-0.261701,0.08634,1.324615,-1.767331,-0.366722,5.704042,0.023887,1.11374,-1.457006,0
3875750779,-0.076965,-1.858796,0.11559,-0.143549,-1.074526,0.434569,-0.686136,-1.062455,4.070372,-2.238218,1.298434,-2.338266,0
3875784113,-0.320372,-2.257149,-0.022002,-0.196402,-1.682527,0.515228,0.235767,-0.657516,3.386327,-1.569392,4.661998,-4.191872,0
3875817447,-0.343541,-1.698319,-0.503764,0.412382,-2.010613,-0.300529,0.940661,0.249439,2.007901,-1.042195,3.737898,-4.746895,0
3875850781,-0.64166,-1.244594,-0.30193,1.367421,-1.590587,-0.865986,1.867347,0.073239,-0.128267,-0.100857,1.6907,-5.31371,0
3875884115,-1.172663,-0.52749,-0.519993,1.635095,-1.641715,-1.102798,2.291844,0.405416,-1.549063,0.134361,-1.522123,-5.761102,0
3875917449,-0.429678,0.981344,-0.287571,2.149077,-0.057583,-2.80088,1.64683,0.533588,-2.952745,0.810675,-4.425904,-5.812304,0
3875950783,1.216887,1.521204,-0.129352,0.844929,0.432737,-4.294753,0.813306,0.865747,-3.450686,-0.236477,-8.32093,-4.900794,0
3875984117,0.679393,0.882255,-0.368356,0.764391,1.398904,-4.932516,-0.429191,0.35806,-3.548794,-2.846712,-11.427674,-3.188029,0
3876017451,0.364005,0.222901,-0.074254,1.393258,2.477283,-5.619251,-1.742306,0.032836,-3.491056,-2.994543,-13.707225,-2.687692,0
3876050785,0.864714,0.203817,-0.178791,2.771351,0.964823,-4.532395,-3.041633,-0.242491,-3.089808,-3.391741,-10.184499,-3.796549,0
3876084119,-0.009211,0.187345,-0.608448,0.590783,-1.456826,-2.619277,-2.983104,-0.749796,-1.878436,-0.569992,-6.284161,-2.82036,0
3876117453,-0.701004,-0.601808,-0.012665,-0.150009,-1.110181,-0.876323,-3.058273,-0.061226,-1.680536,-0.085994,-2.793517,-2.105852,0
3876150787,-0.506231,-0.616198,0.048434,0.674857,-0.131047,0.339854,-3.434596,-0.381606,-1.861818,0.893317,0.734938,-1.192804,0
3876184121,-0.078692,-0.085068,-0.656081,-0.125018,0.820629,1.408916,-2.34693,-0.283341,-2.005184,1.098978,4.064702,0.936345,0
3876217455,-0.31436,0.180154,-0.02494,-1.605691,0.35578,2.371599,-1.528461,-0.758445,-2.791437,1.108011,6.827009,2.536253,0
