SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1206100542,-0.007873,0.076817,0.106162,-0.120515,-0.064952,0.126387,-0.361256,0.267088,-0.057475,0.260259,0.3189,0.168948,1
1206133876,0.054951,0.015797,0.144668,0.005974,0.032488,0.102392,-0.315457,0.249494,0.032674,0.151345,0.064624,0.182116,1
1206167210,0.061171,0.064486,0.131816,0.029371,0.117214,0.17341,-0.247942,0.285213,0.081557,0.035318,-0.172716,0.240662,1
1206200544,0.049314,0.011104,0.116066,-0.038225,0.260155,0.040468,-0.255734,0.174968,0.087682,0.03998,-0.326981,0.032792,1
1206233878,-0.011901,-0.019773,0.075608,0.016704,0.217414,-0.005736,-0.221108,0.175833,-0.000252,-0.006022,-0.466779,-0.044378,1
1206267212,0.102697,0.063367,0.070817,0.054927,0.139906,0.03305,-0.15538,0.107054,0.010116,0.039925,-0.287816,0.016054,1
1206300546,0.107425,0.120859,0.127642,0.011864,0.091028,0.034275,-0.163641,-0.057283,0.028722,0.085764,0.21529,0.205769,1
1206333880,0.065415,0.097898,0.196918,0.082491,0.060958,0.00339,-0.112871,-0.04527,0.099064,-0.344479,0.935713,0.314652,1
1206367214,-0.086497,0.177931,0.130523,-0.034095,0.065549,0.004966,-0.055493,-0.097269,0.17927,0.132392,0.540276,0.202008,1
1206400548,-0.14694,0.206663,0.099178,-0.248488,-0.227704,0.136739,-0.025048,-0.177972,0.184479,0.104899,0.30117,0.131492,1
1206433882,-0.130253,0.156474,0.056858,-0.205381,-0.298824,0.10869,-0.030859,-0.234479,0.220334,0.201812,0.000782,0.131571,1
1206467216,-0.051922,0.190828,0.124542,-0.193417,-0.174734,0.242966,0.035758,-0.214144,0.09985,0.497487,-0.637915,0.165131,1
1206500550,0.015301,0.080668,0.065472,-0.350581,-0.113504,0.208171,0.140041,-0.157112,0.074866,0.796894,-0.56383,-0.00097,1
1206533884,-0.05398,0.06561,0.116672,-0.26948,-0.208154,0.22928,0.079318,-0.128201,0.102636,0.500072,-0.362237,-0.044335,1
1206567218,-0.053177,-0.005517,0.132128,-0.087343,-0.308857,0.174806,0.077166,0.008032,0.228736,0.04392,-0.133174,-0.028181,1
1206600552,-0.001033,0.035104,0.123304,-0.028581,-0.182384,0.103148,0.042602,0.046738,0.154909,-0.071439,-0.072017,-0.00896,1
1206633886,0.001781,0.028229,0.121468,-0.007498,-0.082989,0.170833,0.016459,0.170425,0.127935,-0.017132,0.143926,0.103642,1
1206667220,0.073209,-0.018626,0.139271,-0.081318,-0.027927,0.210342,-0.163243,0.09649,0.049325,0.081982,0.02392,0.160442,1
1206700554,-0.044075,0.078987,0.11698,-0.082434,0.049074,0.159147,-0.124422,0.183822,-0.058209,0.093569,0.187068,0.225444,1
1206733888,-0.0797,-0.01042,0.135699,0.045465,0.10356,0.153029,-0.032631,0.243755,-0.192362,0.104656,0.64054,0.573997,1
1206767222,0.056402,0.110725,0.154812,0.118018,0.034336,0.244808,-0.075829,0.265829,-0.107656,-0.048293,0.052223,0.134877,1
1206800556,0.019061,0.020127,0.146459,0.038232,0.172698,0.15127,-0.267438,-0.096226,0.067078,0.526632,0.23302,0.477182,1
1206833890,0.007135,-0.090293,0.101735,-0.129182,0.043621,0.35557,-0.064971,0.60109,-0.116373,0.234604,-0.333708,0.249058,1
1206867224,-0.102562,-0.121731,0.160767,-0.117374,-0.168403,0.238986,-0.370921,0.116776,0.066316,-0.014319,-0.333214,0.033626,1
1206900558,-0.035078,-0.232344,0.184359,-0.022996,0.020344,0.162583,-0.304952,-0.067325,0.074063,-0.100048,0.364191,0.32167,1
1206933892,0.044818,-0.214031,0.113299,0.035903,-0.027256,0.067805,0.007063,0.31305,-0.076256,0.050059,0.249533,0.141977,1
1206967226,0.076377,-0.313019,0.072077,0.044187,-0.119027,0.071565,-0.156858,0.185774,-0.008901,0.104934,-0.140616,0.071959,1
1207000560,0.240216,-0.290871,0.164793,0.120921,-0.001635,-0.021762,-0.157287,0.010168,0.162576,0.231429,-0.548999,-0.052417,1
1207033894,0.206861,-0.232601,0.226706,0.158219,0.222362,0.015247,-0.003645,0.115178,0.316021,0.276318,-0.303787,0.124661,1
1207067228,0.149337,-0.160653,0.19414,0.134681,0.356405,0.120594,0.013555,0.132927,0.065488,0.121448,-0.310501,0.202062,1
1207100562,0.02997,-0.206069,0.132306,0.096012,0.643715,0.108439,-0.045648,-0.090424,0.026251,-0.061864,-0.504831,0.207842,1
1207133896,0.078736,-0.193155,0.281103,0.007584,0.769686,-0.003241,0.010341,-0.324434,0.046486,-0.23326,-0.462696,0.105282,1
1207167230,0.398888,-0.240933,0.397919,-0.027826,0.725522,-0.01624,0.193273,-0.470465,0.258221,-0.187409,-0.570629,0.065463,1
1207200564,0.925978,-0.30672,0.860768,-0.134344,0.663788,0.068584,0.328095,-0.372805,0.455092,-0.115146,-0.563348,0.052084,1
1207233898,0.756881,-0.28568,0.252529,-0.224165,0.403774,0.048681,0.271989,-0.332908,0.86346,-0.10372,-0.622997,0.026354,1
1207267232,0.734187,-0.161766,-0.063779,-0.401829,0.160137,-0.13672,0.037529,-0.173217,0.497111,0.184125,-0.522186,-0.013133,1
1207300566,1.43452,0.512661,0.104366,-0.678014,0.367103,-0.297854,-0.269878,-0.378729,-0.077912,0.305567,-0.625704,-0.179309,1
1207333900,0.386746,0.896662,-0.24437,-0.751827,1.020597,-0.360929,-0.390516,-0.652537,-0.434552,0.142916,-0.875606,-0.283065,1
1207367234,-0.096182,-0.105932,-0.648445,-0.94825,1.177637,-0.067554,-0.40378,-0.78798,-0.384794,0.223922,-1.038815,0.063107,1
1207400568,0.183409,-1.097848,-0.517968,-1.070054,1.290977,0.31314,-0.401503,-0.527408,-0.163992,0.521203,-1.486063,0.050943,1
1207433902,0.795749,-0.279039,-0.241031,-1.149588,1.105778,0.487683,-0.741025,-0.367466,0.025708,1.015243,-1.415379,0.350783,1
1207467236,0.77735,-0.068724,0.482518,-1.049836,0.338243,0.579019,-0.904171,-0.284141,0.142946,1.513553,-1.503054,0.367995,1
1207500570,-0.245391,0.240166,1.100085,-0.811114,-0.226059,0.53534,-1.117533,-0.125677,0.269033,1.532394,-1.553431,0.334735,1
1207533904,-0.038908,0.362157,1.098552,-0.307751,-0.179187,0.362774,-1.45333,-0.300144,0.463836,1.31749,-1.462366,0.330992,1
1207567238,1.116326,-0.120033,-0.335307,0.054127,0.200973,-0.273291,-1.827055,-0.42417,-0.034485,1.032584,-1.583847,-0.301659,1
1207600572,0.778083,0.017498,-0.273085,0.117944,0.221293,-0.467266,-1.869238,-0.387623,-0.570381,0.718686,-1.070909,-0.630354,1
1207633906,-0.769644,-0.36331,0.209225,-0.052506,-0.047217,-0.094395,-1.564544,-0.398219,-0.413211,0.363624,-0.890069,-0.366087,1
1207667240,-0.58566,-0.086711,0.296664,-0.18613,-0.29111,0.332189,-1.57445,-0.442334,-0.267312,-0.115644,-0.251427,0.3325,1
1207700574,0.59525,-0.023623,-0.100715,-0.122594,-0.364513,0.404188,-1.46229,-0.24969,-0.1168,0.1459,-0.253735,0.576491,1
1207733908,0.433227,-0.309879,-0.103793,-0.069687,-0.087153,0.445533,-1.038096,0.275974,-0.195809,-0.198646,-0.52028,0.329046,1
1207767242,-0.414267,-0.260098,0.227026,-0.031937,0.140994,0.218957,-0.722965,0.538726,-0.061595,-0.647479,0.036979,0.272376,1
1207800576,-0.607948,-0.237255,0.10339,0.139276,-0.004533,0.007598,-0.518819,0.413935,-0.076131,-0.918398,0.186291,-0.00971,1
1207833910,-0.594624,-0.330383,0.058088,0.294071,-0.243552,-0.058873,-0.323722,0.268602,0.108096,-1.096972,0.398754,-0.188043,1
1207867244,-0.5141,-0.13749,0.100871,0.41786,-0.271173,-0.02912,0.286502,-0.007394,0.61568,-1.122334,0.775706,-0.12678,1
1207900578,-0.320466,-0.005445,0.084819,0.565441,-0.226715,0.004272,4.648682,1.078779,1.007689,-1.042985,1.045776,-0.064315,1
1207933912,0.003882,0.109583,0.115396,0.670239,-0.158389,-0.027687,8.168726,3.857633,-0.293377,-0.984673,1.151114,0.037976,1
1207967246,-0.382122,0.015423,0.104574,0.762684,-0.12987,-0.112527,2.193291,1.801496,-0.77429,-0.731708,1.213472,0.072078,1
1208000580,-0.717265,-0.084093,0.11133,0.792325,-0.124117,0.263986,0.413613,0.971393,0.560526,-0.660483,1.093512,0.352695,1
1208033914,-0.546415,-0.05235,0.213916,0.620052,-0.042085,0.291643,0.089529,-0.006504,0.314957,-0.349717,1.915308,0.544149,1
1208067248,-0.12724,0.168678,0.206652,0.454197,-0.116607,0.003192,-0.008194,-0.08877,0.457876,-0.411451,0.610321,0.368464,1
1208100582,-0.159839,5.1e-05,0.248865,0.278846,-0.379664,0.076581,-0.278359,0.529085,-0.210835,0.095849,1.471835,0.107052,1
1208133916,-0.091417,-0.246864,0.056388,0.188149,-0.890288,0.072742,-0.265107,0.571701,-0.123134,0.177868,1.128999,0.186366,1
1208167250,-0.083245,0.022653,-0.058234,-0.117394,-0.846405,0.018995,-0.005826,-0.046321,-0.171308,0.617,1.052522,0.1294,1
1208200584,-0.434999,0.098101,0.261949,-0.066255,-0.675083,0.069488,-0.273657,-0.581017,-0.022165,0.764777,0.906115,0.20356,1
1208233918,-0.358963,0.197587,0.215565,0.110055,-0.506849,0.267885,0.013801,-0.379991,0.178509,0.724105,0.639334,0.471412,1
1208267252,-0.38397,0.24761,0.121721,0.365719,0.08009,0.261951,0.795874,-0.903058,0.601135,0.436975,0.275257,0.481064,1
1208300586,-0.489619,-0.144953,0.253854,0.538862,0.106882,0.033505,0.456651,-2.302734,0.535673,0.330759,-0.001258,0.263282,1
1208333920,0.003689,0.077034,0.12004,0.541422,-0.163764,-0.084201,0.30461,-1.624004,-0.028674,0.211,0.024452,0.04378,1
1208367254,0.148103,0.218,0.101239,0.450354,-0.013845,0.003316,0.632159,-1.093304,-0.12559,0.139654,-0.060354,0.084076,1
1208400588,-0.093973,-0.011654,0.152093,0.362751,0.252845,0.107745,0.78021,-0.483805,-0.047965,0.130822,-0.192643,0.136819,1
1208433922,-0.217669,0.234541,0.114733,0.314692,0.082017,0.216433,0.478088,-0.4298,-0.081357,0.043797,-0.286691,0.167497,1
1208467256,-0.423971,0.45153,0.21929,0.139507,-0.01543,0.385269,0.228059,-0.236198,-0.108581,-0.032576,-0.353132,0.37656,1
1208500590,-0.522416,0.083842,0.231347,0.005508,0.191139,0.483232,0.030776,-0.255025,-0.003728,-0.190369,-0.307171,0.505958,1
1208533924,-0.31924,-0.048999,0.19149,-0.063861,0.227706,0.463833,0.094392,0.153153,0.046818,-0.069888,-0.527293,0.309454,1
1208567258,-0.301665,-0.135893,0.192726,0.056631,-0.061585,0.305679,-0.137808,0.097707,0.040101,0.03908,-0.698969,0.04451,1
1208600592,-0.25081,-0.110172,-0.031173,0.272951,-0.343988,0.140338,-0.269547,-0.166702,0.168602,0.009881,-0.284297,0.046043,1
1208633926,-0.28311,-0.060019,0.103739,0.337226,-0.331421,-0.024629,-0.116977,-0.088351,0.005803,-0.031518,-0.023447,-0.030252,1
1208667260,-0.403127,-0.003219,0.178551,0.318877,-0.288365,-0.193769,0.24369,0.132107,-0.194617,0.005292,-0.070053,-0.240705,1
1208700594,-0.402485,-0.075289,0.171982,0.387657,-0.227822,-0.259714,0.362594,0.219769,-0.208044,-0.041652,0.063108,-0.255971,1
1208733928,-0.388594,-0.104633,0.181638,0.519304,-0.300175,-0.0235,0.421374,0.452205,-0.00338,-0.107596,0.196293,0.021581,1
1208767262,-0.284426,-0.316109,0.274383,0.566114,-0.312085,0.17152,0.516129,0.369663,0.411294,-0.394179,0.573573,0.323574,1
1208800596,0.095877,-0.272695,0.13288,0.462669,-0.328456,0.366526,0.657459,0.630623,0.372313,-0.304808,0.606702,0.515103,1
1208833930,0.347566,-0.116965,0.144938,0.196465,-0.380867,0.603824,0.723984,0.733667,0.246907,-0.278125,0.388193,0.52449,1
1208867264,0.260337,-0.067309,0.130065,-0.107929,-0.224061,0.486553,0.996423,0.97802,-0.129293,-0.183138,0.76615,0.592023,1
1208900598,-0.06001,-0.163607,0.131746,-0.22872,0.140558,0.17802,0.913352,1.005159,-0.344242,-0.176173,1.06653,0.313273,1
1208933932,-0.095539,-0.12779,0.112876,-0.001058,0.283687,0.024205,0.572605,0.64071,-0.256444,-0.237796,0.726245,0.152271,1
1208967266,-0.154487,-0.054034,0.139574,0.3745,0.333483,-0.057233,0.112486,0.38563,0.038216,-0.293902,0.349094,0.135896,1
1209000600,0.003339,-0.076526,0.146544,0.542313,0.337963,-0.025309,0.059052,0.412544,0.088732,-0.365529,0.477519,0.247334,1
1209033934,0.204192,-0.073317,0.085154,0.391295,0.277348,0.056896,0.085695,0.178892,0.04312,-0.297341,-0.008075,0.165175,1
1209067268,0.130211,-0.096851,0.062654,0.117163,0.143972,0.04912,0.013779,0.153204,-0.176127,-0.238368,-0.105817,0.033453,1
1209100602,-0.119274,-0.19839,0.08224,-0.117242,0.111734,0.05963,0.067138,-0.064058,-0.174991,-0.090698,-0.103655,0.067973,1
1209133936,-0.173949,-0.189389,0.105431,-0.151655,0.094534,0.191408,0.199431,-0.065833,0.058402,0.014814,-0.144924,0.247336,1
1209167270,0.192719,-0.141898,0.055174,-0.062972,-0.013041,0.161369,0.118688,0.13252,0.105163,0.443505,-0.945889,0.020345,1
1209200604,-0.052873,-0.063304,0.041118,-0.044539,-0.152363,0.203785,0.03063,-0.089702,0.228198,0.573492,-0.352603,0.3434,1
1209233938,0.394844,-0.169586,0.010951,-0.060213,-0.288576,0.051471,0.022981,-0.282595,0.21678,0.991742,-1.318319,-0.205951,1
1209267272,0.499104,-0.000713,0.053154,-0.142832,-0.083991,0.106198,-0.011339,-0.248496,0.104077,0.938957,-1.314212,-0.084538,1
1209300606,0.304245,-0.076962,0.143806,-0.201525,0.024302,0.235784,-0.121877,-0.447363,0.135083,0.36986,-0.703308,-0.022966,1
1209333940,0.08889,-0.322094,0.131445,-0.219477,0.008747,0.208125,-0.03783,-0.361761,0.112222,-0.065213,-0.221432,0.181092,1
1209367274,0.117998,-0.148695,0.075205,-0.174802,0.08679,0.070142,-0.160233,-0.514212,0.209807,-0.141355,0.321618,0.21936,1
1209400608,0.228703,-0.075729,0.108568,-0.107217,0.09151,0.051744,-0.114376,-0.513035,0.152567,-0.113099,0.404528,0.226347,1
1209433942,0.181535,-0.139977,0.094957,-0.158457,0.267205,0.064329,-0.182798,-0.425396,0.038722,-0.252804,0.542833,0.34013,1
1209467276,0.163086,-0.200545,0.132819,-0.178834,0.236761,0.09358,-0.246061,-0.657933,0.032594,-0.029723,0.370491,0.30503,1
1209500610,0.203432,-0.210071,0.15056,-0.234038,0.000135,-0.053639,-0.271069,-0.756565,-0.015794,0.296295,-0.125982,-0.075941,1
1209533944,0.298082,-0.133719,0.102966,-0.231785,-0.009733,-0.051913,-0.33756,-0.712548,0.033676,0.333782,-0.420446,-0.100965,1
1209567278,0.402683,-0.229348,0.142776,-0.147688,0.218185,0.013676,-0.226443,-0.413612,0.093171,0.307857,-0.489822,0.012836,1
1209600612,0.331984,-0.223214,0.213204,-0.00411,0.393445,0.084762,-0.226865,-0.369125,0.232418,0.197231,-0.512447,0.076562,1
1209633946,0.316783,-0.145593,0.166897,0.075041,0.356154,0.153279,-0.162033,-0.424729,0.228946,0.234523,-0.423785,0.189294,1
1209667280,0.227366,-0.117656,0.14629,0.04098,0.344765,0.10867,-0.022387,-0.423004,0.090012,0.299675,-0.691944,0.099018,1
1209700614,0.109969,-0.033805,0.174364,-0.074154,0.454338,-0.006881,-0.02597,-0.23356,-0.088096,0.143015,-0.860739,-0.047521,1
1209733948,0.131633,0.035541,0.252245,0.026213,0.24516,0.218236,0.062986,-0.350307,-0.002366,0.143378,-0.984185,-0.010583,1
1209767282,0.275457,0.223557,0.222829,-0.012554,0.337452,0.20255,0.033982,-0.377817,0.144252,0.163448,-0.530695,0.318587,1
1209800616,0.241307,0.295972,0.214756,-0.078476,0.447605,0.269189,0.016466,0.068672,0.1024,0.251306,-0.669607,0.266006,1
1209833950,0.121662,0.291974,0.306144,-0.197342,0.241972,0.182168,0.201537,0.014351,0.10562,0.451002,-0.351953,0.254881,1
1209867284,0.003077,0.365421,0.347341,-0.353678,0.208006,0.118493,0.276704,-0.102848,0.151242,0.595341,-0.228693,0.189301,1
1209900618,0.008723,0.349113,0.205996,-0.434525,0.201784,0.150402,0.271882,-0.143695,0.043112,0.4473,-0.123468,0.211138,1
1209933952,0.192303,0.262669,0.453242,-0.427986,0.10675,0.132517,0.250665,-0.120289,0.020542,0.43787,0.19048,0.287647,1
1209967286,0.274344,0.203534,0.29156,-0.342827,-0.024413,0.259041,0.134499,0.0821,0.136012,0.380479,0.100177,0.369078,1
1210000620,0.065204,0.11231,0.333438,-0.381693,0.093762,0.165908,-0.065023,0.133364,0.132562,0.261033,0.049941,0.277589,1
1210033954,0.188282,-0.163593,0.279931,-0.229126,0.009705,0.306159,-0.242779,0.15373,0.237307,0.114888,-0.180437,0.279756,1
1210067288,0.176014,-0.245851,0.076766,-0.274467,-0.10736,0.318786,-0.227552,0.013393,0.211527,0.057344,-0.253855,0.2165,1
1210100622,0.113473,-0.148829,-0.163488,-0.345024,-0.222664,0.140824,-0.596676,0.086555,-0.121351,0.054215,-0.341185,-0.044346,1
1210133956,0.080894,-0.239972,-0.005481,-0.394106,-0.505474,0.037028,-0.74818,0.002431,-0.148019,0.183321,-0.355654,-0.231499,1
1210167290,0.117224,-0.140489,0.007319,-0.384397,-0.844309,0.024276,-0.709791,-0.034345,-0.11648,0.3358,0.006479,-0.112303,1
1210200624,0.128629,-0.078161,-0.193811,-0.44084,-0.884934,-0.036298,-0.681915,0.004133,-0.082455,0.411573,-0.019287,-0.201214,1
1210233958,0.223448,-0.061297,-0.257026,-0.390092,-0.614713,-0.073615,-0.489493,-0.011226,0.050122,0.601316,0.242219,-0.07967,1
1210267292,0.162035,-0.013413,-0.247567,-0.400679,-0.319692,0.041624,-0.520168,-0.025986,0.127684,0.271131,0.197648,-0.042684,1
1210300626,0.014117,0.136931,-0.208153,-0.302051,-0.065219,0.11521,-0.686878,0.073552,0.138276,0.166128,0.596506,0.249671,1
1210333960,-0.265346,0.462955,-0.044502,-0.258039,0.057234,0.012523,-0.644283,0.141855,0.173157,0.217894,0.542025,0.108297,1
1210367294,-0.321362,0.391881,0.182996,-0.260559,-0.118907,-0.115102,-0.477647,0.258253,0.169298,0.286302,0.482667,-0.030799,1
1210400628,-0.131071,0.386375,0.153566,-0.225629,-0.228066,-0.156136,-0.442613,0.306383,0.17726,0.389029,0.548542,0.009678,1
1210433962,-0.039098,0.362579,0.079127,-0.341152,-0.378548,-0.028577,-0.525086,0.374915,0.065411,0.411519,0.541531,0.022864,1
1210467296,-0.170478,0.400718,0.231236,-0.387271,-0.650645,0.029409,-0.453487,0.36843,-0.002397,0.544554,0.446018,0.014676,1
1210500630,0.126377,-0.106006,0.41351,-0.440046,-0.7039,0.14598,-0.237297,0.484378,0.056193,0.732154,0.442807,-0.14683,1
1210533964,0.489463,-0.010533,0.550569,-0.260973,-0.467834,0.270171,-0.146193,0.593675,0.13012,0.536846,0.34268,0.295404,1
1210567298,0.34353,0.522996,0.628213,-0.275023,-0.06625,0.185207,-0.022464,0.480403,0.124915,0.316285,-0.062053,0.260448,1
1210600632,0.084251,0.377152,0.185242,-0.429918,0.239245,0.127187,0.037888,0.515935,-0.056332,0.271417,-0.328524,0.06522,1
1210633966,-0.030503,-0.363528,-0.482475,-0.413016,0.266757,0.168088,0.101637,0.462826,0.126348,0.310831,-0.143974,0.105193,1
1210667300,0.104615,-0.444261,-0.991856,-0.329484,-0.033783,0.028852,0.166254,0.325885,0.108166,0.126994,-0.022708,-0.081639,1
1210700634,0.375295,-0.305117,-0.738902,-0.318415,-0.128725,-0.271286,0.185307,0.191958,-0.095548,0.193515,-0.064841,-0.350819,1
1210733968,0.512752,-0.106567,0.04895,-0.398262,-0.288768,-0.205564,0.223656,0.097264,-0.216495,0.258302,-0.478601,-0.464355,1
1210767302,0.4162,0.334479,0.332752,-0.493697,-0.447996,0.024898,0.162662,-0.112498,-0.026856,0.55034,-0.041925,-0.035596,1
1210800636,0.487981,0.410858,0.589145,-0.462598,-0.377152,0.236122,0.082922,-0.188351,0.15936,0.647207,-0.050035,0.35738,1
1210833970,0.331852,0.520818,0.652997,-0.482271,0.128929,0.346615,-0.102008,-0.264682,0.165645,0.530418,-0.459801,0.40253,1
1210867304,0.339697,0.488091,0.73269,-0.435288,0.576853,0.42188,-0.219957,-0.529039,0.153631,0.524919,-0.618518,0.49643,1
1210900638,0.186193,0.508762,0.319647,-0.230369,0.845275,0.402487,-0.404339,-0.809367,0.179323,0.680458,-0.676663,0.532865,1
1210933972,0.020344,0.330787,-0.084656,-0.224555,0.712484,0.244453,-0.57534,-1.014473,0.313348,0.539244,-0.364084,0.311858,1
1210967306,0.009039,0.205495,-0.081832,-0.270005,0.09533,0.165749,-0.688838,-1.266059,0.082373,0.500261,-0.326719,0.135687,1
1211000640,-0.021941,-0.127741,0.150542,-0.361762,-0.241417,0.184732,-0.64425,-1.23167,0.099573,0.652934,-0.09825,0.225882,1
1211033974,0.019066,-0.119782,0.11311,-0.514871,-0.246499,0.193885,-0.7239,-1.228444,0.199709,0.481768,0.067472,0.140348,1
1211067308,0.251375,-0.19935,0.0964,-0.321107,-0.488708,0.266453,-0.066306,-0.486735,-0.079957,0.349003,-0.084875,0.12312,1
1211100642,0.38086,-0.315824,0.173062,-0.178984,-0.588066,-0.035742,0.022512,-0.348295,-0.250866,0.449134,0.379587,0.102031,1
1211133976,0.247105,-0.068816,0.021549,-0.153405,-0.35698,-0.181935,-0.430161,-0.748838,-0.056233,0.304047,0.272857,-0.07802,1
1211167310,0.172201,-0.080774,0.059443,-0.038475,-0.250981,-0.187416,-0.828255,-1.130657,0.130394,0.121636,0.35961,-0.144717,1
1211200644,0.276741,-0.247238,0.237987,0.174683,-0.07842,-0.147005,-0.637446,-0.991716,0.159285,-0.226073,0.396042,-0.039251,1
1211233978,0.524717,0.135897,0.113733,0.172657,0.053767,-0.123866,-0.57115,-0.301291,-0.050864,-0.055621,0.223657,-0.034983,1
1211267312,0.499374,0.193468,0.157089,-0.03098,0.229652,0.091428,-0.506882,0.047973,0.00659,0.082002,-0.09877,0.179502,1
1211300646,0.448212,-0.035487,0.079412,-0.195661,0.376388,0.349516,-0.470966,0.205814,-0.027307,0.121728,-0.189047,0.36624,1
1211333980,0.204561,0.033403,-0.045085,-0.260402,0.458112,0.293862,-0.611073,-0.001608,0.102864,0.12012,-0.31257,0.358266,1
1211367314,0.057986,-0.132207,0.077276,-0.200169,0.499401,0.232409,-0.278387,0.617754,-0.046107,0.040806,-0.270712,0.208361,1
1211400648,0.154554,-0.348887,-0.021747,-0.003583,0.536093,0.096748,0.19086,1.230007,-0.22751,0.027559,-0.725935,0.063124,1
1211433982,0.19788,-0.247345,0.089128,0.06685,0.401777,0.034876,0.1764,0.917281,-0.234227,0.011264,-0.725484,-0.019935,1
1211467316,0.083347,-0.17491,-0.014815,0.104113,0.223098,0.083733,0.317609,0.812018,-0.198769,0.075773,-0.667143,-0.002941,1
1211500650,-0.117268,-0.378706,-0.020796,0.075893,0.261531,0.031381,0.673449,0.945423,-0.315784,0.145368,-0.760118,-0.034998,1
1211533984,-0.09802,-0.281603,0.141774,0.049426,0.295826,-0.186837,1.01751,0.34942,0.065071,0.213476,-0.227678,-0.004314,1
1211567318,-0.15922,-0.099624,0.226925,0.319049,0.310999,0.085873,1.227123,0.393397,0.400771,0.180797,-0.5152,0.119688,1
1211600652,-0.1811,-0.07344,0.327858,0.587319,0.130912,0.109363,1.10526,0.821452,0.393812,-0.225321,-0.754094,-0.069694,1
1211633986,-0.318354,-0.058157,0.373514,0.669766,0.068186,0.053516,0.833412,1.050869,0.274104,-0.519161,-0.210527,0.145506,1
1211667320,-0.665648,-0.302708,0.398286,0.662811,0.114322,0.194286,0.889436,0.145684,0.855074,-0.713871,-0.264357,0.215064,1
1211700654,-0.439671,-0.295294,0.306708,0.467252,0.318938,0.266963,0.818896,-0.085929,0.889338,-0.775726,-0.361594,0.438786,1
1211733988,-0.198579,-0.149178,0.133276,0.360846,0.673987,0.18842,0.511023,0.389207,0.185078,-0.752343,0.437714,0.698515,1
1211767322,-0.165294,-0.250915,0.202111,0.394627,0.336124,0.170811,0.233808,0.03224,0.291156,-0.777842,-0.134128,-0.000572,1
1211800656,0.223061,0.11445,0.133334,-0.026895,0.209938,0.046345,0.502951,0.266953,0.087525,-0.798945,-0.106995,-0.253774,1
1211833990,0.239339,-0.083858,0.07958,0.290551,0.258858,-0.050678,0.22993,0.313051,-0.026516,-0.486523,0.058743,0.12002,1
1211867324,0.345571,-0.162471,0.433365,0.209942,0.310264,0.071839,0.047112,0.091148,0.012527,-0.339864,-0.018511,-0.064309,1
1211900658,0.280514,-0.072156,-0.047212,0.077056,0.331146,0.094622,-0.040278,0.080036,-0.136097,-0.4391,-0.10836,0.058138,1
1211933992,-0.264263,-0.410646,0.008069,0.155804,0.381287,0.158831,-0.067347,-0.109238,0.034375,-0.140539,-0.231367,0.276877,1
1211967326,-0.418088,-0.703167,0.147282,0.174866,0.559714,0.202826,-0.2346,-0.500944,0.206875,0.429477,-0.574433,0.083135,1
1212000660,-0.284344,-0.130305,0.207017,0.321141,0.362104,-0.062709,-0.188747,-0.609776,0.006639,-0.014555,-0.064423,0.170627,1
1212033994,-0.231081,-0.071393,0.337585,0.471044,-0.046513,-0.047354,-0.17455,-0.647542,0.074173,-0.04083,-0.044812,0.112514,1
1212067328,-0.229573,-0.055296,0.076382,0.359668,0.170176,0.042139,0.474501,-0.706614,0.263631,0.015238,-0.369652,-0.021696,1
1212100662,-0.248726,-0.274886,0.084952,0.195709,0.219907,-0.0149,0.479218,-1.061946,0.228153,-0.23507,-0.16747,-0.009585,1
1212133996,-0.171874,-0.137743,0.176045,0.231218,0.114156,0.055,0.924211,-1.376387,0.157633,-0.247406,-0.447611,-0.045618,1
1212167330,-0.327932,-0.011747,-0.026486,0.197066,0.072351,0.109337,0.97562,-0.756494,-0.05532,-0.377397,-0.373343,-0.112375,1
1212200664,-0.565576,-0.148859,0.071004,0.249417,-0.220496,0.116894,0.469839,-0.66654,0.111129,-0.190424,-0.119886,0.12958,1
1212233998,-0.188516,0.03125,0.238117,0.174729,-0.431043,0.270679,0.30308,0.443083,0.0797,-0.075052,-0.113671,0.11872,1
1212267332,-0.118975,0.368493,0.184511,0.242982,-0.751121,0.248236,-0.603539,0.103979,0.16642,0.005684,-0.840566,-0.24377,1
1212300666,-0.392474,0.197585,0.120855,0.330724,-0.179344,0.006991,-0.394161,0.662356,-0.225994,-0.035885,0.10374,0.230582,1
1212334000,-0.783311,0.033132,-0.134583,0.128399,0.193552,0.05894,-0.467012,0.515725,-0.388191,0.035761,0.176919,0.130558,1
1212367334,-0.442943,0.039629,0.098508,-0.152753,0.069637,-0.004046,-0.109384,0.511092,-0.42841,0.314164,0.343664,0.251879,1
1212400668,0.61892,0.407704,0.666759,-0.137203,-0.151403,0.350091,-0.764946,0.155703,-0.339154,0.129726,0.342464,0.319488,1
1212434002,0.847522,0.603789,0.110458,0.162549,-0.252759,0.482849,-0.411963,0.619385,0.177161,0.141174,0.583674,0.690331,1
