PacketCounter,SampleTimeFine,Forearm_Acc_X,Forearm_Acc_Y,Forearm_Acc_Z,Forearm_Gyr_X,Forearm_Gyr_Y,Forearm_Gyr_Z,Upper_Arm_Acc_X,Upper_Arm_Acc_Y,Upper_Arm_Acc_Z,Upper_Arm_Gyr_X,Upper_Arm_Gyr_Y,Upper_Arm_Gyr_Z,Activity
0,1642546853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1642580187,9.31863689422607,-2.19347906112671,3.28907060623169,1.06089079380035,-1.93018245697021,-0.26895573735237,9.78162479400635,1.06225299835205,1.40970420837402,-0.32045650482178,-1.35702168941498,-0.44271874427795,0
2,1642613521,9.31582832336426,-2.12490892410278,3.22565531730652,2.6344199180603,-0.01161215920001,0.40984165668488,9.80823707580566,1.08969688415527,1.38693904876709,0.51154321432114,-0.35957351326942,-0.70057451725006,0
3,1642646855,9.20415019989014,-2.18830227851868,3.07125759124756,2.34178853034973,1.49069130420685,0.75550431013107,9.76274967193604,1.11175692081451,1.35932385921478,1.72656500339508,1.23519170284271,-0.31486010551453,0
4,1642680189,9.13648986816406,-2.1954460144043,2.98244476318359,4.54149055480957,1.862344622612,0.1061582416296,9.7374382019043,1.06595265865326,1.32250154018402,1.84289801120758,2.03995561599731,0.04525764286518,0
5,1642713523,9.24452209472656,-2.22939157485962,2.83701968193054,4.32435274124146,1.8611536026001,-0.75989371538162,9.67426776885986,1.03537809848785,1.2306319475174,2.839191198349,2.93136477470398,0.82434177398682,0
6,1642746857,9.13743305206299,-2.1508936882019,2.78122854232788,3.81304025650024,1.61207628250122,-1.55920207500458,9.75125122070312,1.02718329429626,1.24152445793152,2.75667262077332,2.44747614860535,0.91732859611511,0
7,1642780191,9.17125225067139,-2.28029608726501,2.77331495285034,1.72054600715637,1.13304197788239,-1.72498023509979,9.65522480010986,1.10798811912537,1.21916782855988,1.61744523048401,2.14037346839905,1.44789552688599,0
8,1642813525,9.42230892181396,-2.36597013473511,2.7855372428894,5.28171920776367,-0.5222207903862,-2.28216648101807,9.79748821258545,0.99443542957306,1.22980391979218,0.65443021059036,1.63081848621368,1.55631101131439,0
9,1642846859,9.37227058410645,-2.20440888404846,2.70784759521484,3.88509583473206,-0.0044021839276,-1.82017695903778,9.92732906341553,1.07056105136871,1.23041689395905,3.10246014595032,1.46196663379669,1.74226582050323,0
10,1642880193,9.13291645050049,-2.11910820007324,2.72205305099487,-2.15873122215271,1.41824567317963,0.19504714012146,9.77564907073975,1.30792117118835,1.21471810340881,1.33276319503784,0.88908076286316,1.29080963134766,0
11,1642913527,9.12211036682129,-2.26335978507996,2.81196069717407,-3.69960188865662,1.71419751644135,1.37730085849762,9.65595245361328,1.17593610286713,1.18483412265778,-3.48096776008606,0.80854815244675,0.21900780498981,0
12,1642946861,9.11288928985596,-2.31377720832825,2.84854626655579,-1.66852009296417,1.1920759677887,0.38119700551033,9.63708782196045,0.95438891649246,1.23178136348724,-3.9721302986145,0.57629859447479,-0.16238135099411,0
13,1642980195,9.12146949768066,-2.2500422000885,2.90955114364624,-1.23359084129333,0.34724739193916,-0.54380244016647,9.71270084381104,0.94846940040588,1.2550402879715,-2.37374997138977,-0.2449054569006,0.42893585562706,0
14,1643013529,9.22052669525146,-2.34239268302917,2.98078513145447,-0.51634877920151,-0.33752736449242,-0.24512954056263,9.74475479125977,0.94271010160446,1.26805865764618,-2.11032342910767,-0.20384828746319,0.90896284580231,0
15,1643046863,9.37628555297852,-2.39421081542969,3.00582671165466,2.78737878799438,-0.81130462884903,-0.41404530405998,9.84165668487549,0.92791241407394,1.28403770923615,-0.92379558086395,-0.00290383980609,1.42256772518158,0
16,1643080197,9.37361907958984,-2.19956707954407,2.9135103225708,2.26301670074463,0.64501744508743,-0.01470489241183,9.87510108947754,1.06030416488647,1.24618208408356,0.57156664133072,0.17309063673019,1.76124453544617,0
17,1643113531,9.26647186279297,-2.14148545265198,2.91332387924194,-1.47213816642761,2.42663073539734,1.40571486949921,9.81394386291504,1.18093764781952,1.22076976299286,-0.42689654231071,0.48116025328636,1.42110800743103,0
18,1643146865,9.2343225479126,-2.16330599784851,2.92938375473022,-2.78948307037354,3.11700844764709,1.71163320541382,9.75437259674072,1.10292315483093,1.23243451118469,-3.52777814865112,0.65459978580475,0.77231580018997,0
19,1643180199,9.2197961807251,-2.22097635269165,2.90715718269348,-2.34165096282959,2.86786103248596,1.02231824398041,9.7498779296875,0.99382489919662,1.27317106723785,-5.21575927734375,0.54157108068466,0.66713738441467,0
20,1643213533,9.17513370513916,-2.21321892738342,2.92409610748291,-0.39582824707031,1.67478251457214,0.11544924974442,9.79526996612549,0.92316275835037,1.33343970775604,-3.64136481285095,0.68478447198868,0.63324528932571,0
21,1643246867,9.17397689819336,-2.2066912651062,2.93899822235107,1.01656496524811,0.49136364459991,-0.50478148460388,9.78987693786621,0.9263459444046,1.3624712228775,-1.54571378231049,0.84699600934982,0.67352765798569,0
22,1643280201,9.23435974121094,-2.28737950325012,2.95414137840271,2.05513119697571,-0.56520509719849,-0.46507221460342,9.76213359832764,0.9383744597435,1.33926010131836,-1.34952998161316,0.97921842336655,0.78536868095398,0
23,1643313535,9.27902889251709,-2.35888767242432,2.98508262634277,5.68135404586792,-1.62204968929291,-1.31532490253448,9.8434534072876,0.87968367338181,1.31103825569153,0.77076935768127,1.22089982032776,0.4022154211998,0
24,1643346869,9.28580570220947,-2.17996764183044,2.9734992980957,5.5082049369812,-1.23511207103729,-1.58202981948853,9.8845272064209,0.95744073390961,1.33922505378723,2.12225580215454,1.62413346767426,0.66862607002258,0
25,1643380203,9.26557350158691,-2.1914746761322,2.94326448440552,4.0750904083252,0.04434840008616,-0.54707783460617,9.7736988067627,1.07541847229004,1.27657401561737,2.46335911750793,1.16036427021027,1.17956733703613,0
26,1643413537,9.25697898864746,-2.15296411514282,2.89640045166016,2.96960115432739,1.32339560985565,1.11643218994141,9.71604347229004,1.06877827644348,1.29048633575439,0.42223492264748,1.04065346717834,0.5874816775322,0
27,1643446871,9.28375148773193,-2.13188409805298,2.90237975120544,1.90999662876129,2.17514586448669,1.59337258338928,9.72661113739014,1.07531785964966,1.29043829441071,-0.60904759168625,1.08561992645264,-0.30108690261841,0
28,1643480205,9.27878570556641,-2.12234544754028,2.87633514404297,1.29922032356262,2.20879149436951,1.08226156234741,9.76078796386719,1.05675172805786,1.31401467323303,-0.43894082307816,1.2014467716217,-0.60681921243668,0
29,1643513539,9.22840976715088,-2.13177227973938,2.84156727790833,1.61272609233856,1.5121705532074,-0.08763385564089,9.7961597442627,1.0254625082016,1.28286457061768,-0.00778305903077,1.24969470500946,-0.31449511647224,0
30,1643546873,9.17922592163086,-2.09520721435547,2.79588937759399,0.27312743663788,1.02543652057648,-0.82048690319061,9.74429893493652,1.01832163333893,1.27678513526917,-0.73802667856216,1.00873053073883,-0.1392594575882,0
31,1643580207,9.11547660827637,-2.10222291946411,2.78646159172058,-0.41704192757607,0.51858031749725,-1.12386906147003,9.67043972015381,1.03433203697205,1.27060985565186,-1.50521671772003,0.78712946176529,-0.2048215419054,0
32,1643613541,9.14265537261963,-2.19020080566406,2.80571031570435,-0.36347305774689,-0.53422653675079,-1.36546111106873,9.64893245697021,0.96547549962997,1.29585909843445,-0.93632674217224,0.52533566951752,-0.55887234210968,0
33,1643646875,9.20650291442871,-2.20693182945251,2.83643364906311,0.03394963592291,-1.68343615531921,-1.86186075210571,9.71388816833496,0.97139912843704,1.31720554828644,0.09640940278769,0.08873199671507,-0.54863047599792,0
34,1643680209,9.22359275817871,-2.20629620552063,2.86031985282898,-0.09035839885473,-2.20288109779358,-1.86844944953918,9.76180553436279,1.02143466472626,1.30903506278992,0.26520991325378,-0.14291885495186,-0.49159732460976,0
35,1643713543,9.26109600067139,-2.21435260772705,2.89570617675781,-0.28366389870644,-2.06070518493652,-1.03926420211792,9.74475479125977,1.04923379421234,1.2964254617691,-0.04936527460814,-0.30272606015205,-0.40522810816765,0
