PacketCounter,SampleTimeFine,Forearm_Acc_X,Forearm_Acc_Y,Forearm_Acc_Z,Forearm_Gyr_X,Forearm_Gyr_Y,Forearm_Gyr_Z,Upper_Arm_Acc_X,Upper_Arm_Acc_Y,Upper_Arm_Acc_Z,Upper_Arm_Gyr_X,Upper_Arm_Gyr_Y,Upper_Arm_Gyr_Z,Activity
0,1220038403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1220071737,9.76907825469971,-0.50463855266571,1.87821567058563,-4.70158386230469,-0.05408123135567,0.38523751497269,9.8139591217041,0.94168370962143,0.98067462444305,0.22070142626762,-0.37135210633278,-0.44108909368515,0
2,1220105071,9.80628395080566,-0.51341772079468,1.91090059280396,-3.58786010742188,0.55551075935364,0.92795795202255,9.82534027099609,0.93630313873291,0.9914288520813,0.68371498584747,0.66922461986542,-0.07159389555454,0
3,1220138405,9.82704925537109,-0.52516096830368,1.88634037971497,-1.62188589572906,0.99727195501328,0.84980690479279,9.82505035400391,0.94634890556335,1.01474046707153,0.82185709476471,0.49824064970016,0.45378342270851,0
4,1220171739,9.74111652374268,-0.46132948994637,1.90839958190918,0.30451905727386,1.59018707275391,1.14950132369995,9.8051815032959,0.9326406121254,1.01828479766846,0.76251894235611,0.26481294631958,0.23120264708996,0
5,1220205073,9.86810398101807,-0.43216791749001,1.85723078250885,0.57075655460358,1.35405683517456,1.44995725154877,9.87453842163086,0.86256349086761,1.04633450508118,3.52477192878723,0.44082981348038,-0.78165483474731,0
6,1220238407,9.77441310882568,-0.46101456880569,1.86463809013367,2.85729837417603,1.6928938627243,1.45824944972992,9.85223579406738,0.96072608232498,1.02272629737854,5.94710874557495,0.21792894601822,-0.89104694128036,0
7,1220271741,9.77843284606934,-0.44858878850937,1.84378516674042,5.12902498245239,1.20402455329895,0.75460475683212,9.80601787567139,1.02233290672302,0.9703277349472,6.52151918411255,0.49932953715324,-1.1771411895752,0
8,1220305075,9.77400207519531,-0.36727312207222,1.82170116901398,5.29560995101929,0.96701747179031,0.30476242303848,9.84319972991943,1.01032972335815,0.95654499530792,4.91308403015137,0.75692915916443,-0.65119028091431,0
9,1220338409,9.77106857299805,-0.34835422039032,1.81299078464508,3.20360803604126,0.50771743059158,0.11586225777864,9.81146621704102,0.9998607635498,0.9433935880661,3.66073131561279,0.49637743830681,-0.4965854883194,0
10,1220371743,9.81779766082764,-0.39079749584198,1.80425989627838,2.30043387413025,0.42397671937943,-0.25726678967476,9.82521724700928,1.04773926734924,0.95123928785324,1.93875050544739,-0.01237093564123,0.01238053943962,0
11,1220405077,9.77843189239502,-0.37590652704239,1.80152475833893,2.11761021614075,0.0329475402832,-0.6408554315567,9.84117889404297,1.04492485523224,0.96217828989029,0.70850801467896,-0.57873165607452,0.26261019706726,0
12,1220438411,9.8127498626709,-0.39946603775024,1.81488704681396,2.35064077377319,-0.59564256668091,-0.75058662891388,9.84435749053955,1.00835311412811,1.00104641914368,-1.17466902732849,-1.45446217060089,0.69244259595871,0
13,1220471745,9.77585601806641,-0.41674602031708,1.84122812747955,3.42625951766968,-1.29385137557983,-1.00042593479156,9.86600017547607,0.97758156061172,0.99635869264603,-1.11878204345703,-1.54091131687164,0.86998975276947,0
14,1220505079,9.78230381011963,-0.39599218964577,1.86069250106812,4.72143030166626,-1.5727162361145,-1.70190060138702,9.82142543792725,0.95139157772064,0.92842394113541,0.30230349302292,-0.39296922087669,0.25743001699448,0
15,1220538413,9.80291938781738,-0.34769195318222,1.86632335186005,4.7330470085144,-1.38730609416962,-1.71384274959564,9.84406471252441,1.01019144058228,0.90884709358215,0.95166862010956,0.10329921543598,-0.16983139514923,0
16,1220571747,9.85597896575928,-0.34755280613899,1.88125598430634,4.42079496383667,-0.57526141405106,-1.27685105800629,9.82719707489014,1.08689475059509,0.86321032047272,0.85157418251038,0.13281784951687,-0.42243024706841,0
17,1220605081,9.87158679962158,-0.32239630818367,1.85839748382568,4.44359636306763,0.35005846619606,-0.66899746656418,9.84703063964844,1.09210669994354,0.85351395606995,0.05086361989379,-0.21433986723423,-0.69341260194778,0
18,1220638415,9.79515933990479,-0.30290612578392,1.84343910217285,2.86603879928589,1.06684243679047,0.25524654984474,9.81121158599854,1.06238830089569,0.88813555240631,-0.38879433274269,0.12744556367397,-0.8582815527916,0
19,1220671749,9.69931411743164,-0.32527256011963,1.83583438396454,1.9665333032608,1.34167325496674,0.8134753704071,9.74657249450684,1.07015907764435,0.89257377386093,-1.54050815105438,0.71343868970871,-1.09429633617401,0
20,1220705083,9.75423145294189,-0.35953444242477,1.85374116897583,2.36097550392151,1.43505084514618,0.93602579832077,9.76330757141113,1.04215013980865,0.87779831886292,-3.1997504234314,1.33950924873352,-0.43340536952019,0
21,1220738417,9.77141284942627,-0.31487730145454,1.83961117267609,2.29296708106995,0.81044018268585,0.04642621800303,9.83085060119629,0.93618851900101,0.89552617073059,-2.71709799766541,1.59461808204651,-0.32724067568779,0
22,1220771751,9.83792400360107,-0.36145034432411,1.82895350456238,1.06405711174011,1.1339350938797,-0.33320841193199,9.85605716705322,1.017449259758,0.98204094171524,-2.81695556640625,0.82642912864685,1.04854249954224,0
23,1220805085,9.73313522338867,-0.37874874472618,1.85985159873962,1.68795728683472,0.79810780286789,-0.75371146202087,9.80727863311768,1.02122318744659,0.96891415119171,-2.21721458435059,1.40215754508972,1.01699388027191,0
24,1220838419,9.7639799118042,-0.39045193791389,1.85532069206238,3.52358078956604,0.76577168703079,-0.04938768967986,9.76451396942139,1.01206398010254,0.9357842206955,-1.01190030574799,1.4132993221283,0.85345685482025,0
25,1220871753,9.76128101348877,-0.30362829566002,1.85722756385803,4.21582841873169,0.9121932387352,0.88291794061661,9.78210830688477,1.04530441761017,0.92468917369843,0.41044029593468,1.68416619300842,-0.21247014403343,0
26,1220905087,9.81345081329346,-0.30912879109383,1.83165907859802,3.06323146820068,1.29609572887421,1.20590698719025,9.77690696716309,1.05252194404602,0.90258276462555,-1.78171539306641,0.98002189397812,0.15658001601696,0
27,1220938421,9.71875,-0.29705491662025,1.85880696773529,1.52637934684753,1.46947431564331,1.04286921024323,9.80680561065674,0.99892288446426,0.93886476755142,-3.95051693916321,0.88300776481628,0.85192668437958,0
28,1220971755,9.79678630828857,-0.36092510819435,1.8525778055191,0.5835884809494,1.11335515975952,0.57060289382935,9.83189964294434,0.97389805316925,0.944704413414,-3.44974946975708,1.4523651599884,1.35736763477325,0
29,1221005089,9.77277946472168,-0.34644410014153,1.86569488048553,0.75877940654755,1.10439717769623,0.26854595541954,9.84126091003418,1.01506972312927,0.94872325658798,-2.8078887462616,1.97287285327911,1.81110942363739,0
30,1221038423,9.80189895629883,-0.36954098939896,1.85041475296021,1.55912530422211,1.22235667705536,-0.01328659057617,9.79539394378662,0.97686058282852,0.92640948295593,-2.73032665252686,1.88956737518311,1.5347865819931,0
31,1221071757,9.80979824066162,-0.31294146180153,1.86714565753937,1.01749956607819,1.74815952777863,0.2580831348896,9.81165027618408,0.99924212694168,0.93927019834518,-2.91640329360962,2.05931568145752,1.93818056583405,0
32,1221105091,9.74399948120117,-0.28753015398979,1.88398051261902,-1.73000991344452,2.1216504573822,1.0090411901474,9.76997375488281,1.04644095897675,0.90349531173706,-4.72631359100342,2.20562887191772,1.96027183532715,0
33,1221138425,9.74407291412354,-0.34922564029694,1.8626309633255,-2.79216909408569,2.33342933654785,1.4518016576767,9.76555919647217,1.0003662109375,0.9567779302597,-7.23745727539062,2.02856945991516,2.13627099990845,0
34,1221171759,9.77322196960449,-0.34905263781548,1.87088561058044,-3.12159967422485,2.59161829948425,1.53206539154053,9.7982292175293,0.93163496255875,0.98393303155899,-7.45470428466797,2.36330151557922,2.20107746124268,0
35,1221205093,9.74903583526611,-0.35301366448402,1.87820184230804,-3.33111190795898,2.68707704544067,1.42244350910187,9.79113864898682,0.90027695894241,1.02581906318665,-7.3155689239502,2.13945913314819,2.13614892959595,0
36,1221238427,9.72733211517334,-0.36667037010193,1.83961153030396,-3.8251428604126,1.97148358821869,1.19224917888641,9.82370471954346,0.8816791176796,1.08445405960083,-7.62502241134644,1.50708782672882,1.9004864692688,0
37,1221271761,9.72180461883545,-0.41911932826042,1.89915239810944,-2.81787109375,1.67463862895966,0.95478713512421,9.7676248550415,0.82111120223999,1.09213209152222,-5.80377101898193,1.52042520046234,1.56885242462158,0
38,1221305095,9.77165794372559,-0.40000686049461,1.85716760158539,-2.00614023208618,0.58094400167465,-0.11498820781708,9.85664653778076,0.74852067232132,1.07819926738739,-3.82334280014038,1.16853153705597,0.77325069904327,0
39,1221338429,9.72821807861328,-0.43404495716095,1.88006925582886,-1.52298891544342,0.53441226482391,-0.76615273952484,9.82880973815918,0.86348569393158,1.10344409942627,-3.96282935142517,0.45981523394585,1.29708790779114,0
40,1221371763,9.6839075088501,-0.42404133081436,1.88795363903046,-0.77964425086975,-0.35210421681404,-1.32290244102478,9.7465295791626,0.87940227985382,1.06176924705505,-2.87230443954468,0.52111929655075,1.56141126155853,0
41,1221405097,9.78185272216797,-0.37507948279381,1.90498542785645,-1.45427656173706,-0.55133908987045,-1.20245242118835,9.83098793029785,0.84182298183441,1.05750775337219,-4.15498876571655,1.05587410926819,1.50192582607269,0
42,1221438431,9.75305080413818,-0.40061184763908,1.89623296260834,-2.35830855369568,-0.34037357568741,-0.93234080076218,9.81999206542969,0.8629322052002,1.06508231163025,-4.45189809799194,0.31384846568108,1.24141907691956,0
43,1221471765,9.81294441223145,-0.44250011444092,1.92758893966675,-1.65384435653687,-0.1682114303112,-1.06480979919434,9.83325099945068,0.8742071390152,1.07153177261353,-5.29939079284668,0.67067837715149,1.52426671981812,0
44,1221505099,9.75069522857666,-0.43189331889153,1.93055593967438,-2.04280519485474,-0.08445148169994,-1.1357889175415,9.87199211120605,0.84097665548325,1.05504548549652,-6.1986927986145,1.37814664840698,2.17460584640503,0
45,1221538433,9.7354211807251,-0.44053316116333,1.95362877845764,-2.80683851242065,0.14805743098259,-1.65784621238708,9.80924797058105,0.88231188058853,1.11413431167603,-8.95841217041016,2.13281416893005,3.88658857345581,0
46,1221571767,9.68281841278076,-0.44166845083237,1.99208235740662,-4.08558511734009,0.05742689222097,-1.78773474693298,9.78058242797852,0.8065721988678,1.09269547462463,-10.69204521179199,3.10377621650696,5.62302112579346,0
47,1221605101,9.77757453918457,-0.45137086510658,2.00171422958374,-4.09223127365112,0.53404730558395,-1.38984143733978,9.78743457794189,0.75738424062729,1.17044186592102,-11.59626007080078,3.21015954017639,5.51889944076538,0
48,1221638435,9.79935264587402,-0.4147529900074,2.00723695755005,-4.12356233596802,1.18996942043304,-0.01084698084742,9.84353923797607,0.72068232297897,1.20036828517914,-9.52176189422607,3.36795091629028,4.79475402832031,0
49,1221671769,9.81994342803955,-0.46031361818314,2.04165363311768,-2.49082946777344,2.16968774795532,1.22514224052429,9.85705757141113,0.6637852191925,1.20855689048767,-7.38649892807007,3.62729668617249,3.49194645881653,0
50,1221705103,9.78286743164062,-0.42546743154526,2.0431079864502,-0.88057106733322,2.91496562957764,2.01665782928467,9.80816841125488,0.6370170712471,1.19598197937012,-4.05746364593506,3.85889768600464,2.57733988761902,0
51,1221738437,9.67712688446045,-0.39553597569466,2.02279782295227,-0.91888785362244,3.79408383369446,2.8312828540802,9.71009349822998,0.61342787742615,1.18819665908813,-1.46943318843842,3.80808758735657,2.62613821029663,0
52,1221771771,9.62772560119629,-0.41673603653908,1.94858062267303,-2.11349058151245,4.25230884552002,3.26059746742249,9.67430400848389,0.55700671672821,1.19677817821503,-1.5151515007019,3.39579272270203,2.3560516834259,0
53,1221805105,9.63780879974365,-0.47248449921608,1.94782340526581,-3.17027115821838,4.59058237075806,3.14418125152588,9.68196678161621,0.49606367945671,1.23175442218781,-1.17698061466217,2.90815949440002,2.72045040130615,0
