PacketCounter,SampleTimeFine,Arm_Euler_X,Arm_Euler_Y,Arm_Euler_Z,Arm_Acc_X,Arm_Acc_Y,Arm_Acc_Z,Arm_Gyr_X,Arm_Gyr_Y,Arm_Gyr_Z,Leg_Euler_X,Leg_Euler_Y,Leg_Euler_Z,Leg_Acc_X,Leg_Acc_Y,Leg_Acc_Z,Leg_Gyr_X,Leg_Gyr_Y,Leg_Gyr_Z,Activity
472,120565435,-43.58627319335938,-74.04318237304688,-13.27335643768311,9.47197341918945,-2.45210433006287,2.59607696533203,10.68401336669922,-1.76548647880554,1.50130701065063,28.78449821472168,-82.7321548461914,-29.90914344787598,9.99410915374756,0.13946554064751,1.25665140151978,11.45250415802002,1.7659158706665,3.82863235473633,0
473,120598769,-43.4682502746582,-73.93821716308594,-12.97178268432617,9.42403125762939,-2.41053199768066,2.56551003456116,11.81212997436523,0.09605742245913,3.77709007263184,28.04368019104004,-82.74101257324219,-28.64885330200195,9.92523002624512,0.22820656001568,1.25130689144135,15.7334451675415,2.41838574409485,4.30080461502075,0
474,120632103,-43.33113479614258,-73.73690795898438,-12.60374355316162,9.35076427459717,-2.39546680450439,2.49271130561829,14.29129123687744,1.80865657329559,6.1826548576355,27.23766899108887,-82.7559814453125,-27.2189826965332,9.8114128112793,0.23169513046741,1.21226239204407,18.82864379882812,2.49551630020142,4.97258567810059,0
475,120665437,-43.19517135620117,-73.48884582519531,-12.14602661132812,9.41382312774658,-2.37541127204895,2.37639045715332,16.82580947875977,2.29442548751831,7.71945190429688,26.19617652893066,-82.74864196777344,-25.49326133728027,9.95538711547852,0.17179523408413,1.16547465324402,20.56798362731934,3.50998735427856,5.70541954040527,0
476,120698771,-43.04172134399414,-73.25711822509766,-11.65003776550293,9.4212474822998,-2.31263732910156,2.2953941822052,18.43279647827148,1.69497156143188,7.65848636627197,24.9158992767334,-82.7641372680664,-23.43364524841309,9.96094989776611,0.1371131837368,1.17215800285339,23.34445762634277,3.32180333137512,7.19802379608154,0
477,120732105,-42.89221954345703,-73.02072143554688,-11.0970516204834,9.39793682098389,-2.31692242622375,2.25850439071655,19.93568420410156,1.4388313293457,8.1518087387085,23.4705982208252,-82.7784652709961,-21.05431365966797,9.91166496276855,0.20995469391346,1.15142560005188,27.9116325378418,3.67167663574219,8.33704280853271,0
478,120765439,-42.75970840454102,-72.76025390625,-10.46351528167725,9.39559650421143,-2.28161430358887,2.20723628997803,21.71154022216797,1.4607709646225,9.21099185943604,22.0046215057373,-82.79358673095703,-18.60001182556152,9.87217807769775,0.3531736433506,1.10907137393951,29.52455902099609,3.53395366668701,8.67246246337891,0
479,120798773,-42.62228012084961,-72.49179077148438,-9.78261756896973,9.43579578399658,-2.23390102386475,2.14029264450073,23.19173240661621,1.31216621398926,9.73997783660889,20.35234260559082,-82.7794418334961,-15.94344425201416,9.90497016906738,0.4153656065464,1.07879197597504,29.95626831054688,4.38876008987427,9.14868450164795,0
480,120832107,-42.50299072265625,-72.21866607666016,-9.09707069396973,9.45929718017578,-2.15571284294128,2.10150909423828,22.75095558166504,1.346724152565,9.92949867248535,18.57202529907227,-82.78221130371094,-13.21896266937256,9.9138879776001,0.42032209038734,1.05166709423065,28.13512420654297,3.72499823570251,9.68185806274414,0
481,120865441,-42.41972351074219,-71.94202423095703,-8.37480735778809,9.38759136199951,-2.20043039321899,2.07629537582397,22.68777847290039,1.15133619308472,10.31760025024414,16.77128982543945,-82.78376770019531,-10.49074554443359,9.85685253143311,0.42168411612511,1.11713588237762,27.63321495056152,3.45386958122253,9.78262138366699,0
482,120898775,-42.36714172363281,-71.665283203125,-7.59401798248291,9.39261245727539,-2.17213916778564,2.05625510215759,23.40324401855469,0.72920364141464,10.79601764678955,15.2300443649292,-82.76885223388672,-8.03229522705078,9.86483383178711,0.37329429388046,1.10521245002747,27.38762283325195,3.36816740036011,8.76058101654053,0
483,120932109,-42.32246780395508,-71.428466796875,-6.77828931808472,9.40380001068115,-2.163241147995,2.06397032737732,24.1262321472168,-0.43520876765251,10.30799770355225,13.78488445281982,-82.77237701416016,-5.65421581268311,9.8835277557373,0.31570994853973,1.08570659160614,27.87785720825195,2.52703094482422,8.68768310546875,0
484,120965443,-42.27749252319336,-71.21969604492188,-5.92292356491089,9.37087249755859,-2.18337202072144,2.0627133846283,25.23384857177734,-1.36871182918549,10.08807849884033,12.2341833114624,-82.78006744384766,-3.14515352249146,9.84060382843018,0.36685994267464,1.09179282188416,28.6088752746582,2.28534173965454,9.24437046051025,0
485,120998777,-42.30743789672852,-71.02293395996094,-5.00973463058472,9.33251476287842,-2.19729804992676,2.08596587181091,24.59683609008789,-2.06689500808716,10.32616710662842,10.74374485015869,-82.80868530273438,-0.76696163415909,9.83670711517334,0.43273931741714,1.08077871799469,26.52492141723633,1.32294237613678,8.91061496734619,0
486,121032111,-42.36581802368164,-70.85679626464844,-4.10261058807373,9.39657306671143,-2.18246722221375,2.04612851142883,23.54361915588379,-2.76885461807251,9.72307109832764,9.28744316101074,-82.84083557128906,1.53382003307343,9.88260746002197,0.31709736585617,1.04749047756195,25.24629211425781,0.92558181285858,8.62858104705811,0
487,121065445,-42.48751068115234,-70.68708038330078,-3.20901703834534,9.4425687789917,-2.18706440925598,2.0900890827179,21.23527145385742,-2.66625142097473,9.74751663208008,7.91421794891357,-82.86980438232422,3.74819135665894,9.91588973999023,0.30627080798149,1.05431389808655,25.17274284362793,0.76009631156921,8.26939105987549,0
488,121098779,-42.68220138549805,-70.51757049560547,-2.30553007125854,9.41296005249023,-2.21663618087769,2.12445402145386,19.29829406738281,-2.81250405311584,9.86788558959961,6.63368892669678,-82.92761993408203,5.80814027786255,9.92574787139893,0.40049412846565,1.04441893100739,23.36155128479004,-0.37059012055397,7.76803922653198,0
489,121132113,-42.89467620849609,-70.3753662109375,-1.40355348587036,9.39978694915771,-2.21895003318787,2.13743233680725,18.69966888427734,-3.48943281173706,9.33992671966553,5.41288471221924,-82.99644470214844,7.74488973617554,9.9144344329834,0.34662166237831,1.06460881233215,21.49244689941406,-0.92339903116226,7.26648378372192,0
490,121165447,-43.10811233520508,-70.23582458496094,-0.50652247667313,9.43320178985596,-2.20338344573975,2.19293999671936,18.50667572021484,-3.58899545669556,9.28554153442383,4.22862911224365,-83.04859161376953,9.60418796539307,9.94023418426514,0.29997420310974,1.08243441581726,20.28811073303223,-0.60570275783539,6.85397815704346,0
491,121198781,-43.31405639648438,-70.09513854980469,0.35515648126602,9.45339488983154,-2.14571499824524,2.21625971794128,17.7120189666748,-3.39351582527161,9.08156108856201,3.1542706489563,-83.09894561767578,11.31404590606689,9.95395660400391,0.31250217556953,1.06567573547363,19.1389217376709,-0.7294442653656,6.24086475372314,0
492,121232115,-43.50667190551758,-69.98380279541016,1.13427221775055,9.43740367889404,-2.13209962844849,2.22221517562866,15.76477813720703,-3.52173662185669,7.88999223709106,2.24335098266602,-83.16301727294922,12.83919429779053,9.9641170501709,0.27938884496689,1.07171654701233,18.54690551757812,-1.2785701751709,5.52712726593018,0
493,121265449,-43.6783447265625,-69.8882827758789,1.83392667770386,9.4867467880249,-2.13304018974304,2.23451471328735,14.13892936706543,-3.35184979438782,6.99186563491821,1.30738604068756,-83.211181640625,14.33759498596191,9.96426391601562,0.27896794676781,1.06063497066498,17.00291061401367,-0.89409524202347,5.34527254104614,0
494,121298783,-43.84958267211914,-69.78467559814453,2.47616100311279,9.46365642547607,-2.15618920326233,2.27644920349121,12.52343082427979,-2.81278157234192,6.7456259727478,0.479940533638,-83.25956726074219,15.63211536407471,9.98748779296875,0.36530074477196,1.07751762866974,14.18709754943848,-0.99902319908142,4.56699562072754,0
495,121332117,-43.99765396118164,-69.70579528808594,3.02585005760193,9.44429969787598,-2.15586137771606,2.2509937286377,10.60260105133057,-2.71807646751404,5.55380201339722,-0.20277026295662,-83.31194305419922,16.72499847412109,9.9715747833252,0.28964948654175,1.0703489780426,12.52690601348877,-1.17491161823273,3.80763125419617,0
496,121365451,-44.14039993286133,-69.63374328613281,3.48618531227112,9.46050453186035,-2.14444446563721,2.26210975646973,8.24093818664551,-2.24644827842712,4.75181198120117,-0.9364578127861,-83.34764099121094,17.82197570800781,9.96255970001221,0.2554597556591,1.06678187847137,11.12033939361572,-0.72950559854507,3.78295922279358,0
497,121398785,-44.31544876098633,-69.53449249267578,3.8643536567688,9.40987682342529,-2.14289426803589,2.26327061653137,4.95529508590698,-1.08763766288757,4.71433734893799,-1.46708726882935,-83.40076446533203,18.62133407592773,9.90837860107422,0.36767014861107,1.0403665304184,8.34611225128174,-1.26643097400665,2.70357084274292,0
498,121432119,-44.49167633056641,-69.43658447265625,4.14176368713379,9.41005611419678,-2.23310589790344,2.25772166252136,2.0814356803894,-0.40342253446579,3.94092488288879,-1.66234457492828,-83.4518051147461,18.99262237548828,9.95557975769043,0.30361300706863,1.02515399456024,5.65008640289307,-1.18070423603058,1.20258069038391,0
499,121465453,-44.65160751342773,-69.36646270751953,4.35831642150879,9.44228839874268,-2.24731183052063,2.25892305374146,0.85786539316177,-0.56648570299149,2.90638208389282,-1.87983453273773,-83.48239135742188,19.31651496887207,10.00565910339355,0.15967842936516,1.0484858751297,3.57425928115845,-0.56218922138214,1.04727792739868,0
500,121498787,-44.83135604858398,-69.30378723144531,4.54618787765503,9.37520408630371,-2.3065505027771,2.25419783592224,-0.54417383670807,-0.52429842948914,2.53936815261841,-2.07235431671143,-83.519287109375,19.62096786499023,9.94510650634766,0.19361889362335,1.03355181217194,3.74183082580566,-0.75972086191177,0.96566301584244,0
501,121532121,-45.02396392822266,-69.25053405761719,4.67708969116211,9.3432788848877,-2.31819748878479,2.26425361633301,-2.53187966346741,-0.30871629714966,1.91634571552277,-2.03700256347656,-83.55493927001953,19.63568496704102,9.8822546005249,0.2955729663372,1.01215481758118,1.93936157226562,-0.68872863054276,-0.01919351518154,0
502,121565455,-45.22244644165039,-69.20763397216797,4.75602674484253,9.34216499328613,-2.34053587913513,2.25105118751526,-4.16472244262695,-0.14710660278797,1.30759596824646,-2.06151580810547,-83.58476257324219,19.64350891113281,9.89389991760254,0.28152057528496,0.97914332151413,-0.06016743183136,-0.50902360677719,-0.03525267913938,0
503,121598789,-45.43470001220703,-69.16744232177734,4.80474424362183,9.36621189117432,-2.32671475410461,2.26595783233643,-5.42801237106323,0.02083273790777,1.02780282497406,-2.08398962020874,-83.613525390625,19.53732299804688,9.94258403778076,0.23765955865383,1.02854645252228,-3.4000449180603,-0.46723008155823,-0.41526836156845,0
504,121632123,-45.65829849243164,-69.1319580078125,4.79116153717041,9.3536376953125,-2.33506512641907,2.27667808532715,-7.5129599571228,0.39082768559456,0.46173653006554,-1.81001102924347,-83.66909790039062,19.03600311279297,9.9416036605835,0.19653856754303,1.04257941246033,-6.28786039352417,-1.22149920463562,-1.75171446800232,0
505,121665457,-45.85446166992188,-69.11267852783203,4.70128917694092,9.31977081298828,-2.3192081451416,2.33169078826904,-8.83078956604004,0.6355254650116,-0.44991326332092,-1.47106492519379,-83.733154296875,18.42158699035645,9.89351749420166,0.18964222073555,1.0330296754837,-7.71076393127441,-1.47406005859375,-2.10636115074158,0
506,121698791,-46.0355110168457,-69.11576080322266,4.55677461624146,9.35159969329834,-2.32749104499817,2.33695888519287,-9.90675735473633,0.58827018737793,-1.33654952049255,-0.9743577837944,-83.77288818359375,17.5865478515625,9.94365978240967,0.18079310655594,1.05727469921112,-9.56306934356689,-0.74993127584457,-2.78165507316589,0
507,121732125,-46.17157363891602,-69.16448974609375,4.36718273162842,9.34254932403564,-2.36144232749939,2.39719104766846,-9.82142066955566,-0.01165379490703,-2.65234613418579,-0.40241575241089,-83.83175659179688,16.59813117980957,9.97964191436768,0.12109130620956,1.10317194461823,-11.88223552703857,-1.34167611598969,-3.25338673591614,0
