SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1121626967,0.022398,-0.045595,0.1071,-0.009878,0.13031,-0.059492,0.060732,-0.007472,0.172346,1
1121660301,0.012387,-0.064824,0.097733,-0.008471,0.103257,-0.041096,0.030461,0.009305,0.156776,1
1121693635,0.041563,-0.037418,0.102604,-0.012995,0.097265,-0.056792,0.018561,0.024017,0.142077,1
1121726969,0.03369,-0.031303,0.103427,-0.010866,0.122788,-0.044539,0.034198,0.005939,0.140117,1
1121760303,-0.00021,-0.081298,0.108153,-0.017045,0.126307,-0.038343,0.008283,0.007973,0.146704,1
1121793637,0.01162,-0.071312,0.103825,-0.017608,0.165046,-0.075706,0.075676,0.008571,0.174355,1
1121826971,0.036435,-0.054325,0.10489,0.059597,0.070985,-0.04781,0.038661,-0.001402,0.134097,1
1121860305,0.013331,-0.023257,0.105181,0.018544,0.032266,-0.031039,0.054542,0.010973,0.150458,1
1121893639,0.05256,0.004016,0.121507,-0.012159,0.077455,-0.03316,0.057043,0.022939,0.179939,1
1121926973,0.084905,0.058342,0.111356,0.013692,0.113362,-0.029378,0.013006,0.009985,0.180606,1
1121960307,0.100833,0.058715,0.089064,-0.029345,0.156159,-0.036441,0.013832,-0.016772,0.149095,1
1121993641,0.066529,0.028325,0.109402,-0.056078,0.121698,-0.050886,0.065783,0.016099,0.173567,1
1122026975,0.031902,-0.033119,0.11228,-0.02774,0.111376,-0.071765,0.06422,0.004933,0.164675,1
1122060309,0.010648,-0.041766,0.119685,-0.005863,0.097557,-0.064139,0.033866,0.024751,0.154991,1
1122093643,0.014576,-0.069789,0.068201,0.004588,0.092106,-0.032944,0.016605,0.030498,0.125797,1
1122126977,-0.000449,-0.087121,0.113386,0.002943,0.111703,-0.044006,0.032539,0.02381,0.129885,1
1122160311,0.006501,-0.068623,0.107407,-0.00343,0.124689,-0.065432,0.040683,0.015571,0.149797,1
1122193645,0.06359,-0.089814,0.065875,-0.006644,0.127236,-0.069542,-0.004263,0.027799,0.109118,1
1122226979,0.021709,-0.006439,0.083962,0.005869,0.095951,-0.063851,0.051146,0.006834,0.12254,1
1122260313,-0.006449,0.017541,0.116808,0.053382,0.093869,-0.023922,0.059326,0.038934,0.128417,1
1122293647,0.01797,0.018707,0.112312,0.060683,0.09508,0.013005,0.084747,0.034396,0.125469,1
1122326981,-0.005988,0.060587,0.085181,0.020654,0.119036,-0.066862,0.142126,-0.001502,0.109277,1
1122360315,0.038722,0.019236,0.109799,0.022852,0.122919,-0.100185,0.040522,-0.006446,0.119323,1
1122393649,0.100203,0.0237,0.070803,0.065359,0.092576,-0.045925,0.171442,-0.007788,0.242822,1
1122426983,0.085273,0.05786,0.116082,0.12333,0.01943,-0.039854,0.151904,0.010855,0.25083,1
1122460317,0.025556,0.113584,0.15602,0.093001,0.019928,-0.032531,0.122652,-0.020719,0.19048,1
1122493651,0.105364,0.111052,0.144076,0.031587,0.078077,0.019575,0.102395,-0.014651,0.180636,1
1122526985,0.125011,0.086068,0.043588,0.005862,0.128108,-0.007693,0.129235,-0.020334,0.14559,1
1122560319,0.030949,0.076707,0.148992,-0.007248,0.183339,-0.042655,0.078272,-0.045129,0.139131,1
1122593653,-0.015267,-0.009973,0.081997,-0.01325,0.133948,-0.033505,0.125054,-0.003864,0.192321,1
1122626987,-0.0053,0.070191,0.07923,-0.020088,0.198154,-0.118084,0.249113,0.070127,0.236237,1
1122660321,-0.011059,0.056986,0.085845,-0.039919,0.154086,-0.061543,0.22179,0.079931,0.239378,1
1122693655,-5e-06,-0.002473,0.119112,-0.01484,0.125783,-0.026392,0.019576,0.059699,0.215977,1
1122726989,0.062468,-0.046714,0.108302,0.009419,0.0893,0.003166,-0.032922,0.017295,0.199151,1
1122760323,0.140693,-0.016649,0.08121,0.008628,0.092167,-0.031509,0.041869,-0.0257,0.119312,1
1122793657,0.101058,0.025446,0.1106,0.029136,0.107154,-0.049532,0.032455,-0.038721,0.187809,1
1122826991,0.020062,0.034968,0.141529,0.024028,0.040447,-0.009802,0.24973,-0.037702,0.170628,1
1122860325,0.045258,0.054582,0.109085,-0.064523,0.073012,-0.045712,0.162809,-0.022976,0.158138,1
1122893659,0.061308,0.021502,0.10684,-0.079829,0.155473,-0.040854,0.109208,0.000736,0.182619,1
1122926993,0.006293,0.040335,0.061248,-0.034804,0.15219,-0.028166,-0.014036,0.027491,0.097006,1
1122960327,0.002,-0.065634,0.097599,0.018783,0.078697,-0.052794,-0.055715,0.010912,0.143409,1
1122993661,0.035979,-0.078257,0.105519,0.008344,0.061559,-0.085179,-0.005181,-0.011919,0.143453,1
1123026995,0.069626,0.021128,0.08136,0.110595,-0.029081,-0.033668,-0.012936,0.015546,0.135954,1
1123060329,0.104139,0.053513,0.137549,0.084416,0.020892,-0.013355,0.014262,-0.045204,0.174691,1
1123093663,0.164167,0.170657,0.178149,0.07523,0.05624,0.02164,0.044579,-0.034398,0.236544,1
1123126997,0.173699,0.219087,0.128932,0.041111,0.067497,-0.003121,-0.001494,-0.02612,0.230577,1
1123160331,0.140458,0.005477,0.11692,-0.037558,0.092742,-0.078856,-0.004634,-0.051036,0.185462,1
1123193665,-0.033845,-0.197944,0.069925,-0.016002,0.109985,-0.113908,0.021082,-0.000192,0.132955,1
1123226999,-0.106023,-0.269711,0.051288,0.043758,0.075236,-0.065223,-0.005424,0.034233,0.080667,1
1123260333,-0.117783,-0.27425,0.062369,0.055047,0.023302,-0.045545,-0.012818,0.063374,0.082904,1
1123293667,-0.089029,-0.226946,0.088998,0.035498,0.016804,-0.060985,-0.027831,0.080733,0.125571,1
1123327001,-0.001428,-0.146487,0.079817,0.008928,0.056966,-0.037793,-0.051687,0.021851,0.143326,1
1123360335,0.207973,-0.079612,0.058967,-0.023506,0.144821,-0.052303,-0.060213,0.00372,0.123128,1
1123393669,0.181594,0.150295,0.107808,-0.024196,0.234821,-0.04057,0.04171,-0.031619,0.177674,1
1123427003,-0.046726,0.243583,0.189815,0.00831,0.248601,-0.034993,0.119209,0.047459,0.236324,1
1123460337,-0.055811,0.156359,0.14437,-0.014224,0.145919,0.001187,0.109921,0.094379,0.172997,1
1123493671,-0.007251,0.071491,0.095938,-0.031565,0.133929,-0.031096,0.158994,0.086057,0.146732,1
1123527005,-0.003291,0.003342,0.091016,-0.025645,0.167434,-0.058443,0.141885,0.029106,0.102142,1
1123560339,0.03501,-0.062224,0.096002,0.012671,0.138068,-0.093434,0.112331,-0.017731,0.164926,1
1123593673,0.097878,-0.039435,0.08078,0.04713,0.073418,-0.053085,0.048951,-0.02564,0.15722,1
1123627007,0.095451,0.000641,0.107466,0.014065,0.023311,-0.071043,0.01054,-0.043766,0.166951,1
1123660341,0.101347,0.029417,0.140733,0.073161,0.040731,-0.022785,0.047541,-0.007753,0.204195,1
1123693675,0.076198,0.012763,0.10541,0.001499,0.073736,-0.044796,0.025965,-0.014254,0.18084,1
1123727009,0.103509,0.012183,0.113209,-0.020413,0.127822,-0.074612,0.049762,-0.033907,0.162193,1
1123760343,0.112025,0.121968,0.126297,-0.030235,0.095917,-0.093548,0.10468,-0.013262,0.19096,1
1123793677,0.172485,0.293221,0.177373,-0.014844,0.093245,-0.05571,0.100849,-0.004498,0.212888,1
1123827011,0.232657,0.356409,0.17483,-0.026943,0.091619,-0.028422,0.069241,-0.049282,0.219417,1
1123860345,0.187597,0.249567,0.158304,-0.032822,0.115266,-0.040874,0.105882,-0.067509,0.281969,1
1123893679,0.131821,-0.119479,0.104361,-0.041864,0.145422,-0.057852,0.082144,-0.033755,0.258329,1
1123927013,-0.159763,-0.485033,0.024529,0.015049,0.167766,-0.074444,-0.09814,0.039235,0.089682,1
1123960347,-0.397694,-0.708138,-0.017184,0.099815,0.104611,-0.05317,-0.124182,0.11116,-0.034834,1
1123993681,-0.380969,-0.626937,-0.007272,0.149079,0.043788,-0.056302,-0.040807,0.223458,-0.058687,1
1124027015,-0.299248,-0.415108,-0.005766,0.13246,-0.006707,-0.071238,-0.040196,0.160141,-0.020203,1
1124060349,-0.117365,-0.224249,0.067916,0.059087,0.056001,-0.039989,-0.02279,0.074,0.110362,1
1124093683,0.108265,0.081885,0.08918,-0.051035,0.171707,-0.047771,0.005822,-0.006651,0.145919,1
1124127017,0.397381,0.392396,0.167883,-0.070871,0.214353,-0.061517,0.039178,-0.0701,0.230531,1
1124160351,0.529327,0.784052,0.29807,-0.084308,0.195443,-0.017975,0.192522,-0.050129,0.428669,1
1124193685,0.396116,0.877852,0.224697,-0.089907,0.119556,0.008764,0.173012,-0.100162,0.392909,1
1124227019,0.266577,0.465395,0.175788,-0.088642,0.123862,-0.02619,0.19217,-0.100038,0.25739,1
1124260353,0.107654,0.090269,0.142994,-0.017928,0.106114,-0.013272,0.224715,-0.051187,0.1903,1
1124293687,-0.081766,-0.295526,0.034042,0.037309,0.103693,-0.078323,0.143968,0.014027,0.122831,1
1124327021,-0.302223,-0.571774,0.007239,0.03177,0.081343,-0.10837,0.024421,0.03241,0.021463,1
1124360355,-0.366415,-0.642292,-0.013796,0.102673,0.028615,-0.047412,0.096097,0.079248,-0.030671,1
1124393689,-0.258221,-0.522603,0.003117,0.108482,0.06052,-0.02283,0.061981,0.089295,-0.01434,1
1124427023,-0.059148,-0.219345,0.052567,0.067918,0.044627,-0.03214,-0.021552,0.017126,-0.002966,1
1124460357,0.215967,0.326676,0.150807,0.069965,0.067779,-0.04018,0.097355,-0.027739,0.178318,1
1124493691,0.47643,0.853186,0.241673,-0.005102,0.112675,0.020238,0.206883,-0.055599,0.353779,1
1124527025,0.559593,0.92805,0.232846,-0.10826,0.087998,0.029443,0.149528,-0.174586,0.384564,1
1124560359,0.44811,0.577542,0.22409,-0.057588,0.112759,-0.009448,0.117328,-0.178765,0.350745,1
1124593693,0.142725,0.020639,0.165526,-0.000354,0.039791,-0.037797,0.09895,-0.090825,0.305161,1
1124627027,-0.142962,-0.371384,0.067051,0.084919,0.000904,-0.048063,-0.043715,-0.024625,0.034026,1
1124660361,-0.252542,-0.525333,-0.015374,0.074086,-0.0193,-0.069102,-0.073578,0.046577,-0.069214,1
1124693695,-0.341436,-0.657892,0.011723,0.037882,0.01388,-0.14188,0.017778,0.134455,0.079674,1
1124727029,-0.304806,-0.621875,0.040315,0.021863,0.066466,-0.116968,0.004355,0.080729,0.070395,1
1124760363,-0.04356,-0.263739,0.070413,0.019643,0.02448,-0.054743,-0.143468,0.080969,0.030944,1
1124793697,0.271751,0.229166,0.141689,-0.053939,0.144913,-0.036098,-0.023942,0.047689,0.248199,1
1124827031,0.320073,0.431701,0.193933,-0.130189,0.175332,0.025674,0.12267,-0.006845,0.425762,1
1124860365,0.292287,0.388387,0.165213,-0.228283,0.241484,-0.013568,0.001973,-0.106392,0.263453,1
1124893699,0.21981,0.254568,0.117656,-0.109195,0.210287,-0.024239,-0.028904,-0.078679,0.13988,1
1124927033,0.046968,0.084821,0.111793,-0.020089,0.104219,-0.069448,0.156179,0.033036,0.120837,1
1124960367,-0.136836,-0.101532,0.091439,-0.028984,0.076433,-0.079321,0.178503,0.055363,0.158928,1
1124993701,-0.182474,-0.281113,0.056316,-0.018261,0.077462,-0.076913,0.071059,0.0432,0.07655,1
1125027035,-0.150737,-0.355766,0.033628,0.058082,0.117292,-0.022349,0.033497,0.054572,0.004574,1
1125060369,-0.078276,-0.206035,0.086102,0.073146,0.16671,-0.024661,-0.000377,0.10037,0.058704,1
1125093703,0.03756,0.064139,0.149108,0.025036,0.174616,-0.042794,0.034774,0.080921,0.168272,1
1125127037,0.184384,0.368386,0.168572,-0.029746,0.181055,0.003387,0.037605,0.041204,0.257208,1
1125160371,0.314883,0.520798,0.181702,-0.069023,0.122338,0.00862,0.107409,-0.047083,0.298992,1
1125193705,0.37795,0.588886,0.159167,-0.13005,0.161314,-0.099627,0.069537,0.000535,0.229144,1
1125227039,0.384698,0.505248,0.29839,-0.124728,0.155603,-0.097294,0.133122,-0.079782,0.255856,1
1125260373,0.184977,-0.128815,0.047553,-0.044198,0.082187,-0.02788,0.138242,-0.10423,0.244176,1
1125293707,-0.195121,-0.412284,0.023915,0.028136,0.118781,-0.007918,0.091617,-0.07501,0.120066,1
1125327041,-0.339694,-0.570887,0.038525,0.061911,0.075107,-0.075372,-0.00315,0.076319,0.040954,1
1125360375,-0.453234,-0.842833,0.013031,0.139987,0.056164,-0.076688,-0.059304,0.193373,0.04194,1
1125393709,-0.548916,-0.998518,-0.048609,0.121955,0.052337,-0.043436,-0.125667,0.218661,-0.032682,1
1125427043,-0.408512,-0.983172,-0.039755,0.074018,0.073852,-0.002433,-0.175556,0.127618,-0.105727,1
1125460377,-0.321408,-0.764775,-0.116224,0.03521,0.123856,-0.036334,-0.15061,0.055098,-0.18209,1
1125493711,-0.109248,-0.300467,0.112966,0.016877,0.111448,-0.066483,-0.035746,0.053487,-0.079045,1
1125527045,0.420585,0.85192,0.289993,-0.086554,0.135181,-0.084924,0.201229,0.042783,0.289735,1
1125560379,0.874767,1.759875,0.311122,-0.151139,0.098703,-0.02077,0.237472,-0.077672,0.628047,1
1125593713,1.003918,1.669529,0.347459,-0.188596,0.029883,0.044281,0.065221,-0.313612,0.697065,1
1125627047,0.752074,0.866731,0.324086,-0.188128,0.036986,-0.043558,-0.01576,-0.390827,0.61528,1
1125660381,0.434774,0.096342,0.169211,-0.104615,0.107702,-0.110876,-0.098644,-0.204831,0.323653,1
1125693715,-0.019713,-0.353227,0.052231,0.067499,0.133951,-0.04842,-0.017878,-0.037043,0.072068,1
1125727049,-0.376713,-0.581397,0.003794,0.072435,0.010861,-0.051991,0.046013,0.135808,-0.031538,1
1125760383,-0.588709,-0.831518,-0.029732,0.038628,-0.085408,-0.010852,0.083363,0.223553,-0.042594,1
1125793717,-0.622572,-0.892999,-0.050172,0.024552,0.04824,-0.061049,0.038572,0.217965,-0.134096,1
1125827051,-0.279883,-0.622173,0.009979,-0.005861,0.206833,-0.168251,-0.043922,0.113727,-0.083074,1
1125860385,0.020456,-0.312225,0.0264,-0.064609,0.292454,-0.142159,0.059025,0.072948,0.109874,1
1125893719,0.074703,0.000647,0.071927,-0.011318,0.209257,-0.014314,0.049341,0.020005,0.152885,1
1125927053,0.159851,0.192263,0.133945,-0.050277,0.191504,0.048593,0.04218,-0.025522,0.168579,1
1125960387,0.268914,0.456139,0.203841,-0.145852,0.156422,0.00478,0.07425,0.03716,0.228643,1
1125993721,0.274627,0.534212,0.208095,-0.147357,0.158394,-0.041106,0.159692,0.022203,0.299397,1
1126027055,0.232817,0.410516,0.180216,-0.115952,0.167956,0.009802,0.133959,-0.107815,0.235728,1
1126060389,0.144018,0.175916,0.134949,-0.050765,0.17928,-0.0089,0.196284,-0.090741,0.191506,1
1126093723,0.040411,0.027069,0.086927,0.048695,0.14966,-0.023574,0.202541,-0.024754,0.138577,1
1126127057,-0.033825,-0.039398,0.09213,0.086729,0.031695,-0.036073,0.128403,0.002586,0.068898,1
1126160391,-0.060901,-0.075218,0.0927,0.115715,-0.052823,-0.056448,0.117487,0.019141,0.107957,1
1126193725,0.004409,-0.046941,0.106009,0.15444,-0.051906,-0.061438,0.109028,-0.012255,0.156655,1
1126227059,0.161625,0.012523,0.122575,0.132146,0.008635,-0.098955,0.022743,-0.049331,0.183592,1
1126260393,0.18971,0.094376,0.109076,0.095861,0.054621,-0.015368,0.009852,-0.073781,0.209042,1
1126293727,0.137799,0.063334,0.12541,0.030888,0.100169,-0.045358,-0.026393,-0.044977,0.21248,1
1126327061,0.099617,0.014067,0.115495,0.01084,0.100067,-0.074238,-0.039349,-0.019473,0.199147,1
1126360395,0.038265,-0.006051,0.113853,-0.000181,0.061937,-0.020666,0.037897,-0.007632,0.168674,1
1126393729,0.026773,-0.035561,0.091263,-0.033166,0.08135,-0.046299,-0.049976,0.038691,0.168558,1
1126427063,0.043714,-0.060568,0.107107,-0.034467,0.148485,-0.099162,-0.000492,0.013936,0.170986,1
1126460397,0.072087,-0.093769,0.039652,-0.030461,0.05818,-0.105179,-0.072195,0.023068,0.089255,1
1126493731,0.043168,-0.12854,0.082488,-0.004402,0.093137,-0.064927,-0.066121,-0.018203,0.138143,1
1126527065,0.020268,-0.108522,0.094638,0.037464,0.124533,-0.012308,-0.050382,0.04675,0.144519,1
1126560399,-0.006645,0.008057,0.087864,-0.005128,0.157991,-0.001954,-0.02943,0.072986,0.145267,1
1126593733,-0.012371,0.005646,0.114086,-0.011687,0.168812,-0.031507,0.044337,0.069549,0.143329,1
1126627067,0.016272,-0.026609,0.092498,0.003772,0.13466,-0.078055,0.124218,0.040416,0.144436,1
1126660401,0.033725,-0.011152,0.071246,0.020891,0.136591,-0.083673,0.073877,0.018396,0.131545,1
1126693735,0.023482,0.00365,0.109759,0.021633,0.106585,-0.055372,0.051219,0.025241,0.130885,1
1126727069,0.00347,0.031492,0.128182,0.031978,0.07564,-0.037348,0.079198,0.033787,0.167458,1
1126760403,0.041593,0.039245,0.127755,0.047926,0.103624,-0.039751,0.123619,0.039435,0.188168,1
1126793737,0.088712,0.03995,0.105693,0.038454,0.101402,-0.063358,0.110933,-0.007268,0.193589,1
1126827071,0.15412,0.042014,0.085239,0.032022,0.102502,-0.050694,0.070036,-0.020089,0.168781,1
1126860405,0.087968,0.062651,0.114113,0.030297,0.10333,-0.078438,0.086848,-0.045121,0.184947,1
1126893739,0.035334,-0.00394,0.136871,0.033973,0.058953,-0.052548,0.088646,-0.030925,0.173794,1
1126927073,0.032414,-0.001194,0.087182,0.011993,0.100298,-0.04215,0.101661,0.010373,0.115825,1
1126960407,0.008192,0.00645,0.118929,0.032457,0.09264,-0.060307,0.13163,-0.015651,0.171515,1
1126993741,0.072919,0.017321,0.099874,0.011814,0.130943,-0.073848,0.160589,-0.039234,0.167338,1
1127027075,0.110409,0.014775,0.094023,0.027067,0.024641,-0.040078,0.075358,-0.031694,0.139457,1
1127060409,0.106391,0.066654,0.11062,0.020481,0.062335,-0.030509,0.059634,-0.023806,0.183928,1
1127093743,0.080281,0.075004,0.120855,0.01751,0.093066,-0.026142,0.029286,-0.013023,0.187771,1
1127127077,0.094624,0.015269,0.094067,0.015392,0.131046,-0.010142,0.039318,-0.005405,0.154991,1
1127160411,0.042592,0.011553,0.09613,-0.019831,0.120809,-0.022814,0.096215,-0.005432,0.117393,1
1127193745,-0.003808,-0.045087,0.087611,-0.015038,0.152201,-0.05714,0.150791,0.012997,0.134574,1
1127227079,-0.001132,-0.020571,0.075808,-0.00111,0.143184,-0.039084,0.0884,0.024323,0.123862,1
1127260413,0.001011,-0.015509,0.089882,0.017021,0.091903,-0.026672,0.065783,0.032631,0.13598,1
1127293747,0.040163,0.022512,0.090521,0.010446,0.109218,-0.007478,0.061723,-0.000469,0.146766,1
1127327081,0.063702,0.014128,0.082576,0.016101,0.105081,-0.021399,0.056746,0.002658,0.143351,1
1127360415,0.06126,0.019259,0.113789,0.008317,0.113503,-0.054966,0.056666,-0.017651,0.164806,1
1127393749,0.065928,0.000408,0.10355,0.03354,0.079732,-0.054559,0.093507,-0.014697,0.173889,1
1127427083,0.064999,0.008645,0.12017,0.014134,0.063207,-0.065416,0.08258,-0.033464,0.169912,1
1127460417,0.084596,0.029419,0.112097,0.046052,0.021449,-0.049796,0.040792,-0.030566,0.176775,1
1127493751,0.106106,0.036271,0.091944,0.040187,0.033371,-0.061164,0.044505,-0.036812,0.152285,1
1127527085,0.098831,0.010023,0.117091,0.046671,0.035567,-0.0884,0.05007,-0.037588,0.204062,1
1127560419,0.148615,0.051696,0.148036,0.030802,0.085889,-0.075204,0.123593,-0.066101,0.231853,1
1127593753,0.136651,0.131731,0.119785,0.05674,0.030196,-0.049017,0.023245,-0.021997,0.192744,1
1127627087,0.110514,0.110254,0.122561,0.063787,0.033831,-0.011735,0.070534,-0.025225,0.201492,1
1127660421,0.068475,0.052379,0.118518,0.012755,0.116134,-0.003762,0.071693,-0.004072,0.149716,1
1127693755,0.054996,-0.030851,0.091306,-0.008042,0.163574,-0.049936,0.043814,0.007774,0.159566,1
1127727089,-0.012468,-0.038231,0.073829,-0.010136,0.133064,-0.060449,0.0417,0.045785,0.108857,1
1127760423,-0.051678,-0.079322,0.068012,0.000117,0.118851,-0.057173,0.092357,0.068179,0.136849,1
1127793757,-0.057316,-0.1353,0.112607,0.019469,0.160975,-0.025344,0.080554,0.061056,0.128203,1
1127827091,-0.031305,-0.109405,0.093094,-0.015429,0.15818,-0.025548,0.03071,0.061128,0.126614,1
1127860425,0.028843,-0.034856,0.085264,-0.024335,0.166706,-0.013611,0.005317,0.051099,0.126469,1
1127893759,0.031391,0.007047,0.11407,-0.048961,0.133767,-0.030714,0.045627,0.014409,0.151264,1
1127927093,0.087614,0.063605,0.130696,-0.058792,0.165448,-0.029427,0.069256,0.015648,0.188953,1
1127960427,0.084222,0.068163,0.108274,-0.062095,0.158315,-0.062406,0.059278,-0.002739,0.185451,1
1127993761,0.065063,0.030864,0.121559,-0.035377,0.110157,-0.040241,0.054196,-0.001512,0.188437,1
1128027095,0.054361,-0.02449,0.106053,0.012549,0.099925,-0.041005,0.044176,0.028006,0.166264,1
1128060429,0.029561,-0.03205,0.092262,-0.01754,0.097079,-0.050421,0.026208,0.025568,0.13573,1
1128093763,0.094754,-0.010475,0.11985,-0.017276,0.099384,-0.085124,0.0061,0.016647,0.167095,1
1128127097,0.06045,-0.009296,0.104244,-0.008478,0.132133,-0.072477,0.093388,0.012483,0.207346,1
1128160431,0.053993,-0.042799,0.0889,0.00829,0.066029,-0.032566,-0.00345,-0.006792,0.128024,1
1128193765,0.042335,-0.079142,0.089579,0.01637,0.09441,-0.048164,0.044927,-0.006176,0.134632,1
1128227099,0.03259,-0.024058,0.13281,-0.027027,0.114311,-0.024991,0.052978,0.017061,0.147436,1
1128260433,0.018708,0.003777,0.11192,0.002114,0.09009,-0.03776,0.040875,0.001445,0.154544,1
1128293767,0.059182,-0.036924,0.098249,0.002999,0.101232,-0.052604,0.046229,-0.001704,0.138581,1
1128327101,0.062114,-0.022254,0.105387,-0.025954,0.101172,-0.066814,0.07003,0.002471,0.171003,1
1128360435,0.088336,0.006161,0.118246,0.015363,0.090737,-0.062082,0.026207,-0.001837,0.178003,1
1128393769,0.060123,-0.005072,0.115056,0.011741,0.074859,-0.026504,0.020648,-0.012499,0.165027,1
1128427103,0.049525,-0.023884,0.100667,-0.005882,0.112351,-0.01115,0.001545,0.006464,0.164452,1
1128460437,0.052851,-0.032131,0.128123,-0.021843,0.115805,-0.037761,0.006843,0.012775,0.181397,1
1128493771,0.051577,-0.045656,0.110423,-0.043315,0.13167,-0.059102,0.010234,0.02373,0.166416,1
1128527105,0.035997,-0.0754,0.093079,-0.067656,0.125391,-0.056005,0.014796,0.02962,0.154576,1
1128560439,0.030591,-0.091417,0.082538,-0.064762,0.142677,-0.036926,0.026494,0.016711,0.112354,1
1128593773,0.023772,-0.08347,0.098316,-0.052261,0.116657,-0.068132,0.002545,0.021796,0.139973,1
1128627107,0.023779,-0.08532,0.098133,-0.024537,0.086035,-0.051274,0.066823,0.000515,0.146201,1
1128660441,0.019822,-0.070269,0.078999,-0.028585,0.086595,-0.076629,0.033647,-0.003026,0.112112,1
1128693775,0.062045,-0.081452,0.097942,0.005401,0.084139,-0.080454,0.058443,-0.018232,0.174879,1
1128727109,0.087427,-0.02095,0.117024,0.014001,0.087271,-0.056278,0.090276,-0.016858,0.187796,1
1128760443,0.090815,0.06716,0.09384,0.054244,0.014635,0.006965,0.098022,-0.055439,0.149127,1
1128793777,0.100339,0.131193,0.117664,0.068947,0.080353,0.036141,0.130941,-0.074306,0.167641,1
1128827111,0.123914,0.172514,0.1345,-0.008932,0.076345,-0.005337,0.115326,-0.0239,0.179785,1
1128860445,0.116693,0.141157,0.112216,-0.024644,0.143916,-0.07639,0.083654,-0.01028,0.190173,1
1128893779,0.086928,0.103889,0.114867,0.004249,0.117759,-0.033118,0.095746,-0.02157,0.176481,1
1128927113,0.049678,0.007167,0.09629,0.032677,0.062548,-0.051355,0.07671,-0.01941,0.157703,1
1128960447,0.054353,-0.032107,0.086223,0.055709,0.039161,-0.036735,0.040339,-0.021928,0.131176,1
1128993781,0.044843,-0.06933,0.088892,0.068038,0.047522,-0.009279,0.029505,-0.015665,0.117206,1
1129027115,0.013813,-0.089511,0.105212,0.043899,0.08747,-0.006287,0.040029,0.010058,0.113155,1
1129060449,0.049627,-0.046319,0.063406,0.003758,0.124493,-0.035339,-0.013975,0.016976,0.07074,1
1129093783,0.035088,-0.025897,0.099499,-0.039053,0.110389,-0.121261,0.122887,-0.020232,0.174047,1
1129127117,0.058052,0.001314,0.123037,0.055748,0.063336,-0.106317,0.170453,-0.036006,0.232207,1
1129160451,0.124999,0.076122,0.114913,0.103616,-0.028032,-0.055278,0.065154,-0.053997,0.190817,1
1129193785,0.128612,0.08275,0.108204,0.01562,0.001662,-0.029402,-0.009718,-0.047242,0.183225,1
1129227119,0.122033,0.093858,0.114702,0.003667,0.115677,-0.019322,0.023761,-0.014712,0.190295,1
1129260453,0.127886,0.093491,0.144757,-0.052703,0.16267,-0.072514,0.0245,-0.016585,0.193451,1
1129293787,0.107568,0.090852,0.106823,-0.040126,0.130032,-0.145932,0.118344,-0.007298,0.257771,1
1129327121,0.045989,0.008513,0.100417,0.023163,0.098772,-0.110633,0.152932,-0.005628,0.210638,1
1129360455,0.047324,-0.031494,0.087846,0.030266,0.030743,-0.02313,0.102422,-0.011872,0.090805,1
1129393789,0.000173,-0.042225,0.084425,-0.014697,0.129278,0.002506,0.086869,0.03299,0.094696,1
1129427123,-0.050947,-0.059841,0.093459,-0.077368,0.255217,-0.019707,0.070477,0.079329,0.1305,1
1129460457,-0.036689,-0.067608,0.08444,-0.018677,0.239527,-0.02831,0.056801,0.077238,0.115685,1
1129493791,0.005564,-0.031864,0.074386,0.034332,0.141763,-0.013474,0.053336,0.067304,0.116024,1
1129527125,0.009512,0.004911,0.098171,0.020442,0.101631,-0.042603,0.065188,0.027251,0.129061,1
1129560459,0.021073,0.007652,0.103221,0.023397,0.096495,-0.038992,0.074781,0.050039,0.153955,1
1129593793,0.064436,-0.001639,0.083835,0.022738,0.101166,-0.035545,0.035522,0.014704,0.143871,1
1129627127,0.081075,-0.014919,0.114548,-0.018025,0.128579,-0.033362,0.048134,-0.024421,0.160792,1
1129660461,0.081538,0.035185,0.118817,-0.013365,0.115811,-0.067944,0.060437,-0.008155,0.207251,1
1129693795,0.088149,0.031291,0.109495,0.011289,0.057738,-0.053842,0.051176,-0.025848,0.191676,1
1129727129,0.075683,0.041974,0.098993,-0.008463,0.034972,-0.067821,0.061638,-0.024698,0.161695,1
1129760463,0.099343,0.000371,0.10878,-0.022853,0.078953,-0.0681,0.097835,-0.015971,0.179903,1
1129793797,0.076959,0.019195,0.099841,-0.004004,0.095845,-0.057819,0.078361,0.009351,0.174251,1
1129827131,0.042556,-0.008542,0.107951,0.051692,0.089816,0.002321,0.027209,0.011566,0.180144,1
1129860465,0.024395,-0.055126,0.069827,0.01951,0.144142,-0.007082,0.023917,0.034657,0.112343,1
1129893799,0.009706,-0.077253,0.073074,0.00867,0.13456,-0.057199,0.018262,0.046509,0.112466,1
1129927133,0.008704,-0.031771,0.102618,0.048486,0.116629,-0.057144,0.123909,0.041541,0.17479,1
1129960467,0.02213,0.022063,0.097593,0.071663,0.03846,-0.012724,0.045134,0.023366,0.129599,1
1129993801,0.030925,0.035674,0.101046,0.053593,0.060504,-0.013745,0.052011,-0.009859,0.154816,1
