SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1577472861,0.033227,-0.0438,0.072865,0.085208,0.027919,0.042727,0.000181,0.019276,0.244208,1
1577506195,-0.012901,-0.071642,0.094849,0.129608,0.017326,0.040788,-0.024839,0.129846,0.184382,1
1577539529,-0.02218,-0.044743,0.068683,0.096917,0.002635,0.029356,0.004922,0.123132,0.137593,1
1577572863,-0.023256,0.018214,0.048677,0.135138,0.000669,0.029226,0.049616,0.083059,0.114617,1
1577606197,0.013443,-0.006844,0.086379,0.156971,-0.036187,-0.007062,0.028864,0.078471,0.158017,1
1577639531,0.012383,-0.05427,0.078729,0.173572,-0.035285,-0.002984,0.094975,-0.016642,0.209283,1
1577672865,0.003765,-0.048298,0.075908,0.164935,-0.044768,-0.021234,0.069794,-0.007035,0.171717,1
1577706199,0.009821,-0.010688,0.0544,0.138444,-0.022856,-0.013297,0.045365,-0.042316,0.152908,1
1577739533,-0.001232,-0.032712,0.079726,0.088077,0.000555,0.005203,0.061331,-0.0792,0.153469,1
1577772867,0.021941,-0.018975,0.075954,0.034739,0.052032,0.025525,0.004405,-0.06117,0.11085,1
1577806201,0.056824,-0.035698,0.03727,0.003687,0.069396,0.061906,0.043168,-0.073255,0.162761,1
1577839535,0.06376,-0.032207,0.068929,0.005583,0.099538,0.051811,0.057562,-0.06374,0.169972,1
1577872869,0.052222,-0.037379,0.078512,-0.026513,0.08811,0.04381,0.028694,-0.038735,0.1508,1
1577906203,0.02626,-0.000969,0.061447,-0.009338,0.066376,0.040204,0.032222,-0.042326,0.133698,1
1577939537,0.030871,-0.007209,0.05346,0.027864,0.050085,0.010751,-0.018088,-0.050264,0.139185,1
1577972871,0.044349,0.022972,0.06766,-0.010138,0.039611,0.010678,-0.057104,-0.021924,0.152613,1
1578006205,0.020725,-0.039351,0.077779,0.002205,0.023075,0.024144,-0.055987,-0.042781,0.183482,1
1578039539,0.026974,-0.041804,0.072378,0.016013,0.027007,0.019198,-0.04382,-0.105002,0.156557,1
1578072873,0.106453,-0.024831,0.039863,0.0381,0.038808,0.039546,-0.059983,-0.09678,0.140776,1
1578106207,0.122731,-0.072153,0.146352,0.049252,-0.011261,0.044348,-0.04008,-0.099769,0.159751,1
1578139541,0.131954,-0.132519,0.043212,0.072987,0.00264,0.047125,-0.02014,-0.168305,0.226921,1
1578172875,0.110058,-0.0445,0.094152,0.073683,-0.034861,0.03737,-0.051495,-0.116115,0.224372,1
1578206209,0.073124,-0.002469,0.08067,0.015016,-0.026214,0.025686,-0.036746,-0.108183,0.16998,1
1578239543,0.034826,-0.015179,0.035217,-0.04375,-0.02075,-0.011342,-0.006932,-0.059784,0.095572,1
1578272877,0.026834,-0.025252,0.030375,-0.063041,0.032907,0.019817,-0.041463,0.00167,0.050941,1
1578306211,0.072423,-0.060556,0.105038,-0.078993,0.05774,0.033826,-0.019405,0.040406,0.054538,1
1578339545,0.094757,-0.121248,0.067946,-0.032308,0.081183,0.056026,-0.004757,0.033927,0.107639,1
1578372879,0.088042,-0.049484,0.050769,-0.004488,0.092743,0.044618,-0.002576,-0.005425,0.140558,1
1578406213,0.052801,-0.028583,0.092484,0.024846,0.123226,0.024814,-0.020347,-0.058203,0.17257,1
1578439547,0.038859,-0.038816,0.074232,0.042752,0.122252,0.005126,-0.072102,-0.005454,0.214152,1
1578472881,0.03854,-0.050367,0.064231,0.036119,0.119205,-0.046178,-0.072763,-0.051665,0.213119,1
1578506215,0.055657,-0.022895,0.075664,0.058608,0.101504,-0.082387,-0.071358,-0.041155,0.156034,1
1578539549,0.020858,-0.069951,0.091812,0.043358,0.063087,-0.031285,-0.070115,-0.019757,0.185899,1
1578572883,0.022445,-0.043473,0.069508,0.014289,0.002837,0.03563,-0.02247,-0.048235,0.146818,1
1578606217,0.031684,-0.022975,0.085241,-0.002389,-0.008666,0.013215,0.021387,-0.014979,0.119521,1
1578639551,0.054058,-0.00863,0.04569,0.000577,-0.019142,0.040844,0.004411,-0.057222,0.150126,1
1578672885,0.066171,-0.033066,0.040295,0.002358,-0.035809,0.037244,0.015094,-0.064812,0.094074,1
1578706219,0.048425,-0.014307,0.065857,0.00955,-0.022284,0.07096,0.021311,-0.063537,0.129434,1
1578739553,0.061753,-0.026267,0.056483,0.019855,-0.022412,0.071898,0.019176,-0.115961,0.139075,1
1578772887,0.125942,-0.009057,0.055869,0.033242,-0.010701,0.098473,-0.038438,-0.141036,0.137486,1
1578806221,0.150579,-0.059543,0.084931,0.007952,0.0032,0.051981,-0.068418,-0.108855,0.161265,1
1578839555,0.117134,-0.061734,0.090726,0.001876,-0.021444,0.100768,-0.074308,-0.118249,0.171735,1
1578872889,0.103508,0.004812,0.084157,-0.011517,-0.07841,0.147697,-0.067066,-0.146864,0.201654,1
1578906223,0.108288,-0.031529,0.038338,-0.004382,-0.109653,0.089237,-0.088149,-0.098549,0.12972,1
1578939557,0.058357,-0.032727,0.06717,-0.036091,-0.104105,0.085187,-0.049062,-0.09505,0.10042,1
1578972891,0.054411,-0.038725,0.062389,-0.050773,-0.124859,0.126359,-0.019533,-0.058776,0.131127,1
1579006225,0.058878,0.010678,0.058147,-0.045246,-0.098342,0.125624,0.013354,-0.043072,0.164046,1
1579039559,0.060156,-0.025867,0.096353,-0.037986,-0.078814,0.102863,0.010611,-0.015053,0.166879,1
1579072893,0.0324,-0.086998,0.057701,-0.058716,-0.060158,0.067096,0.003514,-0.007753,0.11414,1
1579106227,0.078953,-0.018734,0.078638,-0.001336,-0.005097,0.019621,-0.013692,-0.011672,0.140201,1
1579139561,0.026654,-0.030565,0.080454,-0.040593,0.039788,0.002563,-0.047947,-0.026505,0.167621,1
1579172895,0.026956,-0.09363,0.041327,-0.017432,0.080726,-0.007065,-0.058314,0.014093,0.127412,1
1579206229,0.027434,-0.020617,0.081566,-0.020312,0.10975,0.024367,-0.035962,3.9e-05,0.156915,1
1579239563,0.041087,-0.028427,0.082379,0.004025,0.127123,0.025274,-0.007806,-0.003409,0.149144,1
1579272897,0.014622,-0.057823,0.047347,-0.011487,0.122571,0.012708,0.031071,0.009241,0.154613,1
1579306231,0.026241,-0.045473,0.086202,-0.009639,0.131687,0.017622,0.001479,0.033417,0.151518,1
1579339565,0.028803,-0.041095,0.062521,0.026738,0.088474,0.009234,0.001766,-0.052289,0.155272,1
1579372899,0.043446,-0.040848,0.065515,-0.009176,0.039808,0.057796,-0.022155,-0.061145,0.170054,1
1579406233,0.06389,-0.002221,0.075017,0.012078,-0.022015,0.029182,-0.097365,-0.116484,0.199492,1
1579439567,0.09887,-0.002988,0.042097,0.010499,0.021563,0.04285,-0.068273,-0.079755,0.146214,1
1579472901,0.07149,-0.024908,0.068649,-0.005234,0.028239,0.074783,-0.077647,0.030094,0.091884,1
1579506235,0.039788,-0.024572,0.071243,-0.052215,-0.006956,0.117375,0.017355,-0.070519,0.100483,1
1579539569,0.073269,-0.048797,0.078808,-0.082378,-0.083132,0.128872,0.003456,-0.126011,0.118441,1
1579572903,0.09835,-0.069675,0.074453,-0.172696,-0.128703,0.155185,-0.051232,-0.042137,0.089153,1
1579606237,0.063407,-0.069227,0.069399,-0.144368,-0.108068,0.180017,-0.052488,-0.102261,0.174984,1
1579639571,0.033548,-0.074576,0.052738,-0.063057,-0.103349,0.232822,-0.013481,-0.040563,0.192527,1
1579672905,0.053503,-0.053392,0.037584,-0.004681,-0.032075,0.114988,-0.001534,-0.029149,0.154537,1
1579706239,0.046054,-0.025022,0.064364,0.070594,0.035289,0.051291,0.025987,-0.109044,0.215495,1
1579739573,0.087515,-0.026819,0.080918,0.076332,0.060428,0.037502,-0.084096,-0.094202,0.178136,1
1579772907,0.074397,-0.059046,0.089286,0.078032,0.101069,0.038253,-0.166037,-0.022531,0.179868,1
1579806241,0.087219,-0.10436,0.102566,0.102765,0.141212,0.008785,-0.160298,0.025152,0.185429,1
1579839575,0.051049,-0.111737,0.081147,0.129124,0.199274,-0.037303,-0.003733,0.04998,0.14763,1
1579872909,-0.013179,-0.067955,0.059211,0.110184,0.253752,-0.090492,0.094996,0.104061,0.123608,1
1579906243,-0.064011,-0.009745,0.067879,0.124946,0.269991,-0.102991,0.130286,0.179216,0.083307,1
1579939577,-0.095031,-0.002988,0.045726,0.139369,0.260757,-0.104219,0.141136,0.168898,0.056146,1
1579972911,-0.04625,0.001098,0.038034,0.111174,0.213359,-0.010971,0.115458,0.114673,0.097767,1
1580006245,-0.002708,0.000584,0.072708,0.050603,0.136409,0.087481,0.05181,0.072534,0.133688,1
1580039579,0.011954,-0.015367,0.067142,0.000435,0.084882,0.106689,-0.002948,0.005704,0.162388,1
1580072913,-0.074179,0.029546,0.014747,-0.024359,0.001285,0.087324,-0.016462,-0.011447,0.13465,1
1580106247,0.029075,0.078385,0.074255,-0.00069,-0.068139,0.09863,-0.057101,-0.082448,0.128531,1
1580139581,0.031914,0.007404,0.063469,-0.022629,-0.1188,0.103507,-0.04534,-0.149508,0.176355,1
1580172915,0.032522,-0.047888,0.05332,-0.024908,-0.148973,0.12432,-0.069695,-0.143539,0.178781,1
1580206249,0.027258,-0.046341,0.066224,-0.006092,-0.146338,0.092177,-0.060453,-0.119694,0.15286,1
1580239583,0.106599,0.001792,0.056837,0.006078,-0.127748,0.077568,-0.023236,-0.192149,0.162149,1
1580272917,0.170208,-0.021578,0.082429,0.025296,-0.076929,0.087544,-0.054717,-0.184777,0.118464,1
1580306251,0.207807,-0.166736,0.066225,0.030356,-0.004652,0.064635,-0.073023,-0.150863,0.128229,1
1580339585,0.231873,-0.129181,0.092639,0.05195,0.087102,0.046136,-0.057018,-0.15676,0.180184,1
1580372919,0.188241,-0.002553,0.11256,0.063428,0.102102,0.05205,-0.07155,-0.103746,0.175018,1
1580406253,0.162095,-0.064746,0.059236,0.082566,0.118679,-0.009794,-0.064069,-0.124646,0.167102,1
1580439587,0.146433,-0.092551,0.060912,0.082722,0.130759,-0.021123,-0.035833,-0.143215,0.180557,1
1580472921,0.114311,-0.063098,0.082241,0.089995,0.154836,0.045229,-0.079049,-0.06183,0.252307,1
1580506255,0.158733,-0.007919,0.07839,-0.044701,0.01967,0.189798,-0.095751,-0.139375,0.263815,1
1580539589,0.133567,-0.059189,0.053881,-0.164255,-0.112605,0.222423,-0.109606,-0.169913,0.213974,1
1580572923,0.063574,-0.018212,0.045193,-0.283982,-0.321172,0.205354,-0.206823,-0.141728,0.148061,1
1580606257,0.10532,-0.046068,0.068032,-0.267718,-0.435429,0.196751,-0.15127,-0.077098,0.156252,1
1580639591,0.15656,-0.043608,0.093434,-0.257353,-0.500273,0.142445,-0.1095,-0.055861,0.202748,1
1580672925,0.079064,-0.079513,0.094979,-0.181799,-0.414965,0.038967,0.0015,0.03723,0.132879,1
1580706259,0.016128,-0.079653,0.081684,-0.130361,-0.31637,-0.019547,0.144839,0.064648,0.112688,1
1580739593,-0.034029,-0.024906,0.060445,0.003624,-0.164696,-0.088294,0.231116,0.070882,0.094378,1
1580772927,-0.102717,0.024958,0.081791,0.077017,0.057208,-0.215562,0.241186,0.176601,-0.018059,1
1580806261,-0.150698,-0.00514,0.008091,0.044473,0.17546,-0.222551,0.276623,0.225398,0.030029,1
1580839595,-0.128556,0.041699,0.013438,0.042396,0.232257,-0.078525,0.211539,0.044261,0.055954,1
1580872929,-0.036346,0.076907,0.044329,0.159779,0.342742,-0.039974,0.110064,0.070817,0.023265,1
1580906263,-0.046781,0.039016,0.02049,0.153767,0.279935,-0.025486,-0.034215,-0.027916,0.066935,1
1580939597,-0.042562,0.040601,0.000116,0.192486,0.272147,-0.17531,-0.097548,-0.176233,0.202097,1
1580972931,-0.056553,0.058556,-0.013393,0.065639,0.117314,-0.075959,-0.248488,-0.24395,0.453975,1
1581006265,0.035219,0.137126,0.027155,-0.287966,-0.183706,0.220012,-0.389507,-0.368215,0.626118,1
1581039599,0.178581,0.019146,0.097829,-0.455696,-0.420987,0.406327,-0.54965,-0.398523,0.376283,1
1581072933,0.348234,-0.246076,0.166878,-0.299686,-0.433059,0.309988,-0.511824,-0.233969,0.339844,1
1581106267,0.553853,-0.359131,0.245949,-0.067082,-0.295006,0.241635,-0.238619,-0.164763,0.413666,1
1581139601,0.564748,-0.339805,0.172918,0.054939,-0.144677,0.106898,0.006822,-0.0686,0.191865,1
1581172935,0.336143,-0.219706,0.146243,0.180127,0.007418,-0.144048,0.222409,0.037618,-0.066156,1
1581206269,0.128045,-0.046309,0.059907,0.222511,0.157654,-0.226003,0.446201,0.050065,-0.124121,1
1581239603,-0.042502,0.042293,0.047527,0.250086,0.22728,-0.069592,0.467838,0.078599,-0.112348,1
1581272937,-0.066499,0.040104,0.017842,0.159457,0.213823,0.009537,0.317951,0.200901,-0.082696,1
1581306271,0.063291,-0.092885,0.059781,0.114895,0.148548,-0.066675,0.187936,0.238952,-0.132862,1
1581339605,0.095254,-0.136934,0.083276,0.061521,0.059915,-0.039056,0.134942,0.068905,-0.07804,1
1581372939,0.216251,-0.130164,0.101635,-0.020989,-0.000597,0.055117,0.093203,-0.00328,0.03001,1
1581406273,0.185518,-0.078441,0.088445,-0.030753,-0.038997,0.112081,-0.012033,0.053943,0.088885,1
1581439607,0.150484,-0.04136,0.096143,-0.022101,-0.016959,0.113974,-0.014964,0.083852,0.118076,1
1581472941,0.139562,-0.085383,0.090534,-0.125539,0.026437,0.10638,-0.045012,0.097376,0.127428,1
1581506275,0.091214,-0.147899,0.079644,-0.227505,0.035782,0.148059,-0.0625,-0.030623,0.132564,1
1581539609,0.109805,-0.034679,0.05433,-0.27988,-0.084121,0.021229,-0.088639,-0.094249,0.252566,1
1581572943,0.168239,-0.00026,0.074966,-0.124679,-0.055194,-0.063614,-0.170945,0.06979,0.154359,1
1581606277,0.138949,-0.135214,0.12369,-0.128732,-0.105786,0.066161,-0.120866,-0.04701,0.198352,1
1581639611,0.023496,-0.094316,0.072285,-0.074546,-0.071049,0.064393,0.001175,-0.163583,0.21489,1
1581672945,0.062661,0.005652,-0.010036,0.011575,-0.039036,0.157081,-0.019562,-0.128093,0.131365,1
1581706279,0.027206,-0.017578,0.051449,0.011038,-0.008798,0.164283,-0.008176,-0.117217,0.125686,1
1581739613,-0.292031,-0.09641,0.112851,0.024353,0.024484,-0.035279,-0.004088,-0.038126,0.412716,1
1581772947,-0.329616,0.167047,-0.093616,0.070188,0.029315,-0.152242,0.020852,0.113056,0.411649,1
1581806281,-0.290197,0.216202,0.000871,0.131544,0.061005,-0.193927,0.069916,0.072461,0.206909,1
1581839615,-0.260869,0.072565,0.07735,0.181728,0.140629,-0.16187,0.127705,0.054629,0.079295,1
1581872949,-0.157368,-0.137299,0.124158,0.185696,0.191969,-0.13705,0.145229,0.057011,-0.046501,1
1581906283,0.071771,-0.105316,0.074968,0.152237,0.255816,0.018078,0.150281,0.07394,-0.033581,1
1581939617,0.211106,-0.065679,0.09808,0.088525,0.198228,0.11202,0.171526,0.027039,-0.002639,1
1581972951,0.130866,-0.182896,0.118843,0.075104,0.117803,0.118132,0.229278,0.093376,0.072502,1
1582006285,0.080914,-0.036088,0.117336,0.137785,-0.009945,0.107996,0.264363,0.10773,0.076807,1
1582039619,0.009533,0.126321,0.055542,0.221363,-0.062844,0.136127,0.325958,0.060814,0.101656,1
1582072953,-0.031253,0.070305,0.062251,0.211772,-0.090641,0.049696,0.264601,0.060074,0.103342,1
1582106287,-0.165495,-0.025276,0.035978,0.101349,-0.138888,0.061307,0.147085,0.045897,0.152967,1
1582139621,-0.144519,0.055648,0.025083,0.042773,-0.126262,0.019318,-0.006457,0.080845,0.051405,1
1582172955,-0.198393,0.16948,0.042055,-0.012459,-0.020042,0.066191,-0.078646,0.055088,0.049765,1
1582206289,-0.257467,0.000524,0.013967,-0.034468,0.054427,0.129884,-0.035225,0.035791,0.074373,1
1582239623,-0.14203,-0.141315,0.031343,-0.047645,0.192055,0.094868,0.015559,0.064432,0.022176,1
1582272957,0.035943,-0.110896,0.025877,-0.013358,0.285548,0.064199,0.061705,0.124998,0.036197,1
1582306291,0.06324,-0.081629,0.052328,0.040686,0.352993,0.019505,0.143538,0.108256,0.051168,1
1582339625,0.010579,-0.067916,0.096039,0.055492,0.30824,-0.046512,0.212631,0.086216,0.065534,1
1582372959,0.08889,-0.02419,0.096922,0.044163,0.278308,-0.054619,0.194757,0.157229,0.137191,1
1582406293,0.082873,-0.058001,0.100219,0.038933,0.180698,-0.030527,0.173513,0.131551,0.216208,1
1582439627,0.039193,-0.17978,0.08046,0.044487,0.095134,-0.034212,0.135694,0.094209,0.266569,1
1582472961,0.039633,-0.063954,0.111617,0.044075,-0.002986,-0.029144,0.040566,0.136271,0.250783,1
1582506295,-0.007541,-0.045237,0.088694,-0.024444,-0.13908,0.084453,-0.064019,0.12726,0.206624,1
1582539629,-0.035456,-0.086343,0.071099,0.035535,-0.165379,0.078051,-0.088704,0.13612,0.248041,1
1582572963,-0.073605,-0.086561,0.115755,0.009223,-0.174581,0.134264,-0.101351,0.098557,0.259376,1
1582606297,-0.01477,-0.083121,0.070251,-0.002629,-0.137071,0.163715,-0.085075,0.050307,0.278231,1
1582639631,-0.079261,-0.032316,0.055983,-0.058345,-0.099204,0.127704,-0.04599,0.039879,0.242122,1
1582672965,-0.074247,-0.013212,0.061343,-0.049928,-0.038048,0.068608,-0.025359,0.034948,0.160631,1
1582706299,-0.053804,-0.042457,0.044323,-0.033633,0.055294,0.032036,0.059205,0.02505,0.106011,1
1582739633,-0.015689,-0.053302,0.070791,-0.00487,0.126032,-0.003027,0.143849,0.06549,0.092006,1
1582772967,-0.023678,-0.032701,0.100951,0.028705,0.207513,-0.018068,0.215035,0.087573,0.113689,1
1582806301,-0.135132,0.012828,0.026318,0.018765,0.208007,0.009748,0.268094,0.074233,0.121584,1
1582839635,-0.227458,0.084402,0.02909,0.034179,0.178968,0.024987,0.220815,0.069055,0.130386,1
1582872969,-0.273691,0.058379,-0.004936,0.076935,0.090278,0.115525,0.117837,0.046184,0.189927,1
1582906303,-0.189106,-0.039013,0.023807,0.15471,-0.025038,0.140231,-0.009726,0.020931,0.165945,1
1582939637,-0.26836,-0.017921,0.061739,0.153477,-0.069012,0.029358,-0.099469,0.017382,0.097414,1
1582972971,-0.179088,0.176775,0.077908,0.17377,-0.088716,-0.09473,-0.132854,0.008502,0.006633,1
1583006305,-0.176089,0.108916,0.071084,0.2349,-0.046315,-0.092788,-0.043778,0.057995,-0.022891,1
1583039639,-0.077817,-0.071051,0.072812,0.141561,-0.107925,-0.023956,0.094809,-0.064589,0.111664,1
1583072973,0.037107,-0.104391,-0.028577,0.078833,-0.119788,-0.152206,0.188101,-0.132893,0.017808,1
1583106307,0.123594,0.023796,0.069027,0.070861,-0.113507,-0.213763,0.16618,-0.021644,-0.153628,1
1583139641,0.129511,0.013584,0.115087,0.033855,-0.038232,-0.055007,0.227963,-0.061994,-0.098803,1
1583172975,0.253923,-0.145255,0.043135,-0.068478,0.037152,0.120429,0.343083,-0.143693,-0.073998,1
1583206309,0.376572,-0.170174,0.097789,-0.125913,0.14558,0.233913,0.354488,-0.028797,-0.048275,1
1583239643,0.460232,-0.150285,0.135106,-0.246571,0.152335,0.265471,0.264106,0.042533,0.011127,1
1583272977,0.430856,-0.266231,0.108253,-0.319331,0.139542,0.151123,0.179136,-0.031965,0.122934,1
1583306311,0.332417,-0.104599,0.074301,-0.237881,-0.056054,0.119773,-0.027429,0.00973,0.095562,1
1583339645,0.275956,0.020959,0.108073,-0.216158,-0.307742,0.192697,-0.220816,-0.013119,0.187262,1
1583372979,0.214442,-0.054223,0.088888,-0.196795,-0.494437,0.15108,-0.321669,-0.06624,0.276339,1
1583406313,0.172943,-0.130575,0.071508,-0.186015,-0.577385,0.090104,-0.434216,-0.034102,0.332428,1
1583439647,0.205299,-0.151575,0.124512,-0.29649,-0.570166,0.139013,-0.500591,0.002786,0.322101,1
1583472981,0.175012,-0.205101,0.089038,-0.407714,-0.519499,0.195776,-0.473096,-0.003119,0.276387,1
1583506315,0.082863,-0.091932,0.087491,-0.276413,-0.351116,0.176524,-0.373984,0.050903,0.167132,1
1583539649,0.034777,-0.07114,0.080193,-0.251706,-0.218188,0.186896,-0.27817,0.059201,0.154553,1
1583572983,0.031941,-0.064082,0.026717,-0.200274,-0.101751,0.113806,-0.120355,0.039268,0.212243,1
1583606317,-0.020092,-0.048798,0.057209,-0.187669,0.028942,0.002213,-0.041439,0.110364,0.17709,1
1583639651,0.055648,-0.068994,0.088634,-0.132485,0.164065,-0.122673,0.046547,0.093821,0.205595,1
1583672985,0.119072,-0.112232,0.106652,-0.134945,0.221928,-0.146225,0.104138,0.008122,0.220127,1
1583706319,0.146223,-0.10045,0.100685,-0.050235,0.296593,-0.19536,0.114779,0.03972,0.131327,1
1583739653,0.176572,-0.122926,0.110056,-0.054691,0.296117,-0.154335,0.0899,0.034734,0.174734,1
1583772987,0.064091,-0.11638,0.092998,-0.019049,0.263771,-0.100767,0.104707,0.004312,0.130559,1
1583806321,-0.03911,-0.052636,0.049147,0.050281,0.243832,-0.187495,0.052458,0.07601,0.028805,1
1583839655,-0.127686,0.022945,-0.004822,0.090641,0.236411,-0.228391,0.040999,0.150978,0.02693,1
1583872989,-0.194708,-0.002499,0.025903,0.1359,0.201505,-0.153354,0.072618,0.115753,0.121007,1
1583906323,-0.228465,0.007573,0.005363,0.034428,0.064989,0.054442,0.035634,-0.094502,0.126829,1
1583939657,-0.125144,0.092778,0.005653,-0.032697,-0.123426,0.178963,-0.158972,-0.206513,0.220039,1
1583972991,-0.020211,0.0229,0.059966,-0.070672,-0.299673,0.277349,-0.345927,-0.182551,0.364039,1
1584006325,-0.077557,-0.075171,0.050529,-0.01383,-0.360188,0.550426,-0.378068,-0.141967,0.53665,1
1584039659,-0.050081,-0.024983,0.11436,-0.033086,-0.361146,0.422845,-0.2152,-0.074244,0.34739,1
1584072993,0.071914,-0.013657,0.091091,-0.086897,-0.3844,0.231694,-0.014005,-0.240757,0.198261,1
1584106327,0.060212,-0.063083,0.066029,0.083734,-0.30802,0.047024,0.150206,-0.26015,0.053935,1
1584139661,-0.043499,-0.095406,0.022816,0.26453,-0.192005,-0.038142,0.141081,-0.086164,-0.039697,1
1584172995,-0.063556,0.035755,0.077004,0.303112,-0.010603,-0.030993,0.202472,-0.031609,0.012096,1
1584206329,0.019924,0.031615,0.08805,0.372337,0.218385,0.00309,0.292952,0.035345,0.036088,1
1584239663,0.115179,-0.078509,0.070827,0.328561,0.382797,0.012386,0.370985,0.064734,0.053153,1
1584272997,0.161918,-0.116933,0.157384,0.262104,0.521385,0.02172,0.380745,0.037953,0.074042,1
1584306331,0.169929,-0.153633,0.082553,0.240393,0.520242,0.009616,0.272011,0.049165,0.067984,1
1584339665,0.085097,-0.087857,0.087417,0.33054,0.37983,-0.004946,0.146375,0.031127,0.06804,1
1584372999,0.088563,-0.019204,0.084954,0.3863,0.185116,-0.013132,0.000451,-0.031059,0.073397,1
1584406333,0.036838,0.000421,0.054378,0.32519,0.068889,-0.039485,-0.093605,-0.085989,0.124161,1
1584439667,-0.002318,-0.048733,0.044047,0.195737,-0.023228,0.031945,-0.128036,-0.096964,0.101954,1
1584473001,-0.054218,-0.022699,0.066047,0.121722,-0.039265,0.036209,-0.147401,-0.061581,0.155345,1
1584506335,0.023782,0.003046,0.017196,0.038826,-0.105204,0.004895,-0.120147,-0.070172,0.086463,1
1584539669,-0.025697,0.015394,0.096349,-0.000153,-0.145937,0.012421,-0.061557,-0.053476,0.068521,1
1584573003,-0.03479,-0.02485,0.067506,-0.114628,-0.219935,0.107346,-0.027405,-0.103524,0.128953,1
1584606337,0.046707,-0.034013,0.067508,-0.157912,-0.2696,0.047289,0.013572,-0.087531,0.077322,1
1584639671,0.109929,-0.074712,0.103163,-0.147427,-0.194451,0.061223,0.020665,-0.000408,0.124468,1
1584673005,0.084411,-0.175947,0.093877,-0.236715,-0.167346,0.110292,0.090013,0.002053,0.156996,1
1584706339,0.056328,-0.152601,0.121123,-0.28915,-0.059247,0.09452,0.119865,0.02467,0.14493,1
1584739673,0.031909,-0.059221,0.082728,-0.250917,0.030571,0.022445,0.106101,0.056104,0.087635,1
1584773007,0.062854,-0.067035,0.015693,-0.204383,0.085087,0.014352,0.118444,0.01669,0.141544,1
1584806341,0.053968,-0.107224,0.071495,-0.131876,0.124944,-0.000387,0.075862,-0.026634,0.206399,1
1584839675,0.088924,-0.078544,0.085225,-0.051497,0.16178,-0.020016,-0.021819,0.001506,0.232668,1
1584873009,0.077553,-0.046432,0.091664,0.009514,0.132257,-0.009251,-0.077926,-0.032414,0.269984,1
1584906343,0.081304,-0.069896,0.09093,0.073671,0.10022,-0.026859,-0.146711,0.005836,0.232039,1
1584939677,0.073618,-0.098134,0.053694,0.080373,0.038495,-0.048088,-0.190624,0.005194,0.156404,1
1584973011,0.060224,-0.073172,0.07907,0.147051,-0.00061,-0.011989,-0.183696,0.019979,0.098946,1
1585006345,0.057401,-0.04354,0.087997,0.145927,-0.100778,0.071033,-0.140545,-0.02011,0.150115,1
1585039679,0.102955,-0.025226,0.091109,0.122561,-0.153684,0.080188,-0.096229,-0.048317,0.206323,1
1585073013,0.091122,-0.063226,0.021424,0.156356,-0.160693,0.079967,-0.099848,0.021011,0.089221,1
1585106347,0.075878,-0.058173,0.096728,0.087697,-0.149564,0.096942,-0.023032,-0.01618,0.097193,1
1585139681,0.094528,-0.067102,0.055674,0.017976,-0.149472,0.149734,0.046439,-0.106412,0.173037,1
1585173015,0.057404,-0.057017,0.072099,0.01998,-0.122099,0.085819,0.003897,-0.104021,0.108356,1
1585206349,0.102715,-0.061084,0.085781,-0.020056,-0.106098,0.134768,-0.02568,-0.103301,0.176438,1
1585239683,0.118028,-0.13621,0.118078,-0.050424,-0.129076,0.107749,-0.032065,-0.113551,0.234536,1
1585273017,0.184105,-0.126441,0.093723,-0.074237,-0.114753,0.008973,-0.032241,-0.131179,0.135184,1
1585306351,0.196251,-0.073264,0.092763,-0.146496,-0.131488,-0.019631,0.032056,-0.137107,0.062527,1
1585339685,0.136417,-0.063645,0.077984,-0.169471,-0.075741,0.015603,0.031522,-0.072979,0.12807,1
1585373019,0.087267,-0.078425,0.077856,-0.135543,-0.064561,0.063459,0.056115,0.019707,0.167547,1
1585406353,0.038428,-0.031889,0.069313,-0.111503,-0.032936,0.025299,0.026151,0.092089,0.130514,1
1585439687,-0.003802,0.002353,0.101597,-0.184637,-0.059751,0.052312,-0.037842,0.072948,0.153296,1
1585473021,-0.019177,-0.054977,0.043567,-0.178341,-0.063512,0.061972,-0.046846,0.079432,0.146405,1
1585506355,-0.067689,-0.041104,0.037195,-0.144964,-0.111959,0.024853,-0.136722,0.064357,0.142379,1
1585539689,-0.043231,-0.020947,0.097797,-0.113981,-0.090609,0.014318,-0.119932,0.000428,0.15696,1
1585573023,-0.048327,-0.105072,0.053353,-0.036114,-0.053583,0.005821,-0.117296,0.011121,0.186419,1
1585606357,-0.105187,-0.069309,0.054393,0.002657,-0.038107,0.044373,-0.098474,0.00269,0.199838,1
1585639691,-0.035848,0.005761,0.103785,-0.022902,0.005133,0.08959,-0.051248,-0.009938,0.152183,1
1585673025,0.089978,-0.083834,0.14078,0.01475,0.016751,0.065673,0.017788,-0.037576,0.115066,1
1585706359,0.059766,-0.150137,0.064453,0.034108,0.074182,0.034284,0.050602,-0.045598,0.183079,1
1585739693,0.103321,-0.108098,0.07247,0.088417,0.107581,0.099506,0.086066,0.034671,0.002037,1
