SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
2114889366,-0.340515,0.402583,0.181913,1.251652,4.91504,-1.116775,1.977719,0.204218,0.289822,-2.015884,-0.546847,0.69976,0
2114922700,-0.162464,0.32006,0.067444,1.281863,4.680872,-1.630376,1.690723,-0.217289,0.650208,-2.528333,-0.738496,1.715175,0
2098189032,-0.110438,0.016288,0.120404,-1.829142,-1.85163,-0.223931,0.005845,-0.008031,0.034111,0.030083,-0.019694,0.075891,0
2098222366,-0.052614,-0.003212,0.135205,-1.83784,-1.851758,-0.196688,0.007173,-0.001865,-0.022362,-0.062298,0.033679,0.112469,0
2098255700,-0.073504,0.003679,0.159951,-1.854181,-1.83489,-0.153112,0.001566,0.006787,-0.019241,-0.044083,0.054034,0.14928,0
2098289034,-0.035384,-0.006341,0.129785,-1.869008,-1.801241,-0.181735,-0.021167,0.039368,0.013596,0.00829,-0.056557,0.145247,0
2098322368,0.008705,-0.017357,0.128174,-1.897009,-1.778492,-0.202721,-0.002656,0.071335,0.002916,-0.026488,-0.025896,0.101997,0
2098355702,-0.07802,-0.003576,0.123427,-1.948407,-1.73587,-0.21584,-0.040906,0.012237,0.094346,-0.032408,0.000395,0.149206,0
2098389036,-0.031856,0.022409,0.129225,-1.99309,-1.706342,-0.216174,-0.09302,-0.04054,0.118094,-0.009769,-0.033794,0.142385,0
2098422370,-0.03062,0.009125,0.133468,-1.92721,-1.731114,-0.156584,-0.104144,-0.069953,0.143352,0.018038,-0.040951,0.104983,0
2098455704,-0.120749,0.015696,0.138989,-1.948094,-1.686019,-0.20151,-0.156037,-0.176646,0.178509,-0.04662,0.042292,0.0966,0
2098489038,-0.139705,0.011249,0.138432,-1.907497,-1.650726,-0.209435,-0.181612,-0.221908,0.172273,-0.039031,0.002044,0.124102,0
2098522372,-0.133984,-0.060697,0.125176,-1.967127,-1.615595,-0.134797,-0.162492,-0.200545,0.280699,-0.06662,0.050078,0.147014,0
2098555706,0.012947,0.024852,0.170477,-1.936702,-1.635741,-0.158945,-0.141889,-0.156999,0.148284,-0.100235,0.073658,0.20441,0
2098589040,0.180292,0.089106,0.101518,-1.910717,-1.63211,-0.185324,-0.091935,-0.09113,0.091155,-0.028965,0.028107,0.136317,0
2098622374,-0.018456,-0.00866,0.133715,-1.97795,-1.589095,-0.170124,-0.092809,-0.041276,0.030434,0.021224,0.009612,0.124077,0
2098655708,-0.179748,-0.08836,0.129644,-1.936635,-1.577588,-0.185095,-0.023986,0.053241,-0.047572,0.057861,-0.012533,0.092615,0
2098689042,-0.193796,-0.045179,0.124153,-1.936993,-1.539055,-0.136506,0.018641,0.087028,-0.04811,0.032823,-0.049308,0.102967,0
2098722376,-0.134788,3.2e-05,0.107219,-1.949846,-1.455307,-0.196093,-0.006721,0.085538,-0.033919,0.072631,0.033613,0.017385,0
2098755710,-0.098944,-0.021608,0.141932,-2.006701,-1.427794,-0.11271,0.029543,0.068641,0.053701,0.024275,-0.076402,0.144795,0
