SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
4156355231,-0.860602,0.013803,-0.188113,-1.581359,1.588271,-0.6545,-0.129289,0.42116,-0.198621,1
4156388565,-1.070391,0.40829,-0.416715,-1.154301,0.685683,-0.428649,0.006561,0.558394,-0.339215,1
4156421899,-1.052682,0.388102,-0.334698,-1.128936,0.168749,-0.486006,0.597114,0.494761,-0.297078,1
4156455233,-1.210287,-0.104833,-0.003312,-0.89924,0.012392,-0.354943,0.854164,0.46465,-0.093907,1
4156488567,-1.277153,-0.470174,0.113503,-0.489905,-0.432182,-0.077955,0.895403,0.396606,0.086894,1
4156521901,-1.051393,-0.389799,-0.021509,-0.702294,-0.942658,0.089272,0.674171,0.477783,0.251329,1
4156555235,-0.87643,-0.253517,-0.077859,-1.028299,-1.043638,0.121188,0.914548,0.638963,0.0523,1
4156588569,-0.857961,-0.177169,0.0103,-1.186063,-0.989477,0.277837,0.774922,0.674341,0.221185,1
4156621903,-0.880278,-0.175911,0.192429,-0.852027,-0.779361,0.470185,0.602145,0.292564,0.428977,1
4156655237,-0.809892,-0.278281,0.697607,-0.803022,-0.463028,0.69355,0.891092,0.631235,0.833802,1
4156688571,-0.612511,-0.266496,1.135707,-1.189136,-0.503533,1.134345,0.680035,0.348691,0.935924,1
4156721905,0.509237,0.274758,0.157491,-1.158095,-1.08892,0.669495,0.692316,0.210286,-0.367107,1
4156755239,0.625535,0.19399,-0.685864,-0.893197,-1.106369,-0.085831,0.181772,0.188389,-0.831325,1
4156788573,0.269982,-0.13935,-0.698784,-0.772593,-0.926864,-0.298497,0.087839,0.097954,-0.529964,1
4156821907,0.003304,-0.207465,-0.274884,-0.571982,-0.863968,-0.010586,0.158425,-0.282868,-0.103059,1
4156855241,0.136753,-0.235386,0.033576,-0.20621,-0.549244,0.065797,0.235122,-0.467118,0.618673,1
4156888575,0.409925,-0.22638,0.256332,0.183449,-0.16607,0.118803,0.212061,-0.766776,0.673657,1
4156921909,0.580198,-0.14141,0.311437,0.349967,0.086837,0.176414,0.130786,-0.852141,0.398288,1
4156955243,0.735228,-0.175248,0.384457,0.504663,0.324104,0.245541,0.214565,-0.742381,0.18123,1
4156988577,0.957821,-0.049539,0.349292,0.724287,0.419726,0.259828,0.15777,-0.694957,0.109967,1
4157021911,1.097858,0.041021,0.333152,1.110912,0.451972,0.345465,0.049173,-0.601272,0.096594,1
4157055245,1.154349,0.113584,0.56086,1.355805,0.546718,0.372313,0.209447,-0.678957,0.156652,1
4157088579,1.118309,0.274935,0.653506,1.704839,0.43937,0.46544,0.315689,-0.844998,0.115321,1
4157121913,1.279067,0.215334,0.339527,1.909814,0.407495,0.325581,-0.288165,-0.78404,0.055834,1
4157155247,1.269694,-0.038154,-0.0392,1.986877,0.373595,-0.176199,-0.466063,-0.905062,-0.262193,1
4157188581,0.880533,-0.200751,0.147791,2.014208,0.352344,-0.455357,-0.744414,-0.992561,-0.176342,1
4157221915,0.724079,-0.205625,0.116402,1.944935,-0.032845,-0.549744,-0.799356,-0.771704,0.067838,1
4157255249,0.617703,-0.240702,0.0523,1.699972,-0.093025,-0.482657,-0.710335,-0.924566,-0.05608,1
4157288583,0.506262,-0.545847,-0.186447,1.579505,-0.177202,-0.532068,-0.663951,-0.795678,0.273289,1
4157321917,0.261844,-0.848827,-0.12462,1.401614,-0.15027,-0.560534,-0.664248,-0.731283,0.328081,1
4157355251,0.283591,-0.593103,-0.138775,0.392942,-0.396216,-0.439493,-0.845399,-0.583904,0.289698,1
4157388585,0.29825,-0.213153,0.122103,-0.190364,-0.71261,0.034664,-1.013677,-0.500594,0.572906,1
4157421919,0.085126,-0.074562,0.234879,-0.275876,-0.768625,0.292089,-0.744175,-0.43752,0.550426,1
4157455253,0.378086,-0.277024,0.817965,0.146901,-0.540271,0.615244,0.149481,-0.644396,0.050772,1
4157488587,0.465331,-0.435869,0.967303,0.502422,-0.249296,1.044011,3.525903,-4.065836,-1.987796,1
4157521921,0.321074,0.238395,0.00253,-0.171154,-0.784388,0.475723,0.603915,1.781456,1.945315,1
4157555255,0.747979,0.663704,-0.560507,-0.199363,-0.809771,0.488946,-2.315539,-0.361006,0.035337,1
4157588589,1.2428,0.393305,-0.088109,0.133237,0.194922,0.233984,-0.485779,-0.18839,-0.484902,1
4157621923,1.053605,0.396959,0.029435,0.678954,0.352862,0.197192,-0.561638,0.199123,-0.266247,1
4157655257,1.260239,0.038783,0.034983,0.510904,0.31598,0.231392,-1.071044,-0.133257,0.127821,1
4157688591,1.021864,-0.352241,0.098573,0.588025,0.602666,0.141726,-0.306053,-0.526651,0.213559,1
4157721925,1.204596,-0.224615,0.009769,0.553036,0.276809,-0.22495,0.314351,-0.504525,0.009241,1
4157755259,0.963493,-0.174501,0.154091,0.653851,0.015715,-0.091541,-0.324761,-0.815429,0.068126,1
4157788593,0.945128,-0.269309,0.292981,0.923913,0.415452,-0.158971,-0.424439,-0.948573,-0.009213,1
4157821927,0.419723,-0.357257,0.352865,1.598545,0.024602,-0.126586,-0.001324,-0.995591,0.245767,1
4157855261,0.265951,-0.176032,0.356965,1.934139,-0.077203,-0.392365,-0.393044,-1.240736,0.838414,1
4157888595,-0.162343,-0.241892,0.321069,1.48333,0.23278,-0.181057,-0.269254,-0.838831,0.801872,1
4157921929,0.232674,-0.012735,-0.230308,0.761008,-0.068898,-0.581396,-0.400305,-0.440695,-0.021978,1
4157955263,-0.004687,0.195336,-0.322518,0.569066,-0.233314,-0.588021,-0.147913,0.021052,-0.419701,1
4157988597,-0.278399,0.224124,0.031698,0.296772,-0.116347,0.101375,0.35845,0.097674,-0.42964,1
4158021931,0.067768,0.303862,0.287272,-0.214428,0.377234,0.151687,0.474215,-0.062711,-0.24329,1
4158055265,-0.11652,0.418317,0.146532,-0.570066,0.246397,0.413613,0.805146,0.330452,-0.345957,1
4158088599,-0.224846,0.299034,0.059461,-0.685021,0.276754,0.438179,0.807483,0.269766,-0.253642,1
4158121933,-0.469144,0.202609,0.227011,-0.809233,0.37689,0.268444,0.786636,0.569231,0.125906,1
4158155267,-0.696199,0.32705,0.216534,-0.825318,0.227446,0.281402,0.207867,0.787234,0.372762,1
4158188601,-0.796275,0.19625,-0.018828,-1.022282,0.229701,0.188514,-0.007978,0.855718,0.508405,1
4158221935,-0.88235,-0.014187,0.171673,-1.135101,0.504396,0.042742,-0.010584,0.967855,0.424117,1
4158255269,-0.931811,-0.181704,0.207731,-1.080662,0.405815,-0.0523,0.41875,1.04352,0.213674,1
4158288603,-1.099336,-0.250993,0.196786,-1.219486,0.234353,-0.049837,0.555044,0.763017,0.321653,1
4158321937,-1.265566,-0.365421,0.023381,-1.39753,0.083269,-0.119978,0.730635,0.74735,0.195106,1
4158355271,-1.16368,-0.181489,0.145508,-1.496982,-0.120009,-0.039637,0.362152,0.739023,0.118513,1
4158388605,-1.110058,-0.054638,0.521723,-1.27085,-0.29996,0.276886,0.074416,0.607299,0.147525,1
4158421939,-0.935122,0.087761,0.392909,-1.253053,-0.405251,0.403546,-0.099696,0.715824,0.160198,1
4158455273,-0.610105,0.182816,0.289905,-1.200524,-0.445202,0.464067,-0.082032,0.748257,-0.041729,1
4158488607,-0.175847,0.320106,-0.043922,-1.034447,-0.466504,0.281004,-0.209313,0.689902,-0.476132,1
4158521941,-0.134472,0.227453,0.125602,-0.752117,-0.333462,0.385629,-0.140484,0.908684,-0.145889,1
4158555275,-0.257462,0.0715,0.035391,-0.639115,-0.265883,0.251219,-0.117183,0.575258,0.13661,1
4158588609,-0.677512,-0.094529,0.091156,-0.706551,-0.094213,0.130132,-0.074209,0.610122,0.415072,1
4158621943,-0.807808,-0.2548,0.393867,-0.487237,-0.046191,0.160279,-0.091633,0.626891,0.469385,1
4158655277,-0.817105,-0.236624,0.246112,-0.546044,-0.005646,-0.072994,-0.079194,0.68983,0.459195,1
4158688611,-0.68039,-0.152577,0.157615,-0.492264,0.049588,-0.089609,-0.124767,0.524599,0.326546,1
4158721945,-0.387417,0.113147,0.065108,-0.214729,0.117756,-0.125976,0.005073,0.634219,0.304806,1
4158755279,-0.252329,0.263127,0.237166,-0.201614,0.070735,0.162326,0.094767,0.494565,0.024981,1
4158788613,-0.102119,0.310986,0.296764,-0.113553,0.110334,0.287819,-0.330217,0.493523,0.083605,1
4158821947,-0.006331,0.281531,0.325013,-0.372532,0.562313,0.29301,-0.39199,0.397822,-0.025317,1
4158855281,0.02718,0.251583,0.197196,0.031298,0.1416,0.356931,-0.348964,0.234612,0.044788,1
4158888615,0.165378,0.239909,0.11552,0.299404,0.115454,0.145595,-0.248801,0.152733,-0.217952,1
4158921949,0.128658,0.126729,0.084292,-0.010379,0.292929,0.072443,-0.41789,0.272606,0.192683,1
4158955283,-0.099176,0.030264,0.084579,0.037439,0.308667,-0.025139,-0.525611,0.158374,0.261344,1
4158988617,-0.197084,-0.088919,0.089599,0.106511,0.269649,-0.160997,-0.210197,0.03283,0.270471,1
4159021951,-0.336065,-0.228585,0.209042,0.06179,0.2187,-0.086876,0.058118,0.167131,0.178755,1
4159055285,-0.452069,-0.36015,0.232179,0.029111,0.189134,-0.081425,-0.011435,0.125682,0.030012,1
4159088619,-0.225327,-0.286487,0.196407,-0.177226,0.05408,-0.07831,0.008922,0.076378,0.012115,1
4159121953,-0.127465,-0.213252,0.077893,-0.223362,-0.114598,-0.102871,0.05367,0.06423,0.017724,1
4159155287,-0.141974,-0.140685,0.090842,-0.071,-0.239862,0.085111,0.274754,0.038428,0.026246,1
4159188621,0.009328,-0.037555,0.138126,-0.143993,-0.273019,0.231395,0.160434,0.059538,0.085182,1
4159221955,-0.081021,-0.05614,0.256873,-0.07003,-0.177659,0.258821,0.224243,-0.093643,0.169575,1
4159255289,0.043137,-0.13198,0.197419,-0.110427,-0.153296,0.26342,0.328609,0.057855,0.130244,1
4159288623,0.035474,-0.135978,0.203008,-0.206235,-0.158585,0.245381,0.24021,-0.068321,0.039542,1
4159321957,0.106876,-0.1079,0.069216,-0.089191,-0.261183,0.128442,0.264794,-0.039465,-0.096161,1
4159355291,0.070277,-0.086751,0.120997,-0.043825,-0.221092,0.122972,0.21361,-0.070285,-0.010435,1
4159388625,-0.036978,-0.101317,0.155616,0.015352,-0.186161,0.082778,0.809606,-0.948373,-0.533879,1
4159421959,-0.048512,-0.093504,0.20761,0.13894,-0.084554,0.096339,0.222645,0.000273,0.687963,1
4159455293,0.07324,-0.066431,0.230659,0.01542,0.012739,0.110308,0.274323,-0.131319,0.013427,1
4159488627,0.114393,-0.038797,0.147641,0.097536,0.027973,0.104733,0.018675,-0.143293,0.087982,1
4159521961,0.206926,0.00493,0.172627,0.174303,0.091995,0.114125,-0.072355,-0.151233,0.162941,1
4159555295,0.311403,0.109793,0.099715,0.244888,0.051935,0.091606,-0.177233,0.080204,0.132433,1
4159588629,0.371666,0.186947,0.042644,0.336904,0.043089,0.041055,-0.163351,-0.090411,-0.04123,1
4159621963,0.257311,0.148764,0.189938,0.445259,0.202648,0.011289,-0.11567,-0.033071,0.083149,1
4159655297,0.170199,0.080335,0.134433,0.299524,0.24589,0.049376,-0.520153,-0.02384,0.262453,1
4159688631,0.146328,0.016719,0.113281,0.430599,0.336939,-0.104587,-0.324898,0.030911,0.222379,1
4159721965,0.037161,-0.004445,0.145226,0.346872,0.12318,0.00696,-0.274224,0.031431,0.271634,1
4159755299,0.131272,0.060006,0.150192,0.496592,0.085946,-0.050436,-0.355159,0.02888,0.313153,1
4159788633,0.161222,0.016421,0.166858,0.300638,0.174436,0.014985,-0.256378,-0.036915,0.209329,1
4159821967,0.218051,0.069762,0.208257,0.421876,0.119194,0.09507,-0.144921,0.022151,0.159233,1
4159855301,0.119923,-0.007471,0.257012,1.438722,0.185373,-0.153649,-0.186965,-0.086394,0.170095,1
4159888635,0.329787,0.030361,0.230909,0.059746,0.015013,0.241623,-0.139297,-0.148877,0.192783,1
4159921969,0.431244,0.099943,0.249263,-0.294592,0.173465,0.374516,0.005693,-0.178539,0.071695,1
4159955303,0.147552,0.010685,0.293484,0.171143,0.069674,0.273777,-0.054929,-0.208175,0.125485,1
4159988637,0.072194,-0.015861,0.143966,0.097149,0.069855,0.052308,-0.073344,-0.226038,0.043464,1
4160021971,0.18876,0.03729,0.13406,0.125588,-0.015513,0.045821,-0.070169,-0.222651,0.055852,1
4160055305,0.126337,-0.04602,0.113617,-0.005396,0.030785,0.049885,-0.019295,-0.266292,0.001423,1
4160088639,0.0751,-0.07917,0.137884,0.364459,0.0856,-0.060227,-0.142026,-0.29864,0.003292,1
4160121973,0.233728,0.00235,0.207176,0.230188,0.002227,0.137121,-0.197367,-0.215441,0.065163,1
4160155307,0.155494,0.011698,0.24741,0.731541,0.791999,-0.551022,-0.210752,-0.189804,0.142066,1
4160188641,0.197853,0.0088,0.16484,-0.350376,-0.668764,1.018233,-0.15685,-0.218531,0.256119,1
4160221975,0.615285,0.309356,0.171754,0.733663,-0.809353,0.416413,-0.219633,-0.192466,0.301076,1
4160255309,0.00098,-0.198641,0.299939,0.116277,-0.407085,0.149111,-0.218072,-0.111766,0.15239,1
4160288643,0.005534,-0.287796,0.116617,-0.095076,-0.326602,0.055754,-0.461323,-0.007947,0.171744,1
4160321977,-0.210853,-0.376648,0.162096,0.045803,-0.099594,-0.035078,-0.472057,0.046628,0.134722,1
4160355311,-0.118216,-0.412043,0.357497,0.064612,0.13877,-0.011391,-0.354508,0.004375,0.079624,1
4160388645,-0.135328,-0.265457,0.504354,0.042604,-0.123276,0.230095,-0.15116,-0.141628,0.041718,1
4160421979,-0.03376,-0.061791,0.449957,0.069027,-0.145364,0.356396,-0.154592,-0.074234,0.009203,1
4160455313,0.170503,0.021307,0.2523,0.191903,-0.0885,0.377768,-0.091468,-0.459137,-0.104632,1
4160488647,0.407326,0.167504,0.091774,0.28258,-0.148821,0.381021,-0.093299,-0.401348,0.042956,1
4160521981,0.262473,0.120847,0.287088,0.483378,-0.027297,0.329348,-0.142565,-0.46119,0.131542,1
4160555315,0.255874,0.025273,0.310399,0.656743,-0.0915,0.207958,0.13879,-0.473304,0.13532,1
4160588649,0.334322,-0.020624,0.026101,0.430457,-0.210273,-0.004827,0.005555,-0.303307,0.226837,1
4160621983,0.270277,-0.240939,0.187971,0.086896,0.143643,-0.103326,0.058657,-0.210522,0.257037,1
4160655317,0.267641,-0.340991,0.135209,-0.005766,0.184767,-0.198479,0.085363,-0.27886,0.340146,1
4160688651,0.288488,-0.43238,-0.050405,0.151391,0.276572,-0.350551,0.09892,-0.212585,0.401357,1
4160721985,0.254394,-0.510388,-0.041661,0.431719,0.033547,-0.227743,0.091493,-0.192782,0.317899,1
4160755319,0.455936,-0.370144,-0.006495,0.395755,-0.172941,-0.386925,0.125039,-0.172614,0.142762,1
4160788653,0.219908,-0.524761,0.266563,0.137028,-0.272066,-0.07315,0.636752,-0.580836,0.226851,1
4160821987,0.156686,-0.484374,0.382472,0.421407,-0.402759,0.197539,1.296048,0.628816,0.347716,1
4160855321,0.198876,-0.461825,0.225128,0.362739,-0.673719,0.331198,0.074167,-0.773793,0.179912,1
4160888655,0.275623,-0.343227,0.094377,0.360136,-0.777665,0.336576,0.18814,-0.248314,0.197811,1
4160921989,0.188625,-0.307336,0.020012,0.292566,-0.793493,0.191369,0.266793,-0.120432,-0.035398,1
4160955323,0.145017,-0.310608,0.121701,0.234176,-0.640903,0.312537,0.149797,-0.200595,-0.001631,1
4160988657,0.163488,-0.246119,0.274854,-0.04598,-0.429428,0.344099,0.025206,-0.352897,0.293331,1
4161021991,0.055078,-0.253879,0.319542,-0.018456,-0.193212,0.295691,0.301023,-0.310478,0.219712,1
4161055325,0.102592,-0.185907,0.156836,0.024017,-0.101601,0.109523,0.557773,-0.134996,0.047444,1
4161088659,-0.001312,-0.264873,0.110252,-0.131545,-0.028755,-0.02902,0.523421,-0.220106,0.121876,1
4161121993,-0.089301,-0.21373,-0.036202,-0.084593,-0.123613,-0.136806,0.354024,-0.086586,0.163684,1
4161155327,-0.225299,-0.188335,0.0097,-0.157312,-0.089147,-0.205736,0.296207,0.01103,0.102818,1
4161188661,-0.27071,-0.160429,0.026295,-0.110459,-0.037349,-0.150267,0.272678,0.089791,0.061726,1
4161221995,-0.189917,0.036254,0.059617,-0.099445,-0.078632,-2.9e-05,0.157927,0.113376,0.143704,1
4161255329,-0.196806,-0.002954,0.139426,-0.279499,-0.059254,0.091468,0.208015,0.313976,0.190849,1
4161288663,-0.179911,-0.021943,0.163275,-0.291884,-0.061448,0.105702,0.173756,0.411765,0.144649,1
4161321997,-0.195819,-0.092454,0.145821,-0.3636,-0.03121,0.090034,0.152859,0.490098,0.092188,1
4161355331,-0.171224,-0.079582,0.171186,-0.325561,-0.073862,0.127462,0.058981,0.454982,0.17267,1
4161388665,-0.136672,-0.033476,0.137856,-0.272533,-0.051075,0.098601,0.096019,0.464911,0.16526,1
4161421999,-0.14794,-0.023265,0.141115,-0.144568,-0.074745,0.101096,0.138389,0.41937,0.167311,1
4161455333,-0.010982,0.064884,0.145448,-0.103897,-0.068842,0.050447,0.086944,0.352177,0.173809,1
4161488667,0.019081,0.123868,0.177456,-0.140395,-0.102984,0.071901,0.023099,0.303138,0.198374,1
4161522001,-0.102092,0.138792,0.276804,-0.098816,-0.172203,0.287688,-0.033362,0.241676,0.221256,1
4161555335,-0.120147,0.051527,0.060839,0.244283,0.157563,0.155272,-0.087266,0.303878,0.289905,1
4161588669,-0.041847,-0.144881,-0.112647,0.457112,-0.023674,0.378627,0.172821,0.170412,-0.037024,1
4161622003,-0.079843,-0.359572,0.238363,0.649999,0.572119,-0.279811,0.27454,-0.079157,0.030632,1
4161655337,-0.150431,-0.426475,0.460433,-0.552574,-0.032669,0.143144,0.169303,-0.24771,0.133721,1
4161688671,-0.313354,-0.179696,0.267527,0.154715,-0.250081,-0.019156,-0.147526,0.064487,0.244676,1
4161722005,-0.165624,0.058496,0.009671,0.526414,-0.261932,-0.00488,-0.105459,0.324714,0.108559,1
4161755339,0.12526,0.253252,0.064714,0.204588,-0.371952,0.243564,0.036494,0.078398,-0.026479,1
4161788673,-0.006866,0.112068,-0.056266,0.440864,-0.062927,0.003014,-0.017757,0.000701,0.071444,1
4161822007,-0.237514,-0.271052,0.144997,0.555805,0.107714,0.141459,0.251447,-0.063761,-0.067501,1
4161855341,-0.032745,-0.371166,0.444873,-0.112697,0.247731,0.083404,0.227248,-0.28758,-0.036524,1
4161888675,-0.208869,-0.375171,0.490867,-0.433784,-0.03121,0.230526,-0.168657,-0.127959,-0.028475,1
4161922009,-0.263138,-0.161917,0.191295,-0.174879,-0.058365,-0.106088,-0.453802,0.188771,-0.082727,1
4161955343,-0.30877,-0.03568,-0.1112,-0.448268,-0.191312,-0.149706,-0.335025,0.128721,-0.231914,1
4161988677,-0.353367,0.134967,-0.008437,-0.444933,-0.334204,0.165922,-0.189033,0.126729,0.050364,1
4162022011,-0.414696,0.214612,0.1853,-0.323067,-0.255048,0.277375,-0.055001,0.002371,0.370388,1
4162055345,-0.326673,0.157346,0.210649,-0.541221,-0.107613,0.234005,-0.075344,0.041865,0.458668,1
4162088679,-0.328674,0.167512,0.09048,-0.682655,0.005308,0.095612,-0.164007,0.057553,0.371295,1
4162122013,-0.446432,0.035332,0.014142,-0.787946,0.050286,0.022543,-0.224991,0.12702,0.339813,1
4162155347,-0.492168,0.012584,-0.026851,-0.670981,0.179907,-0.190396,-0.100572,0.226913,0.203294,1
4162188681,-0.597623,0.003829,-0.091298,-0.598616,0.617796,-0.458269,0.071575,0.249766,-0.013427,1
4162222015,-0.495985,-0.051595,-0.034022,-1.481348,1.317251,-0.596339,0.021918,0.238327,-0.175983,1
4162255349,-0.56474,0.244515,0.004388,-0.096529,-0.481178,0.726789,-0.004242,0.346657,-0.003942,1
4162288683,0.090561,0.679693,0.373486,0.075721,-0.151132,0.171479,0.109647,0.734719,0.252438,1
4162322017,-0.507905,0.079772,0.227497,-0.926306,0.006658,0.301735,0.191531,1.061844,0.319,1
4162355351,-0.314466,0.099387,0.028363,-0.496317,-0.115234,0.142848,0.281065,1.159055,0.325955,1
4162388685,-0.370792,0.014613,0.110319,-0.276998,0.023247,0.069908,0.253427,0.973309,0.280317,1
4162422019,-0.324497,-0.057665,0.29537,-0.348196,0.23932,0.11271,0.256962,0.585151,0.36018,1
4162455353,-0.356447,-0.007619,0.16995,-0.190325,0.199444,0.03777,0.169424,0.316185,0.362372,1
4162488687,-0.423816,0.005162,0.168513,-0.026759,0.21594,-0.053547,0.110826,0.100923,0.291168,1
4162522021,-0.381121,0.071794,0.152703,-0.020732,0.24847,-0.04335,0.186949,-0.002946,0.145725,1
4162555355,-0.277156,0.171008,0.069777,0.109333,0.109993,0.016515,0.138703,0.000171,0.031771,1
4162588689,-0.321111,0.154866,0.135578,0.183631,0.083423,0.005703,0.179082,0.066706,0.017483,1
4162622023,-0.356577,0.102843,0.207457,0.040489,0.089915,0.053836,0.253,0.175034,0.095294,1
4162655357,-0.351517,0.046408,0.315848,-0.28473,0.146036,0.191254,0.34956,0.341921,0.168781,1
4162688691,-0.294825,0.032527,0.307761,-0.302793,0.0651,0.271657,0.311179,0.499846,0.22459,1
4162722025,-0.189997,0.035909,0.356297,-0.213169,0.040753,0.301091,0.230116,0.571042,0.260232,1
4162755359,-0.152698,-0.039748,0.236814,-0.298657,-0.107358,0.310229,0.238603,0.542069,0.214553,1
4162788693,-0.253519,-0.184902,0.181719,-0.345564,-0.105817,0.156969,0.201938,0.405357,0.144775,1
4162822027,-0.369324,-0.23663,0.105336,-0.366796,-0.189703,0.053631,0.313357,0.266901,0.023506,1
4162855361,-0.378015,-0.21387,0.06144,-0.332528,-0.216981,-0.030579,0.16671,0.118294,0.122153,1
4162888695,-0.416815,-0.355631,0.213761,-0.275598,-0.131288,0.036219,0.303265,0.239792,0.216288,1
4162922029,-0.516145,-0.651814,0.228734,-0.117455,-0.020755,0.088473,0.308812,0.11634,0.403272,1
4162955363,-1.044451,-0.951053,0.367339,-0.439831,0.218804,-0.044068,0.308071,0.115213,0.850593,1
4162988697,-1.179479,-0.666439,0.060201,-0.65753,-0.335901,-0.263018,0.214392,0.431396,0.744687,1
4163022031,-0.572797,0.203478,-0.087903,-1.330285,-0.813631,-0.136002,0.324729,0.331316,-0.106583,1
4163055365,0.169824,0.699905,-0.079996,-0.75334,-0.778227,0.110614,0.413076,0.177218,-0.382967,1
4163088699,0.542641,0.853105,-0.006093,-0.508051,-0.589511,0.474053,0.475508,0.119564,-0.432211,1
4163122033,0.429949,0.857904,-0.072706,-0.046136,-0.348777,0.432298,0.387406,0.105048,-0.375495,1
4163155367,0.499342,0.690262,0.016643,-0.099967,0.105647,0.461539,0.348986,-0.080337,-0.43026,1
4163188701,0.553771,0.591234,0.100025,-0.110662,0.369775,0.324211,0.260407,-0.089653,-0.422183,1
4163222035,0.358676,0.425826,-0.030717,-0.392734,0.366604,0.26808,0.166726,-0.053193,-0.459532,1
4163255369,0.124845,0.185277,0.051332,-0.344162,0.572942,0.072195,-0.024255,-0.117681,-0.183136,1
4163288703,-0.370674,-0.302981,0.488427,0.054074,1.016621,0.105438,0.005736,-0.176169,0.165101,1
4163322037,-0.62289,-0.463322,0.498416,-0.001983,1.01893,-0.18242,-0.279418,-0.045739,0.352515,1
4163355371,-0.184113,-0.205713,0.254542,-0.135614,0.627166,-0.319347,-0.422592,-0.075934,0.277083,1
4163388705,-0.068049,-0.077909,0.066709,-0.089423,0.516996,-0.375433,-0.441264,-0.116475,0.327339,1
4163422039,0.035203,0.026928,0.033102,0.32114,0.374314,-0.440125,-0.365089,-0.109356,0.327439,1
4163455373,0.055552,0.085332,0.078506,0.419608,0.189731,-0.179316,-0.374733,-0.068158,0.361034,1
4163488707,-0.005807,0.038132,0.127264,0.50559,0.025709,0.055051,-0.340582,-0.037096,0.298773,1
4163522041,0.094384,0.002572,0.079076,0.713799,-0.269998,0.132596,-0.396735,0.092099,0.202849,1
4163555375,0.201607,-0.030052,0.120069,0.721001,-0.498128,0.22967,-0.271222,0.131291,0.064924,1
4163588709,0.306389,0.007384,0.211022,0.362698,-0.621205,0.340365,-0.133013,0.156314,0.218383,1
4163622043,0.367916,0.128771,0.177652,0.196142,-0.486249,0.338664,0.048761,0.170052,0.281006,1
4163655377,0.444226,0.113724,-0.086944,0.197363,-0.244497,0.14103,0.201251,0.085821,0.11301,1
4163688711,0.576369,0.026096,-0.27217,0.477213,0.080642,-0.325143,0.133041,0.096159,-0.15055,1
4163722045,0.422488,-0.076542,-0.177018,0.556546,0.03016,-0.312663,0.185258,-0.178564,-0.175545,1
4163755379,0.668572,-0.118328,0.214665,0.699807,0.072149,-0.021085,-0.047156,-0.184021,0.28721,1
4163788713,0.557486,-0.299474,0.725074,0.656635,0.095607,0.569113,0.064087,-0.386969,0.622828,1
4163822047,0.606875,-0.496352,0.616279,0.423608,0.13073,0.58563,0.213666,-0.521684,0.587761,1
4163855381,0.233131,-0.649025,0.370016,0.413981,-0.020695,0.222528,0.017713,-0.644615,0.293653,1
4163888715,-0.038658,-0.599466,0.157956,0.164108,-0.216703,0.051301,-0.215954,-0.715903,0.062062,1
4163922049,-0.118771,-0.444853,0.076291,0.043612,-0.288654,-0.160535,-0.325825,-0.688072,-0.025068,1
4163955383,-0.20508,-0.258583,0.169092,0.035763,-0.244253,-0.059186,-0.279263,-0.760116,-0.031018,1
4163988717,-0.185893,-0.042117,0.278882,-0.054511,-0.233844,0.117874,0.004694,-0.857361,-0.127113,1
4164022051,0.007548,0.117199,0.441535,0.026353,0.00629,0.232279,0.050565,-0.86353,-0.026147,1
4164055385,0.204884,0.188092,0.36402,0.310346,-0.017842,0.211489,0.078918,-0.744721,-0.090342,1
4164088719,0.413337,0.278318,0.33106,0.356549,0.1903,0.310946,-0.012533,-0.570368,-0.189088,1
4164122053,0.635549,0.32993,0.387317,0.489326,0.297904,0.401314,-0.151629,-0.385591,0.044424,1
4164155387,0.80277,0.449008,0.433311,0.725888,-0.007402,0.556561,-0.22562,-0.28594,0.204718,1
4164188721,0.781824,0.417886,0.47739,0.753651,-0.034463,0.593984,-0.336926,-0.082235,0.26615,1
4164222055,0.80382,0.250267,0.374347,0.716539,-0.085195,0.526043,-0.39114,0.035669,0.151617,1
4164255389,0.572644,0.0793,0.38637,0.861903,-0.10777,0.394558,-0.405119,0.093524,0.142436,1
4164288723,0.40084,-0.065449,0.395028,1.035053,-0.20087,0.272795,-0.498612,0.239278,0.24311,1
4164322057,0.349513,-0.102866,0.134418,1.382717,-0.289851,-0.155588,-0.496138,0.172394,0.270446,1
4164355391,0.491916,-0.097916,-0.104591,0.985034,-0.116168,-0.372154,-0.533019,0.324545,-0.018027,1
4164388725,0.548973,-0.014227,0.033924,0.237146,0.086637,-0.109975,-0.735964,0.426657,0.021592,1
4164422059,0.612271,0.15093,0.095268,0.765378,-0.123421,-0.231577,-0.834153,0.531208,0.15271,1
4164455393,0.395151,0.057054,0.162626,0.442941,0.148489,0.044724,-0.809941,0.422205,0.204345,1
4164488727,0.342998,-0.064443,0.22433,0.370539,0.277208,0.226546,-0.786366,0.359055,0.336793,1
4164522061,0.414125,-0.076265,0.215852,0.171663,0.27336,0.305233,-0.825807,0.294253,0.385875,1
4164555395,0.525565,-0.034535,0.079448,0.141633,0.145972,0.086402,-0.864139,0.165658,0.29691,1
4164588729,0.411322,0.034107,0.033207,0.19283,9.7e-05,0.044788,-0.889263,0.123909,0.389008,1
