SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1711408433,-0.024721,-0.593475,-0.063336,0.759914,0.082351,0.701326,-0.056262,-0.303831,0.066659,1
1711441767,-0.379407,-0.257589,0.760615,0.778693,-0.320064,0.889668,-0.341634,-0.559016,0.999577,1
1711475101,-1.076568,-0.297802,0.922886,0.739028,-0.68515,0.77939,-0.493708,-0.713396,1.210867,1
1711508435,-0.800577,-0.366764,0.289242,0.600636,-0.688343,0.008861,-0.515649,-0.645822,0.443816,1
1711541769,-0.398535,-0.066499,-0.306933,0.543612,-0.414001,-0.556627,-0.169345,-0.02741,-0.156371,1
1711575103,-0.063138,0.091205,-0.598434,0.508476,-0.064369,-0.656853,-0.102361,0.205987,-0.508758,1
1711608437,0.02811,0.099175,-0.388848,0.43825,0.118674,-0.280125,-0.407634,-0.037124,-0.218675,1
1711641771,-0.471865,-0.049709,0.2593,0.214748,-0.143214,0.237924,-0.630411,-0.03087,0.435435,1
1711675105,-0.516407,-0.144636,0.507281,0.117726,-0.119199,0.545073,-0.755414,0.061033,0.546239,1
1711708439,-0.165394,-0.05476,0.205367,-0.071542,-0.010754,0.207841,-0.695845,0.11843,0.163131,1
1711741773,0.138952,-0.005073,-0.086258,-0.177391,0.129458,-0.126451,-0.462574,0.247503,-0.113327,1
1711775107,0.269027,0.053764,-0.067876,-0.231852,0.31032,-0.249154,-0.222215,0.450458,-0.083214,1
1711808441,0.359843,0.192391,0.057098,-0.335083,0.278971,-0.164147,-0.235976,0.479887,-0.006974,1
1711841775,0.223972,0.263759,0.231755,-0.333984,0.310499,-0.108973,-0.39169,0.264888,0.179146,1
1711875109,0.225779,0.381887,0.518973,-0.301481,0.429917,-0.069793,-0.519349,0.09022,0.423806,1
1711908443,0.043236,0.389191,0.826044,-0.129931,0.328426,0.144066,-0.386203,0.225378,0.790796,1
1711941777,-0.103605,0.125953,0.676163,0.111663,0.21703,0.219833,-0.337281,0.326324,0.793799,1
1711975111,0.016744,0.036299,0.204257,0.238206,0.309195,-0.148044,-0.424847,0.291677,0.196225,1
1712008445,0.142095,0.058326,-0.162307,-0.042255,0.251898,-0.5382,-0.373151,0.245446,-0.18218,1
1712041779,0.188631,0.060997,-0.190733,-0.283103,0.226253,-0.513782,-0.229929,0.183302,-0.183693,1
1712075113,0.165388,0.163848,-0.006866,-0.18,0.373122,-0.112535,0.06274,0.161045,0.257916,1
1712108447,0.062654,0.338386,0.235486,0.287864,0.53002,0.46628,0.008792,0.019806,0.433241,1
1712141781,-0.123939,0.33497,0.337108,0.711979,0.399322,0.540409,-0.159785,-0.120116,0.414265,1
1712175115,-0.277195,0.269192,0.295447,0.652007,0.03415,0.24003,-0.359917,-0.119025,0.370006,1
1712208449,-0.231584,0.208888,0.206598,0.313573,-0.157888,-0.281055,-0.443705,0.032038,0.239351,1
1712241783,-0.022921,0.177331,0.119524,0.174426,0.044895,-0.53488,-0.198155,0.116804,0.147584,1
1712275117,0.011272,0.113958,0.00967,0.200505,0.281356,-0.528217,0.064695,0.119551,0.136363,1
1712308451,0.120612,-0.010279,-0.045321,0.387388,0.377415,-0.359911,0.055664,0.081915,0.051079,1
1712341785,0.19527,0.006838,-0.036799,0.297226,0.228805,-0.004384,-0.055048,0.058808,-0.008195,1
1712375119,0.265402,-0.02405,0.049657,0.236216,0.174366,0.035294,-0.050441,0.091425,0.065401,1
1712408453,0.306888,-0.084305,0.094593,0.165645,0.196867,-0.114408,-0.008374,0.106363,0.135692,1
1712441787,0.348756,-0.032332,0.325597,0.15639,0.279003,-0.175308,0.011943,0.089733,0.271133,1
1712475121,0.230891,-0.074548,0.315979,0.190406,0.276382,-0.181532,-0.030481,-0.016141,0.334285,1
1712508455,0.233667,-0.084787,0.247687,0.257553,0.176135,-0.063764,-0.062801,-0.056883,0.25253,1
1712541789,0.291274,-0.056616,0.169903,0.204483,0.156462,-0.193732,0.078852,-0.006206,0.194567,1
1712575123,0.365785,-0.103547,0.070527,0.291148,0.327189,-0.287357,0.164155,0.03823,0.109386,1
1712608457,0.459758,-0.054745,0.018626,0.396938,0.314366,-0.393729,0.07314,0.025929,-0.018973,1
1712641791,0.395286,-0.084997,0.040811,0.411429,0.161948,-0.403411,-0.033879,-0.026654,-0.010372,1
1712675125,0.404688,-0.151886,0.174126,0.36618,0.162996,-0.409522,0.003229,-0.053649,0.123821,1
1712708459,0.442663,-0.103742,0.355923,0.311721,0.309411,-0.017551,0.160518,-0.014504,0.360286,1
1712741793,0.374935,-0.182583,0.448525,0.18072,0.458786,0.393492,0.383171,-0.010367,0.538051,1
1712775127,0.404992,-0.214478,0.256575,0.215173,0.370282,0.608105,0.34992,0.016052,0.241784,1
1712808461,0.609931,-0.187422,0.220658,0.39421,0.978955,0.688708,0.517298,0.173323,0.207401,1
1712841795,0.440245,-0.200735,0.088405,0.690701,0.835325,0.506643,0.74639,0.284278,0.266447,1
1712875129,0.407908,-0.183972,-0.095012,0.530292,0.185316,-0.162986,0.411971,-0.009437,0.108106,1
1712908463,0.30449,0.066222,0.108168,0.289362,-0.271257,-0.341708,0.155989,-0.296699,0.113884,1
1712941797,0.216217,0.175105,0.372709,0.159644,-0.087753,-0.248813,0.169596,-0.485683,0.534944,1
1712975131,0.127246,0.124856,0.521885,-0.095928,0.154424,-0.100689,0.146293,-0.345065,0.652203,1
1713008465,0.099641,0.017905,0.31878,-0.272237,0.289514,-0.15658,0.125521,-0.164316,0.568892,1
1713041799,0.249428,-0.009592,0.260028,-0.342378,0.177628,-0.136268,-0.138497,-0.039131,0.385202,1
1713075133,-0.03326,-0.119042,0.096631,-0.240607,-0.016906,-0.183867,-0.5049,0.081523,0.201369,1
1713108467,-0.171001,-0.239852,0.062686,-0.195642,-0.233067,-0.249821,-1.061823,0.180163,-0.104912,1
1713141801,-0.513176,-0.168319,0.293703,-0.175538,-0.298755,-0.003952,-0.883813,0.298852,0.15332,1
1713175135,-0.607771,-0.242788,-0.020824,-0.177191,-0.328497,0.150716,-0.827421,0.213809,-0.038962,1
1713208469,-0.429774,-0.192235,-0.470428,-0.317508,-0.071004,-0.165952,-0.773415,-0.277826,-0.33466,1
1713241803,-0.479194,-0.228102,-0.354326,-0.417017,-0.053364,-0.32436,-0.559821,-0.283491,-0.236917,1
1713275137,-0.465879,-0.394458,0.063845,-0.419955,-0.405767,0.054187,-0.157677,0.031793,0.125097,1
1713308471,-0.464764,-0.355667,0.319035,-0.372965,-0.48737,0.565833,-0.174461,0.05537,0.3931,1
1713341805,-0.507549,-0.409373,0.322414,-0.238344,-0.382654,0.781544,-0.192479,-0.043065,0.559043,1
1713375139,-0.448556,-0.399351,-0.029221,-0.253862,-0.126243,0.277181,-0.63211,-0.101146,0.045357,1
1713408473,-0.340793,-0.35369,-0.26546,-0.368493,-0.065362,-0.293077,-0.969856,0.01519,-0.378029,1
1713441807,-0.451057,-0.208078,-0.234208,-0.245582,-0.191969,-0.31071,-1.006828,0.073119,-0.355303,1
1713475141,-0.621453,-0.138648,-0.155636,-0.11659,-0.362071,0.025511,-0.853954,0.079258,-0.069202,1
1713508475,-0.753941,-0.110906,-0.119029,-0.198375,-0.325811,0.024691,-0.71448,-0.039474,0.059506,1
1713541809,-0.587077,-0.083443,-0.046628,-0.286654,-0.262093,0.017396,-0.51187,-0.186767,0.250735,1
1713575143,-0.598062,-0.159916,0.031945,-0.113619,-0.264165,0.208109,-0.265138,-0.210677,0.339842,1
1713608477,-0.448167,-0.45968,-0.088966,0.196319,-0.108769,0.278358,-0.067589,-0.266893,0.162126,1
1713641811,-0.1988,-0.649058,-0.286757,0.519535,0.013568,0.25138,0.107075,-0.264651,-0.27949,1
1713675145,0.117196,-0.823689,-0.469693,0.615779,0.184071,0.057931,0.384774,-0.362657,-0.711335,1
1713708479,0.357088,-1.028013,-0.648336,0.794034,0.076156,0.214749,0.687334,-0.31673,-0.856265,1
1713741813,0.309768,-1.094695,-0.655597,0.890428,0.023986,0.277122,0.684402,-0.11977,-0.821678,1
1713775147,0.181907,-1.031658,-0.335845,0.643623,-0.004201,0.259831,0.367097,-0.210202,-0.394373,1
1713808481,-0.048441,-0.728349,0.012303,0.427741,-0.113362,0.271773,-0.090216,-0.49643,0.167786,1
1713841815,-0.219855,-0.313602,0.942099,0.244365,-0.590674,0.629012,-0.28561,-0.662192,1.221806,1
1713875149,-0.897075,-0.327958,0.896753,0.287929,-0.853169,0.537846,-0.297669,-0.719412,1.286552,1
1713908483,-0.467077,-0.247576,0.168673,0.254362,-0.618712,-0.235636,-0.484204,-0.423247,0.280278,1
1713941817,-0.075972,0.035671,-0.297359,0.405128,-0.22223,-0.745212,-0.348649,-0.545458,-0.152141,1
1713975151,-0.094746,-0.001727,-0.068687,0.565696,-0.43832,-0.481411,-0.203255,-0.634828,0.001544,1
1714008485,-0.166216,-0.299915,0.258059,0.559629,-0.54853,-0.02363,-0.056979,-0.254329,0.385998,1
1714041819,-0.096975,-0.392966,0.332286,0.29267,-0.290888,0.383468,-0.24313,0.350949,0.270485,1
1714075153,0.011127,-0.285685,0.12773,0.118799,0.12933,0.357687,-0.52118,0.42715,-0.030922,1
1714108487,-0.045496,-0.125771,-0.149177,-0.084379,0.524825,0.179101,-0.59301,0.238651,-0.205106,1
1714141821,-0.025554,0.013913,-0.238353,-0.30101,0.773296,-0.153985,-0.322391,0.407449,-0.207668,1
1714175155,0.114701,0.270928,-0.158004,-0.383012,0.57741,0.020419,-0.198645,0.526955,-0.130614,1
1714208489,0.191164,0.482316,-0.045095,-0.385125,0.47817,0.126966,-0.195163,0.68753,0.0155,1
1714241823,0.147939,0.661523,0.170144,-0.628936,0.648847,0.000443,-0.335893,0.623938,0.27446,1
1714275157,-0.101117,0.784862,0.378261,-0.573838,0.694068,-0.051336,-0.498074,0.49118,0.502752,1
1714308491,-0.202593,0.746442,0.515432,-0.240466,0.181058,0.245262,-0.656021,0.340228,0.59863,1
1714341825,-0.300735,0.629603,0.444387,0.05751,0.059498,0.051683,-0.670468,0.191979,0.497832,1
1714375159,-0.261437,0.441639,0.312474,-0.06221,0.079031,-0.380113,-0.405781,0.178204,0.293529,1
1714408493,0.069321,0.28738,0.037514,-0.375972,0.142358,-0.521629,0.084672,0.336734,0.183273,1
1714441827,0.380256,0.226762,-0.075419,-0.330214,0.348165,-0.287008,0.229051,0.35788,0.027153,1
1714475161,0.46592,0.117017,0.021509,0.071188,0.614752,0.008772,0.186869,0.171055,0.100699,1
1714508495,0.390289,0.138054,0.38808,0.606857,0.753065,0.166617,0.006528,-0.098455,0.332663,1
1714541829,0.141745,0.092368,0.604869,0.819593,0.181683,0.327973,-0.183486,-0.191252,0.645634,1
1714575163,-0.160642,0.009643,0.508348,0.51482,-0.271843,0.116313,-0.431145,-0.077165,0.605663,1
1714608497,-0.118279,0.074936,0.240557,0.139169,-0.255554,-0.227504,-0.566112,0.071687,0.180049,1
1714641831,0.097043,0.193677,-0.02152,-0.039952,0.104958,-0.490286,-0.368212,0.207506,-0.088361,1
1714675165,0.239361,0.163644,-0.060337,-0.022419,0.406445,-0.588261,-0.087939,0.147512,-0.049899,1
1714708499,0.247902,0.034807,0.068238,0.066538,0.378748,-0.484462,0.226525,0.110102,0.145697,1
1714741833,0.342695,-0.055365,0.074752,0.039841,0.398101,-0.305158,0.441173,0.054412,0.18483,1
1714775167,0.486013,-0.186966,-0.0269,0.062301,0.314227,-0.135779,0.492954,0.150668,0.01759,1
1714808501,0.626921,-0.206369,-0.198731,0.19598,0.365758,-0.054586,0.465296,0.101863,-0.117707,1
1714841835,0.730185,-0.119535,0.094115,0.178543,0.3956,-0.189319,0.316997,0.051619,0.075317,1
1714875169,0.476101,-0.084488,0.27815,0.414899,0.486514,-0.336431,0.247196,-0.135773,0.303225,1
1714908503,0.43495,0.032107,0.495852,0.676916,0.28389,-0.493647,0.33339,-0.531598,0.544976,1
1714941837,0.234258,0.070624,0.631457,0.743706,0.065435,-0.192632,0.52739,-0.527886,0.703089,1
1714975171,0.416242,-0.091274,0.525515,0.528734,0.467729,0.098625,0.76401,-0.109423,0.60667,1
1715008505,0.684584,-0.15253,0.285643,0.68701,0.519725,0.84371,0.682328,0.227267,0.296277,1
1715041839,0.686016,-0.315943,-0.023217,0.515158,0.584193,0.652238,0.560572,0.348647,0.021496,1
1715075173,0.612206,-0.426994,-0.125375,0.213281,0.617637,-0.107041,0.492221,0.076319,-0.083817,1
1715108507,0.482722,-0.146583,-0.042131,0.298794,0.555445,-0.257527,0.343378,-0.255394,-0.025263,1
1715141841,0.278248,0.140166,0.217434,0.322017,0.125207,-0.091271,0.24753,-0.402343,0.377503,1
1715175175,-0.110191,0.321962,0.481251,0.176976,-0.237355,-0.027405,-0.002467,-0.246012,0.681346,1
1715208509,-0.377405,0.309555,0.468971,-0.248551,-0.460897,-0.081907,-0.422111,-0.073585,0.695126,1
1715241843,-0.398358,0.363252,0.211812,-0.623131,-0.291997,-0.255159,-0.768717,0.295679,0.439925,1
1715275177,-0.551315,0.293159,-0.150195,-0.76277,-0.203274,-0.50584,-1.147775,0.255176,0.022323,1
1715308511,-0.80084,0.102948,-0.483724,-0.667192,-0.092343,-0.713297,-1.507598,-0.146186,-0.447613,1
1715341845,-0.800614,-0.140159,-0.084071,-0.543736,-0.218279,-0.39156,-1.560215,-0.14378,-0.131444,1
1715375179,-0.894161,-0.289252,0.405684,-0.34682,-0.484338,0.426547,-0.748814,0.110885,0.569453,1
1715408513,-0.783706,-0.522011,0.094113,-0.530944,-0.424339,0.761471,-0.137651,-0.273559,0.501528,1
1715441847,-0.293719,-0.589858,-0.032483,-0.855322,-0.205391,0.585979,-0.066359,-0.199247,0.08102,1
1715475181,0.02572,-0.725866,-0.050817,-0.863181,-0.018755,0.372633,0.062266,0.091592,-0.116826,1
1715508515,0.362368,-0.841026,-0.034052,-0.632174,0.018543,0.212891,0.15707,0.136718,-0.165413,1
1715541849,0.328714,-0.847234,-0.098994,-0.149482,-0.117423,0.12736,-0.13811,0.16761,-0.44023,1
1715575183,0.004899,-0.880976,-0.157983,0.275254,-0.182743,0.032252,-0.439914,0.060569,-0.567142,1
1715608517,-0.315033,-0.736793,-0.299737,0.277967,-0.220375,-0.103929,-0.603537,-0.090216,-0.613969,1
1715641851,-0.377608,-0.561401,-0.443439,0.150525,-0.278896,-0.101569,-0.454889,-0.122652,-0.579693,1
1715675185,-0.220337,-0.316398,-0.355656,0.117022,-0.207583,0.225879,-0.232745,-0.112841,-0.351573,1
1715708519,-0.336275,0.18419,0.250146,-0.024098,-0.250818,0.792212,-0.257133,-0.308196,0.637833,1
1715741853,-1.424824,-0.044097,0.156213,-0.11561,0.065454,0.464766,0.259611,-0.144107,1.066628,1
1715775187,-0.416747,-0.054613,0.030075,-0.239854,0.482574,0.096054,0.286944,-0.262164,0.567751,1
1715808521,0.038122,0.260996,-0.062203,0.181684,0.103662,0.177233,-0.336867,0.076875,-0.517637,1
1715841855,-0.043323,-0.141672,-0.292748,0.411784,-0.216348,0.158407,-0.242559,0.632691,-0.310613,1
1715875189,-0.023903,-0.169926,-0.147666,0.211132,-0.166488,-0.22645,-0.627446,0.229351,-0.26934,1
1715908523,-0.039066,-0.178567,-0.004116,-0.136136,-0.112693,-0.275875,-0.568155,-0.366639,0.03607,1
1715941857,-0.064934,-0.030434,0.261969,-0.436279,-0.106017,-0.249263,-0.307775,-0.032831,0.430239,1
1715975191,-0.262702,0.085007,0.241475,-0.325016,0.182213,-0.059685,-0.517561,0.679163,0.166645,1
1716008525,-0.025588,0.200937,0.091779,-0.242644,0.275024,-0.063672,-0.625846,0.316656,0.121598,1
1716041859,-0.182574,0.276247,0.022982,-0.141122,0.152941,-0.077345,-0.575053,-0.107321,0.09834,1
1716075193,-0.223233,0.188802,0.002331,-0.002377,-0.096845,-0.151448,-0.484598,-0.067611,0.118202,1
1716108527,-0.269298,0.274947,0.113816,0.132876,-0.144366,-0.109658,-0.537514,0.122762,0.215369,1
1716141861,-0.314193,0.164053,0.216268,0.168991,-0.055135,-0.013775,-0.459446,0.02194,0.321177,1
1716175195,-0.250006,0.137691,0.221189,0.15104,0.010226,-0.041659,-0.336275,-0.069077,0.350563,1
1716208529,-0.197479,0.136697,0.200812,0.229922,0.062653,-0.008432,-0.36898,0.016032,0.284739,1
1716241863,-0.13902,0.073039,0.125158,0.314718,0.078934,0.043013,-0.454357,-0.046293,0.137424,1
1716275197,-0.134874,0.041967,0.110613,0.263269,0.072912,-0.0431,-0.384852,-0.072442,0.151251,1
1716308531,-0.099213,0.028276,0.155508,0.27709,0.030342,-0.065423,-0.35759,0.010923,0.19491,1
1716341865,-0.095256,0.003004,0.194045,0.291582,-0.047146,-0.071319,-0.377234,0.029943,0.187812,1
1716375199,-0.053495,-0.05131,0.156177,0.314271,-0.055876,0.009311,-0.274152,-0.071036,0.160121,1
1716408533,0.001185,-0.060235,0.119886,0.418029,-0.114389,0.064319,-0.11442,-0.04628,0.165043,1
1716441867,0.003364,-0.019338,0.060015,0.11465,0.251997,0.084986,0.013591,0.047823,0.151369,1
1716475201,0.011757,-0.047786,-0.001767,-0.100556,0.383974,-0.011757,-0.073678,0.074447,0.062219,1
1716508535,0.021134,-0.009325,0.024393,-0.097383,0.270363,-0.046086,-0.199431,0.041391,0.104074,1
1716541869,-0.04752,-0.025595,0.104115,-0.00421,0.071962,0.085603,-0.26381,-0.012704,0.233849,1
1716575203,-0.069233,-0.042997,0.098843,-0.023371,0.050618,0.061772,-0.307182,-0.05225,0.254633,1
1716608537,-0.062397,0.043034,0.178632,-0.093864,0.109488,-0.079312,-0.180554,-0.108908,0.29372,1
1716641871,-0.038029,-0.031815,0.044959,-0.055778,0.13553,-0.145183,-0.014257,-0.099816,0.250913,1
1716675205,0.069508,-0.02456,-0.013609,0.099461,0.102963,-0.069074,0.028355,-0.084588,0.072887,1
1716708539,0.109956,-0.03912,0.005534,0.147163,0.07626,-0.008854,-0.022568,0.04139,0.065003,1
1716741873,0.103242,-0.080806,0.096286,0.130237,0.070441,0.001641,-0.195592,0.042346,0.097078,1
1716775207,0.01671,-0.128354,0.139567,0.057376,0.094242,-0.02572,-0.283636,-0.043339,0.159221,1
1716808541,0.042326,-0.107015,0.14144,-0.021143,0.150865,-0.057882,-0.293575,-0.08255,0.164747,1
1716841875,0.029547,-0.064614,0.096614,-0.027502,0.153078,-0.057368,-0.189668,-0.005915,0.157108,1
1716875209,0.043362,-0.054505,0.056437,0.00278,0.125632,-0.061865,-0.099368,0.015486,0.142031,1
1716908543,0.031525,-0.01745,0.063886,0.088651,0.113499,0.015971,-0.086074,-0.005652,0.149458,1
1716941877,-0.002943,-0.040454,0.076784,0.107147,0.099375,0.043262,-0.122635,-0.004193,0.158416,1
1716975211,0.019892,-0.057453,0.079876,0.069851,0.10396,-0.037628,-0.183602,-0.017251,0.138037,1
1717008545,-0.004774,-0.038458,0.113439,0.079003,0.102249,-0.066104,-0.216279,-0.042221,0.145789,1
1717041879,-0.022787,-0.055085,0.107183,0.116744,0.09696,-0.028556,-0.202357,-0.038247,0.168641,1
1717075213,-0.03804,-0.021004,0.072026,0.146045,0.082989,-0.012381,-0.15015,-0.066874,0.175222,1
1717108547,-0.052222,-0.023816,0.142356,0.163527,0.101324,0.039275,-0.161222,-0.052891,0.169127,1
1717141881,-0.047344,-0.079143,0.016503,0.180855,0.097631,0.025473,-0.173932,-0.051257,0.128535,1
1717175215,0.020769,-0.026968,0.16115,0.160146,0.094067,-0.022674,-0.158822,-0.060604,0.180373,1
1717208549,-0.052461,-0.088268,0.116474,0.15307,0.088635,-0.041674,-0.166487,-0.063365,0.21203,1
1717241883,-0.029594,-0.063103,0.068165,0.160245,0.057335,-0.027403,-0.210124,-0.085358,0.132882,1
1717275217,-0.071665,-0.053531,0.097346,0.14408,0.057811,-0.009655,-0.182113,-0.075452,0.167736,1
1717308551,-0.07195,-0.059619,0.067386,0.129121,0.076759,0.030899,-0.183616,-0.060763,0.198727,1
1717341885,-0.04788,-0.074491,0.088346,0.090377,0.093349,0.017889,-0.193419,-0.0412,0.14629,1
1717375219,0.02494,-0.086953,0.055609,0.078018,0.07881,-0.010604,-0.169659,-0.040816,0.110633,1
1717408553,0.023535,-0.077819,0.091266,0.080841,0.102884,-0.038803,-0.1327,-0.03562,0.159735,1
1717441887,-0.020627,-0.111569,0.097183,0.039626,0.109004,-0.027044,-0.150245,-0.054798,0.156988,1
1717475221,-0.015484,-0.109182,0.055535,0.058932,0.077866,0.005669,-0.168265,-0.04012,0.132957,1
1717508555,-0.008854,-0.082339,0.036503,0.068258,0.076478,0.021133,-0.164565,-0.021609,0.113712,1
1717541889,0.003841,-0.083747,0.030646,0.056222,0.095536,-0.006916,-0.131897,-0.040592,0.121558,1
1717575223,0.008602,-0.090278,0.076451,0.060898,0.103997,0.018656,-0.126502,-0.040127,0.156898,1
1717608557,-0.011297,-0.102108,0.097228,0.076547,0.094844,0.011833,-0.159801,-0.046494,0.149903,1
1717641891,-0.004636,-0.118482,0.072424,0.082099,0.056615,-0.023398,-0.155448,-0.053913,0.139278,1
1717675225,0.023211,-0.104288,0.115862,0.089289,0.048603,0.012539,-0.159098,-0.06374,0.158209,1
1717708559,-0.025404,-0.134588,0.008809,0.072264,0.084148,0.000813,-0.138147,-0.05597,0.140973,1
1717741893,0.08373,-0.056925,0.100766,0.018759,0.088868,-0.044343,-0.163122,-0.067965,0.1315,1
1717775227,-0.017601,-0.121046,0.096418,0.037195,0.103119,-0.060259,-0.078975,-0.061521,0.189481,1
1717808561,0.026618,-0.138047,0.053508,0.161074,0.079208,0.021194,-0.170122,-0.077524,0.130745,1
1717841895,-0.015296,-0.100672,0.068222,0.144964,0.043521,0.026294,-0.138118,-0.076843,0.119917,1
1717875229,0.01045,-0.097731,0.072661,0.097022,0.084872,0.00444,-0.135737,-0.057953,0.171678,1
1717908563,-0.008012,-0.095658,0.110284,0.086626,0.074479,0.017751,-0.146346,-0.077219,0.183547,1
1717941897,0.002644,-0.139724,0.074769,0.065049,0.075742,-0.01966,-0.127741,-0.072849,0.13764,1
1717975231,0.077134,-0.113389,0.058496,0.062147,0.049394,-0.02394,-0.099039,-0.04012,0.114813,1
1718008565,0.046428,-0.088688,0.091637,0.061061,0.07964,-0.02193,-0.073061,-0.037804,0.174536,1
1718041899,0.022977,-0.137786,0.092226,0.068492,0.095725,0.014601,-0.116251,-0.085204,0.17576,1
1718075233,0.004196,-0.12845,0.057134,0.060989,0.077415,0.018404,-0.127681,-0.038715,0.128607,1
1718108567,0.024599,-0.094491,0.045416,0.033456,0.110287,0.007998,-0.131909,-0.031893,0.128292,1
1718141901,0.011247,-0.074937,0.05249,0.047543,0.130514,0.006852,-0.102752,-0.034482,0.135293,1
1718175235,0.001564,-0.093623,0.072023,0.046564,0.093909,-0.005913,-0.109986,-0.052339,0.148004,1
1718208569,0.015736,-0.094733,0.086759,0.066741,0.07062,-0.011025,-0.114121,-0.041698,0.154585,1
1718241903,-0.020241,-0.077772,0.06653,0.091836,0.06675,0.006621,-0.146652,-0.038786,0.156737,1
1718275237,-0.011583,-0.075061,0.091763,0.087258,0.081983,0.00968,-0.175682,-0.053935,0.151011,1
1718308571,-0.051593,-0.101968,0.011553,0.06309,0.068454,0.018866,-0.157334,-0.050637,0.138599,1
1718341905,0.037736,-0.035313,0.150493,0.041871,0.089559,-0.029636,-0.159709,-0.052673,0.150311,1
1718375239,-0.059785,-0.070931,0.101909,0.043235,0.078389,-0.061346,-0.130534,-0.028074,0.195094,1
1718408573,-0.022097,-0.090493,0.050261,0.180957,0.029652,0.016867,-0.221657,-0.092233,0.120224,1
1718441907,-0.0676,-0.048106,0.084544,0.143226,0.036418,-0.001225,-0.196244,-0.054598,0.145916,1
1718475241,-0.025796,-0.048682,0.113586,0.106757,0.110591,-0.018284,-0.305038,-0.010741,0.135539,1
1718508575,-0.103687,-0.012302,0.114712,0.120863,0.043425,-0.050872,-0.27585,-0.079702,0.197324,1
1718541909,-0.091505,-0.002598,0.177935,0.205524,-0.014272,-0.091132,-0.299555,-0.093684,0.212899,1
1718575243,-0.189694,0.012809,0.167821,0.296916,-0.021718,-0.043477,-0.329764,-0.077812,0.218133,1
1718608577,-0.24684,0.057547,0.161629,0.336739,-0.033066,-0.034231,-0.426119,-0.105172,0.233938,1
1718641911,-0.395946,0.064519,0.108194,0.36499,-0.027193,-0.031322,-0.456448,-0.163639,0.204677,1
1718675245,-0.437974,0.049014,0.017878,0.44928,-0.076502,0.052055,-0.446464,-0.123293,0.150975,1
1718708579,-0.360907,0.036405,-0.038565,0.39533,-0.06988,0.075152,-0.444832,-0.06917,0.072777,1
1718741913,-0.234178,0.019028,0.017722,0.259535,-0.004441,0.011467,-0.337499,-0.014412,0.11594,1
1718775247,-0.089614,-0.044749,0.060239,0.136743,0.027726,-0.008528,-0.193106,-0.007896,0.141092,1
1718808581,-0.014842,-0.123562,0.029146,0.079195,0.04624,0.013116,-0.104716,-0.019204,0.132668,1
1718841915,0.10901,-0.134302,0.061442,0.067163,0.08976,0.05153,-0.074286,-0.002044,0.146808,1
1718875249,0.145798,-0.127997,0.112692,-0.023402,0.107674,-0.01805,-0.042134,-0.012276,0.141241,1
1718908583,0.134391,-0.178585,0.066334,-0.104082,0.087211,-0.003155,0.064105,-0.022466,0.156254,1
1718941917,0.223317,-0.141391,0.020234,-0.151019,0.081764,0.019832,0.078661,-0.038386,0.092914,1
1718975251,0.181166,-0.143588,0.095362,-0.226012,0.1526,-0.040273,0.16057,-0.015183,0.143682,1
1719008585,0.181337,-0.233417,0.071259,-0.248483,0.182486,-0.008482,0.174077,-0.062038,0.161968,1
1719041919,0.225763,-0.20242,0.031132,-0.16307,0.13984,0.048005,0.172469,-0.093945,0.095252,1
1719075253,0.267271,-0.260011,0.049271,-0.181942,0.165805,0.061176,0.226243,-0.044863,0.119781,1
1719108587,0.260027,-0.238738,0.065604,-0.204126,0.19978,0.024025,0.192905,-0.025715,0.122249,1
1719141921,0.243151,-0.220982,0.075789,-0.228095,0.164044,-0.003684,0.227114,-0.073028,0.136046,1
1719175255,0.234992,-0.240346,0.046549,-0.191331,0.137081,0.010749,0.182329,-0.064687,0.119399,1
1719208589,0.179797,-0.182461,0.077901,-0.141205,0.131475,0.022867,0.124806,-0.04157,0.127631,1
1719241923,0.133071,-0.191906,0.066288,-0.100877,0.120437,0.006239,0.09205,-0.077168,0.156919,1
1719275257,0.103738,-0.167917,0.064759,-0.070846,0.113037,-0.008295,0.061431,-0.089533,0.121882,1
1719308591,0.113139,-0.138196,0.069035,-0.066979,0.051129,-0.000985,0.043783,-0.029882,0.133579,1
1719341925,0.093241,-0.13758,0.073206,-0.064902,0.06865,0.009438,0.018953,-0.0376,0.169888,1
1719375259,0.068044,-0.137595,0.087784,-0.026654,0.130055,0.024003,-0.02413,-0.064361,0.127704,1
1719408593,0.062013,-0.134693,0.100265,-0.001563,0.087319,-0.005392,-0.024123,-0.034491,0.163961,1
1719441927,0.052456,-0.098875,0.099137,0.029399,0.017883,-0.020201,-0.082112,-0.02924,0.169257,1
1719475261,-0.010833,-0.067433,0.084001,0.056531,-0.006687,-0.045392,-0.140753,-0.062253,0.159439,1
1719508595,-0.032703,-0.055494,0.092543,0.062367,0.008509,-0.038364,-0.18914,-0.04003,0.133185,1
1719541929,-0.082353,-0.065806,0.014696,0.088988,0.032058,0.02051,-0.19871,-0.034603,0.131516,1
1719575263,-0.021363,-0.009091,0.074727,0.105028,0.061089,0.019778,-0.206015,-0.038641,0.144388,1
