SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
3928716586,-0.473086,-0.211767,1.15311,-0.610163,-2.298666,1.260986,0
3928749920,-0.587611,0.4028,1.560308,-0.451991,-0.347048,2.788287,0
3928783254,0.451872,1.042483,0.931076,-0.020845,-2.259648,0.07921,0
3928816588,0.361049,0.780161,0.3467,0.746159,-2.428636,-1.170631,0
3928849922,-0.015299,0.188998,0.099373,1.10599,-1.667585,-0.654529,0
3928883256,0.116401,0.09695,-0.050082,1.740446,-1.785601,0.282878,0
3928916590,0.232924,-0.130092,-0.167723,2.059799,-1.626393,0.844781,0
3928949924,0.215308,-0.121267,-0.602462,2.3308,-1.981367,0.925825,0
3928983258,0.039744,-0.135363,-0.607718,2.542042,-1.627287,0.814078,0
3929016592,-0.137915,-0.082993,-0.086868,2.298389,-1.776416,0.367438,0
3929049926,-0.174992,0.251834,0.496056,1.665813,-0.795515,0.31167,0
3929083260,-0.593385,0.219614,0.987851,1.013042,-0.124182,0.868501,0
3929116594,-1.649433,0.449112,1.287282,-0.093535,-0.105027,0.709046,0
3929149928,-0.435448,0.998798,2.085305,-1.03445,1.147009,0.770395,0
3929183262,0.00119,0.963361,1.21021,-1.244583,0.962998,2.831935,0
3929216596,-0.684303,0.433658,1.953125,-2.397973,3.849401,4.073637,0
3929249930,-0.782542,-0.14305,2.915859,-2.136848,4.079316,4.373843,0
3929283264,0.052723,0.009667,1.410378,-2.192023,2.913191,3.085561,0
3929316598,0.995724,0.810171,0.672194,-2.357731,2.830432,3.40822,0
3929349932,1.079472,0.011145,0.411087,-1.867797,1.695859,2.252732,0
3929383266,1.085474,-0.782793,0.091642,-0.949879,1.165164,1.439148,0
3929416600,0.257934,-0.829905,0.74722,-0.287244,0.559619,1.195889,0
3929449934,0.237571,-0.336105,0.145009,0.121412,-0.826277,-1.048972,0
3929483268,0.467584,0.701463,-1.000825,0.520383,0.600353,-1.208241,0
3929516602,-0.049395,-0.008337,-0.682702,0.844081,-1.026691,-1.777589,0
3929549936,-0.35349,-0.067744,-0.128407,0.991312,-1.39477,-1.697979,0
3929583270,-0.215945,-0.090583,0.017998,1.133975,-1.471579,-1.128198,0
3929616604,-0.17218,-0.359467,-0.078184,1.285391,-2.459665,-0.91763,0
3929649938,0.23079,0.256096,-0.546702,1.121116,-3.014179,-1.384379,0
3929683272,0.615413,0.689733,-0.572822,1.922429,-2.921556,-0.878026,0
3929716606,0.226295,0.278028,-0.074331,1.682117,-2.753668,-1.662008,0
3929749940,0.287224,0.264296,-0.09972,1.755183,-2.745862,-0.885365,0
3929783274,0.33941,0.133407,-0.246608,1.626472,-0.827672,-0.742275,0
3929816608,0.599007,0.216652,-0.400009,0.772135,-0.621468,0.131917,0
3929849942,0.36319,0.213879,-0.193143,0.487438,-0.164084,0.461843,0
3929883276,-0.033306,0.376305,-0.005587,-0.32571,-0.116588,-1.007843,0
3929916610,-0.23408,-0.268808,-0.0951,-0.471583,0.302041,1.104061,0
3929949944,0.089319,0.213906,0.359241,-0.918644,0.806238,0.552175,0
3929983278,-0.263815,0.285662,0.124983,-2.272142,3.068693,1.221725,0
3930016612,0.027223,0.140999,0.030271,-3.501439,4.76589,2.317847,0
3930049946,-0.182112,0.214962,0.169309,-3.781697,4.317742,1.981798,0
3930083280,-0.554542,-0.171837,0.191508,-3.578398,4.301136,2.219262,0
3930116614,0.018744,0.092638,0.301737,-2.698025,2.779337,1.607107,0
3930149948,-0.041632,0.0072,-0.073929,-1.608771,1.810649,0.997183,0
3930183282,0.041139,-0.205839,-0.453106,-0.537036,0.754305,0.350361,0
3930216616,0.299071,0.530818,0.322711,0.335654,0.425442,-0.004089,0
3930249950,-0.243184,0.360921,0.085147,0.376159,-1.158985,-0.98247,0
3930283284,0.303458,-0.369524,0.122898,0.782126,-1.321933,-0.870415,0
3930316618,0.345204,0.167165,-0.061481,1.094435,-1.334476,-1.391218,0
3930349952,0.247262,-0.007642,-0.801568,0.788276,-2.171801,-2.373047,0
3930383286,0.304559,-0.21931,-0.736675,1.826038,-2.502616,-0.6934,0
3930416620,0.386107,0.173463,0.337402,2.132862,-3.015385,-0.803112,0
3930449954,-0.043126,0.41571,0.379886,1.894368,-3.97772,-1.656706,0
3930483288,-0.168402,0.155819,0.059134,2.488611,-3.210764,-0.698629,0
3930516622,0.15958,0.460171,0.090975,1.87179,-2.774676,-1.995318,0
