SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
2216979988,0.011458,0.037882,0.152375,-0.084643,-0.088028,0.072465,0
2217013322,0.020186,0.010174,0.13857,-0.068237,-0.072912,0.097656,0
2217046656,0.089968,-0.051083,0.114252,-0.094031,-0.071015,0.042544,0
2217079990,0.051285,-0.023671,0.107904,-0.123452,-0.009289,-0.033104,0
2217113324,0.102656,0.016322,0.118088,-0.148295,-0.028252,-0.105117,0
2217146658,0.129121,-0.052327,0.13491,-0.11827,-0.011847,-0.134257,0
2217179992,0.087519,-0.037829,0.14191,-0.111302,-0.014038,-0.125893,0
2217213326,0.052711,0.009278,0.128852,-0.096898,0.054348,-0.05535,0
2217246660,0.068185,-0.024077,0.144027,-0.055455,-0.009029,-0.007954,0
2217279994,0.050389,-0.006982,0.128556,-0.068491,0.005561,-0.024865,0
2217313328,0.05594,-0.001217,0.142081,-0.059023,-0.046447,-0.045958,0
2217346662,0.069028,-0.032673,0.117639,-0.037,-0.146936,-0.077206,0
2217379996,0.129967,-0.036603,0.134943,-0.07607,-0.065585,-0.003703,0
2217413330,0.082179,-0.091333,0.142784,-0.03169,-0.121981,-0.025683,0
2217446664,0.070815,0.02243,0.102323,-0.090057,-0.081623,-0.034717,0
2217479998,0.071542,0.074375,0.148321,-0.120615,-0.108334,-0.036436,0
2217513332,0.052981,0.004693,0.129475,-0.082526,-0.008163,-0.0146,0
2217546666,0.108751,-0.058647,0.118913,-0.083311,-0.079603,-0.002184,0
2217580000,0.106418,-0.000911,0.114559,-0.097901,0.029838,-0.094973,0
2217613334,0.032449,0.026827,0.123568,-0.207876,0.042738,-0.01163,0
2217646668,0.054973,-0.023586,0.126442,-0.145151,0.017176,-0.020288,0
2217680002,0.08644,-0.001299,0.137381,-0.076692,0.002831,0.060876,0
2217713336,0.055976,0.030186,0.130038,-0.11518,-0.025116,0.065738,0
2217746670,0.035257,0.001248,0.139414,-0.070741,-0.054875,0.0274,0
2217780004,0.120427,-0.073964,0.144328,-0.064224,-0.092448,-0.027791,0
2217813338,0.080576,0.001981,0.126711,-0.049285,-0.094782,-0.171694,0
2217846672,0.043278,0.006516,0.14405,-0.056157,-0.070272,-0.204064,0
2217880006,0.066815,-0.008322,0.144,-0.009186,-0.078714,-0.340523,0
2217913340,0.048643,0.059874,0.13009,0.880035,-0.332417,-0.481215,0
2217946674,-0.152734,0.152652,0.283753,1.937202,-0.881496,-1.374775,0
2217980008,-0.008545,0.127755,0.113871,2.038417,-0.122391,-2.786877,0
2218013342,0.262293,0.037984,-0.013605,2.465423,1.351688,-3.218966,0
2218046676,0.447505,0.071313,0.13382,3.0331,0.296445,-2.370815,0
2218080010,0.032574,-0.209065,0.321048,2.801792,-0.871514,-1.062597,0
2218113344,-0.632332,0.361577,-0.185522,2.581939,-0.426783,-1.606723,0
2218146678,-0.14558,-0.152051,0.152884,1.600867,-0.716042,-1.075228,0
2218180012,0.128238,0.100656,0.18253,0.524133,-1.356394,-0.154712,0
2218213346,-0.057994,0.471558,0.489726,-0.638762,-0.380152,0.265256,0
2218246680,-1.201085,1.07382,0.359001,-2.47984,0.525086,2.424813,0
2218280014,-1.641101,1.56268,0.365715,-3.58314,0.747572,2.379669,0
2218313348,-1.800888,1.489741,0.518933,-4.779433,1.271959,2.500484,0
2218346682,-3.143807,2.968868,0.083871,-4.958267,0.760187,1.308169,0
2218380016,-0.66707,-1.30008,-0.435329,-5.759115,0.286817,1.827126,0
2218413350,1.074564,-3.757012,-0.371704,-8.111437,-1.615477,3.59656,0
2218446684,2.495968,-3.132972,-2.5454,-8.988026,-0.996875,4.393958,0
2218480018,-3.393821,0.386196,0.426909,-7.439701,-1.18265,7.724116,0
2218513352,1.526629,-2.828769,1.498875,-3.107371,-0.177779,6.770527,0
2218546686,2.103988,-0.021039,-2.092004,0.142863,-1.828584,-0.706134,0
2218580020,1.976273,1.029201,1.956641,1.500111,0.876953,-2.376799,0
