time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-05-27T16:01:26.995	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.247	0.923	0.303	-7.019	14.709	11.108	70.80	13.35	-13.92	-14.380	40.153	-41.080	0.78131	0.59659	-0.01291	-0.18268	25.4	null	null	13113	75
2026-05-27T16:01:27.081	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.277	0.926	0.266	1.648	-10.254	7.568	70.70	12.57	-12.98	-17.033	42.053	-36.727	0.78131	0.59659	-0.01291	-0.18268	25.4	null	null	13113	75
2026-05-27T16:01:27.173	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.218	0.914	0.255	9.399	-21.484	0.610	71.02	11.62	-14.94	-17.033	42.053	-36.727	0.78131	0.59659	-0.01291	-0.18268	25.4	null	null	13113	75
2026-05-27T16:01:27.292	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.229	0.920	0.278	9.094	9.338	2.930	72.00	11.39	-15.19	-17.033	42.053	-36.727	0.78131	0.59659	-0.01291	-0.18268	25.4	null	null	13113	75
2026-05-27T16:01:27.381	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.262	0.937	0.281	12.512	0.061	-6.653	73.20	11.82	-14.13	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.505	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.161	0.949	0.391	9.644	-20.508	-17.395	73.99	12.61	-16.36	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.592	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.198	0.925	0.369	-9.521	18.127	-4.639	73.38	13.66	-16.17	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.713	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.213	0.936	0.274	-5.981	-6.897	-3.296	72.34	14.00	-15.55	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.771	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.209	0.959	0.284	2.258	-14.893	4.822	71.94	13.51	-16.59	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.894	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.226	0.947	0.312	3.601	-15.320	3.784	72.08	12.49	-17.66	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:27.981	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.173	0.953	0.309	-0.305	-47.241	0.977	71.76	11.41	-20.00	-17.033	42.053	-36.727	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
2026-05-27T16:01:28.101	WT901BLE68(F3:F0:16:BF:DC:AE)	-0.209	0.969	0.323	2.991	0.427	-6.836	71.70	11.56	-20.71	-19.613	41.113	-40.193	0.78860	0.59323	0.00439	-0.16147	25.4	null	null	13113	75
