action,d_leg_X_mean,d_leg_X_std,d_leg_X_min,d_leg_X_max,d_leg_X_auc,d_leg_X_peaks,d_leg_Y_mean,d_leg_Y_std,d_leg_Y_min,d_leg_Y_max,d_leg_Y_auc,d_leg_Y_peaks,d_leg_Z_mean,d_leg_Z_std,d_leg_Z_min,d_leg_Z_max,d_leg_Z_auc,d_leg_Z_peaks,d_leg_XY_mean,d_leg_XY_std,d_leg_XY_min,d_leg_XY_max,d_leg_XY_auc,d_leg_XY_peaks,d_leg_YZ_mean,d_leg_YZ_std,d_leg_YZ_min,d_leg_YZ_max,d_leg_YZ_auc,d_leg_YZ_peaks,d_leg_ZX_mean,d_leg_ZX_std,d_leg_ZX_min,d_leg_ZX_max,d_leg_ZX_auc,d_leg_ZX_peaks,d_leg_XYZ_mean,d_leg_XYZ_std,d_leg_XYZ_min,d_leg_XYZ_max,d_leg_XYZ_auc,d_leg_XYZ_peaks,d_leg_Roll_mean,d_leg_Roll_std,d_leg_Roll_min,d_leg_Roll_max,d_leg_Roll_auc,d_leg_Roll_peaks,d_leg_Pitch_mean,d_leg_Pitch_std,d_leg_Pitch_min,d_leg_Pitch_max,d_leg_Pitch_auc,d_leg_Pitch_peaks,d_wrist_X_mean,d_wrist_X_std,d_wrist_X_min,d_wrist_X_max,d_wrist_X_auc,d_wrist_X_peaks,d_wrist_Y_mean,d_wrist_Y_std,d_wrist_Y_min,d_wrist_Y_max,d_wrist_Y_auc,d_wrist_Y_peaks,d_wrist_Z_mean,d_wrist_Z_std,d_wrist_Z_min,d_wrist_Z_max,d_wrist_Z_auc,d_wrist_Z_peaks,d_wrist_XY_mean,d_wrist_XY_std,d_wrist_XY_min,d_wrist_XY_max,d_wrist_XY_auc,d_wrist_XY_peaks,d_wrist_YZ_mean,d_wrist_YZ_std,d_wrist_YZ_min,d_wrist_YZ_max,d_wrist_YZ_auc,d_wrist_YZ_peaks,d_wrist_ZX_mean,d_wrist_ZX_std,d_wrist_ZX_min,d_wrist_ZX_max,d_wrist_ZX_auc,d_wrist_ZX_peaks,d_wrist_XYZ_mean,d_wrist_XYZ_std,d_wrist_XYZ_min,d_wrist_XYZ_max,d_wrist_XYZ_auc,d_wrist_XYZ_peaks,d_wrist_Roll_mean,d_wrist_Roll_std,d_wrist_Roll_min,d_wrist_Roll_max,d_wrist_Roll_auc,d_wrist_Roll_peaks,d_wrist_Pitch_mean,d_wrist_Pitch_std,d_wrist_Pitch_min,d_wrist_Pitch_max,d_wrist_Pitch_auc,d_wrist_Pitch_peaks
0,-0.14268213333333332,0.30685111487014166,-0.819025,0.362807,-4.1809205,5,-0.0007759999999999897,0.2758273225974299,-0.444894,0.479198,0.3307184999999999,4,0.09543956666666667,0.0682144480325018,-0.062803,0.294347,2.8279724999999996,9,0.26291156646263014,0.16179018569925474,0.038269433945382576,0.6590647243863837,7.4751149485158495,6,0.1915493588411232,0.0907218885613497,0.036882997254832746,0.3516502050539712,5.492064592564308,5,0.2107063769884111,0.1405050978938757,0.04055255483936863,0.5829672413047752,5.990725850272007,6,0.22844531028182788,0.1262236828986341,0.0666926029206638,0.540873454116888,6.5145715382323965,5,9.460084374784076,41.73046835810224,-61.651519203578815,67.45925300842538,321.3615422038774,6,10.919471856197992,42.56351566584964,-68.03927501609934,72.39432150817763,324.28304008061133,6,0.15557659999999995,0.5377545414842227,-1.251755,1.04768,4.3212845,9,0.19735409999999995,1.790544070418995,-4.04182,3.231566,5.088355000000001,4,-0.6265441333333334,1.9155888868172408,-3.9783,3.145319,-19.341889000000002,5,1.1332438366321544,0.7035259582006798,0.25203656040840583,2.874944809522785,33.35764398866038,5,1.7743514641445821,0.7107702886965394,0.4478708954425371,3.5073291783703455,51.29553851322073,5,1.3246143218622493,0.6581094727708408,0.12971181355605202,2.8445820622847218,37.883911036225115,4,1.4862774530161182,0.5754294241502876,0.40103594256417135,2.8750085410945596,42.99581824182292,5,6.235170709672629,43.74228782769677,-81.06571438375816,72.4586919636358,170.3993186310576,7,-4.76292271932036,13.24886793220672,-29.129637631600797,26.21913747950282,-135.673269261973,8
0,0.08275779999999999,0.5793784249336179,-1.003134,1.354148,2.7605834999999996,5,0.07866166666666669,0.5450644004787161,-1.029361,1.074026,2.452845499999999,6,0.07045096666666667,0.39795000763114985,-0.94528,0.791159,2.0056974999999997,4,0.512667431145428,0.24510740635168038,0.16994765093404496,1.2221392421856028,15.130486276767023,7,0.4207572803524014,0.2372098520411847,0.07203911418805758,0.9882151452798627,12.49032670912235,9,0.42307335307008137,0.27191325442259745,0.07096147175756715,0.9947215240860127,12.477794026034267,7,0.47257197493565534,0.2153801321737476,0.1468729212800417,1.021840442475569,13.964035981922043,7,7.835478659870659,46.2195291289424,-67.95408432504253,75.98837481303532,263.3466825630448,6,0.8439262676252802,42.754430633139286,-78.85539551668425,76.63127993149799,-22.008329275046112,6,-0.2065244,0.45470349012395617,-0.950973,0.927895,-6.1865190000000005,6,-0.025060800000000008,2.7375800882966863,-4.529301,4.06287,-0.8069410000000019,2,-0.021230899999999962,1.3026591756135435,-2.726349,2.421909,0.49097749999999907,6,1.7922275351118715,0.8124719379877218,0.21154316361088107,3.203018736009048,52.8796229189726,4,1.9637392395473456,0.8601746510401598,0.10009076805829796,3.631818466889693,57.40524197634599,4,0.8888176649798919,0.42824384846172536,0.2590879846664063,1.9405548729270707,25.497813127299572,6,1.635766722319499,0.6866716208501067,0.253646713298898,2.9655972557946906,47.82796497979386,4,-0.8295849321268042,61.95659910028954,-78.03384886805154,79.73889285167482,-5.100797166340776,7,6.081815319818744,16.266860777002798,-29.63699759232305,71.20426274852078,186.1070896352763,7
0,0.023746833333333363,0.559007843473541,-1.120285,1.0569,0.7634554999999996,4,-0.03233436666666666,0.24859663188352377,-0.677288,0.352419,-0.7670654999999998,7,0.10750290000000001,0.165970657502132,-0.213999,0.4978,2.9584085,8,0.38464082872385263,0.20000292943744877,0.15159913903779268,0.7940940196503812,11.12243789987199,6,0.19125539312068163,0.11998266232288261,0.03200165816016414,0.594358425087085,5.500539798457153,9,0.36055556396061184,0.21465808208927328,0.041411646489846306,0.7924195632321301,10.376030589548684,6,0.33372757091836264,0.16419534676390252,0.14260116005839504,0.6485855562298624,9.625673543079984,6,1.6982220503735743,33.404893939039695,-62.99931373335716,77.98851793170545,65.60541349173508,7,-4.13736483197735,58.94907501620603,-84.6213649643872,85.74378251665156,-103.29964171027973,7,-0.40687029999999985,2.6708633338154804,-5.3709,4.223802,-12.134112500000002,4,-0.08422543333333331,2.3066707355213296,-4.155634,2.876078,-0.8691134999999965,3,-0.10044823333333336,1.1918436867785889,-1.698704,3.467628,-3.005359500000001,5,2.2511850454772993,1.1160667490592737,0.18781259214972781,4.114572285052481,66.34316219660334,4,1.6254093267376482,0.8586309067733929,0.1782964825410193,3.3384057688483586,47.58549197239819,6,1.633333490811956,1.3027046913671303,0.018318159077811286,3.956182963383329,48.82776775784607,4,1.9414612065123917,0.9573652327767166,0.21570120042085994,3.5615737551605378,57.2666697381477,5,0.4084087444858108,53.14975039119379,-86.08961784853713,89.48393185591219,88.69131506626556,5,9.415237108855711,43.016309815543096,-67.79821584070372,83.01025037170861,273.4355686868949,8
0,-0.13378803333333333,0.5801430653260443,-1.114666,1.065322,-4.230653,5,-0.005936500000000011,0.2371374542647857,-0.494891,0.489598,-0.3646315,7,0.07895906666666666,0.21379659113605054,-0.388085,0.438513,2.4210470000000006,7,0.39716348167804055,0.21823950833807204,0.08659205774780965,0.8451839085539312,11.61755712361144,8,0.21222662701852807,0.09521724740396859,0.04376538911057458,0.4131394088180163,6.094628232317229,9,0.3987161055142927,0.2103088979410968,0.05177316285490003,0.8110701195892375,11.597447105310533,8,0.3577124500583342,0.16207359867931528,0.10738731624824227,0.7075452552739412,10.415139173850946,8,1.3845477745122858,28.59943298070282,-55.527222677592505,80.98720933024634,21.084322544257027,6,15.038466470021413,55.33445073937447,-84.00653927282589,80.19192716166822,463.9748446072458,5,0.423214,1.2338891792050046,-1.238236,3.2172,13.531280500000001,4,0.28318886666666665,2.416214630408962,-3.871226,3.988768,8.446898,3,-0.1580528,1.1617793279444653,-2.762404,2.002943,-3.6233169999999992,7,1.7996618980281496,0.755749884661884,0.33739344013258465,2.835919425260968,52.42033816160134,5,1.7937165760020546,0.6550429981246005,0.7795053679385407,2.9911316089496967,52.049354291722935,6,1.0629715123746093,0.6389395975138041,0.09157294527315368,2.363410312320842,30.845599070727626,8,1.6346202786629909,0.5711518183867802,0.6804362107969171,2.544730830285199,47.51783720780386,5,3.6345221405545827,58.26340215448637,-85.12703206964449,78.74496942441272,126.96086422875084,4,-8.670652489973131,24.31341222669149,-52.77826306929178,30.82103184477822,-277.7607205111906,4
0,-0.03980683333333333,0.5893446817347261,-1.555592,1.357936,-1.5314029999999996,6,0.11778876666666666,0.5736559993911382,-1.570155,0.919316,3.2126,7,0.15424906666666666,0.8156737675189321,-0.951134,1.66731,4.78552,8,0.5065722363849529,0.2988614024152567,0.05556174931101432,1.1266264425407386,14.849379126759995,10,0.6295036177014425,0.3460652101685164,0.11836241848238824,1.5210572913381666,18.487606630211573,9,0.6358407522436879,0.33870435709292424,0.10687662591277851,1.178975533996359,18.71008516664619,9,0.6154193057130083,0.28563428897371373,0.09750108249313612,1.2492791517364457,18.084088096020924,9,11.911734377926233,32.938694222058686,-60.8182999836268,69.39544649152185,326.68362691329173,9,-2.214026557546176,33.31799483714906,-64.98199051469,77.05040567203396,-35.49575732945134,6,-0.07228636666666664,1.1624522637723949,-2.123708,3.01467,-1.0117450000000006,6,-0.08012886666666676,2.6122090615254328,-5.375206,3.638339,-3.978588500000003,2,0.3530106999999999,2.961430037500702,-6.374059,7.637083,12.231219499999996,5,1.828158564472918,0.866674658402142,0.3953685917122148,3.9063161959703163,53.43957324562369,5,2.3804126194543187,1.4818928368812676,0.4542082570941439,6.577898773300255,69.79298908851585,5,1.8704717439784346,1.275514781497627,0.27939674930553504,5.4854656345252035,54.63543495679101,5,2.073239616621468,1.1812838070342515,0.6599664011058947,5.428109991817133,60.68561904990946,5,5.846023983665711,44.48651734795645,-80.83285479429199,67.39008121003592,138.41705836158602,7,2.187373746536296,24.442935575472106,-62.77744995296645,38.05579382642038,39.04483772416101,7
0,-0.0796325333333333,0.32340977360357487,-0.589372,0.673875,-2.216187,7,0.06266086666666666,0.23261939162599685,-0.454026,0.702446,1.461557,8,0.10728336666666666,0.297242650003717,-0.534247,0.910281,2.94822,6,0.26214052798671644,0.12557482783774326,0.024316173270068627,0.5206288804609287,7.539371730614932,8,0.24825620762135142,0.13160317258972573,0.05834800573284404,0.645148083265385,7.091634977711525,11,0.28974321625690463,0.14645114038165735,0.05675644390727805,0.6629640769762718,8.464617754059223,8,0.2798198080477762,0.10636247210388713,0.07763399979819839,0.5424829749841618,8.084817668760003,8,5.596226603804286,34.291793869879044,-79.15779650786428,72.04908390512406,112.68383922896953,9,9.496129551727428,42.58430364784692,-77.72596180366386,75.52477180439331,267.87012199027316,7,-0.03071819999999999,0.7158448712977508,-1.235741,1.239505,-1.2944494999999998,4,-0.07908676666666661,1.5770076370981145,-3.465546,2.290289,-4.422490500000001,3,0.1411021666666667,1.6277137372222443,-2.080571,2.917171,5.461390499999999,3,1.1044221444860758,0.5324888474135657,0.2697752126530531,2.468712495751277,31.56268310799183,5,1.4098243535961097,0.7705063983907667,0.07585622696918164,3.0473659987376807,40.52821327901163,4,1.1502274901681118,0.518021602386281,0.12964445388253212,2.063260355661641,33.46861391823842,6,1.247761878348191,0.5788546185658698,0.2947701076681058,2.4884452313157306,35.915604524198685,4,0.5667179968507429,40.58369913722491,-74.76523908480934,74.59825732535414,-40.87275990990214,5,7.888474543893695,27.414650701487407,-31.748317445902632,84.9316126412175,241.73524986545343,6
0,0.12495796666666664,0.6771906830111927,-2.516481,1.026171,3.9522859999999995,6,0.009727433333333332,0.3054950195042666,-0.867195,0.508977,0.16915850000000004,7,0.34141320000000003,0.9099301425976025,-0.9908,3.071651,10.190434000000002,6,0.4184922516076238,0.32966044286550567,0.03206632917095438,1.8821136776754481,12.253026319298995,8,0.5009952173947344,0.5176703834189791,0.024068938032243966,2.1982924391673873,14.82374074714347,7,0.6150336581850773,0.5754149592822251,0.05210269283827852,2.178220893743906,18.274999693160513,7,0.5375049601598356,0.46383353172032676,0.060605792976689395,1.8299225437332953,15.876168454804867,6,3.8681850283306156,28.353002998172958,-45.41708815078876,78.32198601331947,87.70426578239108,8,-13.759208561890174,42.29384113685419,-87.0314857776522,69.83965195787496,-446.4865596084449,7,0.13924089999999997,0.46670084901303743,-0.932803,0.941356,3.9895134999999993,7,-0.22208206666666658,1.4570663741235432,-3.055889,2.163942,-7.424182499999999,3,0.5345553666666668,1.8057111313603564,-2.225143,5.092094,17.079079,6,0.98713861122166,0.4799350467039842,0.12212278323474289,2.193298029535658,29.0574437067849,6,1.4614739319535357,0.8505565487749313,0.2733901199101752,3.7451729198372807,42.93115602910649,6,1.1361837637710237,0.7751492599942784,0.13683338240721818,3.603036552381339,33.33534320577771,8,1.2397759216499038,0.6695196526567875,0.43459155427174756,3.059791054397942,36.43904837327267,6,-3.074951205994147,45.09090926806712,-81.1919885420341,70.70850716540603,-127.76430134446154,6,-4.986958165683451,19.8751534431337,-39.17366501629453,67.48677043956769,-140.9872615322417,7
0,0.14929516666666667,0.563777321213502,-0.934254,1.454546,4.804637499999999,5,-0.0369979,0.23287312597984192,-0.707707,0.526814,-1.0070025,7,-0.06722363333333335,0.3220253319128257,-0.611113,0.654114,-2.1291634999999998,8,0.35010512134534283,0.2743952078009553,0.05082081208520777,1.0369943568884548,10.25742470653193,9,0.2555871550071043,0.12877981416138604,0.05758924806767319,0.545432222843957,7.476426815445498,8,0.3875337162396885,0.2720188261239589,0.06517591330008349,1.0350459161312602,11.339277948894502,8,0.3497069737221307,0.21374991693967987,0.0895098775834265,0.851987993522796,10.246570067889705,8,-5.373204790129951,28.370258509825735,-69.45630456673919,57.27635165327157,-143.05204715877198,7,-6.585713822144819,47.6547386182626,-80.29002829577568,78.11131384124228,-246.87964266586877,4,-0.38604126666666666,0.6253273038947915,-1.988968,0.815122,-11.130232000000001,5,-0.06991260000000002,1.8045643734506598,-3.1903,3.093464,-3.156691,2,-0.2728919999999999,1.7387140752382109,-2.700452,2.856085,-6.628883,3,1.2357456576228114,0.6112559960707129,0.1818268543917537,2.273745223224449,36.10864217496786,4,1.5956886592404191,0.7957676904111606,0.2208557838794357,3.027807425945795,46.52656242171872,4,1.2486113508487044,0.5097048973302823,0.3592740482987882,2.020415417564665,36.22722280251516,5,1.3869920181522273,0.6131227582286083,0.3294937254243243,2.472661926552435,40.41455522438702,4,-2.742533335669921,40.44184968189554,-68.2130678887964,58.9317237972986,-112.2617856280104,5,11.874478512581849,22.353857009941883,-56.818837036969775,52.99726394919266,340.2685716238402,6
0,0.016386966666666652,0.5928756709681766,-1.21243,1.235796,1.2312425000000005,6,0.1868616,0.5724619044870206,-0.65594,1.381184,5.2378415,6,0.03896106666666669,0.411268175835503,-0.922534,0.655046,1.3871855000000002,7,0.5527856798381368,0.22721792169384972,0.20679010823175273,0.9897334528116649,15.917286816844245,6,0.47346689826282723,0.20609167779545168,0.14815828178168103,1.022387206117379,13.791625698607215,8,0.4513804919828631,0.2397299251115549,0.030632246832382377,0.9584242124406605,12.97254998277418,10,0.514502949651047,0.1740877222532266,0.21201354795232624,0.8432061990826049,14.856712027349834,8,7.926055798685822,44.76356146402747,-86.2214764636212,77.6344278439159,202.5503704293598,7,-3.2909350617193796,40.82575864396985,-76.00156473034826,65.64111336785443,-143.2345286014403,7,0.3813566333333334,1.5159101370443981,-2.130243,3.129257,12.6888935,6,0.07932213333333334,1.8441641097839554,-2.011759,2.897227,2.0834590000000004,6,-0.31133786666666663,1.116166924289485,-2.387825,2.010029,-8.893462499999998,8,1.6361654523847353,0.49828451454887035,0.43965674571988544,2.4748448663633447,47.560280312628194,6,1.4589810382434725,0.4963576305660052,0.4819728621914309,2.6547723556035834,42.46922319552125,8,1.2328117996876151,0.6109527103555832,0.21384463298619397,2.6298731863808564,36.02446812262284,6,1.476923193050076,0.4652967532030165,0.39636911290824195,2.351464558219196,43.02446431927838,6,0.2300197238667913,49.75303962661002,-80.78497443809609,66.84444381398541,8.935964074895637,7,-11.360637770355895,33.267248388783905,-66.98272039132932,35.15137512261571,-375.1485558509878,7
0,-0.16030596666666666,0.09349387726351686,-0.387401,-0.050317,-4.577850499999999,9,0.07571563333333332,0.157156160286615,-0.140091,0.451693,2.0469165000000005,9,0.10441990000000002,0.06767948605318552,-0.036745,0.277514,2.9373095,8,0.1490418185362493,0.10110167292536626,0.03844768483276984,0.3864649026270044,4.2419393603990665,8,0.13293267521949442,0.07270746836986608,0.04812931270026615,0.3214178771272687,3.7417870343112787,8,0.1463584761954411,0.059504324526165095,0.0733427893558733,0.3020195957963655,4.14961091484825,9,0.14719994811532996,0.07153222596556469,0.06102682028419964,0.32222819638986694,4.16952738122131,8,12.141623658614892,27.852039586794582,-24.805292440296036,71.6301636914996,336.5411376270959,9,40.347889651002255,13.693026325704693,17.444895986542264,68.61661910581631,1180.6754162347374,5,-0.012929766666666639,0.7921832174005659,-1.68037,1.360069,0.9976915000000008,5,-0.07745113333333332,1.1442454567425275,-2.042484,2.973521,-3.0159645000000004,6,0.02012203333333334,1.5604952070007878,-3.431304,2.034086,0.6325825000000003,5,0.7952024785659003,0.5823760847995897,0.03681419601865563,2.3460161767602967,21.957412457547473,5,1.173047087442683,0.706670924799128,0.07906434612706285,2.524307577959746,33.048841032302896,4,1.068892388143842,0.6237827110586565,0.08716002891807689,2.4915246807639693,30.376846609756218,6,1.041473235866941,0.6122549731237059,0.07118831013118188,2.229350739721545,29.31866664917981,4,-2.8081189856263373,30.99330793899468,-45.07482366985383,50.36045824202861,-92.20237142689311,5,-8.143869975208409,23.27479279755671,-48.070764844528306,29.60694129958778,-269.2967254511726,7
